ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,14.155,288.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,14.492,317.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,14.830,363.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,15.167,315.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,15.504,384.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,15.841,329.122,337.243,116.329,260.424,26.789,22.517,5.513,1.751,0.286,0.042,0.017,15.299,4.588
71,16.178,363.898,341.397,120.247,261.964,27.697,23.280,5.713,1.810,0.296,0.044,0.018,15.817,4.743
72,16.516,378.716,345.371,124.246,263.266,28.624,24.059,5.919,1.870,0.306,0.045,0.019,16.346,4.902
73,16.853,372.714,349.248,128.350,264.397,29.576,24.859,6.134,1.933,0.316,0.047,0.019,16.890,5.065
74,17.190,376.682,353.252,132.597,265.557,30.560,25.686,6.360,1.997,0.327,0.048,0.020,17.452,5.234
75,17.528,360.754,357.771,137.028,267.103,31.588,26.550,6.600,2.064,0.337,0.050,0.020,18.039,5.410
76,17.865,394.052,362.552,141.672,268.764,32.665,27.455,6.855,2.135,0.349,0.052,0.021,18.654,5.594
77,18.202,395.830,367.320,146.563,270.240,33.800,28.409,7.130,2.209,0.361,0.054,0.022,19.302,5.789
78,18.540,387.831,372.142,151.755,271.560,35.004,29.421,7.427,2.287,0.374,0.055,0.023,19.990,5.995
79,18.877,402.016,377.194,157.308,272.861,36.292,30.504,7.751,2.372,0.388,0.057,0.024,20.725,6.215
80,19.215,378.093,382.731,163.295,274.346,37.681,31.671,8.109,2.462,0.403,0.060,0.024,21.518,6.453
81,19.552,376.460,389.012,169.801,276.213,39.190,32.940,8.508,2.561,0.419,0.062,0.025,22.380,6.712
82,19.890,374.761,395.640,176.911,278.005,40.839,34.326,8.956,2.669,0.436,0.065,0.026,23.322,6.994
83,20.227,405.317,402.582,184.736,279.610,42.654,35.851,9.463,2.787,0.456,0.068,0.028,24.358,7.305
84,20.565,406.136,410.008,193.413,281.099,44.666,37.543,10.045,2.919,0.477,0.071,0.029,25.508,7.650
85,20.902,360.432,418.213,203.109,282.645,46.915,39.432,10.721,3.066,0.501,0.074,0.030,26.792,8.035
86,21.240,414.732,427.593,214.019,284.497,49.445,41.559,11.517,3.231,0.528,0.078,0.032,28.236,8.468
87,21.578,409.253,438.242,226.370,286.578,52.308,43.966,12.465,3.418,0.559,0.083,0.034,29.872,8.958
88,21.915,429.401,449.958,240.421,288.487,55.566,46.704,13.604,3.631,0.594,0.088,0.036,31.732,9.516
89,22.253,433.553,463.007,256.493,290.235,59.292,49.835,14.990,3.875,0.633,0.094,0.038,33.860,10.154
90,22.590,408.403,477.784,274.972,291.906,63.575,53.436,16.696,4.154,0.679,0.101,0.041,36.306,10.888
91,22.928,490.184,494.806,296.313,293.634,68.522,57.594,18.826,4.478,0.732,0.108,0.044,39.131,11.735
92,23.266,433.816,514.655,320.941,295.604,74.231,62.392,21.514,4.851,0.793,0.118,0.048,42.391,12.713
93,23.604,455.223,535.932,347.263,297.300,80.333,67.521,24.855,5.250,0.858,0.127,0.052,45.876,13.758
94,23.941,534.964,557.490,373.865,298.259,86.506,72.706,29.033,5.653,0.924,0.137,0.056,49.400,14.814
95,24.279,524.113,578.758,399.817,298.172,92.527,77.766,34.367,6.046,0.989,0.146,0.060,52.838,15.845
96,24.617,555.780,599.201,424.123,296.636,98.170,82.507,41.332,6.415,1.049,0.155,0.064,56.060,16.811
97,24.955,605.222,618.363,445.811,293.125,103.209,86.741,50.599,6.744,1.103,0.163,0.067,58.936,17.674
98,25.293,592.334,635.800,464.011,286.967,107.449,90.303,62.918,7.020,1.148,0.170,0.070,61.354,18.398
99,25.630,638.259,650.771,478.031,277.546,110.718,93.048,78.617,7.233,1.183,0.175,0.072,63.218,18.957
100,25.968,583.187,663.036,487.462,264.779,112.928,94.902,97.778,7.377,1.206,0.179,0.074,64.476,19.334
101,26.306,725.704,672.687,492.222,249.275,114.061,95.851,119.930,7.450,1.218,0.181,0.075,65.117,19.526
102,26.644,727.591,680.148,492.570,232.337,114.180,95.950,144.027,7.457,1.219,0.181,0.075,65.175,19.543
103,26.982,721.219,686.089,489.076,215.559,113.404,95.293,168.827,7.405,1.211,0.179,0.074,64.725,19.408
104,27.320,780.442,690.984,482.476,200.273,111.909,94.032,193.001,7.307,1.195,0.177,0.074,63.865,19.149
105,27.658,729.442,695.141,473.622,187.322,109.897,92.338,215.479,7.174,1.173,0.174,0.073,62.706,18.802
106,27.996,828.959,699.425,463.570,177.109,107.614,90.416,236.073,7.024,1.148,0.170,0.071,61.390,18.406
107,28.334,808.257,704.734,453.400,169.310,105.297,88.463,255.365,6.872,1.123,0.166,0.070,60.059,18.006
108,28.672,771.439,712.013,444.138,163.602,103.192,86.689,273.971,6.733,1.101,0.163,0.069,58.847,17.643
109,29.010,808.996,721.876,436.581,159.750,101.493,85.256,292.234,6.621,1.082,0.160,0.068,57.863,17.347
110,29.348,815.809,733.657,430.958,157.460,100.248,84.205,309.646,6.538,1.069,0.158,0.068,57.136,17.128
111,29.686,811.810,746.855,427.391,156.520,99.476,83.550,325.863,6.486,1.060,0.157,0.068,56.682,16.991
112,30.024,853.698,761.301,425.952,156.810,99.203,83.312,340.777,6.466,1.057,0.157,0.068,56.511,16.938
113,30.363,849.737,776.762,426.553,158.215,99.416,83.485,354.298,6.478,1.059,0.157,0.070,56.613,16.968
114,30.701,847.663,792.931,428.984,160.593,100.059,84.018,366.416,6.518,1.065,0.158,0.073,56.958,17.070
115,31.039,839.886,809.127,432.824,163.760,101.030,84.824,376.904,6.579,1.075,0.159,0.074,57.491,17.228
116,31.377,800.513,824.076,437.400,167.480,102.178,85.777,385.123,6.651,1.087,0.161,0.076,58.124,17.416
117,31.715,867.737,837.114,442.222,171.592,103.398,86.793,390.853,6.728,1.099,0.163,0.078,58.792,17.615
118,32.054,777.624,847.833,446.893,175.948,104.585,87.780,394.110,6.803,1.112,0.165,0.080,59.441,17.807
119,32.392,811.661,856.088,451.162,180.465,105.681,88.687,394.989,6.871,1.123,0.166,0.082,60.038,17.984
120,32.730,802.552,861.747,454.755,185.062,106.626,89.465,393.599,6.929,1.132,0.168,0.083,60.546,18.134
121,33.069,839.033,864.517,457.411,189.668,107.367,90.075,389.857,6.973,1.140,0.169,0.085,60.933,18.247
122,33.407,762.069,864.167,458.978,194.214,107.854,90.469,383.734,7.001,1.144,0.169,0.087,61.175,18.316
123,33.745,783.293,860.950,459.477,198.710,108.094,90.652,375.455,7.012,1.146,0.170,0.089,61.276,18.343
124,34.084,847.735,855.283,459.017,203.189,108.113,90.649,365.332,7.009,1.145,0.169,0.091,61.250,18.331
125,34.422,739.550,847.727,457.774,207.710,107.964,90.508,353.728,6.994,1.143,0.169,0.092,61.128,18.289
126,34.760,743.735,838.735,455.926,212.297,107.666,90.238,341.017,6.970,1.139,0.168,0.094,60.921,18.222
127,35.099,753.773,828.436,453.527,216.952,107.240,89.858,327.276,6.937,1.134,0.168,0.096,60.641,18.132
128,35.437,759.995,817.238,450.822,221.725,106.743,89.418,312.706,6.899,1.127,0.167,0.097,60.323,18.030
129,35.776,733.442,805.663,448.010,226.649,106.236,88.984,297.585,6.860,1.121,0.166,0.099,60.036,17.924
130,36.114,742.480,794.095,445.282,231.742,105.732,88.539,282.332,6.822,1.115,0.165,0.100,59.725,17.821
131,36.453,789.666,783.015,442.810,237.028,105.284,88.140,267.221,6.788,1.109,0.164,0.102,59.448,17.728
132,36.791,764.591,772.637,440.705,242.525,104.919,87.817,252.366,6.759,1.105,0.163,0.103,59.227,17.650
133,37.130,753.666,763.068,439.028,248.219,104.666,87.672,237.689,6.737,1.101,0.163,0.105,59.126,17.588
134,37.468,752.595,754.296,437.841,254.158,104.509,87.521,223.431,6.722,1.099,0.162,0.107,59.039,17.546
135,37.807,718.222,746.543,437.203,260.325,104.476,87.475,209.624,6.715,1.097,0.162,0.109,59.030,17.526
136,38.146,763.149,739.969,437.160,266.734,104.581,87.547,196.380,6.717,1.098,0.162,0.110,59.108,17.530
137,38.484,759.708,734.666,437.732,273.396,104.830,87.750,183.751,6.729,1.100,0.162,0.112,59.276,17.558
138,38.823,719.117,730.498,438.877,280.300,105.205,88.047,171.677,6.749,1.103,0.163,0.114,59.527,17.609
139,39.162,808.226,727.367,440.556,287.424,105.702,88.447,160.085,6.778,1.108,0.163,0.116,59.859,17.682
140,39.500,773.747,725.264,442.748,294.756,106.317,88.946,148.988,6.814,1.114,0.164,0.118,60.269,17.775
141,39.839,810.562,724.180,445.428,302.267,107.044,89.567,138.392,6.857,1.121,0.165,0.120,60.757,17.888
142,40.178,722.193,724.172,448.590,309.956,107.883,90.324,128.338,6.909,1.129,0.167,0.122,61.322,18.021
143,40.517,718.861,725.123,452.179,317.698,108.820,91.095,118.984,6.966,1.139,0.168,0.124,61.957,18.170
144,40.855,841.936,726.814,456.095,325.187,109.840,91.934,110.392,7.029,1.149,0.169,0.126,62.653,18.333
145,41.194,808.159,729.152,460.285,332.347,110.933,92.833,102.572,7.095,1.160,0.171,0.128,63.403,18.507
146,41.533,759.197,732.159,464.731,339.224,112.099,93.791,95.503,7.166,1.171,0.173,0.131,64.207,18.691
147,41.872,791.678,735.835,469.410,345.870,113.330,94.802,89.148,7.241,1.184,0.174,0.134,65.064,18.885
148,42.211,828.312,740.205,474.303,352.349,114.625,95.865,83.472,7.319,1.196,0.176,0.138,65.974,19.087
149,42.549,817.608,745.028,479.290,358.521,115.963,96.959,78.436,7.399,1.210,0.178,0.141,66.923,19.294
150,42.888,854.573,750.067,484.248,364.273,117.317,98.063,73.984,7.479,1.223,0.180,0.145,67.899,19.500
151,43.227,856.724,755.245,489.116,369.617,118.673,99.164,70.063,7.558,1.236,0.182,0.150,68.896,19.702
152,43.566,893.689,760.563,493.853,374.610,120.028,100.259,66.627,7.635,1.248,0.184,0.156,69.913,19.900
153,43.905,879.428,766.048,498.432,379.323,121.379,101.344,63.634,7.710,1.263,0.186,0.161,70.954,20.091
154,44.244,874.244,771.651,502.805,383.781,122.718,102.412,61.037,7.783,1.276,0.187,0.168,72.012,20.275
155,44.583,927.208,777.054,506.849,387.799,124.018,103.439,58.773,7.851,1.287,0.189,0.175,73.075,20.445
156,44.922,859.656,782.096,510.483,391.297,125.266,104.414,56.793,7.912,1.297,0.190,0.183,74.140,20.599
157,45.261,798.472,786.733,513.668,394.279,126.458,105.331,55.061,7.968,1.306,0.191,0.192,75.208,20.735
158,45.600,870.955,791.002,516.380,396.777,127.593,106.191,53.547,8.017,1.314,0.192,0.201,76.312,20.853
159,45.939,836.326,794.903,518.609,398.851,128.673,106.991,52.232,8.059,1.321,0.193,0.211,77.416,20.952
160,46.278,770.441,798.386,520.351,400.464,129.703,107.734,51.083,8.094,1.327,0.194,0.222,78.531,21.031
161,46.617,804.665,801.303,521.607,401.477,130.688,108.424,50.057,8.123,1.332,0.195,0.234,79.678,21.092
162,46.957,748.297,803.660,522.400,401.872,131.642,109.084,49.129,8.146,1.336,0.195,0.246,80.872,21.135
163,47.296,764.740,805.504,522.770,401.696,132.576,109.699,48.283,8.162,1.339,0.195,0.259,82.130,21.161
164,47.635,771.336,806.941,522.769,401.001,133.510,110.291,47.507,8.174,1.341,0.195,0.272,83.473,21.173
165,47.974,711.412,808.114,522.463,399.870,134.464,110.878,46.795,8.182,1.343,0.195,0.286,84.926,21.172
166,48.313,789.080,809.028,521.903,398.250,135.459,111.482,46.123,8.188,1.344,0.195,0.301,86.511,21.171
167,48.652,709.564,809.662,521.145,396.112,136.512,112.103,45.474,8.191,1.345,0.195,0.317,88.256,21.155
168,48.992,766.009,810.146,520.258,393.506,137.644,112.764,44.840,8.193,1.345,0.194,0.333,90.190,21.134
169,49.331,709.825,810.629,519.314,390.505,138.879,113.481,44.215,8.196,1.346,0.194,0.349,92.349,21.112
170,49.670,668.827,811.293,518.385,387.204,140.241,114.277,43.602,8.200,1.347,0.194,0.366,94.766,21.094
171,50.010,701.683,812.287,517.535,383.687,141.748,115.158,43.001,8.206,1.348,0.194,0.383,97.481,21.077
172,50.349,717.722,813.599,516.793,379.888,143.414,116.139,42.398,8.215,1.350,0.193,0.401,100.530,21.067
173,50.688,726.982,815.322,516.196,375.834,145.255,117.229,41.791,8.228,1.352,0.193,0.419,103.955,21.063
174,51.028,722.429,817.591,515.776,371.587,147.284,118.437,41.179,8.245,1.355,0.193,0.437,107.800,21.072
175,51.367,752.801,820.562,515.556,367.219,149.512,119.773,40.566,8.266,1.358,0.193,0.456,112.114,21.100
176,51.706,765.509,824.349,515.555,362.805,151.946,121.239,39.958,8.292,1.363,0.193,0.475,116.945,21.127
177,52.046,747.583,829.007,515.780,358.395,154.559,122.847,39.359,8.323,1.368,0.193,0.494,122.299,21.166
178,52.385,754.809,834.397,516.237,353.987,157.270,124.607,38.767,8.360,1.374,0.193,0.514,128.105,21.216
179,52.725,742.701,840.567,516.923,349.634,160.059,126.527,38.187,8.401,1.381,0.194,0.534,134.368,21.278
180,53.064,922.664,847.563,517.826,345.381,162.906,128.613,37.624,8.448,1.388,0.194,0.555,141.097,21.352
181,53.404,873.481,855.442,518.933,341.277,165.796,130.874,37.082,8.500,1.397,0.195,0.576,148.305,21.437
182,53.743,859.855,864.236,520.228,337.371,168.710,133.310,36.566,8.558,1.406,0.195,0.597,155.985,21.533
183,54.083,850.008,873.774,521.695,333.685,171.599,135.883,36.078,8.621,1.416,0.196,0.620,164.032,21.640
184,54.422,823.674,883.852,523.318,330.227,174.415,138.553,35.620,8.689,1.427,0.196,0.644,172.320,21.757
185,54.762,917.234,894.451,525.088,327.031,177.148,141.318,35.194,8.763,1.438,0.197,0.668,180.804,21.885
186,55.101,919.494,905.550,526.993,324.126,179.790,144.176,34.803,8.842,1.451,0.198,0.695,189.442,22.023
187,55.441,964.055,917.132,529.019,321.532,182.339,147.123,34.448,8.928,1.465,0.199,0.723,198.198,22.172
188,55.781,940.946,929.135,531.153,319.254,184.786,150.146,34.131,9.021,1.479,0.200,0.754,207.030,22.331
189,56.120,939.909,941.373,533.383,317.248,187.102,153.197,33.847,9.120,1.495,0.201,0.786,215.873,22.501
190,56.460,940.986,950.371,532.310,314.361,188.473,155.578,33.472,9.175,1.503,0.200,0.822,224.241,22.543
191,56.800,939.731,959.535,531.326,311.735,189.713,157.961,33.130,9.238,1.512,0.200,0.860,232.585,22.597
192,57.139,991.991,968.906,530.432,309.379,190.835,160.347,32.821,9.310,1.523,0.200,0.902,240.922,22.662
193,57.479,1039.879,978.525,529.624,307.292,191.853,162.734,32.545,9.392,1.535,0.200,0.947,249.281,22.741
194,57.819,1082.180,988.353,528.898,305.444,192.764,165.104,32.299,9.483,1.548,0.199,0.998,257.675,22.833
195,58.158,1111.884,998.300,528.245,303.784,193.554,167.431,32.078,9.581,1.564,0.199,1.053,266.110,22.942
196,58.498,1065.295,1008.411,527.662,302.295,194.231,169.710,31.879,9.686,1.581,0.199,1.114,274.646,23.064
197,58.838,1067.522,1018.796,527.148,300.974,194.813,171.945,31.703,9.798,1.600,0.199,1.182,283.373,23.202
198,59.178,1132.524,1029.607,526.701,299.828,195.322,174.148,31.551,9.918,1.622,0.199,1.256,292.401,23.358
199,59.518,1104.120,1040.984,526.316,298.851,195.772,176.327,31.420,10.044,1.646,0.199,1.338,301.840,23.540
200,59.857,1191.230,1052.910,525.988,297.995,196.159,178.466,31.308,10.175,1.673,0.199,1.429,311.766,23.735
201,60.197,1151.307,1065.426,525.707,297.222,196.478,180.555,31.208,10.310,1.703,0.199,1.528,322.267,23.951
202,60.537,1087.385,1078.691,525.468,296.525,196.741,182.606,31.122,10.448,1.736,0.199,1.637,333.481,24.191
203,60.877,1213.644,1092.897,525.267,295.901,196.968,184.638,31.047,10.589,1.772,0.199,1.756,345.565,24.456
204,61.217,1155.425,1108.267,525.097,295.360,197.176,186.674,30.986,10.732,1.813,0.199,1.887,358.686,24.748
205,61.557,1230.988,1124.929,524.953,294.886,197.371,188.725,30.936,10.876,1.858,0.199,2.028,372.977,25.069
206,61.897,1298.095,1142.925,524.825,294.441,197.544,190.789,30.893,11.018,1.906,0.199,2.172,388.535,25.423
207,62.237,1273.954,1162.379,524.705,294.004,197.697,192.878,30.855,11.157,1.958,0.199,2.315,405.499,25.810
208,62.577,1295.544,1183.507,524.588,293.577,197.842,195.017,30.823,11.293,2.015,0.199,2.457,424.042,26.236
209,62.917,1262.288,1206.544,524.469,293.166,197.993,197.236,30.796,11.425,2.075,0.199,2.593,444.352,26.703
210,63.257,1277.438,1231.751,524.345,292.780,198.163,199.568,30.776,11.553,2.140,0.199,2.723,466.628,27.215
211,63.597,1329.255,1259.246,524.212,292.405,198.349,202.025,30.761,11.675,2.209,0.199,2.843,490.998,27.777
212,63.937,1304.069,1289.154,524.067,292.024,198.544,204.618,30.748,11.790,2.282,0.199,2.951,517.599,28.393
213,64.277,1308.334,1321.704,523.906,291.633,198.752,207.375,30.737,11.899,2.359,0.200,3.046,546.630,29.068
214,64.617,1359.189,1357.191,523.729,291.244,198.986,210.330,30.730,12.001,2.439,0.200,3.124,578.325,29.809
215,64.957,1438.334,1395.954,523.535,290.871,199.257,213.522,30.727,12.096,2.524,0.200,3.185,612.947,30.621
216,65.297,1391.340,1438.328,523.323,290.526,199.579,216.988,30.730,12.185,2.612,0.200,3.226,650.767,31.511
217,65.638,1539.453,1484.477,523.094,290.191,199.938,220.738,30.736,12.268,2.704,0.200,3.246,691.975,32.476
218,65.978,1623.600,1534.693,522.851,289.863,200.336,224.798,30.746,12.345,2.799,0.200,3.246,736.839,33.516
219,66.318,1533.270,1589.380,522.593,289.554,200.781,229.209,30.759,12.415,2.897,0.200,3.224,785.700,34.637
220,66.658,1583.868,1649.008,522.324,289.276,201.284,234.015,30.778,12.481,2.998,0.200,3.181,838.946,35.843
221,66.998,1592.456,1714.111,522.046,289.050,201.861,239.268,30.805,12.544,3.102,0.200,3.118,897.019,37.139
222,67.339,1559.170,1785.068,521.761,288.878,202.515,245.007,30.840,12.604,3.210,0.200,3.035,960.247,38.526
223,67.679,1653.057,1861.989,521.472,288.737,203.232,251.251,30.880,12.661,3.321,0.201,2.934,1028.771,39.996
224,68.019,1709.128,1945.342,521.181,288.636,204.020,258.049,30.926,12.716,3.435,0.201,2.818,1102.989,41.548
225,68.359,1844.984,2035.726,520.890,288.587,204.892,265.459,30.980,12.771,3.552,0.201,2.688,1183.407,43.184
226,68.700,1925.911,2133.803,520.603,288.605,205.860,273.547,31.043,12.826,3.673,0.201,2.546,1270.589,44.908
227,69.040,1894.253,2240.314,520.321,288.707,206.941,282.386,31.117,12.883,3.798,0.201,2.395,1365.155,46.724
228,69.380,2047.622,2353.839,520.047,288.878,208.111,291.986,31.198,12.943,3.928,0.202,2.238,1465.729,48.621
229,69.721,2095.439,2472.848,519.781,289.104,209.345,302.361,31.283,13.005,4.062,0.202,2.077,1570.816,50.588
230,70.061,2206.847,2597.113,519.527,289.394,210.642,313.575,31.371,13.070,4.201,0.202,1.915,1680.114,52.624
231,70.402,2296.328,2726.496,519.286,289.761,212.011,325.700,31.462,13.140,4.346,0.203,1.753,1793.386,54.730
232,70.742,2475.549,2860.871,519.058,290.219,213.454,338.818,31.557,13.216,4.497,0.203,1.594,1910.397,56.910
233,71.082,2545.594,2999.646,518.845,290.777,214.973,352.969,31.656,13.298,4.657,0.203,1.440,2030.503,59.165
234,71.423,2795.368,3138.450,518.647,291.406,216.508,367.829,31.754,13.387,4.824,0.204,1.292,2149.764,61.477
235,71.763,2886.039,3274.717,518.465,292.099,218.033,383.252,31.851,13.482,5.000,0.204,1.152,2265.798,63.842
