ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,242.406,42.351,214.385,9.572,8.051,1.862,0.626,0.103,0.015,0.006,5.753,2.031
58,11.796,50.412,249.111,49.409,216.413,11.170,9.395,2.173,0.730,0.120,0.018,0.007,6.713,2.370
59,12.133,84.230,256.354,56.467,218.976,12.768,10.739,2.485,0.835,0.137,0.020,0.008,7.674,2.709
60,12.470,132.234,263.627,63.526,221.566,14.367,12.084,2.798,0.939,0.154,0.023,0.009,8.635,3.048
61,12.807,160.759,270.623,70.584,223.878,15.966,13.429,3.112,1.044,0.171,0.025,0.010,9.596,3.387
62,13.144,207.691,277.441,77.643,226.007,17.566,14.775,3.426,1.148,0.188,0.028,0.011,10.557,3.727
63,13.481,240.807,284.331,84.701,228.206,19.167,16.121,3.743,1.253,0.205,0.030,0.012,11.519,4.066
64,13.818,297.330,291.657,91.760,230.836,20.768,17.468,4.061,1.358,0.223,0.033,0.013,12.482,4.406
65,14.155,288.630,299.247,98.818,233.727,22.370,18.815,4.380,1.462,0.240,0.035,0.014,13.445,4.746
66,14.492,317.745,306.677,105.876,236.455,23.973,20.163,4.702,1.567,0.257,0.038,0.015,14.408,5.086
67,14.830,363.376,313.840,112.935,238.911,25.576,21.511,5.026,1.672,0.274,0.040,0.016,15.371,5.426
68,15.167,315.749,320.858,119.993,241.218,27.180,22.860,5.353,1.777,0.291,0.043,0.018,16.335,5.766
69,15.504,384.897,328.021,127.052,243.665,28.784,24.210,5.684,1.882,0.309,0.045,0.019,17.299,6.106
70,15.841,329.122,335.493,134.110,246.416,30.389,25.560,6.018,1.986,0.326,0.048,0.020,18.264,6.447
71,16.178,363.898,342.943,141.169,249.139,31.995,26.910,6.358,2.091,0.343,0.051,0.021,19.229,6.787
72,16.516,378.716,350.169,148.227,251.632,33.601,28.261,6.703,2.196,0.360,0.053,0.022,20.194,7.128
73,16.853,372.714,357.236,155.285,253.956,35.208,29.613,7.055,2.301,0.377,0.056,0.023,21.160,7.469
74,17.190,376.682,364.287,162.344,256.256,36.816,30.965,7.415,2.407,0.395,0.058,0.024,22.126,7.810
75,17.528,360.754,371.613,169.402,258.821,38.424,32.317,7.784,2.512,0.412,0.061,0.025,23.093,8.151
76,17.865,394.052,379.098,176.461,261.531,40.033,33.671,8.165,2.617,0.429,0.063,0.026,24.060,8.493
77,18.202,395.830,386.456,183.519,264.098,41.642,35.024,8.559,2.722,0.446,0.066,0.027,25.027,8.834
78,18.540,387.831,393.650,190.578,266.483,43.252,36.379,8.970,2.827,0.464,0.068,0.028,25.995,9.176
79,18.877,402.016,400.790,197.636,268.794,44.863,37.733,9.400,2.933,0.481,0.071,0.029,26.963,9.517
80,19.215,378.093,408.054,204.694,271.202,46.475,39.089,9.853,3.038,0.498,0.073,0.030,27.931,9.859
81,19.552,376.460,415.603,211.753,273.866,48.087,40.445,10.335,3.143,0.515,0.076,0.031,28.900,10.201
82,19.890,374.761,423.123,218.811,276.464,49.699,41.801,10.851,3.249,0.533,0.079,0.032,29.870,10.543
83,20.227,405.317,430.451,225.870,278.826,51.313,43.158,11.409,3.354,0.550,0.081,0.033,30.839,10.886
84,20.565,406.136,437.632,232.928,280.988,52.927,44.516,12.018,3.460,0.567,0.084,0.034,31.809,11.228
85,20.902,360.432,444.809,239.987,283.080,54.542,45.874,12.690,3.565,0.585,0.086,0.035,32.780,11.571
86,21.240,414.732,452.208,247.045,285.314,56.157,47.232,13.441,3.671,0.602,0.089,0.036,33.751,11.913
87,21.578,409.253,459.812,254.104,287.654,57.773,48.592,14.290,3.776,0.619,0.091,0.037,34.722,12.256
88,21.915,429.401,467.304,261.162,289.753,59.390,49.951,15.265,3.882,0.637,0.094,0.038,35.693,12.599
89,22.253,433.553,474.656,268.220,291.548,61.007,51.312,16.402,3.988,0.654,0.096,0.039,36.666,12.942
90,22.590,408.403,481.963,275.279,293.081,62.627,52.673,17.752,4.094,0.671,0.099,0.040,37.639,13.285
91,22.928,490.184,489.378,282.337,294.438,64.246,54.034,19.387,4.199,0.689,0.101,0.041,38.612,13.629
92,23.266,433.816,497.138,289.396,295.753,65.865,55.396,21.406,4.305,0.706,0.104,0.042,39.586,13.972
93,23.604,455.223,505.036,296.454,296.780,67.487,56.759,23.848,4.411,0.723,0.107,0.044,40.560,14.316
94,23.941,534.964,512.910,303.513,297.298,69.109,58.124,26.769,4.517,0.741,0.109,0.045,41.536,14.660
95,24.279,524.113,520.794,310.571,297.241,70.732,59.488,30.277,4.623,0.758,0.112,0.046,42.511,15.004
96,24.617,555.780,528.810,317.629,296.576,72.356,60.853,34.524,4.729,0.775,0.114,0.047,43.487,15.348
97,24.955,605.222,537.147,324.688,295.281,73.982,62.220,39.714,4.835,0.793,0.117,0.048,44.463,15.692
98,25.293,592.334,545.953,331.746,293.263,75.610,63.589,46.092,4.941,0.810,0.119,0.049,45.441,16.037
99,25.630,638.259,554.963,338.805,290.141,77.238,64.957,53.778,5.048,0.828,0.122,0.050,46.418,16.381
100,25.968,583.187,564.189,345.863,285.710,78.869,66.327,62.985,5.154,0.845,0.125,0.051,47.396,16.726
101,26.306,725.704,573.726,352.922,279.803,80.504,67.700,73.968,5.260,0.863,0.127,0.052,48.375,17.071
102,26.644,727.591,583.729,359.980,272.315,82.143,69.075,86.993,5.367,0.880,0.130,0.053,49.355,17.416
103,26.982,721.219,594.409,367.038,263.226,83.784,70.452,102.292,5.473,0.897,0.132,0.055,50.335,17.762
104,27.320,780.442,605.760,374.097,252.564,85.429,71.830,119.826,5.580,0.915,0.135,0.056,51.316,18.107
105,27.658,729.442,617.583,381.155,240.584,87.084,73.218,139.130,5.687,0.932,0.137,0.057,52.299,18.453
106,27.996,828.959,629.987,388.214,227.962,88.744,74.607,159.649,5.794,0.950,0.140,0.059,53.282,18.799
107,28.334,808.257,643.101,395.272,215.480,90.407,75.997,180.732,5.901,0.967,0.143,0.060,54.266,19.146
108,28.672,771.439,657.117,402.331,203.957,92.076,77.391,201.748,6.008,0.985,0.145,0.062,55.251,19.492
109,29.010,808.996,672.171,409.389,194.133,93.759,78.798,222.068,6.116,1.003,0.148,0.065,56.239,19.839
110,29.348,815.809,687.867,416.447,186.516,95.443,80.203,240.828,6.223,1.020,0.150,0.067,57.227,20.186
111,29.686,811.810,703.973,423.506,181.372,97.131,81.610,257.516,6.331,1.038,0.153,0.070,58.217,20.534
112,30.024,853.698,720.493,430.564,178.793,98.824,83.020,272.042,6.439,1.055,0.155,0.072,59.207,20.882
113,30.363,849.737,737.475,437.623,178.634,100.534,84.449,284.570,6.547,1.073,0.158,0.074,60.202,21.230
114,30.701,847.663,754.954,444.681,180.422,102.242,85.870,295.658,6.655,1.091,0.161,0.076,61.197,21.579
115,31.039,839.886,766.634,445.683,181.727,102.570,86.129,305.205,6.673,1.094,0.161,0.078,61.361,21.634
116,31.377,800.513,777.826,446.685,184.246,102.905,86.393,313.033,6.691,1.097,0.162,0.080,61.526,21.690
117,31.715,867.737,788.238,447.687,187.772,103.259,86.674,319.036,6.710,1.100,0.162,0.082,61.696,21.746
118,32.054,777.624,797.696,448.689,192.129,103.609,86.947,323.264,6.728,1.103,0.162,0.084,61.866,21.802
119,32.392,811.661,806.122,449.692,197.225,103.966,87.225,325.709,6.747,1.106,0.163,0.086,62.037,21.858
120,32.730,802.552,813.419,450.694,202.983,104.332,87.509,326.342,6.765,1.109,0.163,0.088,62.210,21.914
121,33.069,839.033,819.303,451.696,209.347,104.711,87.807,324.926,6.784,1.112,0.164,0.090,62.388,21.971
122,33.407,762.069,823.461,452.698,216.242,105.088,88.096,321.264,6.803,1.115,0.164,0.093,62.566,22.028
123,33.745,783.293,825.894,453.700,223.613,105.468,88.388,315.392,6.822,1.118,0.164,0.095,62.746,22.085
124,34.084,847.735,826.713,454.702,231.393,105.857,88.686,307.467,6.841,1.122,0.165,0.098,62.942,22.142
125,34.422,739.550,826.119,455.704,239.504,106.253,88.990,297.762,6.860,1.125,0.165,0.101,63.157,22.199
126,34.760,743.735,824.200,456.706,247.853,106.638,89.284,286.541,6.879,1.128,0.166,0.103,63.350,22.256
127,35.099,753.773,820.961,457.708,256.330,107.020,89.576,273.874,6.898,1.131,0.166,0.106,63.546,22.313
128,35.437,759.995,816.550,458.710,264.796,107.405,89.918,259.956,6.917,1.134,0.167,0.108,63.777,22.370
129,35.776,733.442,811.204,459.712,273.138,107.784,90.269,245.207,6.935,1.137,0.167,0.111,64.025,22.427
130,36.114,742.480,805.171,460.714,281.271,108.146,90.551,230.101,6.954,1.140,0.167,0.113,64.242,22.484
131,36.453,789.666,798.806,461.717,289.092,108.498,90.825,214.985,6.972,1.143,0.168,0.115,64.465,22.541
132,36.791,764.591,792.248,462.719,296.562,108.839,91.092,200.038,6.990,1.146,0.168,0.117,64.694,22.598
133,37.130,753.666,785.565,463.721,303.660,109.173,91.358,185.340,7.008,1.149,0.169,0.118,64.932,22.655
134,37.468,752.595,778.903,464.723,310.372,109.497,91.615,171.060,7.026,1.152,0.169,0.120,65.178,22.712
135,37.807,718.222,772.437,465.725,316.705,109.808,91.862,157.368,7.044,1.155,0.170,0.121,65.433,22.768
136,38.146,763.149,766.348,466.727,322.695,110.111,92.103,144.400,7.062,1.158,0.170,0.122,65.699,22.824
137,38.484,759.708,760.768,467.729,328.266,110.411,92.412,132.284,7.079,1.161,0.170,0.123,65.977,22.881
138,38.823,719.117,755.637,468.731,333.239,110.710,92.679,121.244,7.097,1.164,0.171,0.125,66.269,22.938
139,39.162,808.226,750.951,469.733,337.560,111.014,92.919,111.308,7.114,1.167,0.171,0.126,66.575,22.994
140,39.500,773.747,746.761,470.735,341.316,111.325,93.165,102.403,7.131,1.170,0.172,0.127,66.898,23.050
141,39.839,810.562,743.112,471.737,344.624,111.649,93.418,94.448,7.149,1.173,0.172,0.129,67.241,23.107
142,40.178,722.193,740.073,472.739,347.621,111.982,93.678,87.376,7.167,1.175,0.172,0.131,67.604,23.164
143,40.517,718.861,737.595,473.741,350.312,112.330,93.947,81.125,7.185,1.178,0.173,0.133,67.990,23.220
144,40.855,841.936,735.560,474.744,352.640,112.698,94.227,75.620,7.202,1.181,0.173,0.136,68.403,23.277
145,41.194,808.159,733.957,475.746,354.657,113.089,94.524,70.785,7.221,1.184,0.174,0.139,68.846,23.334
146,41.533,759.197,732.827,476.748,356.473,113.504,94.835,66.556,7.240,1.187,0.174,0.143,69.321,23.391
147,41.872,791.678,732.198,477.750,358.171,113.947,95.163,62.864,7.258,1.190,0.174,0.147,69.833,23.447
148,42.211,828.312,732.112,478.752,359.836,114.421,95.510,59.654,7.278,1.194,0.175,0.152,70.386,23.505
149,42.549,817.608,732.427,479.754,361.373,114.932,95.880,56.861,7.298,1.200,0.175,0.158,70.985,23.562
150,42.888,854.573,733.044,480.756,362.737,115.482,96.273,54.433,7.318,1.203,0.176,0.164,71.634,23.620
151,43.227,856.724,733.965,481.758,363.953,116.076,96.693,52.328,7.338,1.207,0.176,0.172,72.341,23.678
152,43.566,893.689,735.228,482.760,365.073,116.721,97.144,50.515,7.359,1.210,0.177,0.180,73.111,23.736
153,43.905,879.428,736.893,483.762,366.157,117.421,97.629,48.965,7.380,1.214,0.177,0.189,73.963,23.795
154,44.244,874.244,738.970,484.764,367.213,118.185,98.151,47.649,7.402,1.218,0.177,0.198,74.919,23.854
155,44.583,927.208,741.184,485.766,368.059,119.015,98.712,46.515,7.425,1.222,0.178,0.209,75.932,23.914
156,44.922,859.656,743.517,486.769,368.650,119.920,99.317,45.535,7.449,1.226,0.178,0.220,77.045,23.973
157,45.261,798.472,745.972,487.771,368.985,120.907,99.975,44.685,7.473,1.230,0.179,0.233,78.268,24.034
158,45.600,870.955,748.575,488.773,369.086,121.981,100.689,43.949,7.498,1.235,0.179,0.246,79.615,24.095
159,45.939,836.326,751.369,489.775,368.996,123.149,101.448,43.314,7.524,1.239,0.179,0.260,81.099,24.157
160,46.278,770.441,754.299,490.777,368.649,124.420,102.266,42.755,7.551,1.244,0.180,0.274,82.738,24.219
161,46.617,804.665,757.224,491.779,367.902,125.798,103.148,42.239,7.579,1.249,0.180,0.290,84.548,24.289
162,46.957,748.297,760.146,492.781,366.752,127.289,104.093,41.750,7.608,1.254,0.181,0.306,86.550,24.360
163,47.296,764.740,763.091,493.783,365.214,128.898,105.103,41.280,7.638,1.260,0.181,0.322,88.766,24.426
164,47.635,771.336,766.129,494.785,363.324,130.630,106.181,40.822,7.669,1.265,0.181,0.340,91.221,24.493
165,47.974,711.412,769.336,495.787,361.121,132.491,107.334,40.371,7.701,1.271,0.182,0.357,93.943,24.562
166,48.313,789.080,772.666,496.789,358.544,134.485,108.558,39.914,7.734,1.277,0.182,0.375,96.962,24.631
167,48.652,709.564,776.112,497.791,355.558,136.614,109.854,39.438,7.769,1.283,0.183,0.393,100.315,24.703
168,48.992,766.009,779.751,498.794,352.199,138.881,111.224,38.941,7.804,1.289,0.183,0.411,104.039,24.775
169,49.331,709.825,783.707,499.796,348.525,141.290,112.672,38.423,7.841,1.295,0.184,0.430,108.177,24.867
170,49.670,668.827,788.059,500.798,344.596,143.838,114.193,37.890,7.879,1.302,0.184,0.448,112.776,24.949
171,50.010,701.683,792.867,501.800,340.475,146.497,115.793,37.345,7.918,1.309,0.184,0.466,117.847,25.029
172,50.349,717.722,798.041,502.802,336.180,149.192,117.479,36.789,7.958,1.316,0.185,0.484,123.343,25.112
173,50.688,726.982,803.612,503.804,331.764,151.891,119.256,36.225,8.000,1.323,0.185,0.502,129.264,25.198
174,51.028,722.429,809.659,504.806,327.290,154.578,121.136,35.660,8.043,1.330,0.186,0.520,135.626,25.287
175,51.367,752.801,816.262,505.808,322.830,157.234,123.117,35.101,8.087,1.338,0.186,0.539,142.446,25.379
176,51.706,765.509,823.495,506.810,318.457,159.847,125.205,34.556,8.133,1.346,0.187,0.557,149.730,25.474
177,52.046,747.583,831.281,507.812,314.221,162.377,127.376,34.027,8.182,1.354,0.187,0.576,157.403,25.574
178,52.385,754.809,839.472,508.814,310.159,164.784,129.594,33.520,8.232,1.362,0.187,0.596,165.354,25.678
179,52.725,742.701,848.064,509.816,306.315,167.058,131.858,33.038,8.285,1.371,0.188,0.617,173.543,25.787
180,53.064,922.664,857.075,510.818,302.727,169.200,134.167,32.584,8.342,1.381,0.188,0.639,181.942,25.901
181,53.404,873.481,866.537,511.821,299.434,171.217,136.527,32.162,8.401,1.390,0.189,0.662,190.529,26.021
182,53.743,859.855,876.415,512.823,296.452,173.108,138.928,31.774,8.465,1.401,0.189,0.688,199.260,26.147
183,54.083,850.008,886.551,513.825,293.758,174.857,141.338,31.418,8.533,1.412,0.190,0.715,208.046,26.280
184,54.422,823.674,896.845,514.827,291.340,176.458,143.739,31.094,8.606,1.424,0.190,0.745,216.825,26.421
185,54.762,917.234,902.996,511.520,287.785,176.922,145.286,30.650,8.619,1.426,0.189,0.777,224.981,26.357
186,55.101,919.494,909.333,508.213,284.515,177.267,146.825,30.239,8.639,1.430,0.188,0.812,233.113,26.301
187,55.441,964.055,915.898,504.906,281.530,177.513,148.360,29.860,8.666,1.434,0.187,0.852,241.236,26.256
188,55.781,940.946,922.638,501.599,278.798,177.657,149.879,29.512,8.700,1.440,0.185,0.895,249.346,26.222
189,56.120,939.909,929.481,498.293,276.277,177.693,151.364,29.188,8.740,1.447,0.184,0.943,257.441,26.199
190,56.460,940.986,936.454,494.986,273.945,177.632,152.813,28.888,8.785,1.455,0.183,0.996,265.561,26.190
191,56.800,939.731,943.652,491.679,271.798,177.489,154.232,28.612,8.837,1.466,0.182,1.055,273.780,26.196
192,57.139,991.991,951.203,488.372,269.836,177.287,155.634,28.359,8.895,1.478,0.181,1.121,282.191,26.217
193,57.479,1039.879,959.229,485.065,268.049,177.040,157.028,28.129,8.960,1.493,0.180,1.194,290.897,26.256
194,57.819,1082.180,967.716,481.758,266.389,176.739,158.397,27.916,9.030,1.510,0.179,1.276,299.953,26.323
195,58.158,1111.884,976.690,478.451,264.822,176.383,159.736,27.718,9.103,1.530,0.177,1.366,309.442,26.407
196,58.498,1065.295,986.297,475.145,263.338,175.983,161.057,27.533,9.179,1.553,0.176,1.467,319.495,26.511
197,58.838,1067.522,996.728,471.838,261.936,175.556,162.376,27.362,9.258,1.579,0.175,1.579,330.261,26.640
198,59.178,1132.524,1008.205,468.531,260.626,175.120,163.718,27.205,9.340,1.609,0.174,1.703,341.907,26.798
199,59.518,1104.120,1020.881,465.224,259.395,174.684,165.097,27.061,9.424,1.642,0.173,1.839,354.575,26.987
200,59.857,1191.230,1034.749,461.917,258.195,174.230,166.501,26.925,9.508,1.679,0.172,1.979,368.347,27.210
201,60.197,1151.307,1049.960,458.610,257.012,173.761,167.946,26.795,9.590,1.720,0.171,2.119,383.371,27.471
202,60.537,1087.385,1066.727,455.303,255.847,173.288,169.456,26.671,9.671,1.765,0.169,2.258,399.824,27.773
203,60.877,1213.644,1085.297,451.997,254.708,172.826,171.059,26.554,9.749,1.814,0.168,2.393,417.900,28.121
204,61.217,1155.425,1105.938,448.690,253.607,172.387,172.787,26.444,9.826,1.867,0.167,2.522,437.808,28.519
205,61.557,1230.988,1128.758,445.383,252.526,171.964,174.643,26.340,9.899,1.924,0.166,2.642,459.677,28.972
206,61.897,1298.095,1153.830,442.076,251.431,171.544,176.624,26.239,9.966,1.985,0.165,2.752,483.633,29.487
207,62.237,1273.954,1181.394,438.769,250.324,171.133,178.753,26.139,10.029,2.049,0.164,2.847,509.883,30.068
208,62.577,1295.544,1211.730,435.462,249.211,170.740,181.055,26.042,10.086,2.117,0.163,2.927,538.663,30.723
209,62.917,1262.288,1245.161,432.155,248.103,170.375,183.564,25.948,10.138,2.188,0.162,2.990,570.231,31.458
210,63.257,1277.438,1282.021,428.849,247.013,170.049,186.310,25.859,10.185,2.263,0.161,3.033,604.863,32.282
211,63.597,1329.255,1322.413,425.542,245.914,169.746,189.294,25.772,10.225,2.341,0.159,3.056,642.714,33.187
212,63.937,1304.069,1366.592,422.235,244.800,169.463,192.533,25.685,10.259,2.421,0.158,3.058,684.034,34.175
213,64.277,1308.334,1414.939,418.928,243.677,169.207,196.061,25.601,10.287,2.504,0.157,3.039,729.151,35.249
214,64.617,1359.189,1467.892,415.621,242.557,168.987,199.917,25.519,10.310,2.590,0.156,2.998,778.440,36.414
215,64.957,1438.334,1525.944,412.314,241.454,168.815,204.142,25.442,10.328,2.679,0.155,2.937,832.314,37.675
216,65.297,1391.340,1589.541,409.007,240.369,168.696,208.770,25.370,10.341,2.770,0.154,2.857,891.177,39.031
217,65.638,1539.453,1658.989,405.701,239.281,168.617,213.817,25.300,10.350,2.864,0.153,2.759,955.369,40.474
218,65.978,1623.600,1734.854,402.394,238.194,168.586,219.327,25.234,10.354,2.959,0.152,2.646,1025.396,42.002
219,66.318,1533.270,1817.802,399.087,237.119,168.613,225.353,25.172,10.356,3.058,0.151,2.518,1101.838,43.619
220,66.658,1583.868,1908.584,395.780,236.070,168.713,231.955,25.118,10.355,3.159,0.150,2.380,1185.352,45.328
221,66.998,1592.456,2007.696,392.473,235.058,168.897,239.199,25.071,10.353,3.264,0.149,2.233,1276.340,47.129
222,67.339,1559.170,2114.366,389.166,234.078,169.150,247.133,25.029,10.351,3.372,0.148,2.080,1374.006,49.016
223,67.679,1653.057,2227.206,385.859,233.114,169.450,255.806,24.988,10.347,3.484,0.147,1.923,1476.966,50.977
224,68.019,1709.128,2346.196,382.553,232.178,169.803,265.298,24.948,10.344,3.599,0.146,1.766,1585.098,53.012
225,68.359,1844.984,2471.376,379.246,231.282,170.215,275.699,24.910,10.343,3.720,0.145,1.609,1698.326,55.125
226,68.700,1925.911,2602.822,375.939,230.439,170.692,287.109,24.872,10.344,3.846,0.144,1.456,1816.596,57.319
227,69.040,1894.253,2739.049,372.632,229.652,171.223,299.490,24.836,10.349,3.978,0.143,1.309,1938.472,59.592
228,69.380,2047.622,2876.316,369.325,228.908,171.765,312.600,24.797,10.357,4.117,0.142,1.168,2060.525,61.932
229,69.721,2095.439,3011.667,366.018,228.198,172.288,326.273,24.755,10.369,4.264,0.141,1.035,2180.009,64.331
230,70.061,2206.847,3143.472,362.711,227.535,172.783,340.466,24.709,10.386,4.419,0.140,0.911,2295.326,66.794
231,70.402,2296.328,3270.081,359.405,226.929,173.241,355.138,24.659,10.409,4.583,0.140,0.796,2404.854,69.327
232,70.742,2475.549,3389.855,356.098,226.393,173.654,370.245,24.606,10.439,4.759,0.139,0.691,2506.988,71.937
233,71.082,2545.594,3501.101,352.791,225.914,174.000,385.723,24.547,10.476,4.947,0.138,0.597,2600.138,74.617
234,71.423,2795.368,3602.195,349.484,225.475,174.253,401.508,24.481,10.521,5.147,0.137,0.512,2682.800,77.357
235,71.763,2886.039,3691.753,346.177,225.076,174.401,417.562,24.406,10.573,5.361,0.136,0.437,2753.639,80.159
