ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.017,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.050,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.140,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.370,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.927,0.000,0.000,0.000,0.000,0.927,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,2.211,0.000,0.000,0.000,0.000,2.211,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,5.018,0.000,0.000,0.000,0.000,5.018,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,10.834,0.000,0.000,0.000,0.000,10.834,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,22.265,0.000,0.000,0.000,0.000,22.265,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,43.565,0.000,0.000,0.000,0.000,43.565,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,81.197,0.000,0.000,0.000,0.000,81.197,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,144.241,0.000,0.000,0.000,0.000,144.241,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,244.395,0.000,0.000,0.000,0.000,244.395,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,395.302,0.000,0.000,0.000,0.000,395.302,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,611.043,0.000,0.000,0.000,0.000,611.043,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,903.835,0.000,0.000,0.000,0.000,903.835,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,1281.335,0.000,0.000,0.000,0.000,1281.335,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,1744.190,0.000,0.000,0.000,0.000,1744.190,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,2284.561,0.000,0.000,0.000,0.000,2284.561,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,2886.141,0.000,0.000,0.000,0.000,2886.141,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,3525.705,0.000,0.000,0.000,0.000,3525.705,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,4175.769,0.000,0.000,0.000,0.000,4175.769,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,4807.583,0.000,0.000,0.000,0.000,4807.583,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,5393.777,0.000,0.000,0.000,0.000,5393.777,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,5910.331,0.000,0.000,0.000,0.000,5910.331,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,6337.939,0.000,0.000,0.000,0.000,6337.939,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,6663.061,0.000,0.000,0.000,0.000,6663.061,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6878.830,0.000,0.000,0.000,0.000,6878.830,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6985.676,0.000,0.000,0.000,0.000,6985.676,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6991.306,0.000,0.000,0.000,0.000,6991.305,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,6909.709,0.000,0.001,0.000,0.000,6909.708,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,6759.198,0.000,0.002,0.000,0.000,6759.196,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,6559.866,0.000,0.006,0.000,0.000,6559.860,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,6331.076,0.000,0.015,0.000,0.000,6331.061,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,6089.560,0.000,0.034,0.000,0.000,6089.526,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,5848.385,0.000,0.078,0.000,0.000,5848.308,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,5616.754,0.000,0.170,0.000,0.000,5616.584,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,5400.380,0.000,0.361,0.000,0.000,5400.019,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,5202.130,0.000,0.744,0.000,0.000,5201.386,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,5022.729,0.000,1.487,0.000,0.000,5021.243,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,4861.424,0.000,2.882,0.000,0.000,4858.542,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,4716.569,0.000,5.419,0.000,0.000,4711.150,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,4586.148,0.000,9.888,0.000,0.000,4576.260,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,4468.198,0.000,17.523,0.000,0.000,4450.675,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,4361.122,0.000,30.182,0.000,0.000,4330.941,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4263.863,0.000,50.572,0.000,0.000,4213.291,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4175.943,0.000,82.492,0.000,0.000,4093.450,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,4097.379,0.000,131.025,0.000,0.000,3966.354,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,4028.531,0.000,202.563,0.000,0.000,3825.968,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,3969.900,0.000,304.434,0.000,0.000,3665.467,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,4047.764,125.813,488.838,30.806,25.913,3483.028,2.018,0.329,0.049,0.020,12.989,3.772
128,34.353,1352.872,1352.872,4136.586,251.626,716.162,61.629,51.839,3268.587,4.038,0.658,0.098,0.041,25.985,7.547
129,34.738,1740.499,1740.499,4236.371,377.438,987.456,92.469,77.781,3021.096,6.058,0.988,0.147,0.062,38.989,11.323
130,35.122,1706.873,1706.873,4346.813,503.251,1297.535,123.326,103.736,2745.436,8.080,1.318,0.196,0.082,51.999,15.102
131,35.507,1934.788,1934.788,4467.312,629.064,1634.698,154.200,129.705,2452.708,10.102,1.647,0.245,0.103,65.017,18.882
132,35.892,2416.148,2416.148,4597.023,754.877,1982.870,185.090,155.689,2158.141,12.126,1.978,0.295,0.125,78.041,22.665
133,36.276,2534.454,2534.454,4734.914,880.690,2325.425,215.997,181.686,1877.329,14.151,2.308,0.344,0.147,91.073,26.449
134,36.661,3005.093,3005.093,4879.836,1006.502,2648.870,246.922,207.698,1622.615,16.177,2.638,0.393,0.169,104.112,30.236
135,37.045,3264.332,3264.332,5030.582,1132.315,2944.811,277.863,233.725,1401.185,18.204,2.969,0.442,0.193,117.158,34.025
136,37.430,3502.437,3502.437,5185.925,1258.128,3209.910,308.822,259.766,1215.149,20.232,3.300,0.491,0.218,130.212,37.816
137,37.814,3619.769,3619.769,5344.639,1383.941,3444.591,339.799,285.822,1062.858,22.262,3.630,0.541,0.244,143.273,41.609
138,38.198,3743.749,3743.749,5505.499,1509.754,3651.424,370.795,311.894,940.513,24.292,3.962,0.590,0.274,156.342,45.405
139,38.583,3821.573,3821.573,5667.260,1635.566,3833.805,401.809,337.981,843.471,26.324,4.293,0.639,0.307,169.419,49.202
140,38.967,3818.557,3818.557,5828.634,1761.379,3995.093,432.841,364.084,767.084,28.357,4.625,0.689,0.344,182.503,53.002
141,39.351,4057.047,4057.047,5988.269,1887.192,4138.167,463.893,390.203,707.119,30.391,4.956,0.738,0.388,195.596,56.804
142,39.736,3952.096,3952.096,6144.752,2013.005,4265.276,494.965,416.338,659.910,32.427,5.288,0.788,0.441,208.697,60.609
143,40.120,3799.846,3799.846,6296.637,2138.818,4378.066,526.058,442.489,622.362,34.464,5.620,0.837,0.504,221.807,64.416
144,40.504,3551.352,3551.352,6442.506,2264.630,4477.701,557.171,468.657,591.891,36.502,5.953,0.887,0.580,234.925,68.226
145,40.888,3630.415,3630.415,6581.062,2390.443,4565.027,588.308,494.841,566.345,38.541,6.285,0.936,0.674,248.053,72.037
146,41.272,3310.747,3310.747,6711.240,2516.256,4640.751,619.470,521.042,543.945,40.582,6.618,0.986,0.787,261.191,75.851
147,41.656,3142.010,3142.010,6832.311,2642.069,4705.585,650.663,547.259,523.245,42.624,6.951,1.035,0.925,274.341,79.668
148,42.040,2946.720,2946.720,6943.990,2767.882,4760.366,681.893,573.493,503.103,44.667,7.284,1.085,1.089,287.506,83.486
149,42.424,3332.288,3332.288,7046.487,2893.694,4806.124,713.174,599.744,482.683,46.711,7.618,1.135,1.282,300.690,87.307
150,42.808,2795.902,2795.902,7140.538,3019.507,4844.098,744.527,626.015,461.447,48.756,7.951,1.184,1.507,313.902,91.130
151,43.192,2942.995,2942.995,7227.374,3145.320,4875.715,775.984,652.307,439.152,50.803,8.285,1.234,1.764,327.155,94.955
152,43.575,3026.753,3026.753,7308.651,3271.133,4902.529,807.596,678.626,415.826,52.850,8.619,1.284,2.053,340.466,98.782
153,43.959,3083.368,3083.368,7386.341,3396.946,4926.133,839.436,704.979,391.735,54.899,8.953,1.334,2.372,353.867,102.611
154,44.343,3140.461,3140.461,7462.602,3522.758,4948.071,871.617,731.381,367.328,56.948,9.287,1.383,2.720,367.402,106.442
155,44.727,3318.973,3318.973,7539.640,3648.571,4969.736,904.294,757.854,343.177,58.999,9.622,1.433,3.093,381.136,110.274
156,45.110,3728.918,3728.918,7619.574,3774.384,4992.280,937.686,784.429,319.911,61.050,9.956,1.483,3.487,395.159,114.108
157,45.494,3680.176,3680.176,7704.330,3900.197,5016.530,972.092,811.160,298.156,63.103,10.291,1.533,3.899,409.598,117.945
158,45.878,3947.133,3947.133,7795.558,4026.010,5042.927,1007.902,838.119,278.490,65.156,10.626,1.583,4.324,424.623,121.782
159,46.261,4450.820,4450.820,7894.585,4151.822,5071.477,1045.621,865.414,261.402,67.211,10.961,1.633,4.759,440.458,125.622
160,46.645,4490.548,4490.548,8002.405,4277.635,5101.737,1085.869,893.195,247.277,69.267,11.296,1.683,5.200,457.390,129.463
161,47.028,5143.988,5143.988,8119.697,4403.448,5132.821,1129.387,921.664,236.383,71.325,11.631,1.733,5.641,475.777,133.306
162,47.412,5496.743,5496.743,8246.873,4529.261,5163.452,1177.010,951.090,228.875,73.385,11.967,1.783,6.079,496.052,137.152
163,47.795,5880.886,5880.886,8384.129,4655.074,5192.037,1229.630,981.810,224.804,75.448,12.302,1.833,6.510,518.725,140.999
164,48.178,6192.559,6192.559,8531.508,4780.886,5216.794,1288.127,1014.237,224.125,77.515,12.638,1.883,6.930,544.378,144.848
165,48.562,6437.436,6437.436,8688.949,4906.699,5235.905,1353.270,1048.852,226.704,79.587,12.974,1.933,7.338,573.650,148.700
166,48.945,7298.560,7298.560,8856.326,5032.512,5247.691,1425.608,1086.185,232.334,81.667,13.311,1.983,7.734,607.222,152.554
167,49.328,7741.641,7741.641,9033.467,5158.325,5250.800,1505.354,1126.788,240.734,83.757,13.647,2.033,8.121,645.782,156.411
168,49.711,7851.541,7851.541,9220.147,5284.138,5244.366,1592.292,1171.190,251.559,85.863,13.984,2.083,8.506,689.993,160.270
169,50.094,8457.990,8457.990,9416.077,5409.950,5228.116,1685.725,1219.853,264.410,87.987,14.322,2.133,8.901,740.454,164.133
170,50.478,8715.738,8715.738,9620.869,5535.763,5202.412,1784.484,1273.126,278.846,90.138,14.659,2.183,9.323,797.653,167.998
171,50.861,9332.608,9332.608,9834.011,5661.576,5168.208,1887.000,1331.202,294.401,92.324,14.998,2.234,9.797,861.933,171.867
172,51.244,9926.805,9926.805,10054.837,5787.389,5126.932,1991.431,1394.094,310.611,94.553,15.337,2.284,10.351,933.454,175.739
173,51.627,10303.127,10303.127,10282.517,5913.202,5080.328,2095.820,1461.630,327.030,96.837,15.676,2.334,11.018,1012.176,179.614
174,52.010,10743.895,10743.895,10516.065,6039.014,5030.275,2198.258,1533.457,343.255,99.189,16.017,2.385,11.835,1097.844,183.493
175,52.393,11299.714,11299.714,10754.368,6164.827,4978.634,2297.025,1609.064,358.943,101.624,16.360,2.435,12.842,1190.004,187.377
176,52.776,11436.225,11436.225,10996.227,6290.640,4927.117,2390.696,1687.812,373.820,104.159,16.705,2.486,14.078,1288.027,191.265
177,53.159,11932.590,11932.590,11240.426,6416.453,4877.217,2478.202,1768.970,387.688,106.810,17.053,2.536,15.581,1391.149,195.157
178,53.541,12568.731,12568.731,11485.808,6542.266,4830.166,2558.849,1851.748,400.418,109.596,17.405,2.587,17.386,1498.531,199.055
179,53.924,12740.275,12740.275,11731.345,6668.078,4786.937,2632.310,1935.334,411.951,112.536,17.762,2.638,19.524,1609.326,202.958
180,54.307,12955.323,12955.323,11976.223,6793.891,4748.258,2698.586,2018.922,422.286,115.650,18.127,2.688,22.016,1722.752,206.868
181,54.690,13469.191,13469.191,12219.905,6919.704,4714.642,2757.953,2101.747,431.467,118.956,18.501,2.739,24.873,1838.170,210.787
182,55.072,13892.829,13892.829,12462.193,7045.517,4686.417,2810.906,2183.106,439.579,122.469,18.887,2.790,28.092,1955.159,214.715
183,55.455,14537.975,14537.975,12703.283,7171.330,4663.752,2858.099,2262.385,446.730,126.202,19.289,2.841,31.656,2073.598,218.656
184,55.838,14705.541,14705.541,12943.816,7297.142,4646.680,2900.283,2339.078,453.043,130.166,19.712,2.892,35.526,2193.745,222.615
185,56.220,14612.969,14612.969,13184.932,7422.955,4635.121,2938.260,2412.802,458.652,134.361,20.162,2.943,39.645,2316.313,226.597
186,56.603,15237.036,15237.036,13428.341,7548.768,4628.896,2972.835,2483.309,463.687,138.786,20.644,2.994,43.930,2442.570,230.611
187,56.985,15844.496,15844.496,13676.408,7674.581,4627.747,3004.785,2550.499,468.273,143.429,21.166,3.045,48.281,2574.434,234.669
188,57.368,15949.013,15949.013,13932.278,7800.394,4631.348,3034.834,2614.426,472.525,148.271,21.738,3.097,52.573,2714.598,238.788
189,57.750,16648.771,16648.771,14200.016,7926.206,4639.333,3063.636,2675.301,476.547,153.282,22.370,3.148,56.670,2866.659,242.991
190,58.132,16327.654,16327.654,14437.253,8004.477,4634.608,3079.973,2723.559,478.643,157.649,22.943,3.181,60.415,3030.348,245.854
191,58.515,17093.359,17093.359,14698.006,8082.748,4633.464,3096.152,2769.685,480.676,162.105,23.598,3.213,63.664,3216.500,248.869
192,58.897,17809.720,17809.720,14990.268,8161.019,4635.509,3112.619,2814.396,482.710,166.601,24.344,3.246,66.272,3432.404,252.085
193,59.279,18337.189,18337.189,15323.750,8239.289,4640.384,3129.761,2858.584,484.802,171.084,25.191,3.279,68.110,3686.907,255.567
194,59.662,18401.833,18401.833,15710.056,8317.560,4647.770,3147.923,2903.317,486.999,175.503,26.149,3.311,69.076,3990.531,259.393
195,60.044,19061.670,19061.670,16162.776,8395.831,4657.405,3167.415,2949.851,489.343,179.807,27.226,3.344,69.105,4355.539,263.659
196,60.426,19463.773,19463.773,16697.499,8474.101,4669.086,3188.529,2999.627,491.869,183.952,28.425,3.377,68.170,4795.903,268.476
197,60.808,20064.542,20064.542,17331.674,8552.372,4682.670,3211.540,3054.282,494.609,187.903,29.750,3.411,66.291,5327.157,273.978
198,61.190,20286.434,20286.434,18084.312,8630.643,4698.066,3236.714,3115.650,497.590,191.634,31.197,3.444,63.531,5966.088,280.313
199,61.572,21173.784,21173.784,18975.485,8708.913,4715.234,3264.310,3185.759,500.837,195.130,32.762,3.478,59.992,6730.248,287.648
200,61.954,21587.872,21587.872,20025.598,8787.184,4734.167,3294.574,3266.829,504.368,198.388,34.436,3.512,55.812,7637.264,296.164
201,62.336,22886.481,22886.481,21254.449,8865.455,4754.884,3327.731,3361.246,508.197,201.416,36.205,3.546,51.148,8703.943,306.047
202,62.718,23549.834,23549.834,22680.061,8943.725,4777.416,3363.978,3471.536,512.331,204.231,38.055,3.580,46.171,9945.184,317.492
203,63.100,24534.242,24534.242,24317.337,9021.996,4801.797,3403.466,3600.314,516.768,206.859,39.968,3.615,41.054,11372.721,330.686
204,63.482,25568.764,25568.764,26176.591,9100.267,4828.058,3446.289,3750.214,521.499,209.330,41.925,3.651,35.958,12993.776,345.805
205,63.864,26729.606,26729.606,28262.038,9178.538,4856.215,3492.459,3923.806,526.503,211.678,43.907,3.687,31.026,14809.668,363.001
206,64.246,28017.618,28017.618,30570.341,9256.808,4886.270,3541.897,4123.487,531.752,213.939,45.896,3.723,26.377,16814.513,382.398
207,64.627,29195.839,29195.839,33089.339,9335.079,4918.211,3594.414,4351.362,537.205,216.147,47.876,3.761,22.100,18994.098,404.077
