ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,14.155,288.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,14.492,317.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,14.830,363.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,15.167,315.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,15.504,384.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,15.841,329.122,340.713,98.837,276.713,23.662,19.890,4.909,1.546,0.253,0.037,0.015,12.488,1.181
71,16.178,363.898,344.290,102.465,277.912,24.536,20.625,5.107,1.604,0.262,0.039,0.016,12.950,1.225
72,16.516,378.716,347.717,106.193,278.893,25.434,21.379,5.313,1.662,0.272,0.040,0.016,13.424,1.269
73,16.853,372.714,351.281,110.056,279.918,26.365,22.162,5.531,1.723,0.282,0.042,0.017,13.915,1.316
74,17.190,376.682,355.436,114.100,281.409,27.339,22.981,5.763,1.787,0.292,0.043,0.018,14.429,1.364
75,17.528,360.754,359.850,118.350,283.019,28.364,23.842,6.011,1.854,0.303,0.045,0.018,14.970,1.416
76,17.865,394.052,364.173,122.840,284.375,29.446,24.752,6.279,1.924,0.315,0.047,0.019,15.541,1.470
77,18.202,395.830,368.542,127.624,285.573,30.599,25.721,6.572,2.000,0.327,0.048,0.020,16.149,1.527
78,18.540,387.831,373.126,132.759,286.748,31.837,26.761,6.892,2.081,0.340,0.050,0.021,16.803,1.589
79,18.877,402.016,378.196,138.316,288.118,33.177,27.887,7.248,2.168,0.354,0.053,0.022,17.510,1.656
80,19.215,378.093,384.007,144.380,289.882,34.638,29.116,7.647,2.264,0.370,0.055,0.022,18.281,1.729
81,19.552,376.460,390.081,151.033,291.503,36.242,30.464,8.098,2.369,0.387,0.057,0.023,19.128,1.809
82,19.890,374.761,396.397,158.385,292.881,38.014,31.954,8.612,2.484,0.406,0.060,0.025,20.063,1.897
83,20.227,405.317,403.140,166.570,294.105,39.987,33.612,9.205,2.613,0.427,0.063,0.026,21.104,1.996
84,20.565,406.136,410.644,175.752,295.391,42.200,35.472,9.899,2.758,0.451,0.067,0.027,22.272,2.106
85,20.902,360.432,419.263,186.125,296.947,44.699,37.573,10.723,2.921,0.478,0.071,0.029,23.591,2.231
86,21.240,414.732,429.067,197.907,298.674,47.538,39.960,11.711,3.107,0.508,0.075,0.031,25.090,2.373
87,21.578,409.253,439.818,211.357,300.138,50.779,42.684,12.907,3.319,0.543,0.080,0.033,26.800,2.534
88,21.915,429.401,451.794,226.791,301.363,54.498,45.810,14.373,3.562,0.582,0.086,0.035,28.763,2.720
89,22.253,433.553,465.392,244.590,302.433,58.787,49.415,16.194,3.842,0.628,0.093,0.038,31.026,2.934
90,22.590,408.403,481.132,265.199,303.487,63.752,53.589,18.483,4.166,0.681,0.101,0.041,33.647,3.182
91,22.928,490.184,499.375,288.788,304.637,69.436,58.366,21.386,4.538,0.742,0.110,0.045,36.647,3.465
92,23.266,433.816,518.924,313.961,305.394,75.503,63.466,25.033,4.934,0.807,0.120,0.049,39.849,3.768
93,23.604,455.223,538.722,339.351,305.290,81.627,68.610,29.650,5.334,0.872,0.129,0.053,43.080,4.074
94,23.941,534.964,558.286,364.055,304.009,87.586,73.618,35.621,5.724,0.936,0.139,0.057,46.224,4.371
95,24.279,524.113,577.180,387.118,301.119,93.152,78.295,43.513,6.087,0.995,0.147,0.061,49.161,4.649
96,24.617,555.780,595.054,407.617,296.043,98.104,82.456,54.101,6.411,1.048,0.155,0.064,51.773,4.896
97,24.955,605.222,611.504,424.738,288.060,102.251,85.940,68.187,6.681,1.092,0.162,0.067,53.959,5.102
98,25.293,592.334,625.892,437.853,276.613,105.432,88.610,86.090,6.888,1.126,0.167,0.069,55.634,5.260
99,25.630,638.259,638.036,446.617,261.732,107.568,90.402,107.791,7.027,1.149,0.170,0.070,56.758,5.367
100,25.968,583.187,648.109,451.010,244.279,108.657,91.314,132.608,7.098,1.160,0.172,0.071,57.326,5.420
101,26.306,725.704,656.599,451.344,225.830,108.777,91.414,159.261,7.104,1.161,0.172,0.071,57.380,5.425
102,26.644,727.591,664.173,448.217,208.135,108.058,90.805,186.339,7.056,1.154,0.171,0.071,56.994,5.389
103,26.982,721.219,671.240,442.369,192.524,106.683,89.645,212.461,6.965,1.139,0.169,0.070,56.262,5.319
104,27.320,780.442,678.080,434.642,179.778,104.863,88.111,236.606,6.846,1.119,0.166,0.069,55.292,5.227
105,27.658,729.442,685.495,426.069,170.081,102.846,86.411,258.773,6.713,1.097,0.163,0.068,54.215,5.125
106,27.996,828.959,694.329,417.693,162.938,100.868,84.744,279.702,6.582,1.076,0.159,0.067,53.163,5.026
107,28.334,808.257,705.497,410.498,157.991,99.178,83.318,300.052,6.471,1.058,0.157,0.066,52.262,4.940
108,28.672,771.439,719.396,405.171,154.971,97.949,82.281,320.061,6.389,1.044,0.155,0.066,51.600,4.878
109,29.010,808.996,735.246,401.853,153.560,97.211,81.655,339.188,6.339,1.036,0.154,0.066,51.195,4.839
110,29.348,815.809,752.383,400.569,153.517,96.960,81.437,357.020,6.321,1.033,0.153,0.066,51.049,4.825
111,29.686,811.810,770.555,401.318,154.702,97.205,81.634,373.422,6.335,1.035,0.153,0.067,51.163,4.835
112,30.024,853.698,789.453,403.958,156.988,97.920,82.228,388.280,6.380,1.043,0.154,0.069,51.521,4.869
113,30.363,849.737,808.729,408.239,160.215,99.037,83.159,401.573,6.450,1.054,0.156,0.072,52.089,4.922
114,30.701,847.663,827.534,413.659,164.171,100.429,84.318,412.982,6.539,1.068,0.158,0.074,52.802,4.989
115,31.039,839.886,844.557,419.516,168.603,101.933,85.571,421.856,6.634,1.084,0.161,0.076,53.574,5.062
116,31.377,800.513,859.098,425.301,173.340,103.437,86.824,427.953,6.729,1.100,0.163,0.078,54.339,5.133
117,31.715,867.737,870.773,430.630,178.234,104.833,87.986,431.294,6.817,1.114,0.165,0.081,55.047,5.200
118,32.054,777.624,879.453,435.249,183.200,106.060,89.002,431.996,6.894,1.126,0.167,0.083,55.666,5.257
119,32.392,811.661,885.019,438.887,188.157,107.056,89.822,430.174,6.955,1.136,0.168,0.085,56.160,5.303
120,32.730,802.552,887.190,441.316,193.041,107.774,90.412,425.725,6.998,1.143,0.169,0.087,56.503,5.335
121,33.069,839.033,885.817,442.428,197.801,108.174,90.731,418.655,7.019,1.147,0.170,0.089,56.679,5.350
122,33.407,762.069,881.229,442.286,202.459,108.270,90.792,409.232,7.021,1.147,0.170,0.090,56.694,5.351
123,33.745,783.293,873.937,441.045,207.066,108.104,90.632,397.814,7.005,1.145,0.169,0.092,56.570,5.338
124,34.084,847.735,864.608,438.928,211.699,107.739,90.308,384.826,6.976,1.140,0.169,0.094,56.340,5.314
125,34.422,739.550,853.734,436.143,216.396,107.206,89.839,370.654,6.936,1.133,0.168,0.095,56.022,5.283
126,34.760,743.735,841.569,432.852,221.193,106.549,89.264,355.400,6.887,1.125,0.166,0.097,55.640,5.245
127,35.099,753.773,828.544,429.297,226.143,105.828,88.634,339.293,6.835,1.117,0.165,0.099,55.225,5.203
128,35.437,759.995,815.147,425.661,231.270,105.086,87.987,322.687,6.780,1.108,0.164,0.100,54.801,5.161
129,35.776,733.442,801.953,422.161,236.606,104.393,87.394,305.901,6.729,1.100,0.162,0.102,54.443,5.121
130,36.114,742.480,789.362,418.990,242.179,103.761,86.841,289.363,6.682,1.092,0.161,0.103,54.092,5.084
131,36.453,789.666,777.601,416.264,248.014,103.233,86.373,273.135,6.642,1.085,0.160,0.105,53.798,5.053
132,36.791,764.591,766.713,414.046,254.119,102.825,86.007,257.203,6.610,1.080,0.159,0.107,53.572,5.027
133,37.130,753.666,756.906,412.404,260.465,102.570,85.871,241.562,6.588,1.077,0.159,0.108,53.495,5.009
134,37.468,752.595,748.190,411.397,267.119,102.449,85.749,226.514,6.575,1.074,0.159,0.110,53.441,4.998
135,37.807,718.222,740.811,411.077,274.069,102.491,85.765,212.089,6.573,1.074,0.158,0.112,53.481,4.996
136,38.146,763.149,734.858,411.462,281.328,102.703,85.924,198.349,6.582,1.076,0.159,0.114,53.619,5.002
137,38.484,759.708,730.168,412.494,288.870,103.074,86.229,185.171,6.601,1.079,0.159,0.116,53.850,5.017
138,38.823,719.117,726.624,414.129,296.677,103.582,86.638,172.529,6.630,1.084,0.160,0.118,54.165,5.038
139,39.162,808.226,724.193,416.332,304.722,104.227,87.160,160.413,6.668,1.090,0.161,0.120,54.565,5.066
140,39.500,773.747,722.877,419.080,312.980,105.001,87.813,148.839,6.714,1.097,0.162,0.122,55.045,5.101
141,39.839,810.562,722.749,422.369,321.440,105.907,88.635,137.850,6.769,1.106,0.163,0.124,55.608,5.143
142,40.178,722.193,723.686,426.137,329.976,106.927,89.474,127.629,6.832,1.117,0.165,0.126,56.247,5.190
143,40.517,718.861,725.427,430.264,338.229,108.042,90.391,118.249,6.900,1.128,0.166,0.129,56.948,5.242
144,40.855,841.936,727.881,434.692,346.124,109.240,91.377,109.720,6.974,1.140,0.168,0.132,57.705,5.298
145,41.194,808.159,731.060,439.397,353.708,110.519,92.429,102.017,7.052,1.153,0.170,0.135,58.518,5.357
146,41.533,759.197,734.962,444.352,361.037,111.871,93.539,95.098,7.134,1.166,0.172,0.138,59.385,5.419
147,41.872,791.678,739.629,449.542,368.191,113.296,94.708,88.926,7.220,1.180,0.174,0.142,60.306,5.484
148,42.211,828.312,744.774,454.821,375.002,114.765,95.910,83.455,7.308,1.195,0.176,0.146,61.266,5.550
149,42.549,817.608,750.128,460.044,381.341,116.245,97.117,78.625,7.395,1.209,0.178,0.150,62.249,5.616
150,42.888,854.573,755.603,465.138,387.221,117.720,98.314,74.375,7.481,1.223,0.180,0.155,63.249,5.680
151,43.227,856.724,761.193,470.059,392.703,119.185,99.496,70.656,7.564,1.237,0.182,0.161,64.264,5.742
152,43.566,893.689,766.911,474.768,397.861,120.632,100.658,67.418,7.644,1.250,0.184,0.168,65.293,5.802
153,43.905,879.428,772.722,479.216,402.720,122.057,101.792,64.609,7.721,1.264,0.186,0.175,66.338,5.858
154,44.244,874.244,778.242,483.249,407.059,123.424,102.869,62.158,7.792,1.277,0.187,0.183,67.381,5.910
155,44.583,927.208,783.287,486.775,410.795,124.715,103.872,60.013,7.854,1.288,0.189,0.192,68.413,5.955
156,44.922,859.656,787.811,489.750,413.929,125.924,104.794,58.132,7.909,1.297,0.190,0.201,69.438,5.994
157,45.261,798.472,791.849,492.145,416.501,127.051,105.637,56.486,7.955,1.304,0.191,0.211,70.483,6.026
158,45.600,870.955,795.416,493.951,418.572,128.099,106.399,55.051,7.992,1.311,0.192,0.222,71.525,6.051
159,45.939,836.326,798.449,495.163,420.109,129.071,107.080,53.792,8.021,1.316,0.192,0.234,72.563,6.068
160,46.278,770.441,800.777,495.786,420.948,129.976,107.687,52.661,8.041,1.319,0.192,0.246,73.625,6.079
161,46.617,804.665,802.419,495.849,421.080,130.827,108.244,51.632,8.053,1.321,0.192,0.259,74.723,6.083
162,46.957,748.297,803.437,495.403,420.558,131.642,108.743,50.688,8.058,1.322,0.192,0.273,75.877,6.081
163,47.296,764.740,803.953,494.511,419.448,132.443,109.201,49.816,8.056,1.322,0.192,0.288,77.110,6.073
164,47.635,771.336,804.138,493.254,417.848,133.255,109.646,49.011,8.050,1.321,0.192,0.303,78.447,6.062
165,47.974,711.412,803.992,491.694,415.705,134.103,110.101,48.248,8.040,1.320,0.191,0.319,79.913,6.049
166,48.313,789.080,803.510,489.900,412.982,135.008,110.570,47.507,8.027,1.318,0.190,0.336,81.537,6.032
167,48.652,709.564,802.833,487.954,409.742,135.996,111.077,46.780,8.013,1.316,0.190,0.353,83.350,6.012
168,48.992,766.009,802.134,485.943,406.074,137.096,111.645,46.062,7.999,1.314,0.189,0.371,85.389,5.992
169,49.331,709.825,801.614,483.951,402.080,138.335,112.300,45.356,7.987,1.312,0.188,0.389,87.690,5.974
170,49.670,668.827,801.447,482.055,397.859,139.737,113.051,44.663,7.977,1.311,0.188,0.408,90.293,5.956
171,50.010,701.683,801.623,480.291,393.344,141.318,113.914,43.970,7.971,1.310,0.187,0.427,93.237,5.941
172,50.349,717.722,802.234,478.699,388.561,143.096,114.900,43.271,7.969,1.310,0.186,0.447,96.563,5.928
173,50.688,726.982,803.423,477.315,383.575,145.085,116.021,42.568,7.972,1.310,0.186,0.467,100.318,5.918
174,51.028,722.429,805.356,476.168,378.471,147.300,117.287,41.864,7.981,1.312,0.186,0.487,104.550,5.916
175,51.367,752.801,808.166,475.273,373.325,149.746,118.700,41.167,7.994,1.314,0.185,0.507,109.310,5.913
176,51.706,765.509,811.912,474.643,368.197,152.397,120.272,40.480,8.014,1.317,0.185,0.528,114.604,5.915
177,52.046,747.583,816.446,474.280,363.086,155.163,122.016,39.802,8.039,1.321,0.185,0.549,120.360,5.920
178,52.385,754.809,821.809,474.180,358.042,158.019,123.942,39.138,8.071,1.327,0.185,0.571,126.581,5.929
179,52.725,742.701,828.044,474.326,353.112,160.944,126.053,38.492,8.109,1.333,0.185,0.593,133.276,5.942
180,53.064,922.664,835.210,474.701,348.350,163.918,128.358,37.870,8.153,1.340,0.185,0.616,140.456,5.959
181,53.404,873.481,843.335,475.284,343.809,166.920,130.856,37.277,8.203,1.348,0.186,0.639,148.113,5.980
182,53.743,859.855,852.245,476.056,339.511,169.896,133.508,36.716,8.259,1.356,0.186,0.664,156.140,6.004
183,54.083,850.008,861.722,477.001,335.465,172.793,136.269,36.186,8.321,1.366,0.186,0.690,164.409,6.032
184,54.422,823.674,871.745,478.109,331.710,175.598,139.134,35.692,8.389,1.377,0.187,0.717,172.873,6.063
185,54.762,917.234,882.284,479.359,328.271,178.303,142.101,35.237,8.463,1.388,0.187,0.745,181.486,6.097
186,55.101,919.494,893.327,480.735,325.172,180.904,145.167,34.821,8.545,1.401,0.188,0.776,190.214,6.135
187,55.441,964.055,904.810,482.225,322.420,183.392,148.315,34.445,8.633,1.415,0.189,0.809,199.012,6.175
188,55.781,940.946,916.541,483.819,319.968,185.736,151.496,34.107,8.730,1.430,0.189,0.845,207.816,6.220
189,56.120,939.909,928.429,485.512,317.796,187.926,154.685,33.803,8.834,1.446,0.190,0.883,216.593,6.267
190,56.460,940.986,940.489,487.305,315.915,189.973,157.877,33.536,8.948,1.463,0.191,0.926,225.337,6.319
191,56.800,939.731,952.761,489.198,314.331,191.890,161.072,33.305,9.072,1.482,0.192,0.972,234.066,6.374
192,57.139,991.991,965.290,491.187,313.042,193.694,164.269,33.110,9.207,1.503,0.193,1.022,242.811,6.433
193,57.479,1039.879,978.039,493.269,312.020,195.384,167.449,32.949,9.353,1.525,0.193,1.078,251.586,6.497
194,57.819,1082.180,990.911,495.442,311.210,196.945,170.585,32.815,9.506,1.549,0.194,1.139,260.397,6.566
195,58.158,1111.884,1003.951,497.706,310.594,198.386,173.670,32.707,9.668,1.575,0.195,1.206,269.306,6.640
196,58.498,1065.295,1017.271,500.060,310.168,199.728,176.709,32.624,9.837,1.604,0.196,1.280,278.401,6.719
197,58.838,1067.522,1031.030,502.503,309.940,200.994,179.715,32.567,10.015,1.635,0.197,1.362,287.796,6.804
198,59.178,1132.524,1045.356,505.033,309.900,202.201,182.696,32.536,10.201,1.669,0.199,1.452,297.602,6.894
199,59.518,1104.120,1060.267,507.645,310.007,203.347,185.639,32.524,10.392,1.706,0.200,1.551,307.900,6.994
200,59.857,1191.230,1075.772,510.336,310.212,204.424,188.531,32.529,10.589,1.746,0.201,1.661,318.775,7.100
201,60.197,1151.307,1092.035,513.100,310.506,205.448,191.385,32.548,10.789,1.790,0.202,1.780,330.369,7.213
202,60.537,1087.385,1105.108,511.787,309.444,205.415,193.360,32.426,10.925,1.827,0.202,1.911,342.311,7.282
203,60.877,1213.644,1119.366,510.536,308.481,205.369,195.343,32.319,11.063,1.868,0.201,2.055,355.300,7.361
204,61.217,1155.425,1134.950,509.343,307.602,205.317,197.348,32.225,11.204,1.914,0.201,2.209,369.476,7.449
205,61.557,1230.988,1151.896,508.201,306.766,205.250,199.373,32.141,11.343,1.964,0.201,2.368,384.937,7.548
206,61.897,1298.095,1170.317,507.102,305.949,205.170,201.430,32.063,11.480,2.019,0.200,2.526,401.817,7.658
207,62.237,1273.954,1190.430,506.041,305.153,205.088,203.547,31.993,11.613,2.077,0.200,2.682,420.291,7.780
208,62.577,1295.544,1212.474,505.012,304.382,205.019,205.756,31.929,11.743,2.141,0.200,2.833,440.551,7.916
209,62.917,1262.288,1236.717,504.010,303.649,204.980,208.094,31.873,11.868,2.209,0.199,2.977,462.796,8.067
210,63.257,1277.438,1263.289,503.033,302.941,204.968,210.575,31.824,11.987,2.282,0.199,3.110,487.163,8.234
211,63.597,1329.255,1292.298,502.076,302.236,204.973,213.212,31.779,12.100,2.360,0.199,3.230,513.785,8.418
212,63.937,1304.069,1323.968,501.134,301.530,205.001,216.032,31.738,12.205,2.441,0.199,3.335,542.860,8.622
213,64.277,1308.334,1358.593,500.205,300.834,205.061,219.072,31.701,12.304,2.527,0.198,3.422,574.622,8.846
214,64.617,1359.189,1396.512,499.285,300.162,205.169,222.374,31.669,12.396,2.617,0.198,3.489,609.338,9.094
215,64.957,1438.334,1438.072,498.373,299.529,205.337,225.980,31.645,12.481,2.712,0.198,3.535,647.283,9.367
216,65.297,1391.340,1483.441,497.466,298.914,205.552,229.901,31.625,12.560,2.810,0.198,3.559,688.653,9.663
217,65.638,1539.453,1532.903,496.563,298.313,205.814,234.163,31.609,12.632,2.911,0.198,3.559,733.714,9.985
218,65.978,1623.600,1586.861,495.665,297.735,206.129,238.809,31.599,12.697,3.016,0.198,3.535,782.807,10.331
219,66.318,1533.270,1645.789,494.768,297.193,206.509,243.887,31.594,12.758,3.125,0.197,3.488,836.326,10.705
220,66.658,1583.868,1710.228,493.874,296.708,206.971,249.452,31.598,12.815,3.237,0.197,3.419,894.717,11.108
221,66.998,1592.456,1780.585,492.982,296.284,207.517,255.549,31.611,12.869,3.353,0.197,3.328,958.332,11.540
222,67.339,1559.170,1856.982,492.090,295.896,208.134,262.198,31.629,12.920,3.472,0.197,3.217,1027.316,11.999
223,67.679,1653.057,1939.874,491.200,295.547,208.826,269.449,31.654,12.969,3.594,0.197,3.089,1102.061,12.483
224,68.019,1709.128,2029.868,490.310,295.252,209.608,277.367,31.687,13.016,3.719,0.197,2.945,1183.077,12.994
225,68.359,1844.984,2127.641,489.421,295.025,210.491,286.021,31.730,13.064,3.849,0.197,2.789,1270.937,13.533
226,68.700,1925.911,2233.962,488.533,294.883,211.494,295.491,31.784,13.115,3.983,0.197,2.623,1366.285,14.101
227,69.040,1894.253,2347.688,487.645,294.814,212.596,305.800,31.846,13.167,4.123,0.197,2.449,1467.996,14.696
228,69.380,2047.622,2467.114,486.757,294.800,213.763,316.954,31.911,13.222,4.266,0.197,2.272,1574.411,15.312
229,69.721,2095.439,2591.933,485.869,294.846,214.996,329.021,31.979,13.281,4.415,0.197,2.093,1685.149,15.950
230,70.061,2206.847,2722.007,484.982,294.969,216.301,342.080,32.050,13.343,4.571,0.197,1.915,1799.966,16.610
231,70.402,2296.328,2857.220,484.094,295.180,217.681,356.222,32.123,13.412,4.733,0.197,1.740,1918.634,17.293
232,70.742,2475.549,2997.286,483.207,295.493,219.141,371.521,32.201,13.488,4.904,0.197,1.570,2040.765,18.000
233,71.082,2545.594,3137.810,482.320,295.876,220.619,387.631,32.277,13.570,5.084,0.197,1.408,2162.418,18.726
234,71.423,2795.368,3275.885,481.433,296.319,222.078,404.361,32.349,13.659,5.272,0.197,1.254,2280.923,19.467
235,71.763,2886.039,3409.909,480.546,296.829,223.507,421.661,32.418,13.755,5.471,0.197,1.109,2394.730,20.226
