ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,199.643,0.262,199.454,0.061,0.051,0.024,0.004,0.001,0.000,0.000,0.039,0.005
58,11.796,50.412,200.240,0.298,200.024,0.069,0.058,0.028,0.004,0.001,0.000,0.000,0.044,0.006
59,12.133,84.230,200.480,0.348,200.227,0.080,0.068,0.032,0.005,0.001,0.000,0.000,0.051,0.007
60,12.470,132.234,200.415,0.412,200.116,0.095,0.080,0.038,0.006,0.001,0.000,0.000,0.061,0.008
61,12.807,160.759,200.254,0.489,199.899,0.113,0.095,0.045,0.007,0.001,0.000,0.000,0.072,0.009
62,13.144,207.691,200.392,0.583,199.970,0.134,0.113,0.054,0.009,0.001,0.000,0.000,0.086,0.011
63,13.481,240.807,200.973,0.694,200.471,0.160,0.135,0.064,0.010,0.002,0.000,0.000,0.103,0.013
64,13.818,297.330,209.681,9.040,203.686,2.088,1.757,0.459,0.137,0.022,0.003,0.001,1.337,0.174
65,14.155,288.630,218.101,17.413,206.594,4.022,3.385,0.857,0.263,0.043,0.006,0.003,2.576,0.335
66,14.492,317.745,226.343,25.815,209.300,5.964,5.020,1.257,0.390,0.064,0.009,0.004,3.820,0.497
67,14.830,363.376,234.663,34.255,212.057,7.915,6.663,1.661,0.518,0.085,0.013,0.005,5.069,0.660
68,15.167,315.749,243.359,42.738,215.158,9.877,8.314,2.069,0.646,0.106,0.016,0.006,6.326,0.824
69,15.504,384.897,252.307,51.273,218.473,11.852,9.977,2.481,0.776,0.127,0.019,0.008,7.591,0.988
70,15.841,329.122,261.101,59.870,221.589,13.842,11.652,2.898,0.906,0.148,0.022,0.009,8.866,1.154
71,16.178,363.898,269.739,68.542,224.494,15.850,13.342,3.322,1.037,0.170,0.025,0.010,10.152,1.322
72,16.516,378.716,278.322,77.301,227.282,17.879,15.050,3.754,1.170,0.192,0.028,0.012,11.451,1.491
73,16.853,372.714,287.122,86.167,230.211,19.934,16.780,4.194,1.305,0.214,0.032,0.013,12.767,1.663
74,17.190,376.682,296.262,95.157,233.390,22.018,18.534,4.646,1.441,0.236,0.035,0.014,14.102,1.836
75,17.528,360.754,305.452,104.298,236.513,24.138,20.319,5.110,1.580,0.259,0.038,0.016,15.460,2.013
76,17.865,394.052,314.525,113.617,239.391,26.300,22.139,5.589,1.721,0.282,0.042,0.017,16.845,2.193
77,18.202,395.830,323.594,123.150,242.113,28.512,24.001,6.088,1.866,0.306,0.045,0.019,18.262,2.378
78,18.540,387.831,332.822,132.937,244.814,30.784,25.913,6.609,2.015,0.330,0.049,0.020,19.717,2.568
79,18.877,402.016,342.437,143.027,247.687,33.127,27.886,7.156,2.168,0.355,0.053,0.022,21.218,2.763
80,19.215,378.093,352.412,153.478,250.662,35.555,29.930,7.737,2.327,0.381,0.056,0.023,22.772,2.965
81,19.552,376.460,362.499,164.361,253.442,38.084,32.058,8.359,2.492,0.408,0.060,0.025,24.392,3.176
82,19.890,374.761,372.735,175.759,256.001,40.732,34.288,9.032,2.666,0.437,0.065,0.026,26.089,3.397
83,20.227,405.317,383.303,187.769,258.451,43.524,36.638,9.768,2.848,0.467,0.069,0.028,27.877,3.630
84,20.565,406.136,394.482,200.511,260.978,46.487,39.132,10.587,3.042,0.499,0.074,0.030,29.774,3.877
85,20.902,360.432,406.474,214.126,263.675,49.653,41.797,11.511,3.250,0.533,0.079,0.032,31.802,4.141
86,21.240,414.732,419.195,228.781,266.325,53.061,44.666,12.570,3.473,0.569,0.084,0.035,33.985,4.426
87,21.578,409.253,432.580,244.677,268.702,56.759,47.779,13.802,3.715,0.609,0.090,0.037,36.353,4.734
88,21.915,429.401,446.848,262.052,270.821,60.801,51.181,15.263,3.979,0.652,0.096,0.040,38.942,5.071
89,22.253,433.553,462.311,281.193,272.748,65.254,54.929,17.025,4.271,0.700,0.103,0.042,41.794,5.442
90,22.590,408.403,479.386,302.423,274.596,70.193,59.087,19.192,4.594,0.753,0.111,0.046,44.958,5.854
91,22.928,490.184,497.860,325.376,276.267,75.534,63.583,21.874,4.943,0.810,0.120,0.049,48.378,6.300
92,23.266,433.816,516.855,348.980,277.402,81.029,68.207,25.207,5.303,0.869,0.129,0.053,51.898,6.758
93,23.604,455.223,535.763,372.337,277.708,86.469,72.784,29.427,5.659,0.927,0.137,0.056,55.382,7.211
94,23.941,534.964,554.241,394.729,276.920,91.685,77.174,34.903,6.000,0.983,0.145,0.060,58.722,7.646
95,24.279,524.113,572.001,415.410,274.665,96.505,81.230,42.175,6.315,1.035,0.153,0.063,61.808,8.048
96,24.617,555.780,588.810,433.678,270.436,100.770,84.819,51.941,6.594,1.081,0.160,0.066,64.538,8.404
97,24.955,605.222,604.234,448.932,263.620,104.337,87.820,64.757,6.827,1.119,0.165,0.068,66.819,8.700
98,25.293,592.334,617.895,460.736,253.881,107.102,90.145,80.851,7.008,1.148,0.170,0.070,68.587,8.931
99,25.630,638.259,629.711,468.865,241.435,109.016,91.752,100.062,7.132,1.169,0.173,0.071,69.808,9.090
100,25.968,583.187,639.850,473.322,227.187,110.085,92.649,121.636,7.201,1.180,0.175,0.072,70.485,9.177
101,26.306,725.704,648.692,474.346,212.517,110.356,92.875,144.443,7.218,1.183,0.175,0.073,70.650,9.199
102,26.644,727.591,656.645,472.381,198.780,109.930,92.512,167.273,7.189,1.178,0.174,0.072,70.371,9.162
103,26.982,721.219,663.885,468.032,186.945,108.951,91.684,188.949,7.125,1.168,0.173,0.072,69.737,9.080
104,27.320,780.442,670.759,462.006,177.491,107.592,90.536,208.888,7.035,1.153,0.170,0.071,68.855,8.964
105,27.658,729.442,677.808,455.048,170.276,106.014,89.204,227.341,6.931,1.136,0.168,0.070,67.834,8.831
106,27.996,828.959,685.612,447.875,164.866,104.384,87.827,244.881,6.823,1.118,0.165,0.070,66.781,8.694
107,28.334,808.257,694.784,441.123,160.938,102.855,86.535,262.040,6.722,1.101,0.163,0.069,65.792,8.565
108,28.672,771.439,705.315,435.312,158.293,101.559,85.440,278.669,6.636,1.087,0.161,0.068,64.946,8.454
109,29.010,808.996,716.813,430.817,156.768,100.566,84.598,294.341,6.569,1.076,0.159,0.068,64.296,8.369
110,29.348,815.809,729.091,427.871,156.275,99.935,84.060,308.806,6.527,1.069,0.158,0.068,63.877,8.314
111,29.686,811.810,742.047,426.572,156.742,99.691,83.847,321.964,6.509,1.066,0.158,0.068,63.706,8.292
112,30.024,853.698,755.548,426.903,158.111,99.844,83.969,333.726,6.517,1.068,0.158,0.071,63.781,8.301
113,30.363,849.737,769.423,428.761,160.278,100.348,84.385,344.133,6.548,1.073,0.159,0.073,64.084,8.339
114,30.701,847.663,783.014,431.984,163.175,101.175,85.071,352.679,6.600,1.081,0.160,0.074,64.592,8.405
115,31.039,839.886,795.776,436.378,166.730,102.280,85.990,359.003,6.670,1.093,0.162,0.076,65.277,8.493
116,31.377,800.513,807.425,441.745,170.887,103.629,87.116,362.974,6.756,1.107,0.164,0.078,66.111,8.601
117,31.715,867.737,817.834,447.917,175.564,105.162,88.394,364.699,6.853,1.123,0.166,0.080,67.066,8.724
118,32.054,777.624,826.987,454.723,180.720,106.848,89.799,364.289,6.960,1.140,0.168,0.082,68.117,8.860
119,32.392,811.661,834.810,461.976,186.297,108.644,91.295,361.840,7.075,1.159,0.171,0.084,69.237,9.005
120,32.730,802.552,841.042,469.533,192.265,110.527,92.869,357.181,7.194,1.179,0.174,0.087,70.407,9.156
121,33.069,839.033,845.692,477.298,198.568,112.453,94.474,350.494,7.317,1.199,0.177,0.090,71.607,9.311
122,33.407,762.069,848.961,485.205,205.195,114.418,96.109,342.004,7.441,1.219,0.180,0.092,72.831,9.468
123,33.745,783.293,851.135,493.209,212.124,116.408,97.766,332.048,7.568,1.240,0.183,0.095,74.072,9.628
124,34.084,847.735,852.577,501.279,219.338,118.420,99.440,321.022,7.695,1.261,0.186,0.098,75.325,9.789
125,34.422,739.550,853.427,509.395,226.822,120.453,101.137,309.071,7.824,1.282,0.189,0.101,76.594,9.951
126,34.760,743.735,853.720,517.541,234.533,122.487,102.827,296.341,7.952,1.303,0.192,0.104,77.863,10.114
127,35.099,753.773,845.606,517.640,239.700,122.635,102.931,282.730,7.957,1.304,0.192,0.106,77.927,10.119
128,35.437,759.995,837.412,517.754,245.035,122.790,103.043,268.842,7.963,1.305,0.193,0.108,78.007,10.125
129,35.776,733.442,829.410,517.877,250.501,122.955,103.170,254.954,7.969,1.306,0.193,0.110,78.120,10.131
130,36.114,742.480,821.766,518.007,256.067,123.106,103.277,241.389,7.974,1.307,0.193,0.112,78.201,10.136
131,36.453,789.666,814.464,518.142,261.729,123.257,103.383,228.070,7.980,1.308,0.193,0.113,78.287,10.142
132,36.791,764.591,807.534,518.280,267.463,123.410,103.519,214.989,7.985,1.309,0.193,0.115,78.399,10.148
133,37.130,753.666,801.047,518.420,273.246,123.566,103.687,202.234,7.991,1.310,0.193,0.117,78.546,10.154
134,37.468,752.595,795.007,518.561,279.099,123.710,103.790,189.971,7.996,1.311,0.193,0.119,78.654,10.160
135,37.807,718.222,789.560,518.704,285.008,123.851,103.891,178.246,8.001,1.311,0.193,0.120,78.770,10.165
136,38.146,763.149,784.747,518.847,290.978,123.992,103.997,167.078,8.007,1.312,0.193,0.122,78.893,10.171
137,38.484,759.708,780.408,518.990,297.003,124.131,104.103,156.322,8.012,1.313,0.193,0.124,79.026,10.177
138,38.823,719.117,776.526,519.134,303.080,124.264,104.198,145.981,8.017,1.314,0.194,0.125,79.168,10.183
139,39.162,808.226,773.105,519.278,309.196,124.395,104.291,136.055,8.022,1.315,0.194,0.127,79.320,10.189
140,39.500,773.747,770.183,519.423,315.329,124.525,104.428,126.555,8.027,1.316,0.194,0.128,79.486,10.194
141,39.839,810.562,767.819,519.567,321.512,124.652,104.558,117.557,8.032,1.317,0.194,0.130,79.665,10.200
142,40.178,722.193,765.921,519.711,327.551,124.780,104.648,109.195,8.037,1.317,0.194,0.131,79.859,10.206
143,40.517,718.861,764.353,519.856,333.196,124.914,104.743,101.528,8.042,1.318,0.194,0.133,80.071,10.211
144,40.855,841.936,763.145,520.000,338.483,125.058,104.844,94.542,8.047,1.319,0.194,0.135,80.302,10.217
145,41.194,808.159,762.314,520.145,343.457,125.212,104.951,88.210,8.052,1.320,0.194,0.137,80.554,10.223
146,41.533,759.197,761.891,520.289,348.177,125.376,105.065,82.499,8.057,1.321,0.194,0.139,80.830,10.229
147,41.872,791.678,761.908,520.434,352.695,125.555,105.187,77.380,8.062,1.322,0.195,0.142,81.133,10.235
148,42.211,828.312,762.203,520.579,356.867,125.752,105.322,72.821,8.068,1.323,0.195,0.145,81.466,10.241
149,42.549,817.608,762.697,520.723,360.659,125.971,105.470,68.774,8.074,1.324,0.195,0.149,81.832,10.247
150,42.888,854.573,763.409,520.868,364.124,126.212,105.632,65.197,8.080,1.325,0.195,0.153,82.234,10.253
151,43.227,856.724,764.376,521.012,367.329,126.480,105.811,62.051,8.087,1.326,0.195,0.157,82.678,10.259
152,43.566,893.689,765.632,521.157,370.335,126.778,106.008,59.296,8.094,1.327,0.195,0.163,83.168,10.265
153,43.905,879.428,767.155,521.301,373.139,127.111,106.228,56.891,8.101,1.331,0.195,0.169,83.715,10.272
154,44.244,874.244,768.734,521.446,375.591,127.481,106.469,54.784,8.109,1.333,0.195,0.176,84.315,10.278
155,44.583,927.208,770.336,521.590,377.677,127.892,106.736,52.937,8.117,1.334,0.195,0.183,84.977,10.285
156,44.922,859.656,771.974,521.735,379.420,128.349,107.031,51.322,8.126,1.336,0.195,0.191,85.710,10.292
157,45.261,798.472,773.730,521.880,380.866,128.857,107.359,49.917,8.135,1.337,0.196,0.200,86.560,10.299
158,45.600,870.955,775.557,522.024,382.052,129.420,107.718,48.702,8.145,1.339,0.196,0.210,87.467,10.306
159,45.939,836.326,777.411,522.169,382.912,130.044,108.113,47.643,8.155,1.341,0.196,0.221,88.470,10.313
160,46.278,770.441,779.163,522.313,383.334,130.733,108.547,46.705,8.166,1.343,0.196,0.232,89.583,10.321
161,46.617,804.665,780.831,522.458,383.317,131.494,109.039,45.867,8.178,1.345,0.196,0.244,90.818,10.329
162,46.957,748.297,782.431,522.602,382.903,132.330,109.560,45.118,8.190,1.348,0.196,0.257,92.190,10.337
163,47.296,764.740,784.030,522.747,382.129,133.246,110.128,44.443,8.204,1.350,0.196,0.271,93.714,10.345
164,47.635,771.336,785.673,522.891,381.025,134.250,110.748,43.834,8.218,1.353,0.196,0.285,95.407,10.354
165,47.974,711.412,787.314,523.036,379.530,135.346,111.426,43.267,8.233,1.356,0.196,0.299,97.290,10.367
166,48.313,789.080,788.919,523.181,377.619,136.539,112.154,42.725,8.249,1.359,0.196,0.315,99.383,10.376
167,48.652,709.564,790.562,523.325,375.330,137.834,112.940,42.202,8.266,1.362,0.197,0.330,101.711,10.386
168,48.992,766.009,792.330,523.470,372.720,139.237,113.787,41.691,8.285,1.365,0.197,0.346,104.302,10.397
169,49.331,709.825,794.329,523.614,369.855,140.753,114.700,41.191,8.304,1.369,0.197,0.363,107.185,10.409
170,49.670,668.827,796.606,523.759,366.755,142.386,115.676,40.698,8.324,1.372,0.197,0.379,110.394,10.420
171,50.010,701.683,799.166,523.903,363.382,144.144,116.720,40.201,8.346,1.376,0.197,0.396,113.967,10.432
172,50.349,717.722,802.072,524.048,359.757,146.031,117.836,39.695,8.368,1.380,0.197,0.413,117.945,10.445
173,50.688,726.982,805.438,524.193,355.933,148.054,119.025,39.180,8.392,1.385,0.197,0.431,122.376,10.461
174,51.028,722.429,809.388,524.337,351.973,150.216,120.292,38.660,8.417,1.389,0.197,0.448,127.311,10.480
175,51.367,752.801,814.012,524.482,347.935,152.515,121.637,38.138,8.443,1.394,0.197,0.465,132.786,10.496
176,51.706,765.509,819.248,524.626,343.848,154.903,123.070,37.615,8.471,1.398,0.198,0.483,138.746,10.513
177,52.046,747.583,824.990,524.771,339.730,157.325,124.599,37.092,8.500,1.404,0.198,0.501,145.108,10.531
178,52.385,754.809,831.255,524.915,335.622,159.763,126.231,36.572,8.531,1.409,0.198,0.519,151.855,10.550
179,52.725,742.701,838.075,525.060,331.569,162.204,127.976,36.060,8.564,1.414,0.198,0.537,158.980,10.570
180,53.064,922.664,845.501,525.204,327.621,164.636,129.842,35.560,8.598,1.420,0.198,0.556,166.473,10.592
181,53.404,873.481,853.499,525.349,323.820,167.038,131.822,35.076,8.635,1.427,0.198,0.575,174.288,10.616
182,53.743,859.855,861.904,525.494,320.179,169.367,133.882,34.609,8.675,1.433,0.198,0.595,182.321,10.641
183,54.083,850.008,870.601,525.638,316.716,171.596,135.999,34.163,8.717,1.440,0.198,0.616,190.483,10.668
184,54.422,823.674,879.577,525.783,313.463,173.720,138.175,33.739,8.762,1.448,0.199,0.638,198.732,10.698
185,54.762,917.234,888.818,525.927,310.442,175.736,140.407,33.340,8.811,1.456,0.199,0.662,207.031,10.729
186,55.101,919.494,898.334,526.072,307.678,177.648,142.700,32.969,8.865,1.465,0.199,0.687,215.356,10.764
187,55.441,964.055,908.025,526.216,305.157,179.440,145.028,32.624,8.922,1.474,0.199,0.715,223.661,10.801
188,55.781,940.946,917.763,526.361,302.845,181.092,147.361,32.305,8.985,1.484,0.199,0.744,231.901,10.841
189,56.120,939.909,927.516,526.506,300.735,182.602,149.688,32.010,9.054,1.496,0.199,0.776,240.067,10.884
190,56.460,940.986,937.324,526.650,298.833,183.980,152.008,31.740,9.129,1.508,0.199,0.812,248.179,10.932
191,56.800,939.731,947.245,526.795,297.142,185.238,154.321,31.497,9.212,1.521,0.199,0.850,256.276,10.983
192,57.139,991.991,957.348,526.939,295.661,186.391,156.627,31.280,9.303,1.536,0.200,0.893,264.414,11.039
193,57.479,1039.879,967.566,527.084,294.348,187.426,158.905,31.085,9.400,1.552,0.200,0.939,272.608,11.099
194,57.819,1082.180,977.896,527.228,293.172,188.340,161.141,30.908,9.503,1.569,0.200,0.991,280.900,11.166
195,58.158,1111.884,988.419,527.373,292.121,189.143,163.334,30.750,9.612,1.588,0.200,1.048,289.380,11.238
196,58.498,1065.295,999.279,527.517,291.197,189.853,165.492,30.610,9.726,1.609,0.200,1.111,298.159,11.316
197,58.838,1067.522,1010.649,527.662,290.407,190.490,167.627,30.489,9.846,1.633,0.200,1.181,307.369,11.401
198,59.178,1132.524,1022.650,527.807,289.739,191.065,169.745,30.386,9.971,1.658,0.200,1.259,317.127,11.494
199,59.518,1104.120,1035.268,527.951,289.144,191.568,171.827,30.296,10.100,1.687,0.201,1.345,327.497,11.599
200,59.857,1191.230,1048.587,528.096,288.600,192.002,173.871,30.216,10.231,1.718,0.201,1.439,338.594,11.710
201,60.197,1151.307,1062.789,528.240,288.105,192.381,175.893,30.147,10.365,1.752,0.201,1.542,350.566,11.831
202,60.537,1087.385,1077.329,527.639,287.412,192.546,177.762,30.062,10.488,1.788,0.201,1.655,363.461,11.949
203,60.877,1213.644,1093.186,527.039,286.783,192.693,179.650,29.989,10.614,1.828,0.201,1.780,377.564,12.078
204,61.217,1155.425,1110.447,526.438,286.199,192.823,181.562,29.925,10.740,1.872,0.201,1.913,392.985,12.222
205,61.557,1230.988,1129.136,525.837,285.625,192.926,183.494,29.867,10.863,1.920,0.201,2.048,409.808,12.380
206,61.897,1298.095,1149.421,525.236,285.057,193.008,185.462,29.815,10.984,1.971,0.200,2.182,428.183,12.554
207,62.237,1273.954,1171.513,524.635,284.498,193.082,187.489,29.769,11.101,2.026,0.200,2.313,448.283,12.747
208,62.577,1295.544,1195.653,524.034,283.959,193.162,189.603,29.729,11.214,2.086,0.200,2.440,470.297,12.959
209,62.917,1262.288,1222.102,523.434,283.454,193.263,191.834,29.697,11.324,2.149,0.200,2.559,494.425,13.192
210,63.257,1277.438,1250.909,522.833,282.959,193.372,194.183,29.670,11.428,2.217,0.200,2.669,520.756,13.450
211,63.597,1329.255,1282.215,522.232,282.461,193.485,196.665,29.646,11.525,2.288,0.200,2.768,549.439,13.734
212,63.937,1304.069,1316.280,521.631,281.965,193.611,199.306,29.626,11.616,2.363,0.200,2.853,580.689,14.046
213,64.277,1308.334,1353.402,521.030,281.483,193.760,202.137,29.611,11.700,2.441,0.200,2.922,614.753,14.390
214,64.617,1359.189,1393.926,520.429,281.029,193.945,205.196,29.602,11.779,2.523,0.200,2.974,651.906,14.769
215,64.957,1438.334,1438.183,519.828,280.615,194.175,208.514,29.599,11.852,2.608,0.200,3.007,692.424,15.184
216,65.297,1391.340,1486.285,519.228,280.214,194.434,212.092,29.601,11.919,2.696,0.200,3.021,736.470,15.634
217,65.638,1539.453,1538.579,518.627,279.829,194.727,215.962,29.607,11.980,2.787,0.200,3.014,784.349,16.119
218,65.978,1623.600,1595.493,518.026,279.472,195.063,220.161,29.618,12.036,2.880,0.200,2.988,836.427,16.643
219,66.318,1533.270,1657.518,517.425,279.157,195.454,224.734,29.635,12.089,2.976,0.200,2.942,893.121,17.206
220,66.658,1583.868,1725.183,516.824,278.898,195.912,229.726,29.660,12.138,3.075,0.200,2.877,954.880,17.811
221,66.998,1592.456,1798.840,516.223,278.695,196.438,235.173,29.693,12.185,3.177,0.200,2.794,1022.022,18.457
222,67.339,1559.170,1878.614,515.622,278.524,197.022,241.091,29.732,12.230,3.281,0.200,2.695,1094.695,19.140
223,67.679,1653.057,1965.056,515.022,278.395,197.672,247.531,29.776,12.274,3.387,0.200,2.581,1173.373,19.861
224,68.019,1709.128,2058.795,514.421,278.321,198.402,254.550,29.828,12.317,3.496,0.200,2.456,1258.601,20.619
225,68.359,1844.984,2160.539,513.820,278.313,199.224,262.211,29.889,12.362,3.609,0.200,2.320,1350.989,21.418
226,68.700,1925.911,2270.592,513.219,278.381,200.146,270.570,29.959,12.409,3.725,0.200,2.176,1450.764,22.256
227,69.040,1894.253,2387.504,512.618,278.512,201.148,279.642,30.035,12.459,3.845,0.200,2.028,1556.502,23.129
228,69.380,2047.622,2509.856,512.017,278.694,202.209,289.446,30.114,12.512,3.969,0.200,1.876,1666.799,24.032
229,69.721,2095.439,2637.485,511.417,278.938,203.333,300.047,30.195,12.568,4.097,0.201,1.724,1781.411,24.965
230,70.061,2206.847,2770.241,510.816,279.256,204.527,311.517,30.279,12.629,4.231,0.201,1.574,1900.096,25.929
231,70.402,2296.328,2907.941,510.215,279.658,205.793,323.927,30.365,12.696,4.370,0.201,1.426,2022.574,26.924
232,70.742,2475.549,3048.989,509.614,280.145,207.120,337.233,30.453,12.769,4.517,0.201,1.284,2147.310,27.950
233,71.082,2545.594,3189.431,509.013,280.693,208.461,351.182,30.539,12.849,4.672,0.202,1.149,2270.680,29.000
234,71.423,2795.368,3326.751,508.412,281.299,209.792,365.652,30.622,12.936,4.834,0.202,1.021,2390.316,30.071
235,71.763,2886.039,3459.324,507.811,281.970,211.104,380.603,30.702,13.030,5.006,0.203,0.902,2504.635,31.165
