section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,7018,,,,,,,,,,,,,
meta,chi2ndf,,,1.2154060195790111,,,,,,,,,,,,,
meta,chi2ndf_pois,,,6.3498418883901522,,,,,,,,,,,,,
meta,model_residual,,,0.87867382977058461,,,,,,,,,,,,,
meta,gain,,,1,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
limit,Ra-226,Chain,0,0,,0.88509567021023872,1.7812051738460006,,,,Ra-226,122.71895281633157,1737.9831077200265,0,0.29534456682629773,,
untied_tail,Ra-226,,,,,,,11094.700943904074,,,,,,,,,
grey,below_floor,,,,,,,0,0,,,,,,,,
grey,above_lines,,,,,,,0,0,,,,,,,,
grey,spread_floor,,,100,,,,281,,,,,,,,,
grey,residual_floor,,,30,,,,96,,,,,,,,,
grey,residual_missing,,,0.65452250082194541,,,,,,,,,,,,,
grey,residual_excess,,,1.2779239373805129,,,,,,,,,,,,,
