section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,7018,,,,,,,,,,,,,
meta,chi2ndf,,,1.3114938137930514,,,,,,,,,,,,,
meta,chi2ndf_pois,,,6.1610277137481066,,,,,,,,,,,,,
meta,model_residual,,,0.86304183218884589,,,,,,,,,,,,,
meta,gain,,,1,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
limit,Rn-222,Chain,0,0,,0.929222459725563,1.8708043952292832,,,,Rn-222,122.71895281633157,1632.1476436162,0,0.2802132184988344,,
untied_tail,Rn-222,,,,,,,11463.329262857946,,,,,,,,,
grey,below_floor,,,,,,,0,0,,,,,,,,
grey,above_lines,,,,,,,0,0,,,,,,,,
grey,spread_floor,,,100,,,,281,,,,,,,,,
grey,residual_floor,,,30,,,,96,,,,,,,,,
grey,residual_missing,,,0.65798812011721841,,,,,,,,,,,,,
grey,residual_excess,,,1.2659928012707689,,,,,,,,,,,,,
