ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,14.155,288.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,14.492,317.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,14.830,363.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,15.167,315.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,15.504,384.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,15.841,329.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,16.178,363.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,16.516,378.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,16.853,372.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,17.190,376.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,17.528,360.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,17.865,394.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
77,18.202,395.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78,18.540,387.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
79,18.877,402.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
80,19.215,378.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
81,19.552,376.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
82,19.890,374.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
83,20.227,405.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
84,20.565,406.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
85,20.902,360.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
86,21.240,414.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
87,21.578,409.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
88,21.915,429.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
89,22.253,433.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
90,22.590,408.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
91,22.928,490.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
92,23.266,433.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
93,23.604,455.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
94,23.941,534.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
95,24.279,524.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
96,24.617,555.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
97,24.955,605.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
98,25.293,592.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
99,25.630,638.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
100,25.968,583.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
101,26.306,725.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
102,26.644,727.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,26.982,721.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
104,27.320,780.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
105,27.658,729.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
106,27.996,828.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
107,28.334,808.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
108,28.672,771.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
109,29.010,808.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
110,29.348,815.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111,29.686,811.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
112,30.024,853.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
113,30.363,849.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
114,30.701,847.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
115,31.039,839.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
116,31.377,800.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
117,31.715,867.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
118,32.054,777.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
119,32.392,811.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
120,32.730,802.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
121,33.069,839.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
122,33.407,762.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,33.745,783.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
124,34.084,847.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
125,34.422,739.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
126,34.760,743.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
127,35.099,753.773,838.903,468.130,234.326,114.232,95.820,316.793,7.399,1.212,0.179,0.104,62.472,6.364
128,35.437,759.995,825.131,463.688,238.703,113.296,95.009,301.069,7.333,1.201,0.177,0.105,61.929,6.306
129,35.776,733.442,811.749,459.476,243.312,112.431,94.270,285.274,7.270,1.191,0.176,0.107,61.464,6.251
130,36.114,742.480,799.131,455.691,248.186,111.649,93.587,269.809,7.214,1.182,0.174,0.108,61.016,6.201
131,36.453,789.666,787.425,452.428,253.347,110.989,93.008,254.654,7.166,1.174,0.173,0.110,60.640,6.159
132,36.791,764.591,776.690,449.746,258.800,110.469,92.560,239.801,7.127,1.168,0.172,0.111,60.355,6.125
133,37.130,753.666,767.104,447.709,264.526,110.113,92.319,225.286,7.098,1.163,0.171,0.113,60.213,6.099
134,37.468,752.595,758.693,446.373,270.581,109.909,92.126,211.351,7.080,1.160,0.171,0.115,60.114,6.082
135,37.807,718.222,751.678,445.785,276.958,109.882,92.083,198.033,7.074,1.159,0.171,0.116,60.122,6.076
136,38.146,763.149,746.123,445.953,283.670,110.036,92.196,185.372,7.080,1.160,0.171,0.118,60.238,6.080
137,38.484,759.708,741.808,446.795,290.678,110.352,92.453,173.224,7.096,1.163,0.171,0.120,60.453,6.094
138,38.823,719.117,738.641,448.266,297.968,110.814,92.821,161.576,7.122,1.167,0.172,0.122,60.761,6.116
139,39.162,808.226,736.585,450.326,305.513,111.415,93.308,150.417,7.157,1.173,0.173,0.124,61.157,6.146
140,39.500,773.747,735.647,452.952,313.285,112.151,93.941,139.760,7.201,1.180,0.174,0.126,61.642,6.183
141,39.839,810.562,735.898,456.142,321.299,113.022,94.719,129.663,7.255,1.189,0.175,0.128,62.216,6.229
142,40.178,722.193,737.168,459.814,329.370,114.010,95.531,120.285,7.315,1.199,0.176,0.131,62.868,6.281
143,40.517,718.861,739.172,463.828,337.153,115.087,96.417,111.689,7.381,1.210,0.178,0.133,63.583,6.337
144,40.855,841.936,741.866,468.139,344.630,116.247,97.371,103.871,7.453,1.222,0.180,0.136,64.356,6.398
145,41.194,808.159,745.247,472.717,351.839,117.484,98.387,96.803,7.528,1.234,0.182,0.139,65.186,6.463
146,41.533,759.197,749.316,477.538,358.835,118.791,99.460,90.445,7.608,1.247,0.183,0.142,66.071,6.531
147,41.872,791.678,754.119,482.588,365.693,120.169,100.589,84.766,7.691,1.261,0.185,0.146,67.013,6.602
148,42.211,828.312,759.293,487.680,372.195,121.579,101.742,79.724,7.775,1.275,0.187,0.150,67.989,6.674
149,42.549,817.608,764.592,492.671,378.232,122.988,102.888,75.261,7.859,1.289,0.189,0.155,68.983,6.744
150,42.888,854.573,769.959,497.500,383.831,124.384,104.018,71.327,7.939,1.302,0.191,0.160,69.991,6.812
151,43.227,856.724,775.387,502.119,389.047,125.759,105.123,67.876,8.017,1.315,0.193,0.166,71.011,6.878
152,43.566,893.689,780.887,506.494,393.946,127.108,106.200,64.862,8.091,1.327,0.195,0.173,72.042,6.940
153,43.905,879.428,786.415,510.572,398.542,128.424,107.240,62.242,8.162,1.340,0.196,0.180,73.087,6.999
154,44.244,874.244,791.525,514.166,402.573,129.664,108.208,59.944,8.225,1.352,0.198,0.188,74.120,7.050
155,44.583,927.208,796.092,517.203,405.993,130.815,109.089,57.924,8.279,1.361,0.199,0.197,75.137,7.095
156,44.922,859.656,800.081,519.639,408.809,131.871,109.879,56.147,8.325,1.369,0.200,0.206,76.141,7.131
157,45.261,798.472,803.541,521.453,411.061,132.833,110.578,54.587,8.361,1.375,0.201,0.217,77.166,7.159
158,45.600,870.955,806.468,522.637,412.804,133.704,111.184,53.222,8.388,1.380,0.201,0.228,78.175,7.178
159,45.939,836.326,808.798,523.188,413.988,134.487,111.701,52.016,8.406,1.383,0.202,0.239,79.184,7.189
160,46.278,770.441,810.370,523.113,414.458,135.192,112.132,50.928,8.414,1.385,0.202,0.252,80.213,7.191
161,46.617,804.665,811.235,522.449,414.227,135.833,112.505,49.934,8.414,1.385,0.201,0.265,81.280,7.186
162,46.957,748.297,811.463,521.251,413.354,136.428,112.807,49.021,8.407,1.384,0.201,0.279,82.405,7.173
163,47.296,764.740,811.191,519.592,411.909,137.000,113.064,48.178,8.392,1.382,0.200,0.294,83.614,7.155
164,47.635,771.336,810.572,517.555,409.971,137.576,113.299,47.398,8.373,1.379,0.200,0.310,84.932,7.131
165,47.974,711.412,809.613,515.202,407.492,138.179,113.537,46.657,8.350,1.376,0.199,0.326,86.389,7.106
166,48.313,789.080,808.332,512.605,404.457,138.829,113.779,45.939,8.324,1.372,0.198,0.342,88.013,7.075
167,48.652,709.564,806.888,509.851,400.938,139.556,114.054,45.236,8.296,1.368,0.197,0.359,89.839,7.042
168,48.992,766.009,805.460,507.030,397.023,140.385,114.382,44.547,8.269,1.364,0.196,0.377,91.906,7.009
169,49.331,709.825,804.251,504.229,392.818,141.346,114.789,43.871,8.243,1.360,0.195,0.395,94.254,6.977
170,49.670,668.827,803.407,501.523,388.396,142.459,115.284,43.210,8.220,1.356,0.194,0.413,96.924,6.946
171,50.010,701.683,802.949,498.952,383.713,143.744,115.884,42.550,8.200,1.353,0.193,0.432,99.958,6.918
172,50.349,717.722,802.980,496.558,378.801,145.217,116.599,41.888,8.184,1.351,0.192,0.451,103.402,6.892
173,50.688,726.982,803.647,494.378,373.729,146.891,117.440,41.224,8.173,1.350,0.191,0.470,107.305,6.871
174,51.028,722.429,805.118,492.443,368.579,148.782,118.419,40.561,8.167,1.349,0.191,0.489,111.720,6.857
175,51.367,752.801,807.513,490.770,363.423,150.892,119.538,39.907,8.167,1.350,0.190,0.509,116.691,6.843
176,51.706,765.509,810.829,489.370,358.308,153.183,120.809,39.262,8.173,1.351,0.189,0.528,122.189,6.834
177,52.046,747.583,814.925,488.251,353.245,155.584,122.244,38.627,8.185,1.353,0.189,0.548,128.116,6.830
178,52.385,754.809,819.816,487.407,348.281,158.074,123.851,38.005,8.203,1.356,0.189,0.568,134.455,6.830
179,52.725,742.701,825.524,486.821,343.458,160.631,125.635,37.400,8.227,1.361,0.189,0.589,141.196,6.835
180,53.064,922.664,832.085,486.476,338.828,163.240,127.603,36.817,8.257,1.366,0.189,0.609,148.328,6.844
181,53.404,873.481,839.484,486.354,334.433,165.876,129.750,36.260,8.293,1.372,0.189,0.631,155.818,6.857
182,53.743,859.855,847.551,486.436,330.289,168.491,132.037,35.730,8.335,1.379,0.189,0.654,163.569,6.875
183,54.083,850.008,856.121,486.708,326.404,171.042,134.428,35.228,8.383,1.387,0.189,0.677,171.481,6.896
184,54.422,823.674,865.174,487.161,322.812,173.519,136.922,34.759,8.438,1.396,0.189,0.702,179.510,6.922
185,54.762,917.234,874.679,487.774,319.532,175.915,139.513,34.323,8.499,1.406,0.189,0.728,187.617,6.952
186,55.101,919.494,884.629,488.530,316.584,178.229,142.199,33.923,8.567,1.418,0.190,0.757,195.773,6.985
187,55.441,964.055,894.939,489.417,313.961,180.445,144.959,33.558,8.643,1.430,0.190,0.787,203.938,7.023
188,55.781,940.946,905.449,490.427,311.618,182.536,147.755,33.226,8.725,1.443,0.191,0.821,212.064,7.064
189,56.120,939.909,916.101,491.553,309.540,184.495,150.568,32.926,8.817,1.458,0.191,0.857,220.135,7.110
190,56.460,940.986,926.930,492.798,307.734,186.332,153.396,32.658,8.917,1.474,0.192,0.896,228.166,7.160
191,56.800,939.731,937.994,494.161,306.206,188.061,156.241,32.424,9.027,1.492,0.192,0.939,236.191,7.214
192,57.139,991.991,949.349,495.634,304.951,189.695,159.101,32.223,9.148,1.512,0.193,0.986,244.261,7.274
193,57.479,1039.879,960.951,497.215,303.930,191.226,161.957,32.052,9.279,1.533,0.194,1.038,252.398,7.338
194,57.819,1082.180,972.752,498.900,303.102,192.645,164.787,31.906,9.417,1.556,0.194,1.096,260.634,7.409
195,58.158,1111.884,984.823,500.688,302.450,193.962,167.589,31.784,9.564,1.582,0.195,1.159,269.047,7.485
196,58.498,1065.295,997.293,502.576,301.972,195.194,170.371,31.687,9.718,1.610,0.196,1.229,277.744,7.567
197,58.838,1067.522,1010.333,504.562,301.678,196.364,173.146,31.613,9.880,1.640,0.197,1.307,286.847,7.656
198,59.178,1132.524,1024.070,506.643,301.556,197.485,175.919,31.564,10.050,1.674,0.198,1.393,296.474,7.751
199,59.518,1104.120,1038.503,508.812,301.560,198.551,178.676,31.534,10.226,1.710,0.199,1.488,306.697,7.857
200,59.857,1191.230,1053.670,511.066,301.651,199.557,181.408,31.519,10.407,1.750,0.200,1.593,317.612,7.969
201,60.197,1151.307,1069.734,513.397,301.824,200.518,184.127,31.519,10.591,1.794,0.201,1.707,329.359,8.090
202,60.537,1087.385,1086.888,515.800,302.081,201.451,186.853,31.534,10.778,1.842,0.202,1.833,342.089,8.220
203,60.877,1213.644,1105.353,518.268,302.431,202.378,189.611,31.564,10.969,1.894,0.203,1.972,355.967,8.360
204,61.217,1155.425,1121.760,517.324,301.654,202.448,191.691,31.478,11.105,1.942,0.203,2.119,370.653,8.462
205,61.557,1230.988,1139.597,516.432,300.912,202.502,193.804,31.402,11.240,1.994,0.202,2.270,386.689,8.577
206,61.897,1298.095,1158.992,515.584,300.192,202.542,195.963,31.333,11.372,2.050,0.202,2.421,404.208,8.704
207,62.237,1273.954,1180.146,514.774,299.494,202.580,198.192,31.272,11.501,2.111,0.202,2.569,423.374,8.845
208,62.577,1295.544,1203.286,513.997,298.828,202.629,200.520,31.220,11.627,2.176,0.202,2.712,444.367,9.001
209,62.917,1262.288,1228.666,513.247,298.205,202.704,202.978,31.177,11.748,2.247,0.202,2.847,467.379,9.174
210,63.257,1277.438,1256.366,512.522,297.607,202.797,205.574,31.141,11.864,2.321,0.201,2.972,492.517,9.365
211,63.597,1329.255,1286.497,511.816,297.014,202.900,208.320,31.110,11.973,2.400,0.201,3.085,519.910,9.576
212,63.937,1304.069,1319.286,511.126,296.428,203.019,211.242,31.084,12.075,2.483,0.201,3.183,549.757,9.808
213,64.277,1308.334,1355.022,510.447,295.857,203.162,214.374,31.063,12.170,2.570,0.201,3.264,582.290,10.065
214,64.617,1359.189,1394.037,509.778,295.317,203.345,217.755,31.049,12.259,2.661,0.201,3.325,617.772,10.347
215,64.957,1438.334,1436.667,509.116,294.821,203.579,221.423,31.043,12.341,2.756,0.201,3.367,656.474,10.657
216,65.297,1391.340,1483.038,508.460,294.344,203.848,225.383,31.041,12.417,2.855,0.201,3.386,698.565,10.994
217,65.638,1539.453,1533.453,507.808,293.885,204.153,229.664,31.044,12.486,2.956,0.201,3.383,744.318,11.357
218,65.978,1623.600,1588.319,507.160,293.454,204.505,234.307,31.053,12.548,3.061,0.201,3.358,794.078,11.749
219,66.318,1533.270,1648.108,506.514,293.065,204.914,239.360,31.068,12.607,3.168,0.201,3.310,848.239,12.171
220,66.658,1583.868,1713.362,505.870,292.736,205.397,244.877,31.092,12.662,3.278,0.201,3.242,907.249,12.625
221,66.998,1592.456,1784.461,505.227,292.468,205.956,250.898,31.125,12.714,3.392,0.201,3.152,971.440,13.110
222,67.339,1559.170,1861.489,504.586,292.235,206.576,257.440,31.163,12.763,3.509,0.201,3.045,1040.929,13.623
223,67.679,1653.057,1944.958,503.946,292.044,207.267,264.557,31.207,12.811,3.627,0.201,2.921,1116.154,14.165
224,68.019,1709.128,2035.481,503.307,291.907,208.041,272.311,31.260,12.858,3.750,0.201,2.782,1197.632,14.735
225,68.359,1844.984,2133.741,502.668,291.838,208.914,280.771,31.321,12.906,3.875,0.201,2.632,1285.943,15.335
226,68.700,1925.911,2240.432,502.030,291.853,209.901,290.013,31.394,12.956,4.005,0.201,2.473,1381.664,15.966
227,69.040,1894.253,2354.215,501.392,291.938,210.979,300.053,31.473,13.009,4.139,0.201,2.308,1483.485,16.625
228,69.380,2047.622,2473.427,500.754,292.074,212.121,310.903,31.555,13.065,4.277,0.201,2.138,1589.782,17.306
229,69.721,2095.439,2597.918,500.117,292.271,213.329,322.633,31.639,13.125,4.420,0.201,1.968,1700.317,18.010
230,70.061,2206.847,2727.555,499.479,292.544,214.609,335.323,31.725,13.190,4.569,0.201,1.799,1814.854,18.737
231,70.402,2296.328,2862.203,498.842,292.903,215.967,349.056,31.814,13.260,4.725,0.202,1.633,1933.151,19.488
232,70.742,2475.549,3001.053,498.205,293.357,217.400,363.855,31.904,13.338,4.888,0.202,1.473,2054.368,20.263
233,71.082,2545.594,3139.950,497.568,293.877,218.851,379.408,31.993,13.423,5.060,0.202,1.319,2174.756,21.056
234,71.423,2795.368,3276.192,496.931,294.454,220.288,395.555,32.077,13.515,5.240,0.202,1.174,2291.815,21.866
235,71.763,2886.039,3408.195,496.294,295.097,221.701,412.249,32.157,13.614,5.431,0.203,1.038,2404.008,22.692
