arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
store_node;238.632;238.7002;0;0.00;0.000000E+000;1.165870E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.165870E-004
store_node;238.632;238.7002;1;2.00;0.000000E+000;1.664986E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.664986E-004
store_node;238.632;238.7002;2;4.00;0.000000E+000;2.199144E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.199144E-004
store_node;238.632;238.7002;3;6.00;0.000000E+000;2.158346E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.158346E-004
store_node;238.632;238.7002;4;8.00;0.000000E+000;1.721714E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.721714E-004
store_node;238.632;238.7002;5;10.00;0.000000E+000;1.821511E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.821511E-004
store_node;238.632;238.7002;6;12.00;0.000000E+000;1.739433E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.739433E-004
store_node;238.632;238.7002;7;14.00;0.000000E+000;1.671825E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.671825E-004
store_node;238.632;238.7002;8;16.00;0.000000E+000;1.606521E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.606521E-004
store_node;238.632;238.7002;9;18.00;0.000000E+000;1.617631E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.617631E-004
store_node;238.632;238.7002;10;20.00;0.000000E+000;1.648995E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.648995E-004
store_node;238.632;238.7002;11;22.00;0.000000E+000;1.647188E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.647188E-004
store_node;238.632;238.7002;12;24.00;0.000000E+000;1.574774E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.574774E-004
