ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.018,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.052,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.144,0.000,0.000,0.000,0.000,0.144,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.380,0.000,0.000,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.953,0.000,0.000,0.000,0.000,0.953,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,2.270,0.000,0.000,0.000,0.000,2.270,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,5.147,0.000,0.000,0.000,0.000,5.147,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,11.103,0.000,0.000,0.000,0.000,11.103,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,22.793,0.000,0.000,0.000,0.000,22.793,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,44.550,0.000,0.000,0.000,0.000,44.550,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,82.940,0.000,0.000,0.000,0.000,82.940,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,147.167,0.000,0.000,0.000,0.000,147.167,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,249.055,0.000,0.000,0.000,0.000,249.055,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,402.345,0.000,0.000,0.000,0.000,402.345,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,621.143,0.000,0.000,0.000,0.000,621.143,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,917.581,0.000,0.000,0.000,0.000,917.581,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,1299.091,0.000,0.000,0.000,0.000,1299.091,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,1765.950,0.000,0.000,0.000,0.000,1765.950,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,2309.839,0.000,0.000,0.000,0.000,2309.839,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,2913.912,0.000,0.000,0.000,0.000,2913.912,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,3554.420,0.000,0.000,0.000,0.000,3554.420,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,4203.418,0.000,0.000,0.000,0.000,4203.418,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,4831.797,0.000,0.000,0.000,0.000,4831.797,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,5411.945,0.000,0.000,0.000,0.000,5411.945,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,5919.728,0.000,0.000,0.000,0.000,5919.728,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,6335.879,0.000,0.000,0.000,0.000,6335.879,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,6647.085,0.000,0.000,0.000,0.000,6647.085,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6846.936,0.000,0.000,0.000,0.000,6846.936,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6936.561,0.000,0.000,0.000,0.000,6936.561,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6924.568,0.000,0.000,0.000,0.000,6924.568,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,6825.962,0.000,0.001,0.000,0.000,6825.961,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,6660.046,0.000,0.002,0.000,0.000,6660.043,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,6447.747,0.000,0.006,0.000,0.000,6447.741,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,6209.008,0.000,0.014,0.000,0.000,6208.993,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,5960.827,0.000,0.034,0.000,0.000,5960.793,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,5716.243,0.000,0.076,0.000,0.000,5716.167,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,5484.181,0.000,0.166,0.000,0.000,5484.015,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,5269.896,0.000,0.352,0.000,0.000,5269.543,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,5075.679,0.000,0.726,0.000,0.000,5074.953,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,4901.630,0.000,1.453,0.000,0.000,4900.178,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,4746.364,0.000,2.817,0.000,0.000,4743.546,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,4607.656,0.000,5.299,0.000,0.000,4602.358,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,4483.009,0.000,9.667,0.000,0.000,4473.343,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,4370.121,0.000,17.121,0.000,0.000,4353.000,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,4267.222,0.000,29.464,0.000,0.000,4237.758,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4173.261,0.000,49.324,0.000,0.000,4123.937,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4087.915,0.000,80.380,0.000,0.000,4007.535,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,4011.466,0.000,127.566,0.000,0.000,3883.900,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,3944.581,0.000,197.096,0.000,0.000,3747.485,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,3888.058,0.000,296.137,0.000,0.000,3591.921,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,3969.116,126.524,477.079,30.961,26.088,3415.734,2.031,0.332,0.049,0.021,13.009,3.813
128,34.353,1352.872,1352.872,4061.648,253.048,700.104,61.939,52.190,3208.894,4.064,0.664,0.099,0.041,26.024,7.628
129,34.738,1740.499,1740.499,4165.689,379.573,966.584,92.933,78.306,2970.069,6.097,0.996,0.148,0.062,39.047,11.445
130,35.122,1706.873,1706.873,4280.871,506.097,1271.904,123.944,104.436,2703.504,8.132,1.328,0.198,0.083,52.076,15.264
131,35.507,1934.788,1934.788,4406.455,632.621,1605.066,154.972,130.580,2419.457,10.167,1.661,0.247,0.104,65.113,19.085
132,35.892,2416.148,2416.148,4541.403,759.145,1950.605,186.016,156.737,2132.356,12.204,1.993,0.297,0.126,78.156,22.908
133,36.276,2534.454,2534.454,4684.465,885.670,2292.202,217.076,182.909,1857.271,14.242,2.326,0.346,0.148,91.207,26.733
134,36.661,3005.093,3005.093,4834.277,1012.194,2616.283,248.154,209.095,1606.408,16.281,2.659,0.396,0.171,104.264,30.560
135,37.045,3264.332,3264.332,4989.430,1138.718,2914.058,279.249,235.296,1387.148,18.321,2.993,0.445,0.195,117.329,34.389
136,37.430,3502.437,3502.437,5148.533,1265.242,3181.643,310.361,261.512,1201.984,20.362,3.326,0.495,0.221,130.401,38.221
137,37.814,3619.769,3619.769,5310.244,1391.767,3418.915,341.492,287.742,1049.695,22.404,3.660,0.544,0.249,143.481,42.054
138,38.198,3743.749,3743.749,5473.268,1518.291,3628.001,372.640,313.988,926.857,24.448,3.994,0.594,0.280,156.568,45.890
139,38.583,3821.573,3821.573,5636.346,1644.815,3811.988,403.807,340.249,829.123,26.493,4.328,0.644,0.315,169.663,49.728
140,38.967,3818.557,3818.557,5798.220,1771.339,3974.065,434.993,366.526,752.043,28.539,4.662,0.693,0.355,182.766,53.569
141,39.351,4057.047,4057.047,5957.610,1897.864,4117.057,466.197,392.818,691.510,30.586,4.996,0.743,0.403,195.877,57.412
142,39.736,3952.096,3952.096,6113.202,2024.388,4243.244,497.422,419.127,643.927,32.634,5.331,0.793,0.460,208.996,61.257
143,40.120,3799.846,3799.846,6263.667,2150.912,4354.361,528.667,445.452,606.225,34.684,5.666,0.843,0.529,222.123,65.104
144,40.504,3551.352,3551.352,6407.713,2277.436,4451.700,559.933,471.793,575.817,36.735,6.001,0.893,0.614,235.260,68.954
145,40.888,3630.415,3630.415,6544.167,2403.960,4536.251,591.221,498.151,550.534,38.787,6.336,0.942,0.718,248.405,72.806
146,41.272,3310.747,3310.747,6672.079,2530.485,4608.868,622.536,524.524,528.565,40.841,6.671,0.992,0.845,261.561,76.661
147,41.656,3142.010,3142.010,6790.832,2657.009,4670.406,653.881,550.914,508.426,42.895,7.007,1.042,0.998,274.729,80.517
148,42.040,2946.720,2946.720,6900.233,2783.533,4721.832,685.264,577.321,488.943,44.951,7.343,1.092,1.182,287.912,84.376
149,42.424,3332.288,3332.288,7000.580,2910.057,4764.291,716.699,603.744,469.248,47.008,7.679,1.142,1.399,301.114,88.237
150,42.808,2795.902,2795.902,7092.684,3036.582,4799.120,748.206,630.187,448.782,49.066,8.015,1.192,1.651,314.345,92.101
151,43.192,2942.995,2942.995,7177.841,3163.106,4827.825,779.821,656.650,427.286,51.125,8.351,1.242,1.938,327.617,95.966
152,43.575,3026.753,3026.753,7257.765,3289.630,4852.020,811.593,683.139,404.784,53.186,8.688,1.292,2.259,340.950,99.833
153,43.959,3083.368,3083.368,7334.477,3416.154,4873.344,843.601,709.663,381.544,55.247,9.025,1.342,2.613,354.375,103.702
154,44.343,3140.461,3140.461,7410.169,3542.679,4893.369,875.958,736.233,358.016,57.309,9.361,1.392,2.997,367.938,107.573
155,44.727,3318.973,3318.973,7487.069,3669.203,4913.506,908.825,762.871,334.775,59.372,9.698,1.443,3.405,381.705,111.446
156,45.110,3728.918,3728.918,7567.299,3795.727,4934.905,942.424,789.610,312.447,61.436,10.036,1.493,3.833,395.771,115.320
157,45.494,3680.176,3680.176,7652.767,3922.251,4958.380,977.061,816.498,291.647,63.501,10.373,1.543,4.276,410.266,119.196
158,45.878,3947.133,3947.133,7745.082,4048.776,4984.343,1013.133,843.607,272.934,65.568,10.710,1.593,4.729,425.364,123.074
159,46.261,4450.820,4450.820,7845.511,4175.300,5012.756,1051.152,871.041,256.773,67.635,11.048,1.643,5.186,441.295,126.953
160,46.645,4490.548,4490.548,7954.968,4301.824,5043.116,1091.746,898.943,243.519,69.704,11.386,1.694,5.643,458.355,130.835
161,47.028,5143.988,5143.988,8074.043,4428.348,5074.471,1135.660,927.509,233.414,71.774,11.724,1.744,6.093,476.908,134.718
162,47.412,5496.743,5496.743,8203.051,4554.872,5105.471,1183.732,956.994,226.587,73.847,12.062,1.794,6.532,497.399,138.603
163,47.795,5880.886,5880.886,8342.098,4681.397,5134.461,1236.850,987.725,223.070,75.922,12.400,1.844,6.955,520.348,142.490
164,48.178,6192.559,6192.559,8491.145,4807.921,5159.617,1295.877,1020.094,222.802,78.002,12.738,1.895,7.360,546.347,146.380
165,48.562,6437.436,6437.436,8650.071,4934.445,5179.103,1361.556,1054.560,225.646,80.087,13.077,1.945,7.742,576.048,150.271
166,48.945,7298.560,7298.560,8818.713,5060.969,5191.260,1434.400,1091.629,231.389,82.179,13.416,1.996,8.104,610.137,154.165
167,49.328,7741.641,7741.641,8996.887,5187.494,5194.786,1514.575,1131.823,239.757,84.283,13.755,2.046,8.449,649.311,158.062
168,49.711,7851.541,7851.541,9184.384,5314.018,5188.887,1601.820,1175.648,250.413,86.401,14.095,2.096,8.785,694.237,161.961
169,50.094,8457.990,8457.990,9380.954,5440.542,5173.373,1695.397,1223.544,262.976,88.538,14.435,2.147,9.125,745.512,165.864
170,50.478,8715.738,8715.738,9586.270,5567.066,5148.679,1794.116,1275.850,277.025,90.702,14.775,2.198,9.489,803.621,169.769
171,50.861,9332.608,9332.608,9799.894,5693.591,5115.804,1896.413,1332.764,292.124,92.900,15.116,2.248,9.901,868.898,173.677
172,51.244,9926.805,9926.805,10021.246,5820.115,5076.188,2000.475,1394.326,307.837,95.142,15.457,2.299,10.391,941.491,177.589
173,51.627,10303.127,10303.127,10249.590,5946.639,5031.552,2104.399,1460.406,323.750,97.438,15.800,2.349,10.993,1021.343,181.504
174,52.010,10743.895,10743.895,10484.035,6073.163,4983.722,2206.345,1530.714,339.492,99.803,16.144,2.400,11.747,1108.188,185.424
175,52.393,11299.714,11299.714,10723.561,6199.688,4934.491,2304.666,1604.814,354.744,102.250,16.489,2.451,12.692,1201.556,189.347
176,52.776,11436.225,11436.225,10967.062,6326.212,4885.500,2398.006,1682.153,369.252,104.797,16.837,2.502,13.869,1300.809,193.274
177,53.159,11932.590,11932.590,11213.408,6452.736,4838.175,2485.351,1762.084,382.830,107.460,17.188,2.553,15.317,1405.181,197.207
178,53.541,12568.731,12568.731,11461.520,6579.260,4793.696,2566.046,1843.896,395.356,110.258,17.543,2.604,17.073,1513.837,201.144
179,53.924,12740.275,12740.275,11710.440,6705.784,4753.001,2639.785,1926.847,406.768,113.212,17.903,2.655,19.168,1625.945,205.088
180,54.307,12955.323,12955.323,11959.410,6832.309,4716.799,2706.573,2010.183,417.060,116.339,18.272,2.706,21.624,1740.745,209.038
181,54.690,13469.191,13469.191,12207.934,6958.833,4685.596,2766.678,2093.171,426.269,119.659,18.650,2.757,24.455,1857.630,212.997
182,55.072,13892.829,13892.829,12455.836,7085.357,4659.722,2820.576,2175.120,434.465,123.186,19.041,2.808,27.660,1976.219,216.965
183,55.455,14537.975,14537.975,12703.312,7211.881,4639.354,2868.890,2255.405,441.747,126.936,19.448,2.859,31.220,2096.432,220.948
184,55.838,14705.541,14705.541,12950.978,7338.406,4624.534,2912.339,2333.485,448.227,130.914,19.878,2.911,35.098,2218.569,224.947
185,56.220,14612.969,14612.969,13199.922,7464.930,4615.191,2951.688,2408.924,454.029,135.125,20.335,2.962,39.236,2343.384,228.971
186,56.603,15237.036,15237.036,13451.776,7591.454,4611.152,2987.701,2481.408,459.276,139.564,20.827,3.013,43.552,2472.176,233.028
187,56.985,15844.496,15844.496,13708.803,7717.978,4612.163,3021.114,2550.756,464.089,144.216,21.362,3.065,47.941,2606.888,237.131
188,57.368,15949.013,15949.013,13974.023,7844.503,4617.902,3052.607,2616.934,468.581,149.062,21.948,3.116,52.280,2750.216,241.296
189,57.750,16648.771,16648.771,14251.359,7971.027,4628.000,3082.794,2680.069,472.855,154.071,22.597,3.168,56.426,2905.751,245.548
190,58.132,16327.654,16327.654,14496.889,8048.615,4624.861,3100.075,2730.211,475.164,158.402,23.187,3.200,60.221,3073.074,248.413
191,58.515,17093.359,17093.359,14765.857,8126.204,4625.278,3117.054,2778.077,477.424,162.810,23.863,3.233,63.518,3263.086,251.435
192,58.897,17809.720,17809.720,15066.084,8203.792,4628.860,3134.135,2824.327,479.702,167.244,24.634,3.265,66.168,3483.003,254.664
193,59.279,18337.189,18337.189,15407.107,8281.380,4635.246,3151.672,2869.813,482.055,171.650,25.512,3.298,68.042,3741.570,258.167
194,59.662,18401.833,18401.833,15800.352,8358.969,4644.118,3169.982,2915.587,484.530,175.974,26.505,3.330,69.037,4049.182,262.025
195,60.044,19061.670,19061.670,16259.239,8436.557,4655.211,3189.357,2962.902,487.168,180.167,27.622,3.363,69.085,4417.947,266.335
196,60.426,19463.773,19463.773,16799.185,8514.146,4668.318,3210.076,3013.222,490.000,184.186,28.867,3.396,68.162,4861.664,271.214
197,60.808,20064.542,20064.542,17437.477,8591.734,4683.289,3232.417,3068.216,493.053,187.997,30.241,3.429,66.287,5395.668,276.797
198,61.190,20286.434,20286.434,18192.968,8669.322,4700.029,3256.659,3129.764,496.350,191.577,31.743,3.462,63.525,6036.534,283.240
199,61.572,21173.784,21173.784,19085.584,8746.911,4718.486,3283.086,3199.949,499.907,194.918,33.366,3.495,59.981,6801.598,290.713
200,61.954,21587.872,21587.872,20135.602,8824.499,4738.642,3311.978,3281.047,503.739,198.018,35.101,3.529,55.792,7708.270,299.401
201,62.336,22886.481,22886.481,21362.715,8902.088,4760.508,3343.606,3375.499,507.851,200.893,36.934,3.563,51.120,8773.157,309.499
202,62.718,23549.834,23549.834,22784.869,8979.676,4784.105,3378.218,3485.883,512.245,203.562,38.848,3.597,46.135,10010.983,321.205
203,63.100,24534.242,24534.242,24416.935,9057.264,4809.461,3416.023,3614.857,516.917,206.057,40.826,3.632,41.011,11433.352,334.712
204,63.482,25568.764,25568.764,26269.242,9134.853,4836.602,3457.168,3765.093,521.853,208.411,42.848,3.667,35.910,13047.401,350.200
205,63.864,26729.606,26729.606,28346.076,9212.441,4865.545,3501.721,3939.189,527.033,210.662,44.894,3.703,30.976,14854.439,367.826
206,64.246,28017.618,28017.618,30644.236,9290.030,4896.297,3549.652,4139.563,532.427,212.845,46.946,3.739,26.326,16848.637,387.715
207,64.627,29195.839,29195.839,33151.766,9367.618,4928.849,3600.813,4368.335,537.995,214.998,48.987,3.777,22.051,19015.924,409.949
