section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,52742.322903428576,,,,,,,,,,,,
meta,chi2ndf,,,11.939813663173714,,,,,,,,,,,,
meta,chi2ndf_pois,,,72.407795380871448,,,,,,,,,,,,
meta,model_residual,,,0.17487646733307058,,,,,,,,,,,,
meta,gain,,,1.0295988559707629,,,,,,,,,,,,
meta,offset_channels,,,-0.89107208072057464,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Th-232,Single,1,34500.575669308564,6.9746743406496785,5970.4670624833643,11974.79142096784,84647.666330831256,0.40215834795992184,,Th-232,,,,,
component,Ac-228,Single,1,691.28444162139635,112.02219069632095,6.6342626536177427,13.325430591191065,4111700.8697859244,32.405253547486254,,Th-232,,,,,
component,Th-228,Single,1,12148.92620238899,23.701519860991613,618.56019725389706,1239.3168528145934,529746.74166973133,2.8429828527802625,,Th-232,,,,,
component,Rn-220,Single,1,73822.232733575816,42.699179422447983,2050.1400373074016,4120.6605392448992,263494.7302975565,3.7562885227942622,,Th-232,,,,,
component,Pb-212,Single,1,1113.0208708393491,182.57729058654965,5.9066095071995024,11.839690434453614,3496106.6337586665,23.220938935721218,,Th-232,,,,,
component,Ra-224,Single,1,1113.0208708393491,182.57729058654965,5.9066095071995024,11.839690434453614,261216.85207454639,1.8610993934593345,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,629.759340843128,26.841457243919603,33.204592035388636,66.713343758873265,309260.80546509597,3.3559247300322368,,Th-232,,,,,
component,Tl-208,Single,1,837.73993249656,128.81236980760877,6.1829425903841937,12.42336096113017,2260790.7002311908,32.155353669766505,,Th-232,,,,,
limit,Th-232,Single,1,34500.575669308564,,5970.4670624833643,11974.79142096784,,,,Th-232,7.423185247404,29380.325658887774,0,0.61243646212640157,
limit,Ac-228,Single,1,691.28444162139635,,6.6342626536177427,13.325430591191065,,,,Th-232,145.35600000000002,79258.524065090533,0,0.73277906639781532,
limit,Th-228,Single,1,12148.92620238899,,618.56019725389706,1239.3168528145934,,,,Th-232,10.105904793021921,54039.678382918886,0,0.55519534748216381,
limit,Rn-220,Single,1,73822.232733575816,,2050.1400373074016,4120.6605392448992,,,,Th-232,0.114,14707.931435163538,0,0.27212044541005087,
limit,Po-216,Single,0,0,,198257.04879100365,398581.84831256373,,,,Th-232,0.001920532684989,19307.32200869836,0,0.78416114674820414,
limit,Pb-212,Single,1,1113.0208708393491,,5.9066095071995024,11.839690434453614,,,,Th-232,95.4808434613717,40055.843197031259,0,0.4603834675282924,
limit,Bi-212,Single,1,629.759340843128,,33.204592035388636,66.713343758873265,,,,Th-232,19.710290382119197,32761.439311907627,0,0.49781977211980222,
limit,Tl-208,Single,1,837.73993249656,,6.1829425903841937,12.42336096113017,,,,Th-232,237.97700000000003,33526.656468239693,0,0.70783113316681179,
limit,Ra-224,Single,1,1113.0208708393491,,5.9066095071995024,11.839690434453614,,,,Th-232,4.9110716456426715,2778.64291806559,0,0.4603834675282924,Pb-212
