section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.0795539210518124,,,,,,,,,,,
meta,chi2ndf_pois,,,6.7747014554983291,,,,,,,,,,,
meta,model_residual,,,0.59389829497849245,,,,,,,,,,,
meta,gain,,,1.0096498498024393,,,,,,,,,,,
meta,offset_channels,,,-19.763255652437621,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Pb-214,Single,1,131.59380970828772,67.393262411880045,2.5942901761554946,5.2157204730769386,69144.3152482998,41.009526288530679,,Ra-226,,,,
component,Bi-214,Single,1,141.84828860706585,58.727738112614212,2.8140744502023769,5.6835503622593091,32096.467902508397,37.807777334101338,,Ra-226,,,,
component,Th-232,Single,1,4184.497202770538,22.893823507004445,282.9550085567663,567.94251182126334,9271.30093614182,5.1669317681876255,,Th-232,,,,
component,Th-228,Single,1,1335.6913553614313,22.808736118771922,91.7111364003929,183.89925898912949,19029.021421995876,11.127781929334876,,Th-232,,,,
component,Pb-212,Single,1,6.5181630901448013,6.7019614008041719,1.5705529284213227,3.1550773717952638,4045.6068254266397,2.3868660679433988,,Th-232,,,,
component,Tl-208,Single,1,11.660380164565819,5.6286759876539731,3.2642655777360141,6.6557646976458305,2327.4376910796741,2.5011166119020904,,Th-232,,,,
limit,Ra-226,Single,0,0,,14.990700719571828,30.12033164808965,,,,Ra-226,5.133635718208,1043.6654307268327,0,0.092664778598627651
limit,Rn-222,Single,0,0,,1308.4954466492411,2644.8210773926507,,,,Ra-226,0.0783042308748,514.64665765157724,0,0.36058888663605304
limit,Pb-214,Single,1,131.59380970828772,,2.5942901761554946,5.2157204730769386,,,,Ra-226,94.505653357680131,2740.5348430666272,0,0.70619476793048164
limit,Bi-214,Single,1,141.84828860706585,,2.8140744502023769,5.6835503622593091,,,,Ra-226,122.71895281633157,1286.0351969411006,0,0.72602308316631681
limit,Pb-210,Single,0,0,,45.690096521262483,92.509274221080929,,,,Ra-226,26.91627,2430.0185262320447,0,0.92284159704622715
limit,Po-214,Single,0,0,,14389.354638919796,29172.126100799,,,,Ra-226,0.010353,287.97873379127236,0,0.38172904634033877
limit,Po-210,Single,0,0,,142927.65382693408,289837.05459798477,,,,Ra-226,0.0010412013754128,393.1974771345071,0,0.37420904231790875
limit,Th-232,Single,1,4184.497202770538,,282.9550085567663,567.94251182126334,,,,Th-232,7.423185247404,1258.3509287655627,0,0.39667712892292495
limit,Ac-228,Single,0,0,,4.1456845947252381,8.3248346893155638,,,,Th-232,145.35600000000002,3968.0113674410541,0,0.7667721841722297
limit,Th-228,Single,1,1335.6913553614313,,91.7111364003929,183.89925898912949,,,,Th-232,10.105904793021921,2619.9338078716482,0,0.63550899675332828
limit,Ra-224,Single,0,0,,51.518811206433448,103.36406038738627,,,,Th-232,4.9110716456426715,3056.9845730941183,0,0.91441714846530986
limit,Rn-220,Single,0,0,,1063.0945257400062,2149.5895541339291,,,,Th-232,0.114,408.53905303538693,0,0.50548372608000669
limit,Po-216,Single,0,0,,77698.081018043958,157561.98040886968,,,,Th-232,0.001920532684989,393.02565490166444,0,0.374807638796382
limit,Pb-212,Single,1,6.5181630901448013,,1.5705529284213227,3.1550773717952638,,,,Th-232,95.4808434613717,1958.2514848981027,0,0.4341443945972262
limit,Bi-212,Single,0,0,,24.557825316854846,49.761443360009295,,,,Th-232,19.710290382119197,1985.0152598033787,0,0.70958787199025608
limit,Tl-208,Single,1,11.660380164565819,,3.2642655777360141,6.6557646976458305,,,,Th-232,237.97700000000003,1328.5053661743284,0,0.60066970023014377
