section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,6964,,,,,,,,,,,,
meta,chi2ndf,,,1.1135297740311876,,,,,,,,,,,,
meta,chi2ndf_pois,,,6.7453464618867853,,,,,,,,,,,,
meta,model_residual,,,0.59245205651751864,,,,,,,,,,,,
meta,gain,,,1.0096722159568021,,,,,,,,,,,,
meta,offset_channels,,,-19.049737068618988,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,135.39978077147038,99.376721268429918,1.6719036669875935,3.3601217492472482,71141.279825722988,44.740633311294317,,Ra-226,,,,,
component,Bi-214,Single,1,142.51546934590209,60.895540860531121,2.76597533123916,5.5821228572610346,32250.248053241168,40.396759826257579,,Ra-226,,,,,
component,Th-232,Single,1,2551.7088962633684,14.018834841319341,285.7789337735548,573.81609170096237,5652.5713203188106,3.1847040433553113,,Th-232,,,,,
component,Pb-212,Single,1,10.324351027893382,12.412587040672179,1.3194291812341481,2.6497698250509547,6415.6112118724714,3.9922123868103667,,Th-232,,,,,
component,Th-228,Single,1,10.324351027893382,12.412587040672179,1.3194291812341481,2.6497698250509547,147.13971585356785,0.089921933476684868,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,10.324351027893382,12.412587040672179,1.3194291812341481,2.6497698250509547,305.27343741973647,0.21252426006009675,,Th-232,,,,,Pb-212
component,Tl-208,Single,1,11.773550261941597,5.6110768614098392,3.3055686497436558,6.7409478156641436,2349.8893319939584,2.6638133970522038,,Th-232,,,,,
component,Esc-CsI,Nuisance,1,603.15158676693272,11.388877337545953,,,8644.1759211952121,4.7194308416934367,,,,,,,
limit,Ra-226,Single,0,0,,14.891843353989753,29.921506637766406,,,,Ra-226,5.133635718208,1036.2371707063594,0,0.053590029157641661,
limit,Rn-222,Single,0,0,,1327.194323861878,2683.2105104138286,,,,Ra-226,0.0783042308748,522.172250329461,0,0.357644295251873,
limit,Pb-214,Single,1,135.39978077147038,,1.6719036669875935,3.3601217492472482,,,,Ra-226,94.505653357680131,1765.4634316960712,0,0.35945291244801447,
limit,Bi-214,Single,1,142.51546934590209,,2.76597533123916,5.5821228572610346,,,,Ra-226,122.71895281633157,1263.1951298802112,0,0.69860207687990328,
limit,Pb-210,Single,0,0,,47.3371270074672,95.160403967519741,,,,Ra-226,26.91627,2499.5641219246627,0,0.92426184734322459,
limit,Po-214,Single,0,0,,13287.466400592211,26945.424401707034,,,,Ra-226,0.010353,387.22934096185764,0,0.38213656300034649,
limit,Th-232,Single,1,2551.7088962633684,,285.7789337735548,573.81609170096237,,,,Th-232,7.423185247404,1271.1232021160442,0,0.37448084394583336,
limit,Ac-228,Single,0,0,,3.9080425365329261,7.8489404397922762,,,,Th-232,145.35600000000002,3741.042519301785,0,0.72987389110181156,
limit,Rn-220,Single,0,0,,1064.7706792681859,2153.2178144862473,,,,Th-232,0.114,409.22696409879489,0,0.49253677221328596,
limit,Po-216,Single,0,0,,78940.457979173429,160117.14259097929,,,,Th-232,0.001920532684989,399.46116357146275,0,0.374636111680107,
limit,Pb-212,Single,1,10.324351027893382,,1.3194291812341481,2.6497698250509547,,,,Th-232,95.4808434613717,1768.1487966423308,0,0.2822581073883953,
limit,Bi-212,Single,0,0,,24.910161809364094,50.484378681104658,,,,Th-232,19.710290382119197,2013.258506946747,0,0.70905969767262877,
limit,Tl-208,Single,1,11.773550261941597,,3.3055686497436558,6.7409478156641436,,,,Th-232,237.97700000000003,1345.4294590105098,0,0.5980360025617435,
limit,Po-210,Single,0,0,,13287.466400592211,26945.424401707034,,,,Ra-226,0.0010412013754128,36.560231976086257,0,0.38213656300034649,Po-214
limit,Th-228,Single,1,10.324351027893382,,1.3194291812341481,2.6497698250509547,,,,Th-232,10.105904793021921,37.744335927431216,0,0.2822581073883953,Pb-212
limit,Ra-224,Single,1,10.324351027893382,,1.3194291812341481,2.6497698250509547,,,,Th-232,4.9110716456426715,78.3326968187093,0,0.2822581073883953,Pb-212
