section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,7018,,,,,,,,,,,,
meta,chi2ndf,,,1.085379540249372,,,,,,,,,,,,
meta,chi2ndf_pois,,,4.85864623513896,,,,,,,,,,,,
meta,model_residual,,,0.746070839674276,,,,,,,,,,,,
meta,gain,,,1.0023575929573854,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-210,Single,1,51.57308137582072,5.5184453947290555,14.995934704148617,30.196230511585693,1357.7806822013633,5.5171820171481389,,Ra-226,,,,,
component,Th-232,Single,1,1921.6928303297168,14.136485867552494,214.76255858946337,431.47817277198527,4165.429206493407,21.322530212010474,,Th-232,,,,,
component,Pb-212,Single,1,16.138547268464695,25.338802642166137,0.95769570544748672,1.9259192544180899,9626.4895491033931,69.5712183029894,,Th-232,,,,,
limit,Ra-226,Single,0,0,,11.190684082003386,22.515316073895097,,,,Ra-226,5.133635718208,748.27482586604276,0,0.017904158844922691,
limit,Rn-222,Single,0,0,,737.18755419733247,1498.3677320008028,,,,Ra-226,0.0783042308748,274.52038696576579,0,0.05585109090038598,
limit,Pb-214,Single,0,0,,1.0924585749551847,2.2032232310899937,,,,Ra-226,94.505653357680131,1142.445082817374,0,0.14963077497797583,
limit,Bi-214,Single,0,0,,1.4260537517026397,2.8783114232343872,,,,Ra-226,122.71895281633157,618.41456525848093,0,0.3327832148958112,
limit,Pb-210,Single,1,51.57308137582072,,14.995934704148617,30.196230511585693,,,,Ra-226,26.91627,794.98562758269873,0,0.621018504891576,
limit,Po-214,Single,0,0,,6656.7725460610945,13640.331851308434,,,,Ra-226,0.010353,134.19660639181859,0,0.028474719171639795,
limit,Po-210,Single,0,0,,66876.808178596359,137067.60054220489,,,,Ra-226,0.0010412013754128,173.87518856849738,0,0.030413775251480479,
limit,Th-232,Single,1,1921.6928303297168,,214.76255858946337,431.47817277198527,,,,Th-232,7.423185247404,935.26486359449063,0,0.3227320047347807,
limit,Ac-228,Single,0,0,,1.4894977377249361,2.9978462286578687,,,,Th-232,145.35600000000002,1425.2403657197551,0,0.10824424938706267,
limit,Th-228,Single,0,0,,62.011519342120579,124.44789367212115,,,,Th-232,10.105904793021921,1718.2091087382009,0,0.57178561571183928,
limit,Ra-224,Single,0,0,,30.039455117053311,60.397865435159908,,,,Th-232,4.9110716456426715,1722.2003290584096,0,0.847090572723205,
limit,Rn-220,Single,0,0,,608.16063042214353,1236.3565896907753,,,,Th-232,0.114,233.94438705689643,0,0.31221995785833612,
limit,Po-216,Single,0,0,,36347.961396631916,74497.23929770336,,,,Th-232,0.001920532684989,173.75731419668466,0,0.031024764630560031,
limit,Pb-212,Single,1,16.138547268464695,,0.95769570544748672,1.9259192544180899,,,,Th-232,95.4808434613717,1148.7924697720605,0,0.19574003015584784,
limit,Bi-212,Single,0,0,,8.77961755902819,17.869675160899515,,,,Th-232,19.710290382119197,670.111664075084,0,0.0696622820257119,
limit,Tl-208,Single,0,0,,2.3845795400123007,4.8287899874814588,,,,Th-232,237.97700000000003,866.75827319119992,0,0.58775096699694984,
