keV,response
0.000,2.00000000E-005
1.000,2.50000000E-005
2.000,1.50000000E-005
3.000,2.00000000E-005
4.000,3.50000000E-005
5.000,4.50000000E-005
6.000,2.00000000E-005
7.000,3.00000000E-005
8.000,2.50000000E-005
9.000,5.50000000E-005
10.000,2.50000000E-005
11.000,4.00000000E-005
12.000,2.50000000E-005
13.000,4.00000000E-005
14.000,3.50000000E-005
15.000,2.50000000E-005
16.000,3.00000000E-005
17.000,2.00000000E-005
18.000,2.50000000E-005
19.000,1.50000000E-005
20.000,3.50000000E-005
21.000,3.50000000E-005
22.000,2.50000000E-005
23.000,2.50000000E-005
24.000,2.50000000E-005
25.000,1.50000000E-005
26.000,3.00000000E-005
27.000,2.00000000E-005
28.000,2.50000000E-005
29.000,3.00000000E-005
30.000,1.50000000E-005
31.000,1.50000000E-005
32.000,1.50000000E-005
33.000,1.00000000E-005
34.000,1.50000000E-005
35.000,2.00000000E-005
36.000,1.00000000E-005
37.000,2.50000000E-005
38.000,5.50000000E-005
39.000,3.50000000E-005
40.000,3.00000000E-005
41.000,1.00000000E-005
42.000,2.50000000E-005
43.000,1.00000000E-005
44.000,2.00000000E-005
45.000,1.00000000E-005
46.000,5.00000000E-005
47.000,2.00000000E-005
48.000,2.50000000E-005
49.000,2.50000000E-005
50.000,2.00000000E-005
51.000,3.00000000E-005
52.000,1.50000000E-005
53.000,2.50000000E-005
54.000,1.00000000E-005
55.000,1.00000000E-005
56.000,2.50000000E-005
57.000,2.00000000E-005
58.000,4.00000000E-005
59.000,1.00000000E-005
60.000,2.00000000E-005
61.000,2.00000000E-005
62.000,2.50000000E-005
63.000,5.00000000E-006
64.000,2.50000000E-005
65.000,1.50000000E-005
66.000,1.50000000E-005
67.000,5.00000000E-006
68.000,4.50000000E-005
69.000,1.50000000E-005
70.000,1.50000000E-005
71.000,2.00000000E-005
72.000,2.50000000E-005
73.000,2.50000000E-005
74.000,1.50000000E-005
75.000,1.50000000E-005
76.000,1.00000000E-005
77.000,2.00000000E-005
78.000,2.50000000E-005
79.000,1.00000000E-005
80.000,1.50000000E-005
81.000,5.00000000E-006
82.000,4.00000000E-005
83.000,1.50000000E-005
84.000,2.00000000E-005
85.000,5.00000000E-006
86.000,2.50000000E-005
87.000,2.00000000E-005
88.000,5.00000000E-006
89.000,1.00000000E-005
90.000,2.50000000E-005
91.000,3.00000000E-005
92.000,1.50000000E-005
93.000,2.50000000E-005
94.000,3.00000000E-005
95.000,1.00000000E-005
96.000,1.00000000E-005
97.000,1.00000000E-005
98.000,1.50000000E-005
99.000,2.50000000E-005
100.000,1.50000000E-005
101.000,5.00000000E-006
102.000,5.00000000E-006
103.000,1.50000000E-005
104.000,1.00000000E-005
105.000,1.50000000E-005
106.000,1.00000000E-005
107.000,1.00000000E-005
108.000,2.00000000E-005
109.000,2.00000000E-005
110.000,1.00000000E-005
111.000,1.50000000E-005
112.000,1.00000000E-005
113.000,3.00000000E-005
114.000,2.00000000E-005
115.000,1.50000000E-005
116.000,1.00000000E-005
117.000,1.00000000E-005
118.000,3.50000000E-005
119.000,2.00000000E-005
120.000,3.00000000E-005
121.000,1.50000000E-005
122.000,0.00000000E+000
123.000,1.50000000E-005
124.000,1.50000000E-005
125.000,2.00000000E-005
126.000,4.50000000E-005
127.000,1.50000000E-005
128.000,1.00000000E-005
129.000,2.50000000E-005
130.000,3.50000000E-005
131.000,4.00000000E-005
132.000,1.50000000E-005
133.000,3.50000000E-005
134.000,2.00000000E-005
135.000,1.50000000E-005
136.000,1.50000000E-005
137.000,3.00000000E-005
138.000,1.00000000E-005
139.000,2.00000000E-005
140.000,3.00000000E-005
141.000,4.00000000E-005
142.000,5.00000000E-006
143.000,1.00000000E-005
144.000,0.00000000E+000
145.000,4.00000000E-005
146.000,3.00000000E-005
147.000,2.00000000E-005
148.000,3.00000000E-005
149.000,1.50000000E-005
150.000,3.50000000E-005
151.000,3.50000000E-005
152.000,1.50000000E-005
153.000,3.00000000E-005
154.000,1.00000000E-005
155.000,2.00000000E-005
156.000,1.00000000E-005
157.000,3.00000000E-005
158.000,1.00000000E-005
159.000,3.50000000E-005
160.000,4.50000000E-005
161.000,1.50000000E-005
162.000,2.50000000E-005
163.000,2.00000000E-005
164.000,4.50000000E-005
165.000,2.00000000E-005
166.000,2.00000000E-005
167.000,1.50000000E-005
168.000,5.00000000E-006
169.000,2.00000000E-005
170.000,2.00000000E-005
171.000,4.00000000E-005
172.000,2.00000000E-005
173.000,2.00000000E-005
174.000,1.00000000E-005
175.000,5.00000000E-006
176.000,5.00000000E-006
177.000,5.00000000E-006
178.000,1.50000000E-005
179.000,1.00000000E-005
180.000,2.50000000E-005
181.000,1.50000000E-005
182.000,3.50000000E-005
183.000,2.00000000E-005
184.000,1.50000000E-005
185.000,4.00000000E-005
186.000,1.50000000E-005
187.000,1.00000000E-005
188.000,1.50000000E-005
189.000,2.00000000E-005
190.000,2.00000000E-005
191.000,2.50000000E-005
192.000,2.50000000E-005
193.000,1.50000000E-005
194.000,1.50000000E-005
195.000,2.00000000E-005
196.000,2.00000000E-005
197.000,1.50000000E-005
198.000,2.00000000E-005
199.000,1.50000000E-005
200.000,2.50000000E-005
