section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,1481.457,,,,,,,,,,,,
meta,chi2ndf,,,0.95836425628462041,,,,,,,,,,,,
meta,chi2ndf_pois,,,1.0475111019082426,,,,,,,,,,,,
meta,model_residual,,,0.053867373712171832,,,,,,,,,,,,
meta,gain,,,1.0092326769571831,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,82.068782191797609,35.773160858082292,2.613043915896093,5.3164052903680021,8278.1374900292085,43.27790815934852,,Ra-226,,,,,
component,Bi-214,Single,1,70.283882381228864,26.531399922144775,2.7485382846942481,5.6595510315743605,4433.3508288477724,45.102848682427471,,Ra-226,,,,,
component,Th-232,Single,1,1593.2841119774737,8.7060283648569872,267.95731828204282,547.72589282937213,525.84740948021363,2.4162818543700282,,Th-232,,,,,
component,Pb-212,Single,1,9.4454552443965554,7.7873471141032509,1.8776682268112528,3.8035002023833977,968.4038612116068,4.9984176303077312,,Th-232,,,,,
component,Th-228,Single,1,9.4454552443965554,7.7873471141032509,1.8776682268112528,3.8035002023833977,20.90016358067755,0.099024484326560885,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,9.4454552443965554,7.7873471141032509,1.8776682268112528,3.8035002023833977,49.423765840871,0.28719520711723717,,Th-232,,,,,Pb-212
component,Tl-208,Single,1,8.4194087279708665,4.1706586882025185,3.01450929230919,6.2964590577311279,405.50972146613157,3.8183239821024686,,Th-232,,,,,
limit,Ra-226,Single,0,0,,33.48144034634776,68.3401148188318,,,,Ra-226,5.133635718208,395.25066736565981,0,0.65062054629426291,
limit,Rn-222,Single,0,0,,1955.6895840558961,4034.7425947718471,,,,Ra-226,0.0783042308748,194.02492619224782,0,0.5639880174429025,
limit,Pb-214,Single,1,82.068782191797609,,2.613043915896093,5.3164052903680021,,,,Ra-226,94.505653357680131,536.25669555486206,0,0.65757307302976031,
limit,Bi-214,Single,1,70.283882381228864,,2.7485382846942481,5.6595510315743605,,,,Ra-226,122.71895281633157,356.99187931367874,0,0.7020521010396028,
limit,Pb-210,Single,0,0,,15.497542581077811,31.916463324953273,,,,Ra-226,26.91627,125.92054767861458,0,0.2712294064543721,
limit,Po-214,Single,0,0,,14432.232657294466,29850.370070895005,,,,Ra-226,0.010353,132.63480773945764,0,0.35567535775312853,
limit,Th-232,Single,1,1593.2841119774737,,267.95731828204282,547.72589282937213,,,,Th-232,7.423185247404,180.77142656753898,0,0.23650778840453646,
limit,Ac-228,Single,0,0,,5.7493086334078312,11.723197441140975,,,,Th-232,145.35600000000002,1257.4855812623912,0,0.85439912245294791,
limit,Rn-220,Single,0,0,,1549.3124873222996,3200.135891538006,,,,Th-232,0.114,174.30340895701076,0,0.6513974985295512,
limit,Po-216,Single,0,0,,86584.166546834676,179115.68651184961,,,,Th-232,0.001920532684989,135.38223953372457,0,0.35583084438552859,
limit,Pb-212,Single,1,9.4454552443965554,,1.8776682268112528,3.8035002023833977,,,,Th-232,95.4808434613717,432.67255739214528,0,0.46700179091330307,
limit,Bi-212,Single,0,0,,26.517381232599387,54.7050387173763,,,,Th-232,19.710290382119197,546.12174153663386,0,0.70452496215630567,
limit,Tl-208,Single,1,8.4194087279708665,,3.01450929230919,6.2964590577311279,,,,Th-232,237.97700000000003,303.26064943741034,0,0.41868187977329252,
limit,Po-210,Single,0,0,,14432.232657294466,29850.370070895005,,,,Ra-226,0.0010412013754128,12.247438632893553,0,0.35567535775312853,Po-214
limit,Th-228,Single,1,9.4454552443965554,,1.8776682268112528,3.8035002023833977,,,,Th-232,10.105904793021921,8.41050866704371,0,0.46700179091330307,Pb-212
limit,Ra-224,Single,1,9.4454552443965554,,1.8776682268112528,3.8035002023833977,,,,Th-232,4.9110716456426715,19.898073282436435,0,0.46700179091330307,Pb-212
