section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.6740744216538079,,,,,,,,,,,,
meta,chi2ndf_pois,,,3.5050541944152389,,,,,,,,,,,,
meta,model_residual,,,0.13940745192195508,,,,,,,,,,,,
meta,gain,,,1.0041290155528388,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,62.569579735380906,86.9624874406774,0.88765996349811815,1.7850383810366646,63815.437131517057,40.960349048813569,,Ra-226,,,,,
component,Bi-214,Single,1,57.390712550736168,62.5025212739549,1.0100474826291734,2.0416921038110813,42266.839052170551,51.243165495756372,,Ra-226,,,,,
component,Th-232,Single,1,4632.1710593038215,13.349936223542231,489.43970645484569,988.52723178956512,5765.4411780660057,3.3170160771662136,,Th-232,,,,,
component,Pb-212,Single,1,7.1439976171571935,13.895975809636111,0.79574170051746362,1.60167051030043,6613.0149144261668,4.1008873934961043,,Th-232,,,,,
component,Th-228,Single,1,7.1439976171571935,13.895975809636111,0.79574170051746362,1.60167051030043,116.40366459221863,0.067969042896833351,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,7.1439976171571935,13.895975809636111,0.79574170051746362,1.60167051030043,412.84004593976528,0.28697783986086961,,Th-232,,,,,Pb-212
limit,Ra-226,Single,0,0,,8.5863785442357923,17.302928530703689,,,,Ra-226,5.133635718208,1082.6549578329079,0,0.25140549004834989,
limit,Rn-222,Single,0,0,,695.18530691623471,1407.252259648229,,,,Ra-226,0.0783042308748,770.69162394596549,0,0.55467108726800651,
limit,Pb-214,Single,1,62.569579735380906,,0.88765996349811815,1.7850383810366646,,,,Ra-226,94.505653357680131,1820.581264316477,0,0.54106295742164223,
limit,Bi-214,Single,1,57.390712550736168,,1.0100474826291734,2.0416921038110813,,,,Ra-226,122.71895281633157,1503.6556911465545,0,0.75970936539530232,
limit,Pb-210,Single,0,0,,63.546074843463956,128.49710947274167,,,,Ra-226,26.91627,697.1371373641656,0,0.659713365597618,
limit,Po-214,Single,0,0,,5305.9559492230474,10763.400329260445,,,,Ra-226,0.010353,564.21507398506037,0,0.42079221104907316,
limit,Th-232,Single,1,4632.1710593038215,,489.43970645484569,988.52723178956512,,,,Th-232,7.423185247404,1230.3724397983951,0,0.48333956876133566,
limit,Ac-228,Single,0,0,,1.7225788820252834,3.4658686736098154,,,,Th-232,145.35600000000002,4706.607845888675,0,0.83430751345934828,
limit,Rn-220,Single,0,0,,563.08273358003851,1140.6165392185458,,,,Th-232,0.114,672.34523501426554,0,0.66170251407025649,
limit,Po-216,Single,0,0,,31621.033578646748,64155.104021036517,,,,Th-232,0.001920532684989,563.03847805577982,0,0.41667875068713989,
limit,Pb-212,Single,1,7.1439976171571935,,0.79574170051746362,1.60167051030043,,,,Th-232,95.4808434613717,1707.9368642466541,0,0.42488023140880438,
limit,Bi-212,Single,0,0,,9.8236874861108348,19.900183153261544,,,,Th-232,19.710290382119197,2113.4203437048823,0,0.723804808876837,
limit,Tl-208,Single,0,0,,1.6978729952976477,3.4697396590538032,,,,Th-232,237.97700000000003,2087.8671495718318,0,0.75826061105924825,
limit,Po-210,Single,0,0,,5305.9559492230474,10763.400329260445,,,,Ra-226,0.0010412013754128,51.364435388618844,0,0.42079221104907316,Po-214
limit,Th-228,Single,1,7.1439976171571935,,0.79574170051746362,1.60167051030043,,,,Th-232,10.105904793021921,26.086483191427153,0,0.42488023140880438,Pb-212
limit,Ra-224,Single,1,7.1439976171571935,,0.79574170051746362,1.60167051030043,,,,Th-232,4.9110716456426715,92.537437513599926,0,0.42488023140880438,Pb-212
