section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,2.0460646046721935,,,,,,,,,,,,
meta,chi2ndf_pois,,,4.54836374156039,,,,,,,,,,,,
meta,model_residual,,,0.16593758181401422,,,,,,,,,,,,
meta,gain,,,1.0028408684874164,,,,,,,,,,,,
meta,offset_channels,,,2.1095394521296842,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Ra-226,Single,1,62.019916116014436,78.61086003113455,0.79986151100436564,1.6160126104524588,3517.7400021471458,2.0967990632718818,Ra-226,Ra-226,,,,,
component,Rn-222,Single,1,62.019916116014436,78.61086003113455,,,29.066217745528977,0.0307159870002721,Ra-226,Ra-226,,,,,
component,Pb-214,Single,1,62.019916116014436,78.61086003113455,,,61899.182952902476,38.3634979278012,Ra-226,Ra-226,,,,,
component,Bi-214,Single,1,62.019916116014436,78.61086003113455,,,38082.272947930323,43.5231056275554,Ra-226,Ra-226,,,,,
component,Pb-210,Single,1,62.019916116014436,78.61086003113455,,,2842.0279767261213,1.5397706341301323,Ra-226,Ra-226,,,,,
component,Po-214,Single,1,62.019916116014436,78.61086003113455,,,2.0614302664607242,0.0036277984264892964,Ra-226,Ra-226,,,,,
component,Po-210,Single,1,62.019916116014436,78.61086003113455,,,0.24810658608208186,0.000378819663018264,Ra-226,Ra-226,,,,,
component,Th-232,Single,1,7.2984121876402384,13.694355223739592,0.78470094719912409,1.5829790073205117,24.376099609064131,0.013469224794342375,Th-232,Th-232,,,,,
component,Ac-228,Single,1,7.2984121876402384,13.694355223739592,,,7748.0521983669469,5.1894499177449971,Th-232,Th-232,,,,,
component,Th-228,Single,1,7.2984121876402384,13.694355223739592,,,157.10304306924181,0.08986414173208114,Th-232,Th-232,,,,,
component,Ra-224,Single,1,7.2984121876402384,13.694355223739592,,,371.73554738335719,0.25453660204313722,Th-232,Th-232,,,,,
component,Rn-220,Single,1,7.2984121876402384,13.694355223739592,,,3.86494538232461,0.0049939615433984971,Th-232,Th-232,,,,,
component,Po-216,Single,1,7.2984121876402384,13.694355223739592,,,0.053962778516837367,8.2279648835365484E-05,Th-232,Th-232,,,,,
component,Pb-212,Single,1,7.2984121876402384,13.694355223739592,,,7343.1721874558443,4.502375770297677,Th-232,Th-232,,,,,
component,Bi-212,Single,1,7.2984121876402384,13.694355223739592,,,961.17823712887241,0.67787318434801047,Th-232,Th-232,,,,,
component,Tl-208,Single,1,7.2984121876402384,13.694355223739592,,,3436.9741221123681,3.7094590599991388,Th-232,Th-232,,,,,
limit,Ra-226,Chain,1,62.019916116014436,,0.79986151100436564,1.6160126104524588,,,,Ra-226,122.71895281633157,3328.4972123167336,0,0.76794254678586615,
limit,Th-232,Chain,1,7.2984121876402384,,0.78470094719912409,1.5829790073205117,,,,Th-232,237.97700000000003,4664.34729477128,0,0.78443412764538722,
