section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.3874284587526928,,,,,,,,,,,,
meta,chi2ndf_pois,,,2.3893162754598376,,,,,,,,,,,,
meta,model_residual,,,0.12609610406246233,,,,,,,,,,,,
meta,gain,,,1.0044764451815842,,,,,,,,,,,,
meta,offset_channels,,,0.926389856411665,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,38.186461937560395,62.420478097289731,0.74338352352805181,1.4983305634980011,46447.716349668888,39.69192139288527,,Ra-226,,,,,
component,Bi-214,Single,1,35.483937908819541,47.443625717303838,0.85963468843688751,1.7410745612760425,26853.45293523265,45.710438074530678,,Ra-226,,,,,
component,Pb-210,Single,1,13.063523047565608,4.5069853195427374,4.5643970689925064,9.225432552424305,615.52097693876885,0.4527838504414991,,Ra-226,,,,,
component,Th-232,Single,1,1263.5090885474276,22.375469696088217,74.948244740487951,151.50502817857637,4998.6979171021285,3.7151979678472844,,Th-232,,,,,
component,Pb-212,Single,1,5.8065283535733609,17.728279227131679,0.498207247603455,1.0023383631738809,7176.8071011287038,5.9834905398781721,,Th-232,,,,,
component,Th-228,Single,1,5.8065283535733609,17.728279227131679,0.498207247603455,1.0023383631738809,153.91926299809941,0.11826985914505747,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,5.8065283535733609,17.728279227131679,0.498207247603455,1.0023383631738809,365.2488985868672,0.34448851576851985,,Th-232,,,,,Pb-212
component,Tl-208,Single,1,4.12677783617628,4.7759529869467512,1.3461342721903773,2.7413303191349705,2594.4352349923565,3.9834097995035069,,Th-232,,,,,
limit,Ra-226,Single,0,0,,8.7178851393175982,17.597934972634587,,,,Ra-226,5.133635718208,1236.1386027962196,0,0.64543790175942339,
limit,Rn-222,Single,0,0,,555.10814681930674,1124.9225161009851,,,,Ra-226,0.0783042308748,652.2733773403387,0,0.5744666371299888,
limit,Pb-214,Single,1,38.186461937560395,,0.74338352352805181,1.4983305634980011,,,,Ra-226,94.505653357680131,1822.4792107001035,0,0.66017741696739485,
limit,Bi-214,Single,1,35.483937908819541,,0.85963468843688751,1.7410745612760425,,,,Ra-226,122.71895281633157,1317.6064028771855,0,0.73459279975795844,
limit,Pb-210,Single,1,13.063523047565608,,4.5643970689925064,9.225432552424305,,,,Ra-226,26.91627,434.679621773937,0,0.40593375631419359,
limit,Po-214,Single,0,0,,4031.6669369529232,8178.4717822649309,,,,Ra-226,0.010353,439.63800064193117,0,0.37125154154794549,
limit,Th-232,Single,1,1263.5090885474276,,74.948244740487951,151.50502817857637,,,,Th-232,7.423185247404,599.38458349943357,0,0.21214736267390755,
limit,Ac-228,Single,0,0,,1.6182612333956758,3.2634762167663625,,,,Th-232,145.35600000000002,4211.4204871397,0,0.86318646930392662,
limit,Rn-220,Single,0,0,,435.07861932147483,882.02249353158606,,,,Th-232,0.114,575.50529560938219,0,0.655900048899358,
limit,Po-216,Single,0,0,,24049.876447946135,48792.598994024251,,,,Th-232,0.001920532684989,445.32841423616469,0,0.36755910158800775,
limit,Pb-212,Single,1,5.8065283535733609,,0.498207247603455,1.0023383631738809,,,,Th-232,95.4808434613717,1370.5092189653426,0,0.43837892725535466,
limit,Bi-212,Single,0,0,,7.924860315021566,16.078727928498274,,,,Th-232,19.710290382119197,1931.3317886905368,0,0.74111142358546789,
limit,Tl-208,Single,1,4.12677783617628,,1.3461342721903773,2.7413303191349705,,,,Th-232,237.97700000000003,1723.4278783726631,0,0.737352686343751,
limit,Po-210,Single,0,0,,4031.6669369529232,8178.4717822649309,,,,Ra-226,0.0010412013754128,40.578775381158813,0,0.37125154154794549,Po-214
limit,Th-228,Single,1,5.8065283535733609,,0.498207247603455,1.0023383631738809,,,,Th-232,10.105904793021921,26.555189238179143,0,0.43837892725535466,Pb-212
limit,Ra-224,Single,1,5.8065283535733609,,0.498207247603455,1.0023383631738809,,,,Th-232,4.9110716456426715,63.037540954404143,0,0.43837892725535466,Pb-212
