section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.2561190436533323,,,,,,,,,,,,
meta,chi2ndf_pois,,,1.4929874785725075,,,,,,,,,,,,
meta,model_residual,,,0.091955051601529086,,,,,,,,,,,,
meta,gain,,,1.0123806893275649,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,34.930457024022687,50.326503816827454,0.86956754249534551,1.7544082683450113,34247.315033887149,38.613126154119094,,Ra-226,,,,,
component,Bi-214,Single,1,28.887052956523959,36.088583836809619,0.9954784750758493,2.0166573578127793,17689.674430882678,39.177509524767189,,Ra-226,,,,,
component,Th-232,Single,1,367.1172939270873,4.044550570598787,143.96147083178622,290.95671132147925,1177.6731423229078,1.1639440481693606,,Th-232,,,,,
component,Pb-212,Single,1,7.7799281498366089,20.293973288377796,0.5750793204422876,1.1578584125356555,7752.6711566971335,8.62998185251007,,Th-232,,,,,
component,Th-228,Single,1,7.7799281498366089,20.293973288377796,0.5750793204422876,1.1578584125356555,167.30300463371904,0.17167997545988486,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,7.7799281498366089,20.293973288377796,0.5750793204422876,1.1578584125356555,393.92467347817183,0.49513031218591658,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,24.312139648748996,4.72096133667071,8.1402264324040416,16.500257978605177,2359.2597749362444,3.4073512946506597,,Th-232,,,,,
component,Tl-208,Single,1,8.6939480649669836,12.558989058002606,1.0043753763132244,2.0418265164661227,4068.3366356007054,8.34127683813783,,Th-232,,,,,
limit,Ra-226,Single,0,0,,9.9970374829730773,20.188400094955085,,,,Ra-226,5.133635718208,1135.6141012209634,0,0.67839805126899777,
limit,Rn-222,Single,0,0,,633.58249635584718,1283.3607760528459,,,,Ra-226,0.0783042308748,599.11805348932126,0,0.57641107692907956,
limit,Pb-214,Single,1,34.930457024022687,,0.86956754249534551,1.7544082683450113,,,,Ra-226,94.505653357680131,1720.0969521454213,0,0.70770861758437809,
limit,Bi-214,Single,1,28.887052956523959,,0.9954784750758493,2.0166573578127793,,,,Ra-226,122.71895281633157,1234.9481323706752,0,0.73312126825121071,
limit,Pb-210,Single,0,0,,5.8575581516763533,11.86354049508132,,,,Ra-226,26.91627,454.94956358912651,0,0.57853888381699825,
limit,Po-214,Single,0,0,,4543.8291888649474,9215.8955158392655,,,,Ra-226,0.010353,398.395583692699,0,0.40132770346331403,
limit,Th-232,Single,1,367.1172939270873,,143.96147083178622,290.95671132147925,,,,Th-232,7.423185247404,933.35811243465776,0,0.76313930304165545,
limit,Ac-228,Single,0,0,,1.8075595323785292,3.6462805955208992,,,,Th-232,145.35600000000002,3802.2828791482052,0,0.86714510302180692,
limit,Rn-220,Single,0,0,,482.08959783735946,977.166486417541,,,,Th-232,0.114,516.586456388206,0,0.64980343149742548,
limit,Po-216,Single,0,0,,27442.44130657837,55662.709312955965,,,,Th-232,0.001920532684989,408.7796411704083,0,0.40882641841899936,
limit,Pb-212,Single,1,7.7799281498366089,,0.5750793204422876,1.1578584125356555,,,,Th-232,95.4808434613717,1280.0871666858666,0,0.53593487884213009,
limit,Bi-212,Single,1,24.312139648748996,,8.1402264324040416,16.500257978605177,,,,Th-232,19.710290382119197,1601.1916469473335,0,0.71468725816897249,
limit,Tl-208,Single,1,8.6939480649669836,,1.0043753763132244,2.0418265164661227,,,,Th-232,237.97700000000003,955.47357292749587,0,0.49884001189679594,
limit,Po-210,Single,0,0,,4543.8291888649474,9215.8955158392655,,,,Ra-226,0.0010412013754128,36.786782109491767,0,0.40132770346331403,Po-214
limit,Th-228,Single,1,7.7799281498366089,,0.5750793204422876,1.1578584125356555,,,,Th-232,10.105904793021921,24.882855224674742,0,0.53593487884213009,Pb-212
limit,Ra-224,Single,1,7.7799281498366089,,0.5750793204422876,1.1578584125356555,,,,Th-232,4.9110716456426715,58.614020924779666,0,0.53593487884213009,Pb-212
