section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,3600.001,,,,,,,,,,,,
meta,chi2ndf,,,1.081368343443343,,,,,,,,,,,,
meta,chi2ndf_pois,,,1.3324637524083165,,,,,,,,,,,,
meta,model_residual,,,0.099512592116168169,,,,,,,,,,,,
meta,gain,,,1.0082076974331025,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,56.57218295185541,43.220311828603826,1.5013282596357063,3.0444398899023652,17203.785697466414,41.326508338675119,,Ra-226,,,,,
component,Bi-214,Single,1,55.577665704032526,44.927170390507065,1.2364018796888712,2.519784573884055,10496.554004922287,46.917797735362562,,Ra-226,,,,,
component,Th-232,Single,1,1141.2934656615773,6.8438613607670922,257.462692976629,522.76423506316746,1128.0366481887,2.430291182197081,,Th-232,,,,,
component,Pb-212,Single,1,7.4928706268926817,10.886438107368402,1.0549801704909809,2.1316194927076562,2304.8987483258179,5.5003414607724324,,Th-232,,,,,
component,Th-228,Single,1,7.4928706268926817,10.886438107368402,1.0549801704909809,2.1316194927076562,49.708096044258717,0.10996844297567253,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,7.4928706268926817,10.886438107368402,1.0549801704909809,2.1316194927076562,117.78085316015454,0.31379948694743615,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,37.93323409832702,6.6019005616654844,8.6363155775047957,17.660806864439778,1138.4766743511834,3.3842016188415123,,Th-232,,,,,
limit,Ra-226,Single,0,0,,17.912946408414776,36.370998904470511,,,,Ra-226,5.133635718208,633.67238568421271,0,0.68383043871291815,
limit,Rn-222,Single,0,0,,1028.4159892945745,2101.5647601344981,,,,Ra-226,0.0783042308748,303.87709422008555,0,0.56354982890242589,
limit,Pb-214,Single,1,56.57218295185541,,1.5013282596357063,3.0444398899023652,,,,Ra-226,94.505653357680131,925.8241188831613,0,0.71992295861727151,
limit,Bi-214,Single,1,55.577665704032526,,1.2364018796888712,2.519784573884055,,,,Ra-226,122.71895281633157,475.89359008694385,0,0.62918148518173433,
limit,Pb-210,Single,0,0,,10.518656361912461,21.44239249003321,,,,Ra-226,26.91627,252.56966998581905,0,0.55904148210236571,
limit,Po-214,Single,0,0,,6881.3534311248668,14094.664984543371,,,,Ra-226,0.010353,189.05559426970959,0,0.25209589637911212,
limit,Th-232,Single,1,1141.2934656615773,,257.462692976629,522.76423506316746,,,,Th-232,7.423185247404,516.692010649297,0,0.74447267982718313,
limit,Ac-228,Single,0,0,,3.1598959132221052,6.4056700119718295,,,,Th-232,145.35600000000002,2066.3004465012045,0,0.86855025519885209,
limit,Rn-220,Single,0,0,,814.60555669099767,1665.3043796157158,,,,Th-232,0.114,271.46558562374173,0,0.65191755524052375,
limit,Po-216,Single,0,0,,41258.648380795319,84518.81148839822,,,,Th-232,0.001920532684989,192.49608747986497,0,0.25401654232096882,
limit,Pb-212,Single,1,7.4928706268926817,,1.0549801704909809,2.1316194927076562,,,,Th-232,95.4808434613717,727.92839411905959,0,0.54737832731897362,
limit,Bi-212,Single,1,37.93323409832702,,8.6363155775047957,17.660806864439778,,,,Th-232,19.710290382119197,530.04752015786323,0,0.32430028883771322,
limit,Tl-208,Single,0,0,,2.4163909261448082,5.0157990306296023,,,,Th-232,237.97700000000003,784.31246988121575,0,0.7162460052358588,
limit,Po-210,Single,0,0,,6881.3534311248668,14094.664984543371,,,,Ra-226,0.0010412013754128,17.426954997430212,0,0.25209589637911212,Po-214
limit,Th-228,Single,1,7.4928706268926817,,1.0549801704909809,2.1316194927076562,,,,Th-232,10.105904793021921,14.131772791866762,0,0.54737832731897362,Pb-212
limit,Ra-224,Single,1,7.4928706268926817,,1.0549801704909809,2.1316194927076562,,,,Th-232,4.9110716456426715,33.50002736504473,0,0.54737832731897362,Pb-212
