section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.3208363985125093,,,,,,,,,,,,
meta,chi2ndf_pois,,,2.5589681413033163,,,,,,,,,,,,
meta,model_residual,,,0.13521404011891117,,,,,,,,,,,,
meta,gain,,,1.0038295623445939,,,,,,,,,,,,
meta,offset_channels,,,0.91598861400279186,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,36.959566683657329,62.567130872508272,0.72362674860849308,1.4582728436520878,44955.235616486272,38.469078332655,,Ra-226,,,,,
component,Bi-214,Single,1,35.673113565328229,47.485165274297891,0.86649091058323335,1.7547350915945967,26873.010351328947,44.223862594553466,,Ra-226,,,,,
component,Pb-210,Single,1,14.596250950644951,4.882691044748789,4.7167208293993621,9.52646415537588,687.73903043616747,0.51489913360692852,,Ra-226,,,,,
component,Th-232,Single,1,1218.1578667908452,22.691999935597533,72.093527477689776,145.64375476264155,4819.2081381157514,3.6417409328147481,,Th-232,,,,,
component,Pb-212,Single,1,5.62912217533721,17.847565451912455,0.48181580368192828,0.96923524572712172,6957.5308960153361,5.8484479040852593,,Th-232,,,,,
component,Th-228,Single,1,5.62912217533721,17.847565451912455,0.48181580368192828,0.96923524572712172,149.20228814952503,0.11618868331305746,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,5.62912217533721,17.847565451912455,0.48181580368192828,0.96923524572712172,354.09898895750456,0.335269746192906,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,22.080991728763784,4.645013895344138,7.5085397284155988,15.227745585211613,2650.7213136155242,2.8703459309566965,,Th-232,,,,,
component,Tl-208,Single,1,4.3800637236235085,5.1811758708209847,1.315349818228482,2.6770250050926783,2741.55380215233,3.9801667418219226,,Th-232,,,,,
limit,Ra-226,Single,0,0,,8.4638081719904541,17.08155025923061,,,,Ra-226,5.133635718208,1199.8539168070761,0,0.645710704520265,
limit,Rn-222,Single,0,0,,546.67581871176367,1107.5358000232363,,,,Ra-226,0.0783042308748,638.08379077765392,0,0.58010753744247279,
limit,Pb-214,Single,1,36.959566683657329,,0.72362674860849308,1.4582728436520878,,,,Ra-226,94.505653357680131,1773.7491307897496,0,0.66215562153964391,
limit,Bi-214,Single,1,35.673113565328229,,0.86649091058323335,1.7547350915945967,,,,Ra-226,122.71895281633157,1321.8642716427494,0,0.75198855268358711,
limit,Pb-210,Single,1,14.596250950644951,,4.7167208293993621,9.52646415537588,,,,Ra-226,26.91627,448.86328988565504,0,0.4631263247808276,
limit,Po-214,Single,0,0,,4065.8055651817513,8242.0455677031186,,,,Ra-226,0.010353,440.0688665954055,0,0.42321507213399467,
limit,Th-232,Single,1,1218.1578667908452,,72.093527477689776,145.64375476264155,,,,Th-232,7.423185247404,576.187690735793,0,0.21338856636232773,
limit,Ac-228,Single,0,0,,1.5827041379938358,3.1908915006515874,,,,Th-232,145.35600000000002,4117.7450855878906,0,0.86470277041472443,
limit,Rn-220,Single,0,0,,426.04093311103333,863.43340233395452,,,,Th-232,0.114,563.23228118027862,0,0.6587963441996163,
limit,Po-216,Single,0,0,,24442.462294863271,49555.42791440757,,,,Th-232,0.001920532684989,449.30965682536737,0,0.42897549330472018,
limit,Pb-212,Single,1,5.62912217533721,,0.48181580368192828,0.96923524572712172,,,,Th-232,95.4808434613717,1325.224063633859,0,0.44202560916786782,
limit,Bi-212,Single,1,22.080991728763784,,7.5085397284155988,15.227745585211613,,,,Th-232,19.710290382119197,1828.020692044109,0,0.73904183519920985,
limit,Tl-208,Single,1,4.3800637236235085,,1.315349818228482,2.6770250050926783,,,,Th-232,237.97700000000003,1675.5939055373315,0,0.74200988311863392,
limit,Po-210,Single,0,0,,4065.8055651817513,8242.0455677031186,,,,Ra-226,0.0010412013754128,40.624814921074631,0,0.42321507213399467,Po-214
limit,Th-228,Single,1,5.62912217533721,,0.48181580368192828,0.96923524572712172,,,,Th-232,10.105904793021921,25.675947224735772,0,0.44202560916786782,Pb-212
limit,Ra-224,Single,1,5.62912217533721,,0.48181580368192828,0.96923524572712172,,,,Th-232,4.9110716456426715,60.957378016837417,0,0.44202560916786782,Pb-212
