section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.4022231786717991,,,,,,,,,,,,
meta,chi2ndf_pois,,,1.7952556158101736,,,,,,,,,,,,
meta,model_residual,,,0.078767515732531421,,,,,,,,,,,,
meta,gain,,,1.0041816288793459,,,,,,,,,,,,
meta,offset_channels,,,1.0614064970733799,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,66.789730793603866,78.652129555151973,0.97650618702405,1.9670734241460135,65479.95001178229,40.904784921564143,,Ra-226,,,,,
component,Bi-214,Single,1,62.723745295681532,59.679677653056523,1.1330056026065503,2.2931845588143083,38352.261081289114,45.886060558140713,,Ra-226,,,,,
component,Pb-210,Single,1,17.718049712676972,4.3842652463075327,6.4410725425202147,13.00389037841304,679.49179239710816,0.37190718172712506,,Ra-226,,,,,
component,Th-232,Single,1,2101.721913973156,27.430518040991174,100.65643660452604,203.3184340588721,6746.5864979962262,3.7280663829149963,,Th-232,,,,,
component,Pb-212,Single,1,6.9352839430624389,15.48945800867342,0.684330193108765,1.3761480666754717,6941.9905527721721,4.2598979404026824,,Th-232,,,,,
component,Th-228,Single,1,6.9352839430624389,15.48945800867342,0.684330193108765,1.3761480666754717,148.98061280274251,0.084745656043153608,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,6.9352839430624389,15.48945800867342,0.684330193108765,1.3761480666754717,353.10737886247995,0.24367885287332131,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,20.824020161160753,3.2618983508489934,10.22170465921146,20.717403548518948,2018.4980675445256,1.5917934401812541,,Th-232,,,,,
component,Tl-208,Single,1,5.4194099077289408,5.05816449903716,1.6555174298489259,3.3782408588068238,2535.5481977207642,2.9290650661525981,,Th-232,,,,,
limit,Ra-226,Single,0,0,,11.8307710976802,23.863799284108509,,,,Ra-226,5.133635718208,1352.9304529730166,0,0.64354357728182432,
limit,Rn-222,Single,0,0,,737.553061655659,1493.7897697792907,,,,Ra-226,0.0783042308748,695.72305375122323,0,0.58390441469619025,
limit,Pb-214,Single,1,66.789730793603866,,0.97650618702405,1.9670734241460135,,,,Ra-226,94.505653357680131,1928.4981081990131,0,0.6537226408224257,
limit,Bi-214,Single,1,62.723745295681532,,1.1330056026065503,2.2931845588143083,,,,Ra-226,122.71895281633157,1402.1613743349346,0,0.74809282667017851,
limit,Pb-210,Single,1,17.718049712676972,,6.4410725425202147,13.00389037841304,,,,Ra-226,26.91627,498.70256177469383,0,0.42880239921007834,
limit,Po-214,Single,0,0,,5544.2317591327374,11232.234240384632,,,,Ra-226,0.010353,483.55470831438106,0,0.41269789667717094,
limit,Th-232,Single,1,2101.721913973156,,100.65643660452604,203.3184340588721,,,,Th-232,7.423185247404,652.6578958403735,0,0.20805225081156198,
limit,Ac-228,Single,0,0,,2.1542460740754139,4.3419563024582715,,,,Th-232,145.35600000000002,4527.615128577937,0,0.8615213682772751,
limit,Rn-220,Single,0,0,,572.51904032591881,1159.9431380779477,,,,Th-232,0.114,614.20250666835545,0,0.6595685207226698,
limit,Po-216,Single,0,0,,33275.474255663939,67423.9098182646,,,,Th-232,0.001920532684989,493.13612741933014,0,0.41863165635319277,
limit,Pb-212,Single,1,6.9352839430624389,,0.684330193108765,1.3761480666754717,,,,Th-232,95.4808434613717,1522.9968000261017,0,0.43356022377143455,
limit,Bi-212,Single,1,20.824020161160753,,10.22170465921146,20.717403548518948,,,,Th-232,19.710290382119197,2008.1635872222753,0,0.73367811847044906,
limit,Tl-208,Single,1,5.4194099077289408,,1.6555174298489259,3.3782408588068238,,,,Th-232,237.97700000000003,1580.5581542739947,0,0.71630228072127355,
limit,Po-210,Single,0,0,,5544.2317591327374,11232.234240384632,,,,Ra-226,0.0010412013754128,44.653199547203052,0,0.41269789667717094,Po-214
limit,Th-228,Single,1,6.9352839430624389,,0.684330193108765,1.3761480666754717,,,,Th-232,10.105904793021921,29.545604669946705,0,0.43356022377143455,Pb-212
limit,Ra-224,Single,1,6.9352839430624389,,0.684330193108765,1.3761480666754717,,,,Th-232,4.9110716456426715,70.051999246691011,0,0.43356022377143455,Pb-212
