section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to
meta,live_time,,,14400.001,,,,,,,,,,,,
meta,chi2ndf,,,1.3843683661559745,,,,,,,,,,,,
meta,chi2ndf_pois,,,2.3577836491689408,,,,,,,,,,,,
meta,model_residual,,,0.1182587766078706,,,,,,,,,,,,
meta,gain,,,1.0057184298880377,,,,,,,,,,,,
meta,offset_channels,,,0.7302268497611013,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,
component,Pb-214,Single,1,43.1946191828486,67.66638224553877,0.75497472040613012,1.5214857096560808,52537.546885422147,40.120304611523807,,Ra-226,,,,,
component,Bi-214,Single,1,40.332390080113043,50.437249095078272,0.903685309606589,1.8299796179184316,30402.966436630326,43.637489230414069,,Ra-226,,,,,
component,Pb-210,Single,1,10.566377600256253,3.2978428770982164,5.1172097738645448,10.332957896597582,497.85685540890978,0.33693113693039722,,Ra-226,,,,,
component,Th-232,Single,1,1044.7361190627319,18.44941419819984,76.597498104504936,154.72420743599068,4134.4317237296673,2.8227911667905463,,Th-232,,,,,
component,Pb-212,Single,1,6.1667185180639965,18.087548662275033,0.51418420385526,1.0343817974063934,7590.6291799178871,5.7484685234409252,,Th-232,,,,,
component,Th-228,Single,1,6.1667185180639965,18.087548662275033,0.51418420385526,1.0343817974063934,163.37432361300827,0.11471612039307717,,Th-232,,,,,Pb-212
component,Ra-224,Single,1,6.1667185180639965,18.087548662275033,0.51418420385526,1.0343817974063934,384.9621801053467,0.3282799027907275,,Th-232,,,,,Pb-212
component,Bi-212,Single,1,21.491610353660072,4.340515225948411,7.831066991335252,15.881568067279206,2581.525139939703,2.4580038577334906,,Th-232,,,,,
component,Tl-208,Single,1,5.7595536168467625,6.5510298620966818,1.3429681861267193,2.7355802955229374,3605.7743287837629,4.43301544998297,,Th-232,,,,,
limit,Ra-226,Single,0,0,,8.9173059655640934,17.996499249005396,,,,Ra-226,5.133635718208,1253.6835901792113,0,0.64542421927416782,
limit,Rn-222,Single,0,0,,574.06077574996891,1163.0380369196755,,,,Ra-226,0.0783042308748,670.50489779559382,0,0.58285103023284768,
limit,Pb-214,Single,1,43.1946191828486,,0.75497472040613012,1.5214857096560808,,,,Ra-226,94.505653357680131,1850.5806583958988,0,0.66195659438630394,
limit,Bi-214,Single,1,40.332390080113043,,0.903685309606589,1.8299796179184316,,,,Ra-226,122.71895281633157,1379.4572747307859,0,0.75427084643011832,
limit,Pb-210,Single,1,10.566377600256253,,5.1172097738645448,10.332957896597582,,,,Ra-226,26.91627,486.85880063078338,0,0.50059300717035082,
limit,Po-214,Single,0,0,,4237.5527050585424,8590.7106119784166,,,,Ra-226,0.010353,458.43658774080967,0,0.4195767538332269,
limit,Th-232,Single,1,1044.7361190627319,,76.597498104504936,154.72420743599068,,,,Th-232,7.423185247404,612.30454272623729,0,0.22263647638061068,
limit,Ac-228,Single,0,0,,1.655315287189469,3.33752805119175,,,,Th-232,145.35600000000002,4306.935630760162,0,0.86433245015426574,
limit,Rn-220,Single,0,0,,443.67580511493367,899.240617838312,,,,Th-232,0.114,586.75113784168707,0,0.65544173970037023,
limit,Po-216,Single,0,0,,25450.999110602155,51603.907099549986,,,,Th-232,0.001920532684989,468.28794311007078,0,0.4250849063399712,
limit,Pb-212,Single,1,6.1667185180639965,,0.51418420385526,1.0343817974063934,,,,Th-232,95.4808434613717,1414.1721385402086,0,0.43769523979770808,
limit,Bi-212,Single,1,21.491610353660072,,7.831066991335252,15.881568067279206,,,,Th-232,19.710290382119197,1907.6591540923209,0,0.73639286927648628,
limit,Tl-208,Single,1,5.7595536168467625,,1.3429681861267193,2.7355802955229374,,,,Th-232,237.97700000000003,1712.6127926079716,0,0.737514410163704,
limit,Po-210,Single,0,0,,4237.5527050585424,8590.7106119784166,,,,Ra-226,0.0010412013754128,42.320854646649522,0,0.4195767538332269,Po-214
limit,Th-228,Single,1,6.1667185180639965,,0.51418420385526,1.0343817974063934,,,,Th-232,10.105904793021921,27.389560045450512,0,0.43769523979770808,Pb-212
limit,Ra-224,Single,1,6.1667185180639965,,0.51418420385526,1.0343817974063934,,,,Th-232,4.9110716456426715,64.557964090918347,0,0.43769523979770808,Pb-212
