section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,3560.81254,,,,,,,,,,,,,
meta,chi2ndf,,,1.7812995299681593,,,,,,,,,,,,,
meta,chi2ndf_pois,,,10.027967912770478,,,,,,,,,,,,,
meta,model_residual,,,0.65243756990241764,,,,,,,,,,,,,
meta,gain,,,1.0011404354371614,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Cs-137,Single,1,5453.8842771295313,48.4676168342087,62.767573344934377,130.77504136956648,8211.0694101025638,93.794363853081492,,,,,,,,
limit,Cs-137,Single,1,5453.8842771295313,,62.767573344934377,130.77504136956648,,,,,93.022854252,196.88773857880716,0,0.46372540890268166,,
grey,below_floor,,,,,,,1343.494795451342,6.1947770826475193,,,,,,,,
grey,above_lines,,,,,,,2.3550639735555503,0.010859064270993006,,,,,,,,
grey,spread_floor,,,100,,,,40,,,,,,,,,
grey,residual_floor,,,30,,,,15,,,,,,,,,
grey,residual_missing,,,0.11680046076688376,,,,,,,,,,,,,
grey,residual_excess,,,0.11887402296775484,,,,,,,,,,,,,
