ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,147.089,0.000,147.080,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,146.884,0.000,146.874,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,146.872,0.000,146.861,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,147.251,0.000,147.237,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,147.623,0.000,147.606,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,147.742,0.000,147.722,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,147.667,0.000,147.644,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,157.878,10.306,150.841,2.217,1.866,0.467,0.145,0.024,0.004,0.001,2.118,0.187
65,14.155,288.630,168.318,20.611,154.265,4.435,3.733,0.917,0.290,0.048,0.007,0.003,4.237,0.374
66,14.492,317.745,178.966,30.917,157.893,6.653,5.601,1.369,0.435,0.071,0.011,0.004,6.356,0.561
67,14.830,363.376,189.477,41.222,161.383,8.873,7.469,1.821,0.581,0.095,0.014,0.006,8.477,0.748
68,15.167,315.749,199.783,51.528,164.662,11.093,9.338,2.275,0.726,0.119,0.018,0.007,10.598,0.935
69,15.504,384.897,209.962,61.833,167.813,13.314,11.208,2.730,0.871,0.143,0.021,0.009,12.720,1.122
70,15.841,329.122,220.219,72.139,171.038,15.536,13.078,3.185,1.017,0.167,0.025,0.010,14.843,1.309
71,16.178,363.898,230.705,82.444,174.487,17.758,14.949,3.643,1.162,0.190,0.028,0.012,16.966,1.497
72,16.516,378.716,241.241,92.750,177.983,19.982,16.821,4.102,1.308,0.214,0.032,0.013,19.090,1.684
73,16.853,372.714,251.606,103.055,181.305,22.206,18.693,4.563,1.453,0.238,0.035,0.014,21.215,1.872
74,17.190,376.682,261.847,113.361,184.497,24.431,20.566,5.026,1.599,0.262,0.039,0.016,23.341,2.059
75,17.528,360.754,272.034,123.667,187.630,26.657,22.440,5.493,1.745,0.286,0.042,0.017,25.468,2.247
76,17.865,394.052,282.341,133.972,190.878,28.884,24.315,5.962,1.890,0.310,0.046,0.019,27.595,2.435
77,18.202,395.830,292.758,144.278,194.229,31.111,26.190,6.436,2.036,0.334,0.049,0.020,29.724,2.622
78,18.540,387.831,303.045,154.583,197.443,33.340,28.066,6.914,2.182,0.358,0.053,0.022,31.853,2.810
79,18.877,402.016,313.128,164.889,200.445,35.569,29.942,7.398,2.328,0.382,0.056,0.023,33.982,2.998
80,19.215,378.093,323.070,175.194,203.296,37.799,31.820,7.889,2.474,0.405,0.060,0.025,36.113,3.186
81,19.552,376.460,332.989,185.500,206.114,40.030,33.697,8.388,2.620,0.429,0.063,0.026,38.244,3.374
82,19.890,374.761,342.983,195.805,208.994,42.262,35.576,8.897,2.766,0.453,0.067,0.028,40.376,3.562
83,20.227,405.317,352.921,206.111,211.802,44.494,37.455,9.419,2.912,0.477,0.071,0.029,42.509,3.750
84,20.565,406.136,362.602,216.417,214.336,46.727,39.335,9.957,3.058,0.501,0.074,0.030,44.643,3.939
85,20.902,360.432,372.031,226.722,216.593,48.961,41.216,10.515,3.204,0.525,0.078,0.032,46.777,4.127
86,21.240,414.732,381.273,237.028,218.634,51.196,43.097,11.102,3.351,0.549,0.081,0.033,48.912,4.315
87,21.578,409.253,390.453,247.333,220.574,53.432,44.979,11.726,3.497,0.573,0.085,0.035,51.048,4.504
88,21.915,429.401,399.571,257.639,222.399,55.668,46.862,12.399,3.643,0.597,0.088,0.036,53.185,4.692
89,22.253,433.553,408.413,267.944,223.879,57.905,48.745,13.139,3.790,0.621,0.092,0.038,55.322,4.881
90,22.590,408.403,416.838,278.250,224.854,60.143,50.629,13.966,3.936,0.645,0.095,0.039,57.460,5.069
91,22.928,490.184,424.844,288.555,225.286,62.381,52.513,14.914,4.083,0.669,0.099,0.041,59.598,5.258
92,23.266,433.816,432.458,298.861,225.161,64.620,54.398,16.027,4.229,0.693,0.102,0.042,61.737,5.447
93,23.604,455.223,439.758,309.166,224.489,66.859,56.283,17.371,4.376,0.717,0.106,0.044,63.877,5.636
94,23.941,534.964,446.868,319.472,223.299,69.100,58.168,19.038,4.522,0.741,0.110,0.045,66.018,5.824
95,24.279,524.113,453.939,329.778,221.608,71.342,60.054,21.166,4.669,0.765,0.113,0.046,68.160,6.013
96,24.617,555.780,461.176,340.083,219.422,73.584,61.941,23.955,4.815,0.789,0.117,0.048,70.301,6.202
97,24.955,605.222,468.849,350.389,216.718,75.826,63.827,27.698,4.962,0.813,0.120,0.049,72.443,6.391
98,25.293,592.334,477.286,360.694,213.405,78.071,65.716,32.804,5.109,0.837,0.124,0.051,74.586,6.580
99,25.630,638.259,486.780,371.000,209.277,80.317,67.606,39.783,5.256,0.861,0.127,0.052,76.729,6.769
100,25.968,583.187,497.408,381.305,204.023,82.564,69.496,49.020,5.402,0.885,0.131,0.054,78.872,6.958
101,26.306,725.704,509.232,391.611,197.509,84.812,71.386,60.711,5.549,0.909,0.134,0.055,81.016,7.147
102,26.644,727.591,522.374,401.916,189.919,87.067,73.282,74.782,5.696,0.934,0.138,0.057,83.162,7.336
103,26.982,721.219,536.943,412.222,181.827,89.323,75.179,90.778,5.843,0.958,0.142,0.059,85.308,7.525
104,27.320,780.442,553.049,422.527,174.102,91.578,77.074,107.944,5.990,0.982,0.145,0.060,87.455,7.715
105,27.658,729.442,570.605,432.833,167.606,93.836,78.971,125.328,6.137,1.006,0.149,0.062,89.604,7.904
106,27.996,828.959,589.303,443.139,162.931,96.102,80.876,142.012,6.285,1.030,0.152,0.063,91.755,8.094
107,28.334,808.257,608.934,453.444,160.326,98.367,82.780,157.559,6.432,1.054,0.156,0.065,93.908,8.284
108,28.672,771.439,629.381,463.750,159.644,100.633,84.683,171.999,6.580,1.078,0.159,0.067,96.063,8.474
109,29.010,808.996,650.563,474.055,160.437,102.901,86.589,185.689,6.727,1.102,0.163,0.068,98.220,8.664
110,29.348,815.809,672.449,484.361,162.309,105.182,88.506,198.975,6.876,1.127,0.167,0.070,100.380,8.854
111,29.686,811.810,694.537,494.666,164.940,107.461,90.420,211.709,7.024,1.151,0.170,0.072,102.543,9.044
112,30.024,853.698,716.327,504.972,168.124,109.743,92.336,223.584,7.172,1.175,0.174,0.074,104.708,9.235
113,30.363,849.737,737.570,515.277,171.725,112.030,94.256,234.481,7.321,1.200,0.177,0.075,106.876,9.426
114,30.701,847.663,758.135,525.583,175.665,114.331,96.189,244.327,7.470,1.224,0.181,0.079,109.050,9.617
115,31.039,839.886,777.947,535.889,179.864,116.629,98.117,253.166,7.619,1.248,0.185,0.081,111.224,9.809
116,31.377,800.513,796.916,546.194,184.297,118.933,100.049,260.919,7.768,1.273,0.188,0.083,113.402,10.001
117,31.715,867.737,814.642,556.500,188.942,121.242,101.985,267.203,7.918,1.297,0.192,0.086,115.583,10.192
118,32.054,777.624,830.926,566.805,193.802,123.565,103.934,271.796,8.068,1.322,0.195,0.088,117.770,10.385
119,32.392,811.661,845.724,577.111,198.849,125.886,105.878,274.721,8.217,1.347,0.199,0.090,119.957,10.577
120,32.730,802.552,859.080,587.416,204.094,128.211,107.825,275.995,8.367,1.371,0.203,0.092,122.148,10.769
121,33.069,839.033,871.115,597.722,209.539,130.543,109.777,275.735,8.518,1.396,0.206,0.095,124.341,10.962
122,33.407,762.069,881.865,608.027,215.195,132.886,111.741,273.949,8.668,1.420,0.210,0.097,126.540,11.155
123,33.745,783.293,891.239,618.333,221.046,135.227,113.699,270.599,8.819,1.445,0.214,0.100,128.740,11.348
124,34.084,847.735,899.348,628.638,227.100,137.572,115.660,265.770,8.969,1.470,0.217,0.103,130.942,11.541
125,34.422,739.550,906.382,638.944,233.356,139.921,117.623,259.656,9.120,1.494,0.221,0.105,133.147,11.734
126,34.760,743.735,912.579,649.250,239.808,142.275,119.591,252.495,9.271,1.519,0.224,0.108,135.356,11.928
127,35.099,753.773,906.987,648.326,242.893,142.189,119.507,244.133,9.262,1.518,0.224,0.109,135.234,11.915
128,35.437,759.995,900.876,647.402,246.146,142.096,119.414,235.104,9.253,1.516,0.224,0.110,135.107,11.902
129,35.776,733.442,894.328,646.478,249.554,142.004,119.320,225.482,9.243,1.515,0.224,0.112,134.982,11.888
130,36.114,742.480,887.529,645.555,253.096,141.916,119.232,215.449,9.234,1.513,0.223,0.113,134.874,11.875
131,36.453,789.666,880.672,644.631,256.746,141.831,119.151,205.210,9.225,1.512,0.223,0.114,134.794,11.862
132,36.791,764.591,873.878,643.707,260.477,141.735,119.055,195.014,9.215,1.510,0.223,0.116,134.681,11.849
133,37.130,753.666,867.339,642.783,264.270,141.638,118.957,185.012,9.205,1.509,0.223,0.117,134.571,11.835
134,37.468,752.595,861.036,641.859,268.115,141.542,118.886,175.130,9.195,1.507,0.222,0.118,134.494,11.821
135,37.807,718.222,854.994,640.936,271.999,141.447,118.830,165.431,9.186,1.506,0.222,0.119,134.444,11.808
136,38.146,763.149,849.202,640.012,275.926,141.342,118.728,156.031,9.176,1.504,0.222,0.120,134.355,11.794
137,38.484,759.708,843.774,639.088,279.881,141.234,118.624,146.966,9.165,1.502,0.222,0.121,134.274,11.780
138,38.823,719.117,838.788,638.164,283.866,141.125,118.524,138.303,9.155,1.501,0.221,0.123,134.200,11.767
139,39.162,808.226,834.239,637.241,287.885,141.015,118.422,130.038,9.145,1.499,0.221,0.124,134.135,11.753
140,39.500,773.747,830.019,636.317,291.931,140.899,118.312,122.078,9.135,1.497,0.221,0.125,134.079,11.739
141,39.839,810.562,826.150,635.393,296.005,140.781,118.200,114.435,9.124,1.496,0.221,0.126,134.034,11.725
142,40.178,722.193,822.646,634.469,300.084,140.663,118.127,107.101,9.114,1.494,0.220,0.127,134.002,11.711
143,40.517,718.861,819.524,633.546,304.193,140.541,118.039,100.122,9.103,1.492,0.220,0.128,133.984,11.697
144,40.855,841.936,816.816,632.622,308.335,140.417,117.923,93.542,9.093,1.490,0.220,0.129,133.981,11.683
145,41.194,808.159,814.436,631.698,312.308,140.295,117.807,87.438,9.082,1.489,0.220,0.130,133.996,11.669
146,41.533,759.197,812.310,630.774,315.998,140.179,117.696,81.839,9.071,1.487,0.219,0.131,134.031,11.655
147,41.872,791.678,810.459,629.850,319.436,140.069,117.588,76.738,9.061,1.485,0.219,0.132,134.087,11.641
148,42.211,828.312,808.906,628.927,322.659,139.966,117.484,72.113,9.050,1.483,0.219,0.134,134.167,11.627
149,42.549,817.608,807.676,628.003,325.712,139.872,117.386,67.940,9.040,1.482,0.218,0.135,134.274,11.613
150,42.888,854.573,806.768,627.079,328.609,139.788,117.295,64.197,9.030,1.480,0.218,0.137,134.412,11.598
151,43.227,856.724,806.060,626.155,331.242,139.720,117.214,60.856,9.020,1.479,0.218,0.139,134.584,11.585
152,43.566,893.689,805.513,625.232,333.609,139.666,117.142,57.882,9.010,1.477,0.218,0.142,134.793,11.571
153,43.905,879.428,805.144,624.308,335.745,139.630,117.081,55.245,9.000,1.476,0.217,0.145,135.044,11.557
154,44.244,874.244,804.987,623.384,337.703,139.614,117.032,52.918,8.991,1.474,0.217,0.148,135.342,11.543
155,44.583,927.208,805.073,622.460,339.522,139.623,116.999,50.874,8.982,1.475,0.217,0.152,135.698,11.529
156,44.922,859.656,805.340,621.537,341.180,139.655,116.980,49.080,8.973,1.474,0.217,0.157,136.107,11.516
157,45.261,798.472,805.665,620.613,342.573,139.715,116.979,47.499,8.965,1.472,0.216,0.162,136.579,11.502
158,45.600,870.955,806.039,619.689,343.704,139.806,116.997,46.105,8.956,1.471,0.216,0.167,137.124,11.489
159,45.939,836.326,806.517,618.765,344.591,139.932,117.038,44.879,8.949,1.470,0.216,0.173,137.791,11.476
160,46.278,770.441,807.048,617.842,345.268,140.095,117.100,43.805,8.941,1.469,0.215,0.180,138.509,11.462
161,46.617,804.665,807.690,616.918,345.753,140.300,117.187,42.868,8.934,1.468,0.215,0.187,139.326,11.449
162,46.957,748.297,808.373,615.994,345.983,140.549,117.302,42.043,8.927,1.467,0.215,0.194,140.253,11.436
163,47.296,764.740,809.035,615.070,345.890,140.849,117.456,41.304,8.922,1.466,0.215,0.203,141.303,11.424
164,47.635,771.336,809.678,614.146,345.493,141.199,117.631,40.642,8.916,1.465,0.214,0.211,142.491,11.411
165,47.974,711.412,810.339,613.223,344.807,141.605,117.839,40.043,8.911,1.465,0.214,0.221,143.831,11.399
166,48.313,789.080,811.067,612.299,343.866,142.071,118.082,39.500,8.907,1.464,0.214,0.231,145.341,11.387
167,48.652,709.564,811.888,611.375,342.677,142.601,118.363,39.004,8.903,1.464,0.214,0.241,147.041,11.376
168,48.992,766.009,812.773,610.451,341.195,143.199,118.688,38.539,8.901,1.464,0.213,0.252,148.951,11.367
169,49.331,709.825,813.724,609.528,339.418,143.869,119.050,38.095,8.898,1.464,0.213,0.263,151.096,11.355
170,49.670,668.827,814.802,608.604,337.372,144.613,119.454,37.665,8.897,1.464,0.213,0.274,153.503,11.344
171,50.010,701.683,816.084,607.680,335.100,145.436,119.905,37.246,8.896,1.464,0.212,0.286,156.200,11.334
172,50.349,717.722,817.650,606.756,332.647,146.342,120.403,36.836,8.896,1.464,0.212,0.298,159.222,11.325
173,50.688,726.982,819.534,605.833,330.013,147.334,120.948,36.431,8.897,1.465,0.212,0.310,162.605,11.315
174,51.028,722.429,821.760,604.909,327.178,148.417,121.543,36.023,8.899,1.465,0.212,0.323,166.390,11.306
175,51.367,752.801,824.405,603.985,324.167,149.594,122.192,35.611,8.902,1.466,0.211,0.335,170.624,11.300
176,51.706,765.509,827.562,603.061,321.018,150.869,122.895,35.193,8.905,1.467,0.211,0.348,175.356,11.295
177,52.046,747.583,831.334,602.137,317.775,152.247,123.653,34.773,8.910,1.468,0.211,0.360,180.646,11.288
178,52.385,754.809,835.786,601.214,314.480,153.717,124.470,34.353,8.915,1.469,0.211,0.373,186.512,11.282
179,52.725,742.701,840.821,600.290,311.147,155.242,125.352,33.932,8.922,1.470,0.210,0.386,192.879,11.276
180,53.064,922.664,846.359,599.366,307.792,156.789,126.305,33.511,8.930,1.472,0.210,0.399,199.676,11.272
181,53.404,873.481,852.422,598.442,304.451,158.346,127.334,33.094,8.939,1.474,0.210,0.412,206.891,11.268
182,53.743,859.855,859.035,597.519,301.158,159.903,128.446,32.683,8.949,1.476,0.210,0.426,214.516,11.266
183,54.083,850.008,866.232,596.595,297.948,161.455,129.647,32.282,8.961,1.478,0.209,0.439,222.544,11.264
184,54.422,823.674,873.943,595.671,294.848,162.981,130.927,31.893,8.974,1.480,0.209,0.454,230.909,11.265
185,54.762,917.234,882.007,594.747,291.865,164.449,132.259,31.517,8.989,1.483,0.209,0.468,239.497,11.266
186,55.101,919.494,890.340,593.824,289.015,165.847,133.633,31.156,9.007,1.486,0.209,0.484,248.230,11.269
187,55.441,964.055,898.921,592.900,286.323,167.169,135.050,30.812,9.027,1.489,0.208,0.500,257.064,11.273
188,55.781,940.946,907.737,591.976,283.806,168.416,136.510,30.487,9.050,1.493,0.208,0.518,265.965,11.280
189,56.120,939.909,916.782,591.052,281.480,169.590,138.012,30.182,9.075,1.497,0.208,0.537,274.907,11.288
190,56.460,940.986,925.947,590.129,279.326,170.676,139.537,29.897,9.105,1.502,0.208,0.557,283.836,11.299
191,56.800,939.731,935.137,589.205,277.324,171.660,141.064,29.631,9.138,1.508,0.207,0.579,292.710,11.312
192,57.139,991.991,944.343,588.281,275.472,172.544,142.588,29.382,9.175,1.514,0.207,0.603,301.526,11.328
193,57.479,1039.879,953.599,587.357,273.771,173.335,144.107,29.152,9.218,1.521,0.207,0.629,310.309,11.346
194,57.819,1082.180,962.972,586.433,272.229,174.043,145.624,28.941,9.265,1.529,0.207,0.657,319.104,11.368
195,58.158,1111.884,972.517,585.510,270.839,174.676,147.137,28.750,9.319,1.537,0.206,0.689,327.966,11.393
196,58.498,1065.295,982.180,584.586,269.569,175.221,148.629,28.574,9.377,1.547,0.206,0.724,336.904,11.423
197,58.838,1067.522,991.980,583.662,268.397,175.680,150.091,28.412,9.439,1.558,0.206,0.762,345.975,11.456
198,59.178,1132.524,1002.029,582.738,267.319,176.060,151.524,28.264,9.505,1.570,0.206,0.804,355.278,11.493
199,59.518,1104.120,1012.466,581.815,266.336,176.374,152.935,28.129,9.576,1.584,0.206,0.851,364.935,11.536
200,59.857,1191.230,1023.468,580.891,265.452,176.638,154.335,28.008,9.650,1.599,0.205,0.903,375.090,11.584
201,60.197,1151.307,1035.141,579.967,264.656,176.856,155.722,27.899,9.729,1.616,0.205,0.960,385.854,11.640
202,60.537,1087.385,1048.372,579.934,264.188,177.216,157.247,27.830,9.822,1.638,0.205,1.023,397.481,11.717
203,60.877,1213.644,1062.412,579.901,263.761,177.527,158.750,27.769,9.918,1.661,0.205,1.092,409.923,11.801
204,61.217,1155.425,1077.445,579.868,263.372,177.801,160.240,27.716,10.016,1.687,0.206,1.168,423.342,11.893
205,61.557,1230.988,1093.677,579.835,263.026,178.049,161.732,27.671,10.114,1.715,0.206,1.252,437.913,11.994
206,61.897,1298.095,1111.336,579.802,262.729,178.286,163.243,27.635,10.215,1.746,0.206,1.344,453.823,12.104
207,62.237,1273.954,1130.488,579.768,262.463,178.508,164.770,27.606,10.315,1.780,0.206,1.440,471.171,12.225
208,62.577,1295.544,1151.211,579.735,262.206,178.710,166.315,27.582,10.413,1.817,0.206,1.537,490.063,12.356
209,62.917,1262.288,1173.695,579.702,261.958,178.900,167.890,27.562,10.510,1.857,0.206,1.634,510.674,12.501
210,63.257,1277.438,1198.162,579.669,261.721,179.087,169.514,27.547,10.604,1.899,0.206,1.728,533.193,12.658
211,63.597,1329.255,1224.862,579.636,261.505,179.280,171.206,27.537,10.696,1.945,0.206,1.819,557.832,12.831
212,63.937,1304.069,1254.049,579.603,261.318,179.492,172.988,27.533,10.785,1.993,0.207,1.904,584.804,13.021
213,64.277,1308.334,1285.766,579.570,261.138,179.709,174.859,27.533,10.870,2.045,0.207,1.982,614.191,13.228
214,64.617,1359.189,1320.207,579.537,260.962,179.933,176.832,27.536,10.950,2.099,0.207,2.052,646.176,13.456
215,64.957,1438.334,1357.646,579.504,260.795,180.169,178.927,27.543,11.026,2.156,0.207,2.111,681.001,13.705
216,65.297,1391.340,1398.398,579.471,260.646,180.428,181.168,27.554,11.098,2.215,0.207,2.160,718.939,13.978
217,65.638,1539.453,1442.815,579.437,260.525,180.718,183.583,27.570,11.166,2.277,0.208,2.195,760.291,14.277
218,65.978,1623.600,1491.199,579.404,260.435,181.042,186.190,27.592,11.231,2.342,0.208,2.218,805.333,14.604
219,66.318,1533.270,1543.711,579.371,260.361,181.392,188.993,27.617,11.291,2.409,0.208,2.226,854.255,14.956
220,66.658,1583.868,1600.740,579.338,260.307,181.772,192.017,27.645,11.347,2.477,0.208,2.220,907.406,15.335
221,66.998,1592.456,1662.736,579.305,260.283,182.190,195.290,27.679,11.400,2.548,0.209,2.200,965.189,15.743
222,67.339,1559.170,1730.212,579.272,260.300,182.656,198.846,27.719,11.450,2.621,0.209,2.165,1028.060,16.181
223,67.679,1653.057,1803.691,579.239,260.367,183.177,202.718,27.765,11.499,2.696,0.209,2.117,1096.487,16.650
224,68.019,1709.128,1883.470,579.206,260.480,183.753,206.926,27.817,11.547,2.774,0.210,2.056,1170.752,17.150
225,68.359,1844.984,1969.761,579.173,260.627,184.377,211.488,27.874,11.594,2.853,0.210,1.984,1251.072,17.678
226,68.700,1925.911,2063.155,579.140,260.818,185.059,216.442,27.938,11.640,2.934,0.210,1.901,1337.975,18.234
227,69.040,1894.253,2164.313,579.106,261.061,185.808,221.832,28.008,11.687,3.017,0.211,1.810,1432.057,18.819
228,69.380,2047.622,2273.962,579.073,261.367,186.636,227.703,28.086,11.735,3.103,0.211,1.711,1533.972,19.434
229,69.721,2095.439,2392.104,579.040,261.742,187.544,234.092,28.172,11.786,3.191,0.212,1.607,1643.673,20.080
230,70.061,2206.847,2516.936,579.007,262.176,188.516,241.006,28.264,11.839,3.283,0.212,1.499,1759.385,20.751
231,70.402,2296.328,2647.316,578.974,262.664,189.543,248.467,28.358,11.895,3.377,0.213,1.389,1879.958,21.446
232,70.742,2475.549,2783.047,578.941,263.216,190.629,256.524,28.457,11.955,3.476,0.213,1.278,2005.130,22.164
233,71.082,2545.594,2923.947,578.908,263.842,191.778,265.230,28.560,12.019,3.578,0.214,1.169,2134.647,22.907
234,71.423,2795.368,3069.690,578.875,264.550,192.994,274.632,28.666,12.088,3.685,0.215,1.062,2268.118,23.675
235,71.763,2886.039,3218.028,578.842,265.338,194.263,284.665,28.776,12.164,3.798,0.215,0.959,2403.382,24.465
