section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,7018,,,,,,,,,,,,,
meta,chi2ndf,,,1.1899567245184801,,,,,,,,,,,,,
meta,chi2ndf_pois,,,5.171870517219852,,,,,,,,,,,,,
meta,model_residual,,,0.77580804663071146,,,,,,,,,,,,,
meta,gain,,,1,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,1.613938417536515,2.9127560876453682,0.90126061586291562,1.8108918704454045,3.8146591122226452,0.0088927441977655376,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,1.613938417536515,2.9127560876453682,,,802.223513897538,7.0380622361484653,Th-232,Th-232,,,,,,
component,Th-228,Single,1,1.613938417536515,2.9127560876453682,,,22.263087156014947,0.078016724521868669,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,1.613938417536515,2.9127560876453682,,,46.058412709294871,0.38456596557255524,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,1.613938417536515,2.9127560876453682,,,0.30527002015693361,0.0067196923135446063,Th-232,Th-232,,,,,,
component,Po-216,Single,1,1.613938417536515,2.9127560876453682,,,0.0038453805219164235,0.0001109362726818901,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,1.613938417536515,2.9127560876453682,,,967.51332760954438,5.20098314364728,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,1.613938417536515,2.9127560876453682,,,109.34288015984785,0.80761725014266472,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,1.613938417536515,2.9127560876453682,,,293.70200490415317,6.6172587038596253,Th-232,Th-232,,,,,,
limit,Ra-226,Chain,0,0,,0.90141357940659672,1.816254930324666,,,,Ra-226,122.71895281633157,1773.7068218861716,0,0.36999858057542334,,
limit,Th-232,Chain,1,1.613938417536515,,0.90126061586291562,1.8108918704454045,,,,Th-232,237.97700000000003,2702.82166936943,0,0.60016142813686724,,
grey,below_floor,,,,,,,42239.050338680339,79.857772603323554,,,,,,,,
grey,above_lines,,,,,,,0,0,,,,,,,,
grey,spread_floor,,,100,,,,281,,,,,,,,,
grey,residual_floor,,,30,,,,96,,,,,,,,,
grey,residual_missing,,,0.65349791736716523,,,,,,,,,,,,,
grey,residual_excess,,,1.2831284987513554,,,,,,,,,,,,,
