section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,3546.9023526428573,,,,,,,,,,,,,
meta,chi2ndf,,,2.4797364660669938,,,,,,,,,,,,,
meta,chi2ndf_pois,,,9.5758707100292231,,,,,,,,,,,,,
meta,model_residual,,,0.24022257331829167,,,,,,,,,,,,,
meta,gain,,,1.0046919440884734,,,,,,,,,,,,,
meta,offset_channels,,,-5.0690622605119948,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,860.77267489318785,180.6405658765438,4.1870042540565064,8.4208109301269971,667.28197286981651,0.045798348492921859,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,860.77267489318785,180.6405658765438,,,407202.27076209593,33.422030217270638,Th-232,Th-232,,,,,,
component,Th-228,Single,1,860.77267489318785,180.6405658765438,,,6334.33504654854,0.45594192163066505,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,860.77267489318785,180.6405658765438,,,18231.242065350194,1.6317335341063413,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,860.77267489318785,180.6405658765438,,,219.1721734867331,0.033017317492972396,Th-232,Th-232,,,,,,
component,Po-216,Single,1,860.77267489318785,180.6405658765438,,,2.9901364492213176,0.00053898771429165967,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,860.77267489318785,180.6405658765438,,,307530.67583249259,24.828892462363179,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,860.77267489318785,180.6405658765438,,,43526.568065230305,4.1682141376667436,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,860.77267489318785,180.6405658765438,,,167687.87360881062,23.083348421445592,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,144.06403029042528,25.142667032941468,8.671707796604144,17.434156048216988,3248.6917021152167,0.26307567215512323,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,144.06403029042528,25.142667032941468,,,30.12951116912906,0.0039429686792918856,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,144.06403029042528,25.142667032941468,,,58488.622738971382,4.5181774743377821,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,144.06403029042528,25.142667032941468,,,39031.924979389871,5.5672458879497464,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,144.06403029042528,25.142667032941468,,,1385.3122722176831,0.0885656420741142,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,144.06403029042528,25.142667032941468,,,2.4161630950979718,0.00047376345541732975,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,144.06403029042528,25.142667032941468,,,0.27245108091813564,4.8969301872738664E-05,Ra-226,Ra-226,,,,,,
component,Xray-Th,Nuisance,1,59.761349122798606,11.155234667321759,,,26434.553976890493,1.888954273863316,,,,,,,,
limit,Th-232,Chain,1,860.77267489318785,,4.1870042540565064,8.4208109301269971,,,,Th-232,237.97700000000003,10433.149336036877,0,0.84497446379814345,,
limit,Ra-226,Chain,1,144.06403029042528,,8.671707796604144,17.434156048216988,,,,Ra-226,122.71895281633157,14855.762557903188,0,0.8736562249076617,,
