section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,23492.18009942857,,,,,,,,,,,,,
meta,chi2ndf,,,3.1428298803039763,,,,,,,,,,,,,
meta,chi2ndf_pois,,,24.117690048238956,,,,,,,,,,,,,
meta,model_residual,,,0.51791132843810206,,,,,,,,,,,,,
meta,gain,,,1.0005835043028228,,,,,,,,,,,,,
meta,offset_channels,,,25.631684396402676,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,760.828511219062,72.815719755285755,13.869071791046252,27.845051361588766,47.533002081662353,0.0059851950452050771,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,760.828511219062,72.815719755285755,,,241988.89416816866,36.862295217552621,Th-232,Th-232,,,,,,
component,Th-228,Single,1,760.828511219062,72.815719755285755,,,1092.4237090125321,0.15658277994761066,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,760.828511219062,72.815719755285755,,,7569.7441521966812,1.2468188022162618,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,760.828511219062,72.815719755285755,,,151.59127684438366,0.039549513830646782,Th-232,Th-232,,,,,,
component,Po-216,Single,1,760.828511219062,72.815719755285755,,,2.1541053472866896,0.00068800364591634327,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,760.828511219062,72.815719755285755,,,96508.736273736286,15.198929815475449,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,760.828511219062,72.815719755285755,,,21897.256190028467,4.2367402308427371,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,760.828511219062,72.815719755285755,,,123612.01518565403,30.891529243402992,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,126.21156302541779,16.174524491358284,12.077408492475156,24.219496816118387,987.522108224466,0.15195750929117266,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,126.21156302541779,16.174524491358284,,,19.585049977128595,0.0045453549812132545,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,126.21156302541779,16.174524491358284,,,23295.216526281776,3.7672281524454769,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,126.21156302541779,16.174524491358284,,,30725.605125635204,7.3327766912439794,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,126.21156302541779,16.174524491358284,,,27.716136636824078,0.0022421054281877668,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,126.21156302541779,16.174524491358284,,,1.7780564659234637,0.00060393174726017251,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,126.21156302541779,16.174524491358284,,,0.19457117294063317,6.189384077681625E-05,Ra-226,Ra-226,,,,,,
component,Xray-Ba,Nuisance,1,8732.0242195837491,3.360940424463879,,,1336.2446425741996,0.10146555906248647,,,,,,,,
limit,Th-232,Chain,1,760.828511219062,,13.869071791046252,27.845051361588766,,,,Th-232,237.97700000000003,20277.54749485321,0,0.81723862308661643,,
limit,Ra-226,Chain,1,126.21156302541779,,12.077408492475156,24.219496816118387,,,,Ra-226,122.71895281633157,13618.70571539443,0,0.57188024781167268,,
