section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,3546.9023526428573,,,,,,,,,,,,,
meta,chi2ndf,,,3.2467380669854928,,,,,,,,,,,,,
meta,chi2ndf_pois,,,7.66974760109407,,,,,,,,,,,,,
meta,model_residual,,,0.21547010097702141,,,,,,,,,,,,,
meta,gain,,,1.0067515554921096,,,,,,,,,,,,,
meta,offset_channels,,,-16.959387897670176,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,955.84149252691611,181.98603536231283,4.24286653186237,8.5372036962670013,196.54527488950782,0.014664621977148641,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,955.84149252691611,181.98603536231283,,,405894.6322944003,36.917429541330712,Th-232,Th-232,,,,,,
component,Th-228,Single,1,955.84149252691611,181.98603536231283,,,3261.0388670933344,0.25529744013826616,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,955.84149252691611,181.98603536231283,,,16508.555187338312,1.5964695971348903,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,955.84149252691611,181.98603536231283,,,234.52096523302595,0.039626411084652584,Th-232,Th-232,,,,,,
component,Po-216,Single,1,955.84149252691611,181.98603536231283,,,3.2519492900664635,0.000657130327112218,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,955.84149252691611,181.98603536231283,,,224663.4522049776,20.384367144756428,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,955.84149252691611,181.98603536231283,,,47431.076921465159,4.9612217560844059,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,955.84149252691611,181.98603536231283,,,182653.1658688352,27.066495473963407,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,122.24190956740418,26.198104405419834,7.0198359824747421,14.114616207299434,1888.7387660558154,0.1633986492643526,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,122.24190956740418,26.198104405419834,,,24.690398112171842,0.00360589176188001,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,122.24190956740418,26.198104405419834,,,37221.860034240075,3.4736847531664763,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,122.24190956740418,26.198104405419834,,,32685.898255531825,5.094447406344174,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,122.24190956740418,26.198104405419834,,,406.61733302049157,0.028146369138876259,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,122.24190956740418,26.198104405419834,,,1.9965429639346783,0.00044213297952448255,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,122.24190956740418,26.198104405419834,,,0.22699896240097464,4.5680547711249371E-05,Ra-226,Ra-226,,,,,,
limit,Th-232,Chain,1,955.84149252691611,,4.24286653186237,8.5372036962670013,,,,Th-232,237.97700000000003,8873.7232113033861,0,0.77371374557866246,,
limit,Ra-226,Chain,1,122.24190956740418,,7.0198359824747421,14.114616207299434,,,,Ra-226,122.71895281633157,10733.928621766876,0,0.72247863791509748,,
