section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,3546.9023526428573,,,,,,,,,,,,,
meta,chi2ndf,,,3.3765068659431874,,,,,,,,,,,,,
meta,chi2ndf_pois,,,12.777750435889844,,,,,,,,,,,,,
meta,model_residual,,,0.28175840407573183,,,,,,,,,,,,,
meta,gain,,,1.0041724339728277,,,,,,,,,,,,,
meta,offset_channels,,,-3.4205991316019437,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,924.16608204213094,188.31472122490521,4.2283806212792276,8.5052089315344954,384.843438467956,0.027644144307074278,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,924.16608204213094,188.31472122490521,,,418294.53697084164,34.100479264048438,Th-232,Th-232,,,,,,
component,Th-228,Single,1,924.16608204213094,188.31472122490521,,,4954.2685975966551,0.36677734099601844,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,924.16608204213094,188.31472122490521,,,18211.178166029869,1.6585789960918442,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,924.16608204213094,188.31472122490521,,,233.00049607905882,0.035103497739636676,Th-232,Th-232,,,,,,
component,Po-216,Single,1,924.16608204213094,188.31472122490521,,,3.1302658512909431,0.00056500114151702,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,924.16608204213094,188.31472122490521,,,273770.79978014168,22.956600724829691,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,924.16608204213094,188.31472122490521,,,46017.082369098549,4.3836569243183874,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,924.16608204213094,188.31472122490521,,,177047.26664828186,23.71827210483368,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,137.13056271266097,31.526978512692512,6.4202106834345365,12.909917029667543,2728.2543940561422,0.22470702680512525,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,137.13056271266097,31.526978512692512,,,28.130056296328654,0.0037048906683041821,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,137.13056271266097,31.526978512692512,,,46935.648819076596,3.9849916776293912,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,137.13056271266097,31.526978512692512,,,36760.467818098427,5.1297626149013462,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,137.13056271266097,31.526978512692512,,,888.02061932680817,0.058099315646084511,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,137.13056271266097,31.526978512692512,,,2.2618707000817762,0.00044124425763396541,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,137.13056271266097,31.526978512692512,,,0.25328416465080117,4.5549103485868326E-05,Ra-226,Ra-226,,,,,,
component,Xray-Th,Nuisance,1,152.0928212154206,20.255019531136561,,,45938.874778977661,3.3505696826823228,,,,,,,,
limit,Th-232,Chain,1,924.16608204213094,,4.2283806212792276,8.5052089315344954,,,,Th-232,237.97700000000003,9753.3957417008751,0,0.78051458359605763,,
limit,Ra-226,Chain,1,137.13056271266097,,6.4202106834345365,12.909917029667543,,,,Ra-226,122.71895281633157,10445.445726211277,0,0.68821234107648266,,
