section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,52742.322903428576,,,,,,,,,,,,,
meta,chi2ndf,,,13.7262626784815,,,,,,,,,,,,,
meta,chi2ndf_pois,,,103.7282832611929,,,,,,,,,,,,,
meta,model_residual,,,0.20980047841730182,,,,,,,,,,,,,
meta,gain,,,1.0303835651658146,,,,,,,,,,,,,
meta,offset_channels,,,-8.7824003895043763,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,841.69036073993163,190.09262191739438,3.4330916120246959,6.8894149480553279,2601.8475499136084,0.012186975498143801,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,841.69036073993163,190.09262191739438,,,5306806.0816795528,38.9397533100681,Th-232,Th-232,,,,,,
component,Th-228,Single,1,841.69036073993163,190.09262191739438,,,41965.190089910466,0.22295266867553418,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,841.69036073993163,190.09262191739438,,,212148.07531075814,1.5190005426329096,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,841.69036073993163,190.09262191739438,,,3080.8652676179472,0.042429498509075472,Th-232,Th-232,,,,,,
component,Po-216,Single,1,841.69036073993163,190.09262191739438,,,41.974762496784223,0.00071492678213878566,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,841.69036073993163,190.09262191739438,,,2881489.772342308,19.082691913972386,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,841.69036073993163,190.09262191739438,,,633561.33305657352,5.1954505294779727,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,841.69036073993163,190.09262191739438,,,2332592.0147958826,30.230525364870434,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,55.389687218611058,16.684150729649367,4.2858442369933778,8.5956956823190147,12386.674195140797,0.076400329869798958,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,55.389687218611058,16.684150729649367,,,163.81961844715897,0.0019494726324028103,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,55.389687218611058,16.684150729649367,,,245074.48004156045,1.7669845471731489,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,55.389687218611058,16.684150729649367,,,218316.56898629179,2.8955912959032708,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,55.389687218611058,16.684150729649367,,,2986.1651486994856,0.01309253291171106,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,55.389687218611058,16.684150729649367,,,13.556670143159108,0.00025053208060787783,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,55.389687218611058,16.684150729649367,,,1.503705237840242,2.5558942380684398E-05,Ra-226,Ra-226,,,,,,
limit,Th-232,Chain,1,841.69036073993163,,3.4330916120246959,6.8894149480553279,,,,Th-232,237.97700000000003,106358.31178551826,0,0.83434285300040878,,
limit,Ra-226,Chain,1,55.389687218611058,,4.2858442369933778,8.5956956823190147,,,,Ra-226,122.71895281633157,95539.982753254662,0,0.75281380167004852,,
