section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,52742.322903428576,,,,,,,,,,,,,
meta,chi2ndf,,,6.1955581613844348,,,,,,,,,,,,,
meta,chi2ndf_pois,,,57.009296248013761,,,,,,,,,,,,,
meta,model_residual,,,0.16261731586448849,,,,,,,,,,,,,
meta,gain,,,1.0056002468244181,,,,,,,,,,,,,
meta,offset_channels,,,-8.00786602576593,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,863.244762463112,383.71652226000646,2.0596799565325239,4.1274999050125976,5403.4744203369237,0.025192651735085086,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,863.244762463112,383.71652226000646,,,5788676.7435690509,34.857615839842069,Th-232,Th-232,,,,,,
component,Th-228,Single,1,863.244762463112,383.71652226000646,,,67793.203715478667,0.34053827471087017,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,863.244762463112,383.71652226000646,,,247686.96577041852,1.6248699333881893,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,863.244762463112,383.71652226000646,,,3251.3277564359569,0.036411631935010014,Th-232,Th-232,,,,,,
component,Po-216,Single,1,863.244762463112,383.71652226000646,,,42.88911386440936,0.000589622302554976,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,863.244762463112,383.71652226000646,,,3713677.162838765,22.128656889091655,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,863.244762463112,383.71652226000646,,,793164.30397610925,5.14937157985538,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,863.244762463112,383.71652226000646,,,2425102.283228877,25.296476734625362,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,140.42086139885618,84.36425868700384,2.4354327934803957,4.8796807074195536,40129.20748039303,0.23606590743241612,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,140.42086139885618,84.36425868700384,,,421.65106758771771,0.004159372330510472,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,140.42086139885618,84.36425868700384,,,699842.65193026559,4.3217957734621359,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,140.42086139885618,84.36425868700384,,,554855.3463979424,5.925948551725388,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,140.42086139885618,84.36425868700384,,,12071.281276041014,0.051745838234013672,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,140.42086139885618,84.36425868700384,,,34.705993342398784,0.00050923754383635068,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,140.42086139885618,84.36425868700384,,,3.8087148418517391,5.2161785521422374E-05,Ra-226,Ra-226,,,,,,
limit,Th-232,Chain,1,863.244762463112,,2.0596799565325239,4.1274999050125976,,,,Th-232,237.97700000000003,70917.376925345932,0,0.828375526658139,,
limit,Ra-226,Chain,1,140.42086139885618,,2.4354327934803957,4.8796807074195536,,,,Ra-226,122.71895281633157,57606.045279091537,0,0.70648833430733027,,
