section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,52742.322903428576,,,,,,,,,,,,,
meta,chi2ndf,,,12.88678205081896,,,,,,,,,,,,,
meta,chi2ndf_pois,,,97.947662747980175,,,,,,,,,,,,,
meta,model_residual,,,0.20380226670411336,,,,,,,,,,,,,
meta,gain,,,1.0297620433051988,,,,,,,,,,,,,
meta,offset_channels,,,-0.54569445262758476,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,783.66265121979654,236.66075802920381,2.8393191606424093,5.696657593662307,4952.7686508858751,0.022075064354126692,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,783.66265121979654,236.66075802920381,,,5272859.0491977092,37.579261968595645,Th-232,Th-232,,,,,,
component,Th-228,Single,1,783.66265121979654,236.66075802920381,,,61520.625182180767,0.3083307807543722,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,783.66265121979654,236.66075802920381,,,225090.12808001103,1.6032079497435889,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,783.66265121979654,236.66075802920381,,,2948.9843025819459,0.039851101720846438,Th-232,Th-232,,,,,,
component,Po-216,Single,1,783.66265121979654,236.66075802920381,,,39.010636209240218,0.000658288924771043,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,783.66265121979654,236.66075802920381,,,3369721.0250553465,21.363341284876633,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,783.66265121979654,236.66075802920381,,,735160.02268559381,5.4132718586551078,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,783.66265121979654,236.66075802920381,,,2174723.6781234466,28.410432003250115,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,59.087614220277004,19.155805759987249,3.968878088762656,7.958411366017339,16936.457910365349,0.10373604633977995,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,59.087614220277004,19.155805759987249,,,177.75826422267332,0.0020854665669082068,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,59.087614220277004,19.155805759987249,,,294356.15906064829,2.043208345375723,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,59.087614220277004,19.155805759987249,,,233733.94110216742,3.0860299525922739,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,59.087614220277004,19.155805759987249,,,5689.219218351177,0.024217763878817449,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,59.087614220277004,19.155805759987249,,,14.598719976252971,0.00026516107958281839,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,59.087614220277004,19.155805759987249,,,1.6003413801241497,2.6963291684333394E-05,Ra-226,Ra-226,,,,,,
limit,Th-232,Chain,1,783.66265121979654,,2.8393191606424093,5.696657593662307,,,,Th-232,237.97700000000003,98038.895389277663,0,0.7972376989729435,,
limit,Ra-226,Chain,1,59.087614220277004,,3.968878088762656,7.958411366017339,,,,Ra-226,122.71895281633157,94075.303746124322,0,0.75386796176836179,,
