section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,23492.18009942857,,,,,,,,,,,,,
meta,chi2ndf,,,1.8338073178725705,,,,,,,,,,,,,
meta,chi2ndf_pois,,,2.2756155012994403,,,,,,,,,,,,,
meta,model_residual,,,0.16870988743643364,,,,,,,,,,,,,
meta,gain,,,1.006276762534029,,,,,,,,,,,,,
meta,offset_channels,,,-28.353605529671906,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,873.04665621790275,138.06803782751851,7.7578604679399907,15.567977012877517,45.825022807132491,0.0041637819075238764,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,873.04665621790275,138.06803782751851,,,264115.24920565088,36.548874317429515,Th-232,Th-232,,,,,,
component,Th-228,Single,1,873.04665621790275,138.06803782751851,,,1042.5833699659693,0.108477137588557,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,873.04665621790275,138.06803782751851,,,7345.8398899618605,0.99181041460203245,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,873.04665621790275,138.06803782751851,,,168.25009280089424,0.040183262044042857,Th-232,Th-232,,,,,,
component,Po-216,Single,1,873.04665621790275,138.06803782751851,,,2.4275865252747164,0.0007166474932800693,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,873.04665621790275,138.06803782751851,,,93553.425783106679,11.990477061908969,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,873.04665621790275,138.06803782751851,,,28852.048351309182,4.6853140573256447,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,873.04665621790275,138.06803782751851,,,137108.18551116053,30.385396007559283,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,185.17364916635032,29.407144225735426,9.76135631824741,19.586174404074118,1136.4662482750941,0.13318565105720781,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,185.17364916635032,29.407144225735426,,,27.274084356103788,0.0057251702217471674,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,185.17364916635032,29.407144225735426,,,30729.7267085812,4.3490721485867674,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,185.17364916635032,29.407144225735426,,,44293.308682699273,9.6037301955101686,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,185.17364916635032,29.407144225735426,,,68.301519900472428,0.0053619488368349564,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,185.17364916635032,29.407144225735426,,,2.5640508195492857,0.0008099779491124795,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,185.17364916635032,29.407144225735426,,,0.28107356640076625,8.25179458216697E-05,Ra-226,Ra-226,,,,,,
component,Xray-Th,Nuisance,1,252.73467321970563,5.4131898466352721,,,12770.655043878722,1.1466197020334881,,,,,,,,
limit,Th-232,Chain,1,873.04665621790275,,7.7578604679399907,15.567977012877517,,,,Th-232,237.97700000000003,10715.693953265365,0,0.69415657524582186,,
limit,Ra-226,Chain,1,185.17364916635032,,9.76135631824741,19.586174404074118,,,,Ra-226,122.71895281633157,10429.451813736216,0,0.63223019395700053,,
