section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,23492.18009942857,,,,,,,,,,,,,
meta,chi2ndf,,,3.9703588973150197,,,,,,,,,,,,,
meta,chi2ndf_pois,,,27.461891862734522,,,,,,,,,,,,,
meta,model_residual,,,0.5543924272655838,,,,,,,,,,,,,
meta,gain,,,0.99991744201063448,,,,,,,,,,,,,
meta,offset_channels,,,22.879550174584303,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Th-232,Single,1,752.66676858778,102.10430789944191,10.025480812288984,20.104320286053966,98.436253033347654,0.011533701681622519,Th-232,Th-232,,,,,,
component,Ac-228,Single,1,752.66676858778,102.10430789944191,,,262709.3988465509,36.929367711462071,Th-232,Th-232,,,,,,
component,Th-228,Single,1,752.66676858778,102.10430789944191,,,1723.0669107264687,0.22641958859133279,Th-232,Th-232,,,,,,
component,Ra-224,Single,1,752.66676858778,102.10430789944191,,,9394.9548589033311,1.4324712011354905,Th-232,Th-232,,,,,,
component,Rn-220,Single,1,752.66676858778,102.10430789944191,,,163.46643239725992,0.038900997360079931,Th-232,Th-232,,,,,,
component,Po-216,Single,1,752.66676858778,102.10430789944191,,,2.3133598826774513,0.00066875858507247385,Th-232,Th-232,,,,,,
component,Pb-212,Single,1,752.66676858778,102.10430789944191,,,125821.68059482427,18.157580073853776,Th-232,Th-232,,,,,,
component,Bi-212,Single,1,752.66676858778,102.10430789944191,,,23135.432821242579,4.1069089266422747,Th-232,Th-232,,,,,,
component,Tl-208,Single,1,752.66676858778,102.10430789944191,,,139014.78679032074,29.314614557436563,Th-232,Th-232,,,,,,
component,Ra-226,Single,1,108.60209150803229,14.694959250117956,11.484455016925205,23.029799898889859,1170.2475086120535,0.16699612851131798,Ra-226,Ra-226,,,,,,
component,Rn-222,Single,1,108.60209150803229,14.694959250117956,,,18.460325856856155,0.0039224988152192983,Ra-226,Ra-226,,,,,,
component,Pb-214,Single,1,108.60209150803229,14.694959250117956,,,23514.259695932335,3.5251709853758917,Ra-226,Ra-226,,,,,,
component,Bi-214,Single,1,108.60209150803229,14.694959250117956,,,27805.692272204909,6.0791280284515654,Ra-226,Ra-226,,,,,,
component,Pb-210,Single,1,108.60209150803229,14.694959250117956,,,70.191689815361144,0.00575585241447676,Ra-226,Ra-226,,,,,,
component,Po-214,Single,1,108.60209150803229,14.694959250117956,,,1.6458234656272555,0.00050865196893706648,Ra-226,Ra-226,,,,,,
component,Po-210,Single,1,108.60209150803229,14.694959250117956,,,0.18170883646727493,5.2337714307900126E-05,Ra-226,Ra-226,,,,,,
limit,Th-232,Chain,1,752.66676858778,,10.025480812288984,20.104320286053966,,,,Th-232,237.97700000000003,16455.281299260289,0,0.6285748911948098,,
limit,Ra-226,Chain,1,108.60209150803229,,11.484455016925205,23.029799898889859,,,,Ra-226,122.71895281633157,14199.225472174487,0,0.48781336053150559,,
