keV,response
0.000,7.00000000E-005
1.000,6.50000000E-005
2.000,9.50000000E-005
3.000,9.50000000E-005
4.000,7.50000000E-005
5.000,1.50000000E-004
6.000,1.10000000E-004
7.000,1.25000000E-004
8.000,1.05000000E-004
9.000,1.50000000E-004
10.000,1.00000000E-004
11.000,1.05000000E-004
12.000,1.35000000E-004
13.000,1.45000000E-004
14.000,1.05000000E-004
15.000,1.00000000E-004
16.000,1.05000000E-004
17.000,1.05000000E-004
18.000,1.15000000E-004
19.000,7.50000000E-005
20.000,1.20000000E-004
21.000,1.30000000E-004
22.000,1.20000000E-004
23.000,1.25000000E-004
24.000,1.00000000E-004
25.000,1.15000000E-004
26.000,1.35000000E-004
27.000,1.50000000E-004
28.000,9.00000000E-005
29.000,1.10000000E-004
30.000,1.05000000E-004
31.000,8.00000000E-005
32.000,1.45000000E-004
33.000,1.30000000E-004
34.000,1.00000000E-004
35.000,1.15000000E-004
36.000,1.40000000E-004
37.000,1.05000000E-004
38.000,8.50000000E-005
39.000,1.00000000E-004
40.000,1.35000000E-004
41.000,1.15000000E-004
42.000,1.00000000E-004
43.000,1.25000000E-004
44.000,1.00000000E-004
45.000,1.45000000E-004
46.000,1.45000000E-004
47.000,1.30000000E-004
48.000,1.60000000E-004
49.000,1.25000000E-004
50.000,1.30000000E-004
51.000,1.55000000E-004
52.000,1.40000000E-004
53.000,8.50000000E-005
54.000,1.60000000E-004
55.000,1.55000000E-004
56.000,1.30000000E-004
57.000,1.25000000E-004
58.000,8.50000000E-005
59.000,1.25000000E-004
60.000,1.25000000E-004
61.000,1.20000000E-004
62.000,1.40000000E-004
63.000,1.40000000E-004
64.000,6.50000000E-005
65.000,1.05000000E-004
66.000,1.05000000E-004
67.000,1.15000000E-004
68.000,1.25000000E-004
69.000,1.10000000E-004
70.000,1.05000000E-004
71.000,7.50000000E-005
72.000,1.65000000E-004
73.000,1.45000000E-004
74.000,1.30000000E-004
75.000,1.05000000E-004
76.000,1.40000000E-004
77.000,1.00000000E-004
78.000,1.05000000E-004
79.000,1.20000000E-004
80.000,1.00000000E-004
81.000,1.25000000E-004
82.000,9.50000000E-005
83.000,1.05000000E-004
84.000,1.70000000E-004
85.000,8.50000000E-005
86.000,1.55000000E-004
87.000,1.00000000E-004
88.000,1.50000000E-004
89.000,9.50000000E-005
90.000,1.15000000E-004
91.000,8.00000000E-005
92.000,1.20000000E-004
93.000,1.35000000E-004
94.000,1.55000000E-004
95.000,1.40000000E-004
96.000,1.00000000E-004
97.000,1.20000000E-004
98.000,9.00000000E-005
99.000,1.00000000E-004
100.000,1.05000000E-004
101.000,1.65000000E-004
102.000,1.05000000E-004
103.000,1.50000000E-004
104.000,9.00000000E-005
105.000,1.05000000E-004
106.000,1.30000000E-004
107.000,1.10000000E-004
