ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,125.251,0.000,125.243,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,125.157,0.000,125.147,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,125.451,0.000,125.440,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,125.822,0.000,125.808,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,125.962,0.000,125.946,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,125.905,0.000,125.886,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,125.776,0.000,125.754,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,136.862,11.065,129.015,2.185,1.835,0.458,0.143,0.023,0.003,0.001,2.333,0.857
65,14.155,288.630,148.230,22.130,132.556,4.371,3.671,0.902,0.285,0.047,0.007,0.003,4.666,1.713
66,14.492,317.745,159.523,33.194,136.019,6.557,5.508,1.346,0.428,0.070,0.010,0.004,7.000,2.571
67,14.830,363.376,170.630,44.259,139.292,8.744,7.345,1.791,0.571,0.094,0.014,0.006,9.335,3.428
68,15.167,315.749,181.599,55.324,142.425,10.932,9.183,2.237,0.714,0.117,0.017,0.007,11.670,4.286
69,15.504,384.897,192.580,66.389,145.566,13.121,11.022,2.684,0.857,0.140,0.021,0.009,14.007,5.144
70,15.841,329.122,203.758,77.454,148.900,15.310,12.861,3.133,1.000,0.164,0.024,0.010,16.344,6.002
71,16.178,363.898,215.060,88.519,152.355,17.500,14.700,3.582,1.143,0.187,0.028,0.011,18.682,6.861
72,16.516,378.716,226.209,99.583,155.653,19.691,16.541,4.034,1.286,0.211,0.031,0.013,21.021,7.720
73,16.853,372.714,237.234,110.648,158.823,21.883,18.382,4.487,1.429,0.234,0.035,0.014,23.361,8.579
74,17.190,376.682,248.176,121.713,161.905,24.075,20.223,4.942,1.572,0.258,0.038,0.016,25.701,9.438
75,17.528,360.754,259.177,132.778,165.040,26.268,22.065,5.401,1.715,0.281,0.042,0.017,28.042,10.298
76,17.865,394.052,270.330,143.843,168.323,28.462,23.908,5.862,1.858,0.305,0.045,0.018,30.384,11.158
77,18.202,395.830,281.417,154.908,171.533,30.657,25.752,6.327,2.002,0.328,0.049,0.020,32.727,12.019
78,18.540,387.831,292.325,165.972,174.557,32.852,27.596,6.797,2.145,0.352,0.052,0.021,35.071,12.879
79,18.877,402.016,303.102,177.037,177.441,35.048,29.441,7.272,2.288,0.375,0.055,0.023,37.415,13.740
80,19.215,378.093,313.831,188.102,180.268,37.245,31.286,7.754,2.432,0.399,0.059,0.024,39.760,14.602
81,19.552,376.460,324.609,199.167,183.134,39.442,33.132,8.244,2.575,0.422,0.062,0.026,42.106,15.463
82,19.890,374.761,335.414,210.232,186.014,41.641,34.978,8.745,2.719,0.446,0.066,0.027,44.453,16.325
83,20.227,405.317,346.015,221.297,188.674,43.840,36.825,9.258,2.862,0.469,0.069,0.028,46.800,17.187
84,20.565,406.136,356.389,232.361,191.087,46.039,38.673,9.788,3.006,0.493,0.073,0.030,49.148,18.049
85,20.902,360.432,366.581,243.426,193.296,48.240,40.522,10.340,3.150,0.516,0.076,0.031,51.497,18.912
86,21.240,414.732,376.689,254.491,195.389,50.441,42.370,10.921,3.293,0.540,0.080,0.033,53.847,19.775
87,21.578,409.253,386.769,265.556,197.410,52.642,44.220,11.542,3.437,0.563,0.083,0.034,56.197,20.638
88,21.915,429.401,396.670,276.621,199.198,54.845,46.070,12.215,3.581,0.587,0.087,0.036,58.548,21.501
89,22.253,433.553,406.214,287.685,200.558,57.048,47.920,12.959,3.725,0.610,0.090,0.037,60.900,22.365
90,22.590,408.403,415.394,298.750,201.455,59.251,49.771,13.798,3.868,0.634,0.094,0.038,63.253,23.229
91,22.928,490.184,424.223,309.815,201.869,61.455,51.623,14.769,4.012,0.658,0.097,0.040,65.606,24.093
92,23.266,433.816,432.757,320.880,201.802,63.660,53.475,15.922,4.156,0.681,0.101,0.041,67.959,24.957
93,23.604,455.223,441.095,331.945,201.281,65.866,55.327,17.332,4.300,0.705,0.104,0.043,70.314,25.822
94,23.941,534.964,449.359,343.010,200.316,68.073,57.180,19.108,4.444,0.728,0.108,0.044,72.670,26.687
95,24.279,524.113,457.709,354.074,198.914,70.279,59.033,21.409,4.588,0.752,0.111,0.046,75.025,27.551
96,24.617,555.780,466.371,365.139,197.065,72.486,60.886,24.467,4.732,0.776,0.115,0.047,77.380,28.416
97,24.955,605.222,475.616,376.204,194.705,74.695,62.740,28.614,4.876,0.799,0.118,0.049,79.737,29.281
98,25.293,592.334,485.718,387.269,191.681,76.906,64.597,34.277,5.020,0.823,0.122,0.050,82.094,30.147
99,25.630,638.259,496.808,398.334,187.741,79.116,66.452,41.845,5.165,0.846,0.125,0.052,84.451,31.012
100,25.968,583.187,508.908,409.399,182.723,81.328,68.309,51.499,5.309,0.870,0.129,0.053,86.809,31.878
101,26.306,725.704,522.119,420.463,176.728,83.544,70.168,63.231,5.453,0.894,0.132,0.055,89.168,32.744
102,26.644,727.591,536.536,431.528,170.201,85.763,72.031,76.694,5.597,0.917,0.136,0.056,91.529,33.610
103,26.982,721.219,552.254,442.593,163.875,87.982,73.892,91.258,5.742,0.941,0.139,0.058,93.890,34.477
104,27.320,780.442,569.261,453.658,158.519,90.201,75.754,106.136,5.886,0.965,0.143,0.059,96.252,35.344
105,27.658,729.442,587.329,464.723,154.689,92.426,77.620,120.538,6.031,0.988,0.146,0.061,98.616,36.211
106,27.996,828.959,606.224,475.788,152.635,94.655,79.489,133.981,6.176,1.012,0.150,0.062,100.983,37.080
107,28.334,808.257,625.838,486.852,152.286,96.881,81.357,146.438,6.320,1.036,0.153,0.064,103.351,37.949
108,28.672,771.439,646.084,497.917,153.250,99.110,83.226,158.208,6.465,1.060,0.157,0.065,105.721,38.818
109,29.010,808.996,666.931,508.982,155.170,101.347,85.103,169.604,6.611,1.083,0.160,0.067,108.095,39.689
110,29.348,815.809,688.093,520.047,157.768,103.587,86.982,180.626,6.756,1.107,0.164,0.069,110.471,40.560
111,29.686,811.810,709.089,531.112,160.851,105.828,88.860,190.996,6.901,1.131,0.167,0.070,112.849,41.433
112,30.024,853.698,729.647,542.176,164.298,108.073,90.741,200.551,7.047,1.155,0.171,0.072,115.231,42.306
113,30.363,849.737,749.641,553.241,168.035,110.327,92.631,209.228,7.193,1.179,0.174,0.075,117.616,43.180
114,30.701,847.663,768.996,564.306,172.001,112.584,94.522,217.028,7.339,1.203,0.178,0.077,120.004,44.056
115,31.039,839.886,787.650,575.371,176.162,114.843,96.414,223.927,7.486,1.227,0.181,0.079,122.395,44.932
116,31.377,800.513,805.348,586.436,180.505,117.107,98.309,229.677,7.632,1.251,0.185,0.081,124.789,45.809
117,31.715,867.737,821.836,597.501,185.018,119.376,100.207,234.034,7.779,1.275,0.188,0.084,127.186,46.687
118,32.054,777.624,837.056,608.565,189.706,121.655,102.115,236.921,7.926,1.299,0.192,0.086,129.588,47.566
119,32.392,811.661,851.024,619.630,194.557,123.935,104.023,238.388,8.073,1.323,0.196,0.088,131.992,48.446
120,32.730,802.552,863.825,630.695,199.573,126.218,105.932,238.518,8.220,1.347,0.199,0.090,134.398,49.326
121,33.069,839.033,875.519,641.760,204.759,128.505,107.843,237.361,8.367,1.371,0.203,0.092,136.807,50.208
122,33.407,762.069,886.062,652.825,210.126,130.802,109.765,234.844,8.515,1.395,0.206,0.095,139.221,51.090
123,33.745,783.293,895.482,663.890,215.661,133.099,111.684,231.037,8.662,1.420,0.210,0.097,141.636,51.972
124,34.084,847.735,903.934,674.954,221.366,135.397,113.604,226.088,8.810,1.444,0.213,0.100,144.054,52.855
125,34.422,739.550,911.611,686.019,227.240,137.699,115.525,220.188,8.958,1.468,0.217,0.102,146.474,53.738
126,34.760,743.735,918.751,697.084,233.281,140.009,117.457,213.553,9.106,1.492,0.220,0.105,148.903,54.622
127,35.099,753.773,912.842,695.546,235.810,139.797,117.266,205.904,9.089,1.490,0.220,0.106,148.640,54.518
128,35.437,759.995,906.545,694.007,238.475,139.584,117.074,197.733,9.072,1.487,0.220,0.106,148.377,54.413
129,35.776,733.442,899.981,692.469,241.260,139.371,116.881,189.176,9.055,1.484,0.219,0.107,148.116,54.308
130,36.114,742.480,893.362,690.930,244.143,139.166,116.704,180.388,9.039,1.481,0.219,0.108,147.907,54.203
131,36.453,789.666,886.748,689.391,247.102,138.951,116.510,171.601,9.022,1.479,0.218,0.109,147.656,54.098
132,36.791,764.591,880.328,687.853,250.118,138.733,116.314,162.954,9.005,1.476,0.218,0.110,147.406,53.992
133,37.130,753.666,874.111,686.314,253.184,138.514,116.120,154.452,8.988,1.473,0.217,0.111,147.164,53.885
134,37.468,752.595,868.170,684.776,256.278,138.301,115.979,146.069,8.971,1.470,0.217,0.112,146.991,53.779
135,37.807,718.222,862.407,683.237,259.418,138.077,115.779,137.947,8.953,1.467,0.217,0.113,146.761,53.672
136,38.146,763.149,856.945,681.699,262.583,137.850,115.577,130.101,8.936,1.465,0.216,0.114,146.536,53.564
137,38.484,759.708,851.849,680.160,265.774,137.622,115.375,122.589,8.919,1.462,0.216,0.115,146.318,53.457
138,38.823,719.117,847.140,678.622,268.994,137.393,115.179,115.420,8.901,1.459,0.215,0.116,146.109,53.349
139,39.162,808.226,842.738,677.083,272.243,137.160,114.972,108.539,8.884,1.456,0.215,0.117,145.908,53.241
140,39.500,773.747,838.635,675.545,275.518,136.925,114.764,101.925,8.866,1.453,0.214,0.117,145.717,53.132
141,39.839,810.562,834.839,674.006,278.808,136.688,114.568,95.579,8.848,1.450,0.214,0.118,145.537,53.024
142,40.178,722.193,831.367,672.468,282.107,136.450,114.399,89.511,8.830,1.447,0.214,0.119,145.371,52.916
143,40.517,718.861,828.244,670.929,285.456,136.209,114.186,83.776,8.812,1.444,0.213,0.120,145.217,52.807
144,40.855,841.936,825.423,669.391,288.700,135.968,113.974,78.429,8.795,1.442,0.213,0.120,145.080,52.698
145,41.194,808.159,822.829,667.852,291.719,135.732,113.764,73.511,8.777,1.439,0.212,0.121,144.961,52.589
146,41.533,759.197,820.467,666.314,294.513,135.501,113.558,69.019,8.759,1.436,0.212,0.122,144.862,52.481
147,41.872,791.678,818.352,664.775,297.113,135.276,113.355,64.939,8.741,1.433,0.211,0.123,144.785,52.372
148,42.211,828.312,816.506,663.237,299.555,135.057,113.156,61.250,8.723,1.430,0.211,0.124,144.733,52.263
149,42.549,817.608,814.954,661.698,301.878,134.847,112.962,57.932,8.706,1.427,0.210,0.126,144.708,52.154
150,42.888,854.573,813.597,660.160,303.993,134.648,112.776,54.965,8.689,1.424,0.210,0.128,144.715,52.046
151,43.227,856.724,812.387,658.621,305.875,134.463,112.598,52.322,8.671,1.422,0.210,0.130,144.756,51.938
152,43.566,893.689,811.326,657.083,307.551,134.291,112.429,49.973,8.654,1.419,0.209,0.132,144.835,51.830
153,43.905,879.428,810.442,655.544,309.060,134.136,112.271,47.896,8.637,1.416,0.209,0.135,144.957,51.722
154,44.244,874.244,809.768,654.006,310.447,134.000,112.124,46.068,8.621,1.414,0.208,0.138,145.131,51.614
155,44.583,927.208,809.293,652.467,311.722,133.885,111.990,44.463,8.604,1.413,0.208,0.141,145.357,51.507
156,44.922,859.656,808.881,650.929,312.777,133.792,111.870,43.047,8.588,1.410,0.207,0.145,145.640,51.400
157,45.261,798.472,808.515,649.390,313.605,133.725,111.765,41.798,8.572,1.407,0.207,0.150,145.989,51.293
158,45.600,870.955,808.230,647.852,314.217,133.687,111.680,40.695,8.556,1.405,0.206,0.155,146.438,51.187
159,45.939,836.326,808.013,646.313,314.640,133.680,111.613,39.726,8.541,1.403,0.206,0.160,146.960,51.081
160,46.278,770.441,807.895,644.775,314.907,133.707,111.565,38.879,8.526,1.400,0.206,0.166,147.560,50.976
161,46.617,804.665,807.847,643.236,314.979,133.771,111.541,38.134,8.511,1.398,0.205,0.172,148.262,50.871
162,46.957,748.297,807.790,641.698,314.773,133.876,111.548,37.467,8.497,1.396,0.205,0.179,149.077,50.768
163,47.296,764.740,807.724,640.159,314.301,134.024,111.577,36.867,8.484,1.394,0.204,0.186,150.019,50.665
164,47.635,771.336,807.675,638.621,313.575,134.220,111.630,36.323,8.471,1.392,0.204,0.194,151.101,50.563
165,47.974,711.412,807.684,637.082,312.621,134.464,111.713,35.828,8.458,1.390,0.203,0.202,152.340,50.460
166,48.313,789.080,807.800,635.544,311.469,134.763,111.827,35.377,8.446,1.388,0.203,0.211,153.755,50.359
167,48.652,709.564,808.007,634.005,310.075,135.118,111.979,34.955,8.434,1.387,0.202,0.220,155.363,50.270
168,48.992,766.009,808.275,632.467,308.422,135.534,112.162,34.552,8.423,1.385,0.202,0.229,157.189,50.174
169,49.331,709.825,808.659,630.928,306.532,136.012,112.380,34.162,8.413,1.383,0.202,0.238,159.256,50.077
170,49.670,668.827,809.224,629.390,304.438,136.557,112.636,33.781,8.403,1.382,0.201,0.248,161.593,49.981
171,50.010,701.683,810.053,627.851,302.180,137.172,112.934,33.409,8.394,1.381,0.201,0.258,164.229,49.891
172,50.349,717.722,811.191,626.312,299.781,137.859,113.270,33.043,8.386,1.380,0.200,0.269,167.199,49.799
173,50.688,726.982,812.647,624.774,297.208,138.623,113.649,32.676,8.378,1.379,0.200,0.279,170.542,49.709
174,51.028,722.429,814.482,623.235,294.476,139.467,114.073,32.304,8.371,1.378,0.199,0.290,174.300,49.621
175,51.367,752.801,816.802,621.697,291.616,140.394,114.543,31.928,8.366,1.377,0.199,0.300,178.521,49.555
176,51.706,765.509,819.658,620.158,288.664,141.407,115.059,31.549,8.360,1.376,0.198,0.311,183.256,49.473
177,52.046,747.583,823.159,618.620,285.661,142.505,115.625,31.168,8.356,1.376,0.198,0.322,188.550,49.394
178,52.385,754.809,827.273,617.081,282.628,143.666,116.244,30.788,8.352,1.376,0.198,0.332,194.367,49.318
179,52.725,742.701,831.863,615.543,279.569,144.850,116.922,30.408,8.349,1.375,0.197,0.343,200.600,49.245
180,53.064,922.664,836.943,614.004,276.514,146.045,117.664,30.029,8.348,1.375,0.197,0.354,207.237,49.177
181,53.404,873.481,842.529,612.466,273.490,147.242,118.475,29.655,8.347,1.375,0.196,0.366,214.267,49.112
182,53.743,859.855,848.649,610.927,270.528,148.436,119.361,29.288,8.348,1.376,0.196,0.377,221.683,49.052
183,54.083,850.008,855.285,609.389,267.657,149.615,120.319,28.932,8.350,1.376,0.195,0.389,229.451,48.997
184,54.422,823.674,862.296,607.850,264.885,150.753,121.330,28.586,8.354,1.377,0.195,0.401,237.463,48.947
185,54.762,917.234,869.560,606.312,262.222,151.831,122.377,28.253,8.359,1.378,0.195,0.414,245.624,48.903
186,55.101,919.494,877.053,604.773,259.688,152.844,123.461,27.934,8.367,1.379,0.194,0.428,253.889,48.866
187,55.441,964.055,884.755,603.235,257.300,153.792,124.580,27.630,8.377,1.381,0.194,0.442,262.219,48.836
188,55.781,940.946,892.657,601.696,255.072,154.676,125.737,27.344,8.389,1.383,0.193,0.458,270.588,48.813
189,56.120,939.909,900.700,600.158,252.999,155.490,126.920,27.075,8.404,1.386,0.193,0.475,278.957,48.799
190,56.460,940.986,911.308,601.151,251.787,156.731,128.539,26.899,8.456,1.394,0.193,0.493,287.815,48.996
191,56.800,939.731,921.917,602.145,250.701,157.884,130.157,26.739,8.511,1.403,0.194,0.513,296.607,49.203
192,57.139,991.991,932.552,603.139,249.745,158.955,131.770,26.595,8.571,1.413,0.194,0.535,305.348,49.422
193,57.479,1039.879,943.269,604.132,248.923,159.952,133.381,26.468,8.635,1.423,0.194,0.559,314.076,49.652
194,57.819,1082.180,954.125,605.126,248.234,160.883,134.989,26.357,8.704,1.435,0.195,0.585,322.843,49.896
195,58.158,1111.884,965.114,606.119,247.657,161.745,136.585,26.261,8.777,1.447,0.195,0.614,331.676,50.154
196,58.498,1065.295,976.227,607.113,247.168,162.530,138.155,26.176,8.854,1.460,0.196,0.646,340.606,50.431
197,58.838,1067.522,987.546,608.107,246.760,163.247,139.700,26.104,8.935,1.474,0.196,0.681,349.720,50.725
198,59.178,1132.524,999.196,609.100,246.431,163.904,141.225,26.042,9.019,1.489,0.197,0.720,359.130,51.036
199,59.518,1104.120,1011.340,610.094,246.187,164.514,142.735,25.993,9.106,1.506,0.197,0.763,368.967,51.368
200,59.857,1191.230,1024.115,611.087,246.023,165.086,144.236,25.955,9.197,1.524,0.197,0.810,379.351,51.732
201,60.197,1151.307,1037.546,612.081,245.911,165.614,145.717,25.926,9.291,1.544,0.198,0.863,390.363,52.116
202,60.537,1087.385,1051.719,613.075,245.834,166.099,147.176,25.904,9.386,1.565,0.198,0.920,402.107,52.525
203,60.877,1213.644,1066.806,614.068,245.790,166.550,148.622,25.889,9.483,1.589,0.199,0.983,414.733,52.964
204,61.217,1155.425,1082.998,615.062,245.782,166.977,150.065,25.881,9.581,1.614,0.199,1.053,428.405,53.436
205,61.557,1230.988,1100.506,616.055,245.814,167.391,151.519,25.881,9.680,1.642,0.200,1.129,443.300,53.945
206,61.897,1298.095,1119.452,617.049,245.879,167.796,152.988,25.887,9.780,1.673,0.200,1.210,459.541,54.494
207,62.237,1273.954,1139.906,618.043,245.958,168.186,154.472,25.898,9.879,1.706,0.201,1.293,477.223,55.087
208,62.577,1295.544,1162.014,619.036,246.044,168.565,155.978,25.912,9.976,1.741,0.201,1.376,496.489,55.728
209,62.917,1262.288,1185.984,620.030,246.140,168.940,157.521,25.931,10.071,1.779,0.202,1.458,517.517,56.422
210,63.257,1277.438,1212.044,621.023,246.251,169.319,159.117,25.954,10.164,1.819,0.202,1.536,540.502,57.174
211,63.597,1329.255,1240.436,622.017,246.386,169.712,160.785,25.983,10.255,1.862,0.202,1.611,565.646,57.990
212,63.937,1304.069,1271.273,623.011,246.534,170.115,162.529,26.015,10.343,1.907,0.203,1.680,593.067,58.876
213,64.277,1308.334,1304.697,624.004,246.689,170.524,164.356,26.050,10.427,1.955,0.204,1.741,622.906,59.839
214,64.617,1359.189,1340.947,624.998,246.851,170.945,166.283,26.089,10.508,2.005,0.204,1.795,655.376,60.887
215,64.957,1438.334,1380.312,625.991,247.027,171.383,168.329,26.131,10.585,2.057,0.205,1.840,690.725,62.027
216,65.297,1391.340,1423.124,626.985,247.226,171.847,170.516,26.177,10.658,2.112,0.205,1.874,729.236,63.269
217,65.638,1539.453,1469.703,627.979,247.456,172.343,172.864,26.228,10.729,2.169,0.206,1.896,771.189,64.619
218,65.978,1623.600,1520.216,628.972,247.705,172.864,175.379,26.283,10.796,2.227,0.206,1.907,816.770,66.074
219,66.318,1533.270,1574.974,629.966,247.972,173.413,178.076,26.341,10.859,2.288,0.207,1.905,866.272,67.635
220,66.658,1583.868,1634.385,630.959,248.266,173.994,180.979,26.404,10.920,2.350,0.207,1.892,920.062,69.307
221,66.998,1592.456,1698.920,631.953,248.594,174.615,184.115,26.471,10.979,2.414,0.208,1.866,978.556,71.098
222,67.339,1559.170,1769.114,632.947,248.968,175.286,187.515,26.545,11.036,2.480,0.209,1.828,1042.230,73.014
223,67.679,1653.057,1845.313,633.940,249.388,176.008,191.198,26.624,11.093,2.547,0.209,1.779,1111.408,75.054
224,68.019,1709.128,1927.657,634.934,249.842,176.774,195.178,26.708,11.148,2.616,0.210,1.719,1186.248,77.207
225,68.359,1844.984,2016.638,635.928,250.335,177.591,199.484,26.798,11.204,2.687,0.211,1.651,1267.200,79.473
226,68.700,1925.911,2112.866,636.921,250.876,178.467,204.151,26.893,11.259,2.760,0.212,1.575,1354.814,81.855
227,69.040,1894.253,2217.019,637.915,251.474,179.411,209.219,26.996,11.317,2.834,0.212,1.492,1449.704,84.356
228,69.380,2047.622,2329.837,638.908,252.139,180.435,214.730,27.107,11.376,2.912,0.213,1.404,1552.534,86.983
229,69.721,2095.439,2449.664,639.902,252.865,181.523,220.691,27.224,11.438,2.991,0.214,1.312,1661.683,89.719
230,70.061,2206.847,2574.943,640.896,253.643,182.664,227.112,27.345,11.502,3.073,0.215,1.218,1775.615,92.550
231,70.402,2296.328,2705.424,641.889,254.482,183.860,234.032,27.470,11.570,3.158,0.216,1.124,1894.031,95.477
232,70.742,2475.549,2840.918,642.883,255.390,185.116,241.495,27.599,11.641,3.247,0.217,1.030,2016.678,98.500
233,71.082,2545.594,2981.240,643.876,256.375,186.436,249.550,27.732,11.718,3.339,0.218,0.938,2143.306,101.624
234,71.423,2795.368,3125.668,644.870,257.446,187.821,258.215,27.870,11.799,3.436,0.219,0.848,2273.159,104.850
235,71.763,2886.039,3269.613,645.864,258.584,189.236,267.303,28.010,11.886,3.538,0.220,0.762,2401.914,108.154
