ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,147.203,0.000,147.195,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,146.998,0.000,146.988,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,146.985,0.000,146.973,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,147.364,0.000,147.350,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,147.737,0.000,147.720,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,147.856,0.000,147.836,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,147.782,0.000,147.759,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,157.989,10.302,150.957,2.220,1.865,0.466,0.145,0.024,0.004,0.001,2.114,0.185
65,14.155,288.630,168.424,20.605,154.380,4.441,3.730,0.917,0.290,0.048,0.007,0.003,4.229,0.371
66,14.492,317.745,179.070,30.907,158.011,6.662,5.596,1.368,0.435,0.071,0.011,0.004,6.344,0.557
67,14.830,363.376,189.579,41.209,161.502,8.885,7.463,1.820,0.580,0.095,0.014,0.006,8.460,0.742
68,15.167,315.749,199.881,51.512,164.784,11.108,9.330,2.273,0.725,0.119,0.018,0.007,10.577,0.928
69,15.504,384.897,210.058,61.814,167.935,13.332,11.198,2.728,0.870,0.143,0.021,0.009,12.695,1.114
70,15.841,329.122,220.311,72.116,171.161,15.557,13.067,3.183,1.016,0.166,0.025,0.010,14.814,1.300
71,16.178,363.898,230.793,82.418,174.611,17.783,14.936,3.640,1.161,0.190,0.028,0.012,16.933,1.486
72,16.516,378.716,241.326,92.721,178.109,20.009,16.806,4.099,1.306,0.214,0.032,0.013,19.053,1.672
73,16.853,372.714,251.689,103.023,181.432,22.237,18.677,4.560,1.452,0.238,0.035,0.014,21.174,1.858
74,17.190,376.682,261.926,113.325,184.626,24.465,20.549,5.023,1.597,0.262,0.039,0.016,23.296,2.044
75,17.528,360.754,272.110,123.628,187.760,26.694,22.421,5.489,1.743,0.286,0.042,0.017,25.418,2.230
76,17.865,394.052,282.414,133.930,191.009,28.924,24.294,5.958,1.888,0.309,0.046,0.019,27.542,2.417
77,18.202,395.830,292.828,144.232,194.362,31.155,26.168,6.431,2.034,0.333,0.049,0.020,29.666,2.603
78,18.540,387.831,303.112,154.535,197.577,33.386,28.042,6.909,2.180,0.357,0.053,0.022,31.790,2.789
79,18.877,402.016,313.191,164.837,200.580,35.619,29.917,7.393,2.325,0.381,0.056,0.023,33.916,2.976
80,19.215,378.093,323.130,175.139,203.433,37.852,31.793,7.883,2.471,0.405,0.060,0.025,36.043,3.163
81,19.552,376.460,333.046,185.441,206.252,40.086,33.669,8.382,2.617,0.429,0.063,0.026,38.170,3.349
82,19.890,374.761,343.036,195.744,209.132,42.320,35.546,8.890,2.763,0.453,0.067,0.027,40.298,3.536
83,20.227,405.317,352.971,206.046,211.943,44.556,37.424,9.412,2.909,0.477,0.070,0.029,42.426,3.723
84,20.565,406.136,362.649,216.348,214.478,46.792,39.302,9.950,3.055,0.501,0.074,0.030,44.556,3.910
85,20.902,360.432,372.074,226.651,216.736,49.030,41.181,10.508,3.201,0.525,0.078,0.032,46.686,4.097
86,21.240,414.732,381.313,236.953,218.778,51.267,43.061,11.095,3.347,0.549,0.081,0.033,48.817,4.284
87,21.578,409.253,390.489,247.255,220.718,53.506,44.941,11.718,3.493,0.572,0.085,0.035,50.949,4.471
88,21.915,429.401,399.603,257.558,222.544,55.746,46.822,12.391,3.639,0.596,0.088,0.036,53.081,4.658
89,22.253,433.553,408.441,267.860,224.025,57.986,48.704,13.130,3.785,0.620,0.092,0.038,55.214,4.845
90,22.590,408.403,416.863,278.162,225.001,60.226,50.586,13.958,3.932,0.644,0.095,0.039,57.348,5.032
91,22.928,490.184,424.864,288.464,225.434,62.468,52.468,14.905,4.078,0.668,0.099,0.041,59.482,5.219
92,23.266,433.816,432.474,298.767,225.308,64.710,54.351,16.018,4.224,0.692,0.102,0.042,61.617,5.407
93,23.604,455.223,439.770,309.069,224.636,66.952,56.235,17.361,4.371,0.716,0.106,0.043,63.752,5.594
94,23.941,534.964,446.874,319.371,223.445,69.197,58.119,19.028,4.517,0.740,0.109,0.045,65.889,5.781
95,24.279,524.113,453.939,329.674,221.754,71.442,60.003,21.156,4.664,0.764,0.113,0.046,68.027,5.969
96,24.617,555.780,461.170,339.976,219.565,73.686,61.888,23.945,4.810,0.788,0.117,0.048,70.164,6.156
97,24.955,605.222,468.837,350.278,216.860,75.931,63.773,27.687,4.957,0.812,0.120,0.049,72.301,6.344
98,25.293,592.334,477.267,360.581,213.545,78.180,65.661,32.793,5.103,0.836,0.124,0.051,74.440,6.531
99,25.630,638.259,486.755,370.883,209.415,80.429,67.549,39.771,5.250,0.860,0.127,0.052,76.579,6.719
100,25.968,583.187,497.376,381.185,204.159,82.679,69.437,49.009,5.396,0.884,0.131,0.054,78.718,6.907
101,26.306,725.704,509.196,391.488,197.642,84.930,71.326,60.702,5.543,0.908,0.134,0.055,80.858,7.094
102,26.644,727.591,522.334,401.790,190.046,87.188,73.220,74.778,5.690,0.933,0.138,0.057,83.000,7.282
103,26.982,721.219,536.899,412.092,181.947,89.447,75.115,90.783,5.837,0.957,0.141,0.059,85.142,7.470
104,27.320,780.442,553.002,422.394,174.213,91.705,77.009,107.960,5.983,0.981,0.145,0.060,87.285,7.658
105,27.658,729.442,570.558,432.697,167.707,93.966,78.904,125.357,6.130,1.005,0.149,0.062,89.429,7.846
106,27.996,828.959,589.257,442.999,163.022,96.236,80.808,142.056,6.278,1.029,0.152,0.063,91.576,8.034
107,28.334,808.257,608.890,453.301,160.409,98.504,82.710,157.618,6.425,1.053,0.156,0.065,93.725,8.223
108,28.672,771.439,629.340,463.604,159.722,100.772,84.611,172.070,6.573,1.077,0.159,0.067,95.875,8.411
109,29.010,808.996,650.525,473.906,160.511,103.044,86.516,185.772,6.720,1.101,0.163,0.068,98.028,8.600
110,29.348,815.809,672.415,484.208,162.381,105.328,88.431,199.069,6.868,1.125,0.166,0.070,100.184,8.789
111,29.686,811.810,694.509,494.511,165.011,107.610,90.344,211.813,7.016,1.150,0.170,0.072,102.343,8.978
112,30.024,853.698,716.306,504.813,168.195,109.895,92.258,223.699,7.164,1.174,0.174,0.074,104.504,9.167
113,30.363,849.737,737.555,515.115,171.797,112.185,94.176,234.606,7.313,1.198,0.177,0.075,106.668,9.357
114,30.701,847.663,758.126,525.417,175.738,114.489,96.107,244.461,7.462,1.223,0.181,0.079,108.837,9.546
115,31.039,839.886,777.944,535.720,179.939,116.791,98.034,253.310,7.611,1.247,0.184,0.081,111.007,9.736
116,31.377,800.513,796.919,546.022,184.373,119.098,99.964,261.071,7.760,1.271,0.188,0.083,113.181,9.927
117,31.715,867.737,814.650,556.324,189.021,121.410,101.898,267.362,7.909,1.296,0.192,0.085,115.357,10.117
118,32.054,777.624,830.939,566.627,193.882,123.736,103.845,271.962,8.059,1.321,0.195,0.088,117.540,10.308
119,32.392,811.661,845.740,576.929,198.932,126.060,105.788,274.893,8.208,1.345,0.199,0.090,119.723,10.499
120,32.730,802.552,859.098,587.231,204.179,128.389,107.734,276.172,8.358,1.370,0.202,0.092,121.909,10.690
121,33.069,839.033,871.135,597.534,209.627,130.724,109.684,275.914,8.508,1.394,0.206,0.095,124.098,10.881
122,33.407,762.069,881.885,607.836,215.285,133.070,111.646,274.130,8.659,1.419,0.210,0.097,126.293,11.073
123,33.745,783.293,891.257,618.138,221.139,135.414,113.603,270.780,8.809,1.444,0.213,0.100,128.488,11.264
124,34.084,847.735,899.364,628.441,227.196,137.762,115.562,265.951,8.960,1.468,0.217,0.103,130.686,11.456
125,34.422,739.550,906.395,638.743,233.455,140.114,117.523,259.835,9.110,1.493,0.221,0.105,132.886,11.648
126,34.760,743.735,912.587,649.045,239.911,142.471,119.490,252.670,9.261,1.518,0.224,0.108,135.091,11.840
127,35.099,753.773,906.994,648.123,242.998,142.385,119.406,244.304,9.252,1.516,0.224,0.109,134.970,11.827
128,35.437,759.995,900.881,647.200,246.253,142.293,119.313,235.271,9.243,1.515,0.224,0.110,134.843,11.814
129,35.776,733.442,894.332,646.278,249.663,142.201,119.220,225.644,9.233,1.513,0.223,0.112,134.719,11.801
130,36.114,742.480,887.530,645.355,253.208,142.112,119.132,215.604,9.224,1.512,0.223,0.113,134.611,11.788
131,36.453,789.666,880.669,644.433,256.860,142.027,119.051,205.359,9.215,1.510,0.223,0.114,134.532,11.775
132,36.791,764.591,873.872,643.510,260.593,141.932,118.955,195.156,9.205,1.509,0.223,0.115,134.419,11.761
133,37.130,753.666,867.329,642.588,264.389,141.834,118.858,185.146,9.195,1.507,0.222,0.117,134.310,11.748
134,37.468,752.595,861.023,641.665,268.236,141.739,118.787,175.259,9.185,1.505,0.222,0.118,134.233,11.734
135,37.807,718.222,854.978,640.743,272.122,141.644,118.732,165.552,9.176,1.504,0.222,0.119,134.184,11.721
136,38.146,763.149,849.183,639.820,276.052,141.539,118.630,156.146,9.166,1.502,0.222,0.120,134.096,11.707
137,38.484,759.708,843.752,638.898,280.010,141.431,118.526,147.075,9.155,1.501,0.221,0.121,134.014,11.694
138,38.823,719.117,838.763,637.975,283.997,141.322,118.426,138.405,9.145,1.499,0.221,0.123,133.941,11.680
139,39.162,808.226,834.213,637.053,288.018,141.211,118.325,130.135,9.135,1.497,0.221,0.124,133.877,11.666
140,39.500,773.747,829.991,636.130,292.068,141.096,118.215,122.169,9.125,1.496,0.221,0.125,133.821,11.652
141,39.839,810.562,826.120,635.208,296.145,140.978,118.103,114.521,9.114,1.494,0.220,0.126,133.777,11.638
142,40.178,722.193,822.615,634.285,300.227,140.859,118.030,107.181,9.104,1.492,0.220,0.127,133.745,11.625
143,40.517,718.861,819.491,633.363,304.340,140.738,117.943,100.196,9.093,1.491,0.220,0.128,133.728,11.611
144,40.855,841.936,816.783,632.440,308.486,140.614,117.827,93.610,9.083,1.489,0.220,0.129,133.725,11.597
145,41.194,808.159,814.403,631.518,312.464,140.492,117.712,87.500,9.072,1.487,0.219,0.130,133.740,11.583
146,41.533,759.197,812.276,630.596,316.158,140.376,117.601,81.896,9.062,1.485,0.219,0.131,133.776,11.569
147,41.872,791.678,810.426,629.673,319.601,140.266,117.493,76.789,9.051,1.484,0.219,0.132,133.832,11.555
148,42.211,828.312,808.873,628.751,322.829,140.163,117.390,72.159,9.041,1.482,0.218,0.133,133.913,11.541
149,42.549,817.608,807.643,627.828,325.885,140.069,117.292,67.981,9.030,1.480,0.218,0.135,134.021,11.527
150,42.888,854.573,806.736,626.906,328.787,139.985,117.201,64.234,9.020,1.479,0.218,0.137,134.159,11.513
151,43.227,856.724,806.028,625.983,331.424,139.917,117.120,60.888,9.010,1.477,0.218,0.139,134.331,11.500
152,43.566,893.689,805.482,625.061,333.794,139.863,117.049,57.911,9.001,1.476,0.217,0.142,134.541,11.486
153,43.905,879.428,805.114,624.138,335.934,139.827,116.988,55.270,8.991,1.474,0.217,0.145,134.792,11.472
154,44.244,874.244,804.958,623.216,337.895,139.812,116.940,52.940,8.981,1.473,0.217,0.148,135.090,11.458
155,44.583,927.208,805.045,622.293,339.717,139.820,116.907,50.893,8.973,1.473,0.217,0.152,135.447,11.445
156,44.922,859.656,805.314,621.371,341.378,139.852,116.889,49.096,8.964,1.472,0.216,0.157,135.856,11.431
157,45.261,798.472,805.641,620.448,342.774,139.912,116.888,47.513,8.955,1.471,0.216,0.161,136.329,11.418
158,45.600,870.955,806.016,619.526,343.908,140.004,116.906,46.117,8.947,1.469,0.216,0.167,136.874,11.405
159,45.939,836.326,806.495,618.603,344.796,140.130,116.948,44.889,8.939,1.468,0.215,0.173,137.541,11.391
160,46.278,770.441,807.027,617.681,345.475,140.294,117.010,43.814,8.932,1.467,0.215,0.179,138.259,11.378
161,46.617,804.665,807.671,616.758,345.962,140.498,117.097,42.875,8.925,1.466,0.215,0.187,139.076,11.365
162,46.957,748.297,808.356,615.836,346.194,140.748,117.213,42.049,8.918,1.465,0.215,0.194,140.004,11.353
163,47.296,764.740,809.020,614.913,346.102,141.047,117.367,41.310,8.912,1.465,0.214,0.203,141.054,11.340
164,47.635,771.336,809.664,613.991,345.706,141.398,117.543,40.646,8.907,1.464,0.214,0.211,142.242,11.328
165,47.974,711.412,810.327,613.068,345.022,141.805,117.751,40.047,8.902,1.463,0.214,0.221,143.583,11.316
166,48.313,789.080,811.056,612.146,344.081,142.271,117.995,39.503,8.898,1.463,0.214,0.231,145.093,11.304
167,48.652,709.564,811.878,611.223,342.893,142.801,118.277,39.007,8.894,1.463,0.213,0.241,146.793,11.292
168,48.992,766.009,812.765,610.301,341.412,143.400,118.603,38.541,8.892,1.462,0.213,0.252,148.703,11.283
169,49.331,709.825,813.717,609.378,339.635,144.070,118.965,38.096,8.889,1.462,0.213,0.263,150.848,11.272
170,49.670,668.827,814.796,608.456,337.589,144.815,119.370,37.666,8.888,1.462,0.213,0.274,153.254,11.262
171,50.010,701.683,816.078,607.533,335.318,145.639,119.821,37.246,8.887,1.463,0.212,0.286,155.952,11.251
172,50.349,717.722,817.646,606.611,332.865,146.546,120.320,36.836,8.887,1.463,0.212,0.298,158.973,11.242
173,50.688,726.982,819.530,605.689,330.230,147.538,120.865,36.431,8.888,1.463,0.212,0.310,162.356,11.233
174,51.028,722.429,821.757,604.766,327.395,148.622,121.462,36.023,8.890,1.464,0.211,0.323,166.141,11.224
175,51.367,752.801,824.403,603.844,324.384,149.800,122.111,35.610,8.893,1.465,0.211,0.335,170.374,11.217
176,51.706,765.509,827.561,602.921,321.235,151.076,122.815,35.192,8.897,1.466,0.211,0.348,175.106,11.213
177,52.046,747.583,831.333,601.999,317.991,152.454,123.574,34.772,8.901,1.467,0.211,0.360,180.394,11.206
178,52.385,754.809,835.786,601.076,314.697,153.926,124.392,34.351,8.907,1.468,0.210,0.373,186.260,11.200
179,52.725,742.701,840.823,600.154,311.363,155.452,125.275,33.930,8.913,1.469,0.210,0.386,192.626,11.194
180,53.064,922.664,846.363,599.231,308.008,157.000,126.229,33.509,8.921,1.471,0.210,0.399,199.422,11.190
181,53.404,873.481,852.428,598.309,304.669,158.558,127.259,33.092,8.930,1.472,0.210,0.412,206.636,11.186
182,53.743,859.855,859.042,597.386,301.376,160.116,128.372,32.680,8.940,1.474,0.209,0.426,214.261,11.184
183,54.083,850.008,866.242,596.464,298.167,161.670,129.574,32.279,8.952,1.476,0.209,0.440,222.288,11.183
184,54.422,823.674,873.955,595.541,295.068,163.196,130.855,31.890,8.965,1.479,0.209,0.454,230.653,11.183
185,54.762,917.234,882.023,594.619,292.087,164.667,132.188,31.514,8.981,1.481,0.209,0.469,239.240,11.184
186,55.101,919.494,890.360,593.696,289.239,166.065,133.564,31.152,8.998,1.485,0.208,0.484,247.973,11.187
187,55.441,964.055,898.946,592.774,286.549,167.389,134.982,30.808,9.018,1.488,0.208,0.500,256.807,11.192
188,55.781,940.946,907.768,591.851,284.035,168.637,136.443,30.483,9.041,1.492,0.208,0.518,265.708,11.198
189,56.120,939.909,916.819,590.929,281.712,169.813,137.947,30.178,9.067,1.496,0.208,0.537,274.650,11.207
190,56.460,940.986,925.990,590.006,279.562,170.900,139.473,29.893,9.096,1.501,0.207,0.557,283.579,11.217
191,56.800,939.731,935.187,589.084,277.564,171.885,141.002,29.626,9.129,1.507,0.207,0.579,292.453,11.230
192,57.139,991.991,944.400,588.161,275.715,172.771,142.527,29.378,9.167,1.513,0.207,0.603,301.269,11.246
193,57.479,1039.879,953.662,587.239,274.018,173.563,144.048,29.148,9.209,1.520,0.207,0.629,310.052,11.264
194,57.819,1082.180,963.042,586.316,272.479,174.272,145.567,28.937,9.257,1.527,0.207,0.658,318.847,11.286
195,58.158,1111.884,972.594,585.394,271.093,174.906,147.082,28.745,9.311,1.536,0.206,0.689,327.709,11.311
196,58.498,1065.295,982.263,584.471,269.825,175.454,148.576,28.570,9.369,1.546,0.206,0.724,336.647,11.341
197,58.838,1067.522,992.069,583.549,268.656,175.914,150.040,28.408,9.431,1.557,0.206,0.762,345.718,11.373
198,59.178,1132.524,1002.122,582.627,267.580,176.295,151.475,28.259,9.498,1.569,0.206,0.804,355.020,11.411
199,59.518,1104.120,1012.564,581.704,266.598,176.611,152.889,28.124,9.568,1.583,0.205,0.851,364.678,11.453
200,59.857,1191.230,1023.570,580.782,265.715,176.877,154.290,28.003,9.643,1.598,0.205,0.903,374.831,11.501
201,60.197,1151.307,1035.246,579.859,264.919,177.096,155.679,27.895,9.721,1.615,0.205,0.960,385.594,11.557
202,60.537,1087.385,1048.470,579.818,264.447,177.456,157.205,27.825,9.815,1.636,0.205,1.023,397.218,11.633
203,60.877,1213.644,1062.501,579.776,264.016,177.767,158.708,27.764,9.910,1.660,0.205,1.093,409.657,11.717
204,61.217,1155.425,1077.525,579.735,263.623,178.040,160.199,27.711,10.008,1.685,0.205,1.169,423.072,11.808
205,61.557,1230.988,1093.747,579.693,263.271,178.289,161.691,27.666,10.107,1.714,0.205,1.253,437.638,11.908
206,61.897,1298.095,1111.395,579.652,262.969,178.526,163.202,27.629,10.207,1.745,0.206,1.344,453.545,12.017
207,62.237,1273.954,1130.536,579.610,262.696,178.748,164.730,27.600,10.307,1.779,0.206,1.441,470.888,12.137
208,62.577,1295.544,1151.246,579.569,262.432,178.951,166.275,27.575,10.405,1.816,0.206,1.538,489.775,12.268
209,62.917,1262.288,1173.717,579.527,262.177,179.141,167.851,27.555,10.502,1.855,0.206,1.635,510.380,12.411
210,63.257,1277.438,1198.171,579.486,261.933,179.328,169.476,27.540,10.596,1.898,0.206,1.729,532.894,12.568
211,63.597,1329.255,1224.858,579.444,261.709,179.523,171.169,27.530,10.688,1.943,0.206,1.820,557.527,12.740
212,63.937,1304.069,1254.031,579.403,261.514,179.735,172.952,27.526,10.776,1.992,0.206,1.905,584.492,12.928
213,64.277,1308.334,1285.734,579.362,261.326,179.953,174.824,27.525,10.861,2.044,0.207,1.983,613.872,13.134
214,64.617,1359.189,1320.161,579.320,261.142,180.179,176.798,27.528,10.942,2.098,0.207,2.053,645.850,13.360
215,64.957,1438.334,1357.586,579.279,260.968,180.417,178.894,27.535,11.018,2.154,0.207,2.113,680.668,13.607
216,65.297,1391.340,1398.325,579.237,260.811,180.678,181.138,27.545,11.090,2.214,0.207,2.161,718.598,13.879
217,65.638,1539.453,1442.728,579.196,260.682,180.970,183.554,27.561,11.158,2.276,0.207,2.197,759.941,14.176
218,65.978,1623.600,1491.099,579.154,260.586,181.298,186.163,27.582,11.222,2.341,0.208,2.219,804.974,14.501
219,66.318,1533.270,1543.598,579.113,260.504,181.651,188.969,27.607,11.282,2.408,0.208,2.228,853.886,14.851
220,66.658,1583.868,1600.615,579.071,260.444,182.035,191.996,27.636,11.338,2.476,0.208,2.222,907.027,15.228
221,66.998,1592.456,1662.598,579.030,260.414,182.458,195.273,27.669,11.391,2.547,0.208,2.201,964.799,15.633
222,67.339,1559.170,1730.062,578.988,260.425,182.929,198.833,27.708,11.441,2.620,0.209,2.167,1027.657,16.068
223,67.679,1653.057,1803.530,578.947,260.487,183.457,202.709,27.754,11.490,2.695,0.209,2.119,1096.071,16.535
224,68.019,1709.128,1883.299,578.905,260.595,184.039,206.922,27.806,11.538,2.773,0.209,2.058,1170.323,17.031
225,68.359,1844.984,1969.581,578.864,260.737,184.671,211.489,27.863,11.584,2.852,0.210,1.985,1250.628,17.556
226,68.700,1925.911,2062.966,578.822,260.923,185.362,216.450,27.926,11.630,2.933,0.210,1.903,1337.516,18.109
227,69.040,1894.253,2164.115,578.781,261.162,186.120,221.846,27.996,11.677,3.016,0.210,1.811,1431.582,18.690
228,69.380,2047.622,2273.756,578.740,261.465,186.958,227.725,28.074,11.725,3.102,0.211,1.712,1533.478,19.302
229,69.721,2095.439,2391.893,578.698,261.836,187.878,234.123,28.160,11.776,3.191,0.211,1.608,1643.163,19.944
230,70.061,2206.847,2516.724,578.657,262.266,188.862,241.046,28.251,11.829,3.282,0.212,1.500,1758.859,20.611
231,70.402,2296.328,2647.104,578.615,262.751,189.902,248.518,28.345,11.885,3.377,0.212,1.390,1879.417,21.302
232,70.742,2475.549,2782.837,578.574,263.300,191.001,256.586,28.444,11.944,3.475,0.213,1.279,2004.573,22.016
233,71.082,2545.594,2923.740,578.532,263.923,192.164,265.305,28.546,12.008,3.577,0.214,1.170,2134.075,22.754
234,71.423,2795.368,3069.488,578.491,264.628,193.395,274.721,28.652,12.078,3.685,0.214,1.063,2267.531,23.517
235,71.763,2886.039,3217.839,578.449,265.414,194.679,284.768,28.761,12.152,3.797,0.215,0.959,2402.784,24.303
