ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
128,34.353,1352.872,1352.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
129,34.738,1740.499,1740.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
130,35.122,1706.873,1706.873,5039.565,1093.129,1492.017,266.375,224.446,2885.649,17.476,2.855,0.425,0.177,117.790,32.347
131,35.507,1934.788,1934.788,4964.863,1021.371,1763.451,248.956,209.769,2582.798,16.333,2.668,0.397,0.166,110.087,30.232
132,35.892,2416.148,2416.148,4919.709,969.649,2057.038,236.412,199.199,2275.226,15.510,2.534,0.377,0.159,104.540,28.709
133,36.276,2534.454,2534.454,4900.690,935.719,2354.906,228.200,192.280,1978.741,14.971,2.446,0.364,0.155,100.909,27.712
134,36.661,3005.093,3005.093,4904.165,917.204,2641.567,223.745,188.526,1706.623,14.679,2.398,0.357,0.155,98.939,27.171
135,37.045,3264.332,3264.332,4926.476,911.744,2906.368,222.473,187.454,1467.292,14.596,2.384,0.355,0.157,98.376,27.016
136,37.430,3502.437,3502.437,4964.110,917.110,3143.912,223.843,188.609,1263.972,14.685,2.399,0.357,0.164,98.982,27.183
137,37.814,3619.769,3619.769,5013.793,931.293,3353.018,227.367,191.578,1095.785,14.917,2.437,0.362,0.173,100.541,27.610
138,38.198,3743.749,3743.749,5072.527,952.548,3535.144,232.620,196.004,959.328,15.261,2.493,0.371,0.187,102.864,28.248
139,38.583,3821.573,3821.573,5137.584,979.419,3692.984,239.249,201.590,850.059,15.696,2.564,0.381,0.206,105.795,29.053
140,38.967,3818.557,3818.557,5206.462,1010.735,3829.483,246.969,208.094,763.237,16.203,2.647,0.394,0.231,109.209,29.991
141,39.351,4057.047,4057.047,5276.843,1045.588,3947.292,255.558,215.331,694.440,16.766,2.739,0.407,0.263,113.007,31.034
142,39.736,3952.096,3952.096,5346.559,1083.305,4048.539,264.854,223.162,639.775,17.376,2.838,0.422,0.306,117.117,32.162
143,40.120,3799.846,3799.846,5413.594,1123.416,4134.814,274.743,231.492,595.918,18.024,2.944,0.438,0.362,121.489,33.363
144,40.504,3551.352,3551.352,5476.130,1165.625,4207.274,285.153,240.260,560.066,18.707,3.056,0.455,0.434,126.092,34.626
145,40.888,3630.415,3630.415,5532.635,1209.793,4266.809,296.053,249.437,529.878,19.422,3.173,0.472,0.525,130.911,35.949
146,41.272,3310.747,3310.747,5581.985,1255.928,4314.226,307.447,259.026,503.405,20.168,3.294,0.490,0.641,135.949,37.331
147,41.656,3142.010,3142.010,5623.587,1304.179,4350.419,319.379,269.058,479.060,20.949,3.422,0.509,0.784,141.223,38.776
148,42.040,2946.720,2946.720,5657.490,1354.849,4376.490,331.930,279.596,455.590,21.769,3.556,0.529,0.958,146.769,40.295
149,42.424,3332.288,3332.288,5684.462,1408.394,4393.822,345.227,290.735,432.075,22.636,3.698,0.550,1.167,152.644,41.900
150,42.808,2795.902,2795.902,5706.004,1465.429,4404.094,359.442,302.605,407.928,23.560,3.849,0.572,1.413,158.922,43.609
151,43.192,2942.995,2942.995,5724.303,1526.727,4409.234,374.801,315.370,382.884,24.553,4.011,0.597,1.697,165.701,45.446
152,43.575,3026.753,3026.753,5742.137,1593.211,4411.339,391.583,329.224,356.982,25.629,4.186,0.623,2.018,173.104,47.439
153,43.959,3083.368,3083.368,5762.722,1665.935,4412.567,410.126,344.395,330.517,26.806,4.379,0.651,2.373,181.278,49.618
154,44.343,3140.461,3140.461,5789.540,1746.056,4415.018,430.829,361.136,303.990,28.104,4.591,0.683,2.761,190.398,52.019
155,44.727,3318.973,3318.973,5826.160,1834.811,4420.621,454.160,379.726,278.033,29.540,4.825,0.718,3.177,200.669,54.678
156,45.110,3728.918,3728.918,5876.063,1933.473,4431.030,480.660,400.461,253.339,31.137,5.086,0.757,3.616,212.330,57.634
157,45.494,3680.176,3680.176,5942.505,2043.324,4447.541,510.952,423.656,230.595,32.915,5.377,0.800,4.073,225.659,60.925
158,45.878,3947.133,3947.133,6028.410,2165.616,4471.021,545.749,449.644,210.429,34.895,5.700,0.848,4.543,240.980,64.588
159,46.261,4450.820,4450.820,6136.301,2301.542,4501.863,585.866,478.776,193.377,37.095,6.059,0.901,5.020,258.667,68.660
160,46.645,4490.548,4490.548,6268.274,2452.215,4539.967,632.217,511.430,179.860,39.535,6.458,0.961,5.500,279.156,73.174
161,47.028,5143.988,5143.988,6426.004,2618.638,4584.746,685.813,548.012,170.176,42.231,6.898,1.026,5.976,302.949,78.161
162,47.412,5496.743,5496.743,6610.764,2801.690,4635.159,747.730,588.964,164.507,45.197,7.382,1.098,6.445,330.617,83.646
163,47.795,5880.886,5880.886,6823.463,3002.095,4689.796,819.067,634.769,162.924,48.446,7.912,1.177,6.900,362.798,89.653
164,48.178,6192.559,6192.559,7064.671,3220.394,4746.977,900.859,685.945,165.398,51.989,8.489,1.263,7.340,400.192,96.197
165,48.562,6437.436,6437.436,7334.625,3456.894,4804.903,993.973,743.028,171.808,55.832,9.115,1.356,7.760,443.536,103.288
166,48.945,7298.560,7298.560,7633.210,3711.619,4861.813,1098.977,806.550,181.946,59.978,9.790,1.456,8.161,493.582,110.929
167,49.328,7741.641,7741.641,7959.913,3984.227,4916.153,1216.010,876.988,195.523,64.424,10.512,1.563,8.546,551.055,119.108
168,49.711,7851.541,7851.541,8313.737,4273.933,4966.706,1344.661,954.717,212.170,69.162,11.279,1.678,8.924,616.603,127.803
169,50.094,8457.990,8457.990,8693.107,4579.421,5012.685,1483.904,1039.939,231.445,74.176,12.089,1.798,9.306,690.752,136.976
170,50.478,8715.738,8715.738,9095.766,4898.768,5053.741,1632.086,1132.628,252.846,79.443,12.936,1.924,9.712,773.840,146.569
171,50.861,9332.608,9332.608,9518.694,5229.392,5089.910,1786.990,1232.479,275.824,84.927,13.814,2.054,10.165,865.979,156.506
172,51.244,9926.805,9926.805,9958.061,5568.034,5121.489,1945.959,1338.879,299.801,90.588,14.714,2.188,10.698,967.006,166.690
173,51.627,10303.127,10303.127,10409.239,5910.786,5148.885,2106.059,1450.903,324.199,96.373,15.626,2.323,11.343,1076.469,177.004
174,52.010,10743.895,10743.895,10866.888,6253.184,5172.468,2264.265,1567.338,348.457,102.223,16.538,2.459,12.141,1193.624,187.315
175,52.393,11299.714,11299.714,11325.110,6590.341,5192.454,2417.635,1686.728,372.054,108.075,17.439,2.592,13.132,1317.461,197.478
176,52.776,11436.225,11436.225,11777.679,6917.142,5208.843,2563.459,1807.440,394.526,113.863,18.315,2.722,14.358,1446.749,207.338
177,53.159,11932.590,11932.590,12218.314,7228.463,5221.414,2699.379,1927.739,415.479,119.521,19.154,2.845,15.860,1580.112,216.743
178,53.541,12568.731,12568.731,12640.982,7519.403,5229.759,2823.463,2045.867,434.596,124.990,19.943,2.961,17.675,1716.111,225.545
179,53.924,12740.275,12740.275,13040.195,7785.511,5233.357,2934.253,2160.120,451.639,130.217,20.673,3.066,19.836,1853.346,233.613
180,54.307,12955.323,12955.323,13411.281,8022.972,5231.654,3030.774,2268.917,466.451,135.160,21.334,3.161,22.367,1990.554,240.830
181,54.690,13469.191,13469.191,13750.595,8228.748,5224.135,3112.517,2370.856,478.951,139.789,21.922,3.243,25.284,2126.710,247.107
182,55.072,13892.829,13892.829,14055.665,8400.656,5210.384,3179.406,2464.751,489.127,144.085,22.433,3.312,28.586,2261.121,252.378
183,55.455,14537.975,14537.975,14325.268,8537.378,5190.116,3231.734,2549.664,497.024,148.040,22.868,3.368,32.257,2393.506,256.608
184,55.838,14705.541,14705.541,14559.449,8638.415,5163.188,3270.103,2624.914,502.739,151.655,23.231,3.409,36.260,2524.082,259.782
185,56.220,14612.969,14612.969,14759.496,8704.000,5129.591,3295.345,2690.078,506.405,154.936,23.527,3.436,40.538,2653.640,261.914
186,56.603,15237.036,15237.036,14927.907,8734.980,5089.425,3308.454,2744.983,508.181,157.892,23.767,3.450,45.009,2783.624,263.036
187,56.985,15844.496,15844.496,15068.370,8732.690,5042.883,3310.517,2789.698,508.241,160.533,23.961,3.450,49.567,2916.232,263.201
188,57.368,15949.013,15949.013,15185.777,8698.843,4990.224,3302.668,2824.526,506.766,162.865,24.125,3.438,54.085,3054.520,262.474
189,57.750,16648.771,16648.771,15286.297,8635.439,4931.762,3286.043,2849.992,503.939,164.888,24.273,3.415,58.417,3202.544,260.938
190,58.132,16327.654,16327.654,15377.502,8544.697,4867.860,3261.759,2866.845,499.940,166.598,24.423,3.381,62.408,3365.514,258.690
191,58.515,17093.359,17093.359,15468.551,8429.019,4798.943,3230.909,2876.056,494.942,167.987,24.593,3.336,65.895,3549.964,255.841
192,58.897,17809.720,17809.720,15570.391,8290.969,4725.504,3194.557,2878.824,489.113,169.043,24.801,3.283,68.725,3763.937,252.520
193,59.279,18337.189,18337.189,15819.035,8256.325,4691.173,3184.138,2902.225,487.218,171.759,25.394,3.271,70.774,4030.414,252.586
194,59.662,18401.833,18401.833,16106.553,8204.887,4653.574,3170.319,2922.286,484.813,174.121,26.062,3.253,71.916,4347.630,252.496
195,60.044,19061.670,19061.670,16450.342,8139.628,4613.467,3154.144,2940.908,482.054,176.126,26.821,3.228,72.076,4728.999,252.438
196,60.426,19463.773,19463.773,16870.037,8063.584,4571.689,3136.653,2960.220,479.087,177.776,27.684,3.200,71.224,5189.804,252.619
197,60.808,20064.542,20064.542,17387.311,7979.786,4529.134,3118.881,2982.566,476.054,179.085,28.660,3.169,69.376,5747.037,253.268
198,61.190,20286.434,20286.434,18025.483,7891.170,4486.712,3101.838,3010.489,473.088,180.074,29.757,3.136,66.592,6419.086,254.630
199,61.572,21173.784,21173.784,18808.892,7800.469,4445.307,3086.486,3046.701,470.309,180.775,30.976,3.102,62.979,7225.219,256.959
200,61.954,21587.872,21587.872,19762.041,7710.108,4405.734,3073.708,3094.051,467.819,181.227,32.313,3.068,58.675,8184.851,260.517
201,62.336,22886.481,22886.481,20908.503,7622.112,4368.686,3064.276,3155.485,465.701,181.474,33.760,3.036,53.846,9316.596,265.564
202,62.718,23549.834,23549.834,22269.605,7538.026,4334.710,3058.821,3233.993,464.012,181.564,35.305,3.005,48.670,10637.099,272.348
203,63.100,24534.242,24534.242,23862.958,7458.879,4304.171,3057.807,3332.549,462.786,181.541,36.931,2.976,43.327,12159.692,281.100
204,63.482,25568.764,25568.764,25700.873,7385.183,4277.253,3061.505,3454.046,462.026,181.448,38.618,2.950,37.989,13892.939,292.021
205,63.864,26729.606,26729.606,27788.756,7316.971,4253.961,3069.991,3601.209,461.709,181.323,40.348,2.927,32.808,15839.129,305.274
206,64.246,28017.618,28017.618,30123.609,7253.882,4234.149,3083.136,3776.507,461.790,181.198,42.098,2.906,27.911,17992.856,320.980
207,64.627,29195.839,29195.839,32692.721,7195.268,4217.554,3100.621,3982.055,462.201,181.098,43.850,2.887,23.394,20339.776,339.208
208,65.009,30622.620,30622.620,35472.721,7140.330,4203.844,3121.953,4219.506,462.860,181.042,45.588,2.870,19.324,22855.686,359.971
209,65.391,32738.031,32738.031,38429.072,7088.261,4192.667,3146.490,4489.942,463.678,181.047,47.302,2.855,15.737,25506.056,383.222
