ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.004,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.012,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.035,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.096,0.000,0.000,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,0.253,0.000,0.000,0.000,0.000,0.253,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,0.634,0.000,0.000,0.000,0.000,0.634,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,1.515,0.000,0.000,0.000,0.000,1.515,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,3.453,0.000,0.000,0.000,0.000,3.453,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,7.505,0.000,0.000,0.000,0.000,7.505,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,15.555,0.000,0.000,0.000,0.000,15.555,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,30.758,0.000,0.000,0.000,0.000,30.758,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,58.048,0.000,0.000,0.000,0.000,58.048,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,104.609,0.000,0.000,0.000,0.000,104.609,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,180.122,0.000,0.000,0.000,0.000,180.122,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,296.549,0.000,0.000,0.000,0.000,296.549,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,467.246,0.000,0.000,0.000,0.000,467.246,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,705.313,0.000,0.000,0.000,0.000,705.313,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,1021.330,0.000,0.000,0.000,0.000,1021.330,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,1420.878,0.000,0.000,0.000,0.000,1420.878,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,1902.472,0.000,0.000,0.000,0.000,1902.472,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,2456.488,0.000,0.000,0.000,0.000,2456.488,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,3065.480,0.000,0.000,0.000,0.000,3065.480,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,3705.846,0.000,0.000,0.000,0.000,3705.846,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,4350.392,0.000,0.000,0.000,0.000,4350.392,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,4971.172,0.000,0.000,0.000,0.000,4971.172,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,5542.003,0.000,0.000,0.000,0.000,5542.003,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6040.377,0.000,0.000,0.000,0.000,6040.377,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6448.782,0.000,0.000,0.000,0.000,6448.782,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6755.625,0.000,0.000,0.000,0.000,6755.625,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,6955.853,0.000,0.000,0.000,0.000,6955.853,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,7051.203,0.000,0.000,0.000,0.000,7051.203,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,7049.870,0.000,0.001,0.000,0.000,7049.870,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,6965.420,0.000,0.002,0.000,0.000,6965.417,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,6815.018,0.000,0.005,0.000,0.000,6815.013,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,6617.290,0.000,0.012,0.000,0.000,6617.278,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,6390.247,0.000,0.028,0.000,0.000,6390.220,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,6149.693,0.000,0.062,0.000,0.000,6149.631,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,5908.299,0.000,0.137,0.000,0.000,5908.162,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,5675.327,0.000,0.290,0.000,0.000,5675.036,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,5456.836,0.000,0.598,0.000,0.000,5456.238,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,5256.153,0.000,1.198,0.000,0.000,5254.955,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,5074.450,0.000,2.327,0.000,0.000,5072.124,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,4911.346,0.000,4.387,0.000,0.000,4906.959,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,4765.463,0.000,8.032,0.000,0.000,4757.432,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4634.937,0.000,14.285,0.000,0.000,4620.652,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4517.830,0.000,24.699,0.000,0.000,4493.131,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,4412.447,0.000,41.550,0.000,0.000,4370.896,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,4317.521,0.000,68.061,0.000,0.000,4249.460,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,4232.289,0.000,108.600,0.000,0.000,4123.689,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,4290.375,133.919,218.401,33.992,28.590,3993.235,2.227,0.363,0.054,0.023,12.685,0.804
128,34.353,1352.872,1352.872,4357.939,267.838,354.595,68.004,57.198,3845.820,4.455,0.727,0.108,0.045,25.378,1.608
129,34.738,1740.499,1740.499,4435.291,401.757,524.335,102.037,85.822,3674.599,6.684,1.090,0.162,0.068,38.079,2.412
130,35.122,1706.873,1706.873,4522.817,535.676,733.876,136.089,114.463,3473.707,8.915,1.454,0.217,0.090,50.787,3.217
131,35.507,1934.788,1934.788,4620.843,669.595,986.566,170.160,143.120,3240.120,11.147,1.818,0.271,0.113,63.502,4.023
132,35.892,2416.148,2416.148,4729.517,803.514,1280.709,204.251,171.793,2975.684,13.380,2.182,0.325,0.136,76.224,4.829
133,36.276,2534.454,2534.454,4848.732,937.433,1608.354,238.360,200.482,2688.242,15.614,2.547,0.379,0.159,88.953,5.635
134,36.661,3005.093,3005.093,4978.092,1071.352,1956.058,272.489,229.187,2390.841,17.850,2.911,0.434,0.182,101.690,6.442
135,37.045,3264.332,3264.332,5116.905,1205.271,2307.727,306.637,257.909,2098.885,20.087,3.276,0.488,0.206,114.433,7.249
136,37.430,3502.437,3502.437,5264.219,1339.190,2648.326,340.805,286.647,1826.452,22.325,3.641,0.542,0.231,127.184,8.057
137,37.814,3619.769,3619.769,5418.869,1473.109,2966.743,374.992,315.401,1583.491,24.565,4.006,0.597,0.256,139.942,8.865
138,38.198,3743.749,3743.749,5579.538,1607.028,3256.815,409.200,344.173,1374.846,26.806,4.372,0.651,0.283,152.708,9.674
139,38.583,3821.573,3821.573,5744.816,1740.947,3516.727,443.428,372.962,1200.921,29.048,4.737,0.706,0.311,165.482,10.483
140,38.967,3818.557,3818.557,5913.249,1874.866,3747.617,477.677,401.768,1059.122,31.292,5.103,0.760,0.342,178.263,11.293
141,39.351,4057.047,4057.047,6083.369,2008.785,3952.152,511.947,430.592,945.313,33.537,5.469,0.815,0.376,191.052,12.103
142,39.736,3952.096,3952.096,6253.712,2142.704,4133.466,546.239,459.435,854.894,35.783,5.836,0.869,0.414,203.850,12.914
143,40.120,3799.846,3799.846,6422.828,2276.623,4294.534,580.553,488.295,783.437,38.031,6.202,0.924,0.457,216.655,13.725
144,40.504,3551.352,3551.352,6589.282,2410.542,4437.871,614.890,517.175,726.990,40.280,6.569,0.978,0.508,229.469,14.537
145,40.888,3630.415,3630.415,6751.677,2544.461,4565.467,649.251,546.073,682.161,42.531,6.936,1.033,0.569,242.292,15.349
146,41.272,3310.747,3310.747,6908.679,2678.380,4678.839,683.635,574.990,646.097,44.783,7.303,1.088,0.641,255.123,16.162
147,41.656,3142.010,3142.010,7059.075,2812.299,4779.149,718.045,603.926,616.420,47.036,7.671,1.143,0.729,267.964,16.975
148,42.040,2946.720,2946.720,7201.835,2946.218,4867.335,752.484,632.881,591.151,49.292,8.039,1.197,0.834,280.815,17.789
149,42.424,3332.288,3332.288,7336.188,3080.137,4944.247,786.954,661.855,568.662,51.548,8.407,1.252,0.962,293.677,18.603
150,42.808,2795.902,2795.902,7461.699,3214.056,5010.755,821.464,690.848,547.638,53.806,8.775,1.307,1.114,306.553,19.418
151,43.192,2942.995,2942.995,7578.332,3347.975,5067.823,856.024,719.861,527.058,56.065,9.143,1.362,1.294,319.446,20.234
152,43.575,3026.753,3026.753,7686.485,3481.894,5116.553,890.653,748.895,506.189,58.326,9.512,1.417,1.504,332.363,21.049
153,43.959,3083.368,3083.368,7786.998,3615.813,5158.190,925.380,777.952,484.587,60.588,9.881,1.472,1.746,345.313,21.866
154,44.343,3140.461,3140.461,7881.128,3749.732,5194.098,960.249,807.036,462.080,62.851,10.250,1.527,2.020,358.311,22.682
155,44.727,3318.973,3318.973,7970.486,3883.651,5225.708,995.326,836.154,438.749,65.115,10.619,1.582,2.326,371.381,23.500
156,45.110,3728.918,3728.918,8056.947,4017.570,5254.461,1030.708,865.319,414.890,67.381,10.989,1.637,2.661,384.558,24.317
157,45.494,3680.176,3680.176,8142.543,4151.489,5281.725,1066.535,894.549,390.960,69.647,11.359,1.692,3.023,397.890,25.135
158,45.878,3947.133,3947.133,8229.350,4285.408,5308.723,1103.000,923.874,367.522,71.915,11.728,1.747,3.410,411.450,25.954
159,46.261,4450.820,4450.820,8319.369,4419.327,5336.447,1140.367,953.337,345.180,74.184,12.098,1.802,3.817,425.337,26.772
160,46.645,4490.548,4490.548,8414.432,4553.246,5365.588,1178.985,983.004,324.530,76.454,12.468,1.857,4.240,439.684,27.591
161,47.028,5143.988,5143.988,8516.122,4687.165,5396.470,1219.306,1012.970,306.113,78.725,12.839,1.912,4.676,454.667,28.411
162,47.412,5496.743,5496.743,8625.724,4821.084,5429.005,1261.892,1043.368,290.385,80.998,13.209,1.968,5.120,470.516,29.231
163,47.795,5880.886,5880.886,8744.206,4955.003,5462.667,1307.418,1074.379,277.699,83.273,13.580,2.023,5.568,487.514,30.051
164,48.178,6192.559,6192.559,8872.224,5088.922,5496.508,1356.664,1106.243,268.296,85.550,13.951,2.078,6.016,506.012,30.872
165,48.562,6437.436,6437.436,9010.153,5222.842,5529.197,1410.478,1139.268,262.311,87.829,14.322,2.133,6.461,526.425,31.693
166,48.945,7298.560,7298.560,9158.131,5356.761,5559.120,1469.730,1173.836,259.771,90.112,14.693,2.189,6.897,549.231,32.515
167,49.328,7741.641,7741.641,9316.108,5490.680,5584.507,1535.220,1210.395,260.609,92.401,15.065,2.244,7.324,574.965,33.337
168,49.711,7851.541,7851.541,9483.901,5624.599,5603.605,1607.591,1249.455,264.671,94.697,15.437,2.299,7.740,604.205,34.160
169,50.094,8457.990,8457.990,9661.230,5758.518,5614.860,1687.208,1291.554,271.720,97.002,15.809,2.355,8.148,637.548,34.983
170,50.478,8715.738,8715.738,9847.751,5892.437,5617.105,1774.066,1337.232,281.445,99.321,16.181,2.410,8.551,675.587,35.807
171,50.861,9332.608,9332.608,10043.063,6026.356,5609.703,1867.713,1386.980,293.472,101.659,16.554,2.466,8.961,718.875,36.631
172,51.244,9926.805,9926.805,10246.709,6160.275,5592.641,1967.236,1441.194,307.376,104.020,16.927,2.521,9.393,767.895,37.456
173,51.627,10303.127,10303.127,10458.166,6294.194,5566.530,2071.292,1500.135,322.697,106.414,17.301,2.577,9.867,823.018,38.282
174,52.010,10743.895,10743.895,10676.821,6428.113,5532.542,2178.210,1563.896,338.963,108.848,17.676,2.632,10.409,884.479,39.109
175,52.393,11299.714,11299.714,10901.959,6562.032,5492.267,2286.128,1632.384,355.714,111.333,18.051,2.688,11.051,952.347,39.936
176,52.776,11436.225,11436.225,11132.754,6695.951,5447.540,2393.147,1705.326,372.520,113.883,18.428,2.744,11.827,1026.514,40.764
177,53.159,11932.590,11932.590,11368.272,6829.870,5400.270,2497.478,1782.280,389.004,116.510,18.806,2.800,12.776,1106.691,41.593
178,53.541,12568.731,12568.731,11607.496,6963.789,5352.283,2597.569,1862.667,404.853,119.230,19.186,2.856,13.935,1192.428,42.423
179,53.924,12740.275,12740.275,11849.363,7097.708,5305.214,2692.179,1945.801,419.826,122.060,19.570,2.911,15.342,1283.136,43.253
180,54.307,12955.323,12955.323,12092.814,7231.627,5260.445,2780.421,2030.926,433.757,125.018,19.956,2.967,17.034,1378.133,44.085
181,54.690,13469.191,13469.191,12336.864,7365.546,5219.078,2861.767,2117.251,446.545,128.122,20.348,3.023,19.041,1476.695,44.918
182,55.072,13892.829,13892.829,12580.663,7499.465,5181.952,2936.025,2203.979,458.154,131.391,20.747,3.080,21.388,1578.119,45.753
183,55.455,14537.975,14537.975,12823.576,7633.384,5149.660,3003.296,2290.340,468.598,134.843,21.154,3.136,24.090,1681.793,46.589
184,55.838,14705.541,14705.541,13065.241,7767.303,5122.593,3063.925,2375.613,477.934,138.495,21.573,3.192,27.148,1787.262,47.427
185,56.220,14612.969,14612.969,13305.635,7901.222,5100.968,3118.442,2459.155,486.249,142.360,22.007,3.248,30.553,1894.304,48.267
186,56.603,15237.036,15237.036,13545.132,8035.141,5084.865,3167.511,2540.418,493.655,146.450,22.460,3.305,34.273,2003.002,49.111
187,56.985,15844.496,15844.496,13784.556,8169.060,5074.249,3211.876,2618.967,500.273,150.769,22.937,3.361,38.263,2113.819,49.959
188,57.368,15949.013,15949.013,14025.245,8302.979,5068.991,3252.320,2694.495,506.231,155.318,23.444,3.418,42.452,2227.679,50.813
189,57.750,16648.771,16648.771,14269.122,8436.898,5068.887,3289.622,2766.835,511.656,160.088,23.989,3.474,46.750,2346.060,51.674
190,58.132,16327.654,16327.654,14615.733,8667.766,5109.000,3349.511,2857.012,520.445,166.708,24.848,3.571,51.060,2480.350,53.140
191,58.515,17093.359,17093.359,14971.515,8898.633,5153.686,3407.714,2944.125,528.932,173.513,25.763,3.667,55.241,2624.163,54.622
192,58.897,17809.720,17809.720,15340.779,9129.501,5202.597,3464.870,3028.472,537.217,180.470,26.742,3.764,59.152,2781.279,56.125
193,59.279,18337.189,18337.189,15728.924,9360.369,5255.368,3521.547,3110.520,545.387,187.540,27.798,3.861,62.647,2956.510,57.655
194,59.662,18401.833,18401.833,16142.606,9591.237,5311.630,3578.245,3190.900,553.518,194.677,28.940,3.958,65.581,3155.840,59.222
195,60.044,19061.670,19061.670,16589.914,9822.104,5371.027,3635.405,3270.424,561.674,201.834,30.180,4.056,67.820,3386.562,60.838
196,60.426,19463.773,19463.773,17080.528,10052.972,5433.235,3693.413,3350.078,569.910,208.957,31.527,4.153,69.252,3657.392,62.515
197,60.808,20064.542,20064.542,17625.827,10283.840,5497.969,3752.615,3431.035,578.272,215.998,32.989,4.251,69.793,3978.535,64.273
198,61.190,20286.434,20286.434,18238.925,10514.708,5564.993,3813.326,3514.660,586.801,222.909,34.572,4.348,69.396,4361.689,66.131
199,61.572,21173.784,21173.784,18934.608,10745.575,5634.127,3875.842,3602.511,595.533,229.652,36.280,4.446,68.054,4819.949,68.113
200,61.954,21587.872,21587.872,19729.130,10976.443,5705.248,3940.443,3696.350,604.497,236.196,38.112,4.545,65.806,5367.584,70.248
201,62.336,22886.481,22886.481,20639.843,11207.311,5778.283,4007.399,3798.139,613.721,242.520,40.065,4.643,62.730,6019.675,72.565
202,62.718,23549.834,23549.834,21684.651,11438.179,5853.208,4076.971,3910.032,623.227,248.615,42.132,4.742,58.939,6791.582,75.099
203,63.100,24534.242,24534.242,22881.257,11669.046,5930.032,4149.403,4034.367,633.032,254.484,44.303,4.842,54.576,7698.228,77.885
204,63.482,25568.764,25568.764,24246.229,11899.914,6008.793,4224.917,4173.631,643.149,260.138,46.564,4.942,49.801,8753.226,80.961
205,63.864,26729.606,26729.606,25793.887,12130.782,6089.544,4303.699,4330.421,653.583,265.598,48.898,5.042,44.782,9967.847,84.363
206,64.246,28017.618,28017.618,27535.070,12361.650,6172.343,4385.885,4507.381,664.330,270.892,51.289,5.143,39.685,11349.883,88.126
207,64.627,29195.839,29195.839,29475.831,12592.517,6257.248,4471.544,4707.124,675.380,276.054,53.718,5.245,34.660,12902.462,92.283
