section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,3421,,,,,,,,,,,,,
meta,chi2ndf,,,0.54029921025092786,,,,,,,,,,,,,
meta,chi2ndf_pois,,,0.56710892131669455,,,,,,,,,,,,,
meta,model_residual,,,0,,,,,,,,,,,,,
meta,gain,,,0.99995754249034063,,,,,,,,,,,,,
meta,offset_channels,,,-2.146710532127643,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Cs-137,Single,1,5542.0281659159464,89.904483785617856,40.03307156366504,81.6259788370674,10238.278047025531,88.306248200133538,,,,,,,,
limit,Cs-137,Single,1,5542.0281659159464,,40.03307156366504,81.6259788370674,,,,,93.022854252,150.79487909033324,0,0.28632028023951761,,
grey,below_floor,,,,,,,4738.5184254393162,11.641162554750471,,,,,,,,
grey,above_lines,,,,,,,21.406376364062005,0.052589245116021865,,,,,,,,
grey,spread_floor,,,100,,,,280,,,,,,,,,
grey,residual_floor,,,30,,,,96,,,,,,,,,
grey,residual_missing,,,0.16748087273558024,,,,,,,,,,,,,
grey,residual_excess,,,0.17505457782569236,,,,,,,,,,,,,
