ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,141.761,0.000,0.000,0.000,0.000,141.761,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,239.185,0.000,0.000,0.000,0.000,239.185,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,386.119,0.000,0.000,0.000,0.000,386.119,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,596.926,0.000,0.000,0.000,0.000,596.926,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,884.745,0.000,0.000,0.000,0.000,884.745,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,1258.899,0.000,0.000,0.000,0.000,1258.899,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,1722.325,0.000,0.000,0.000,0.000,1722.325,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,2269.707,0.000,0.000,0.000,0.000,2269.707,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,2886.880,0.000,0.000,0.000,0.000,2886.880,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,3551.778,0.000,0.000,0.000,0.000,3551.778,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,4236.711,0.000,0.000,0.000,0.000,4236.711,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,4911.389,0.000,0.000,0.000,0.000,4911.389,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,5545.994,0.000,0.000,0.000,0.000,5545.994,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6113.753,0.000,0.000,0.000,0.000,6113.753,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6592.816,0.000,0.000,0.000,0.000,6592.816,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6967.519,0.000,0.000,0.000,0.000,6967.519,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,7229.209,0.000,0.000,0.000,0.000,7229.209,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,7376.672,0.000,0.000,0.000,0.000,7376.671,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,7416.025,0.000,0.001,0.000,0.000,7416.024,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,7359.873,0.000,0.001,0.000,0.000,7359.872,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,7225.654,0.000,0.004,0.000,0.000,7225.651,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,7033.367,0.000,0.008,0.000,0.000,7033.359,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,6803.140,0.000,0.020,0.000,0.000,6803.120,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,6553.131,0.000,0.045,0.000,0.000,6553.086,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,6298.146,0.000,0.099,0.000,0.000,6298.047,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,6049.096,0.000,0.212,0.000,0.000,6048.884,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,5813.145,0.000,0.441,0.000,0.000,5812.705,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,5594.315,0.000,0.892,0.000,0.000,5593.423,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,5394.250,0.000,1.753,0.000,0.000,5392.497,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,5212.966,0.000,3.343,0.000,0.000,5209.623,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,5049.492,0.000,6.191,0.000,0.000,5043.302,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4902.369,0.000,11.133,0.000,0.000,4891.236,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4770.021,0.000,19.453,0.000,0.000,4750.567,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,4651.019,0.000,33.057,0.000,0.000,4617.963,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,4544.248,0.000,54.677,0.000,0.000,4489.570,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,4448.969,0.000,88.098,0.000,0.000,4360.871,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,4364.817,0.000,138.326,0.000,0.000,4226.491,0.000,0.000,0.000,0.000,0.000,0.000
128,34.353,1352.872,1352.872,4291.723,0.000,211.612,0.000,0.000,4080.110,0.000,0.000,0.000,0.000,0.000,0.000
129,34.738,1740.499,1740.499,4229.797,0.000,315.117,0.000,0.000,3914.680,0.000,0.000,0.000,0.000,0.000,0.000
130,35.122,1706.873,1706.873,4179.202,0.000,456.004,0.000,0.000,3723.198,0.000,0.000,0.000,0.000,0.000,0.000
131,35.507,1934.788,1934.788,4140.023,0.000,639.815,0.000,0.000,3500.208,0.000,0.000,0.000,0.000,0.000,0.000
132,35.892,2416.148,2416.148,4112.184,0.000,868.322,0.000,0.000,3243.861,0.000,0.000,0.000,0.001,0.000,0.000
133,36.276,2534.454,2534.454,4095.384,0.000,1137.590,0.000,0.000,2957.793,0.000,0.000,0.000,0.001,0.000,0.000
134,36.661,3005.093,3005.093,4089.088,0.000,1437.375,0.000,0.000,2651.710,0.000,0.000,0.000,0.002,0.000,0.000
135,37.045,3264.332,3264.332,4092.536,0.000,1752.652,0.000,0.000,2339.881,0.000,0.000,0.000,0.003,0.000,0.000
136,37.430,3502.437,3502.437,4104.785,0.000,2066.915,0.000,0.000,2037.865,0.000,0.000,0.000,0.005,0.000,0.000
137,37.814,3619.769,3619.769,4124.745,0.000,2365.782,0.000,0.000,1758.955,0.000,0.000,0.000,0.008,0.000,0.000
138,38.198,3743.749,3743.749,4151.222,0.000,2639.340,0.000,0.000,1511.870,0.000,0.000,0.000,0.012,0.000,0.000
139,38.583,3821.573,3821.573,4182.947,0.000,2882.639,0.000,0.000,1300.290,0.000,0.000,0.000,0.018,0.000,0.000
140,38.967,3818.557,3818.557,4218.589,0.000,3094.776,0.000,0.000,1123.787,0.000,0.000,0.000,0.026,0.000,0.000
141,39.351,4057.047,4057.047,4256.757,0.000,3277.424,0.000,0.000,979.296,0.000,0.000,0.000,0.038,0.000,0.000
142,39.736,3952.096,3952.096,4296.003,0.000,3433.469,0.001,0.000,862.480,0.000,0.000,0.000,0.053,0.000,0.000
143,40.120,3799.846,3799.846,4334.812,0.000,3566.047,0.001,0.000,768.689,0.000,0.000,0.000,0.075,0.000,0.000
144,40.504,3551.352,3551.352,4371.610,0.000,3677.994,0.002,0.000,693.509,0.000,0.000,0.000,0.104,0.000,0.000
145,40.888,3630.415,3630.415,4404.792,0.000,3771.628,0.004,0.000,633.016,0.000,0.000,0.000,0.143,0.001,0.000
146,41.272,3310.747,3310.747,4432.764,0.000,3848.724,0.008,0.000,583.835,0.000,0.000,0.000,0.195,0.002,0.000
147,41.656,3142.010,3142.010,4454.014,0.000,3910.620,0.014,0.001,543.114,0.000,0.000,0.000,0.263,0.003,0.000
148,42.040,2946.720,2946.720,4467.209,0.000,3958.364,0.025,0.001,508.462,0.000,0.000,0.000,0.350,0.007,0.000
149,42.424,3332.288,3332.288,4471.290,0.000,3992.877,0.045,0.002,477.892,0.000,0.000,0.000,0.461,0.012,0.000
150,42.808,2795.902,2795.902,4465.573,0.000,4015.095,0.079,0.004,449.772,0.000,0.000,0.000,0.600,0.022,0.000
151,43.192,2942.995,2942.995,4449.835,0.000,4026.076,0.138,0.008,422.803,0.000,0.000,0.000,0.770,0.039,0.000
152,43.575,3026.753,3026.753,4424.361,0.000,4027.059,0.239,0.014,396.005,0.000,0.000,0.000,0.974,0.069,0.000
153,43.959,3083.368,3083.368,4389.959,0.000,4019.477,0.405,0.026,368.716,0.000,0.000,0.000,1.215,0.120,0.000
154,44.343,3140.461,3140.461,4347.929,0.000,4004.927,0.678,0.047,340.582,0.000,0.000,0.000,1.492,0.203,0.000
155,44.727,3318.973,3318.973,4611.978,311.986,4099.757,80.648,67.091,323.631,5.217,0.852,0.127,1.859,28.033,4.761
156,45.110,3728.918,3728.918,4872.152,623.972,4190.935,160.916,134.199,305.955,10.438,1.705,0.254,2.261,55.961,9.524
157,45.494,3680.176,3680.176,5130.672,935.958,4280.106,241.607,201.386,287.954,15.661,2.558,0.381,2.694,84.028,14.291
158,45.878,3947.133,3947.133,5389.813,1247.944,4368.750,322.896,268.676,270.165,20.888,3.412,0.508,3.155,112.295,19.060
159,46.261,4450.820,4450.820,5651.774,1559.930,4458.097,405.024,336.105,253.205,26.117,4.266,0.635,3.639,140.845,23.831
160,46.645,4490.548,4490.548,5918.570,1871.917,4549.045,488.313,403.726,237.702,31.349,5.121,0.762,4.140,169.794,28.606
161,47.028,5143.988,5143.988,6191.946,2183.903,4642.105,573.184,471.619,224.242,36.585,5.976,0.889,4.653,199.296,33.382
162,47.412,5496.743,5496.743,6473.327,2495.889,4737.351,660.172,539.894,213.335,41.823,6.832,1.016,5.172,229.553,38.162
163,47.795,5880.886,5880.886,6763.794,2807.875,4834.398,749.930,608.707,205.388,47.065,7.688,1.143,5.691,260.820,42.944
164,48.178,6192.559,6192.559,7064.093,3119.861,4932.409,843.225,678.268,200.696,52.310,8.544,1.271,6.207,293.413,47.728
165,48.562,6437.436,6437.436,7374.664,3431.847,5030.134,940.915,748.849,199.439,57.560,9.401,1.398,6.712,327.715,52.515
166,48.945,7298.560,7298.560,7695.687,3743.833,5125.987,1043.908,820.793,201.694,62.814,10.259,1.526,7.204,364.171,57.305
167,49.328,7741.641,7741.641,8027.138,4055.819,5218.167,1153.083,894.516,207.433,68.075,11.117,1.654,7.677,403.290,62.097
168,49.711,7851.541,7851.541,8368.835,4367.805,5304.815,1269.199,970.499,216.539,73.344,11.975,1.781,8.131,445.627,66.892
169,50.094,8457.990,8457.990,8720.491,4679.791,5384.198,1392.782,1049.270,228.812,78.623,12.834,1.909,8.565,491.772,71.690
170,50.478,8715.738,8715.738,9081.739,4991.777,5454.891,1524.016,1131.376,243.972,83.916,13.694,2.037,8.985,542.323,76.490
171,50.861,9332.608,9332.608,9452.157,5303.764,5515.947,1662.657,1217.344,261.674,89.227,14.554,2.165,9.398,597.856,81.294
172,51.244,9926.805,9926.805,9831.268,5615.750,5567.009,1807.982,1307.637,281.513,94.561,15.415,2.293,9.818,658.893,86.100
173,51.627,10303.127,10303.127,10218.541,5927.736,5608.357,1958.811,1402.610,303.046,99.927,16.276,2.421,10.267,725.866,90.910
174,52.010,10743.895,10743.895,10613.370,6239.722,5640.869,2113.573,1502.472,325.807,105.332,17.139,2.549,10.768,799.084,95.723
175,52.393,11299.714,11299.714,11015.071,6551.708,5665.921,2270.432,1607.267,349.328,110.786,18.002,2.677,11.354,878.705,100.540
176,52.776,11436.225,11436.225,11422.870,6863.694,5685.230,2427.437,1716.861,373.165,116.303,18.868,2.805,12.061,964.719,105.360
177,53.159,11932.590,11932.590,11835.910,7175.680,5700.688,2582.682,1830.949,396.915,121.895,19.734,2.934,12.927,1056.936,110.183
178,53.541,12568.731,12568.731,12253.261,7487.666,5714.200,2734.437,1949.077,420.230,127.577,20.603,3.062,13.994,1154.997,115.011
179,53.924,12740.275,12740.275,12673.957,7799.652,5727.559,2881.254,2070.661,442.832,133.368,21.475,3.191,15.304,1258.394,119.843
180,54.307,12955.323,12955.323,13097.028,8111.638,5742.354,3022.024,2195.026,464.510,139.285,22.351,3.320,16.896,1366.505,124.679
181,54.690,13469.191,13469.191,13521.560,8423.624,5759.926,3156.007,2321.430,485.121,145.347,23.232,3.449,18.808,1478.638,129.521
182,55.072,13892.829,13892.829,13946.744,8735.610,5781.350,3282.815,2449.098,504.590,151.575,24.120,3.578,21.070,1594.097,134.367
183,55.455,14537.975,14537.975,14371.935,9047.597,5807.447,3402.386,2577.250,522.896,157.987,25.016,3.707,23.705,1712.235,139.219
184,55.838,14705.541,14705.541,14796.710,9359.583,5838.802,3514.933,2705.127,540.064,164.602,25.924,3.836,26.724,1832.530,144.078
185,56.220,14612.969,14612.969,15220.922,9671.569,5875.795,3620.889,2832.013,556.160,171.437,26.846,3.965,30.125,1954.653,148.945
186,56.603,15237.036,15237.036,15644.748,9983.555,5918.631,3720.853,2957.260,571.276,178.504,27.788,4.095,33.887,2078.536,153.821
187,56.985,15844.496,15844.496,16068.745,10295.541,5967.362,3815.531,3080.309,585.523,185.813,28.753,4.225,37.973,2204.448,158.710
188,57.368,15949.013,15949.013,16493.908,10607.527,6021.918,3905.688,3200.704,599.023,193.365,29.749,4.354,42.322,2333.068,163.615
189,57.750,16648.771,16648.771,16921.741,10919.513,6082.124,3992.110,3318.114,611.904,201.157,30.782,4.484,46.851,2465.570,168.541
190,58.132,16327.654,16327.654,17354.339,11231.499,6147.723,4075.562,3432.347,624.291,209.176,31.862,4.614,51.454,2603.710,173.494
191,58.515,17093.359,17093.359,17794.505,11543.485,6218.395,4156.770,3543.365,636.303,217.400,32.997,4.744,56.005,2749.932,178.485
192,58.897,17809.720,17809.720,18245.877,11855.471,6293.775,4236.402,3651.295,648.052,225.800,34.199,4.875,60.361,2907.482,183.526
193,59.279,18337.189,18337.189,18713.084,12167.457,6373.474,4315.057,3756.444,659.638,234.336,35.479,5.005,64.369,3080.535,188.634
194,59.662,18401.833,18401.833,19201.919,12479.444,6457.095,4393.269,3859.307,671.150,242.962,36.849,5.136,67.871,3274.336,193.831
195,60.044,19061.670,19061.670,19719.517,12791.430,6544.251,4471.508,3960.579,682.664,251.626,38.320,5.267,70.716,3495.327,199.143
196,60.426,19463.773,19463.773,20274.521,13103.416,6634.582,4550.187,4061.159,694.247,260.275,39.905,5.398,72.772,3751.273,204.607
197,60.808,20064.542,20064.542,20877.214,13415.402,6727.764,4629.678,4162.161,705.954,268.853,41.611,5.529,73.929,4051.351,210.264
198,61.190,20286.434,20286.434,21539.601,13727.388,6823.525,4710.321,4264.916,717.832,277.308,43.448,5.661,74.114,4406.187,216.166
199,61.572,21173.784,21173.784,22275.396,14039.374,6921.644,4792.439,4370.979,729.919,285.597,45.421,5.792,73.297,4827.810,222.374
200,61.954,21587.872,21587.872,23099.898,14351.360,7021.957,4876.342,4482.128,742.247,293.682,47.530,5.924,71.489,5329.513,228.958
201,62.336,22886.481,22886.481,24029.717,14663.346,7124.351,4962.340,4600.366,754.842,301.538,49.775,6.057,68.750,5925.571,235.998
202,62.718,23549.834,23549.834,25082.337,14975.332,7228.766,5050.741,4727.910,767.724,309.152,52.150,6.190,65.179,6630.813,243.582
203,63.100,24534.242,24534.242,26275.491,15287.318,7335.182,5141.848,4867.180,780.909,316.525,54.645,6.323,60.909,7460.031,251.806
204,63.482,25568.764,25568.764,27626.337,15599.304,7443.614,5235.957,5020.771,794.406,323.666,57.246,6.457,56.102,8427.214,260.769
205,63.864,26729.606,26729.606,29150.470,15911.291,7554.102,5333.339,5191.417,808.220,330.599,59.937,6.592,50.929,9544.627,270.572
206,64.246,28017.618,28017.618,30860.771,16223.277,7666.704,5434.228,5381.929,822.349,337.352,62.700,6.727,45.569,10821.758,281.315
207,64.627,29195.839,29195.839,32766.158,16535.263,7781.485,5538.802,5595.130,836.784,343.963,65.515,6.864,40.191,12264.193,293.090
208,65.009,30622.620,30622.620,34870.308,16847.249,7898.517,5647.160,5833.756,851.509,350.471,68.362,7.001,34.947,13872.463,305.978
