ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
57,11.459,23.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,11.796,50.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
59,12.133,84.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,12.470,132.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,12.807,160.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,13.144,207.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,13.481,240.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,13.818,297.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,14.155,288.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,14.492,317.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,14.830,363.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,15.167,315.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,15.504,384.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,15.841,329.122,340.703,111.893,267.886,26.531,22.302,5.488,1.734,0.283,0.042,0.017,14.775,1.627
71,16.178,363.898,344.126,115.424,268.982,27.374,23.011,5.679,1.789,0.292,0.043,0.018,15.244,1.679
72,16.516,378.716,347.465,119.055,269.924,28.241,23.740,5.879,1.846,0.302,0.045,0.018,15.727,1.732
73,16.853,372.714,351.036,122.824,271.001,29.142,24.496,6.089,1.905,0.311,0.046,0.019,16.228,1.787
74,17.190,376.682,355.111,126.774,272.460,30.085,25.289,6.314,1.966,0.321,0.048,0.019,16.754,1.845
75,17.528,360.754,359.373,130.928,273.964,31.077,26.123,6.555,2.031,0.332,0.049,0.020,17.306,1.906
76,17.865,394.052,363.576,135.323,275.245,32.127,27.006,6.816,2.100,0.343,0.051,0.021,17.891,1.971
77,18.202,395.830,367.864,140.011,276.409,33.247,27.947,7.100,2.173,0.355,0.053,0.022,18.515,2.039
78,18.540,387.831,372.409,145.050,277.589,34.451,28.959,7.413,2.251,0.368,0.055,0.022,19.185,2.113
79,18.877,402.016,377.479,150.513,279.002,35.755,30.056,7.760,2.337,0.382,0.057,0.023,19.912,2.193
80,19.215,378.093,383.158,156.479,280.676,37.180,31.254,8.149,2.430,0.397,0.059,0.024,20.705,2.281
81,19.552,376.460,389.089,163.032,282.197,38.745,32.569,8.591,2.532,0.414,0.061,0.025,21.577,2.377
82,19.890,374.761,395.290,170.282,283.502,40.477,34.025,9.094,2.645,0.432,0.064,0.026,22.541,2.483
83,20.227,405.317,401.968,178.366,284.699,42.407,35.647,9.678,2.771,0.453,0.067,0.027,23.616,2.601
84,20.565,406.136,409.456,187.446,286.004,44.575,37.469,10.361,2.913,0.476,0.071,0.029,24.823,2.734
85,20.902,360.432,418.041,197.714,287.557,47.026,39.530,11.174,3.073,0.502,0.074,0.030,26.188,2.884
86,21.240,414.732,427.710,209.389,289.178,49.813,41.872,12.151,3.255,0.532,0.079,0.032,27.740,3.055
87,21.578,409.253,438.351,222.728,290.556,52.996,44.549,13.336,3.464,0.566,0.084,0.034,29.513,3.251
88,21.915,429.401,450.251,238.050,291.723,56.653,47.623,14.792,3.703,0.605,0.090,0.037,31.549,3.475
89,22.253,433.553,463.819,255.735,292.771,60.874,51.170,16.604,3.978,0.650,0.096,0.039,33.900,3.734
90,22.590,408.403,479.587,276.223,293.849,65.763,55.280,18.889,4.298,0.703,0.104,0.043,36.622,4.034
91,22.928,490.184,497.544,299.321,294.932,71.275,59.914,21.777,4.658,0.762,0.113,0.046,39.692,4.372
92,23.266,433.816,516.558,323.689,295.558,77.093,64.803,25.407,5.038,0.824,0.122,0.050,42.932,4.729
93,23.604,455.223,535.739,348.118,295.321,82.929,69.706,30.023,5.420,0.886,0.131,0.054,46.181,5.086
94,23.941,534.964,554.627,371.731,293.902,88.570,74.447,36.019,5.788,0.946,0.140,0.057,49.322,5.432
95,24.279,524.113,572.823,393.619,290.868,93.803,78.844,43.977,6.130,1.002,0.149,0.061,52.235,5.753
96,24.617,555.780,590.003,412.917,285.644,98.422,82.725,54.664,6.432,1.052,0.156,0.064,54.806,6.036
97,24.955,605.222,605.697,428.880,277.533,102.252,85.943,68.758,6.681,1.092,0.162,0.067,56.935,6.271
98,25.293,592.334,619.393,440.965,266.106,105.157,88.381,86.519,6.871,1.123,0.166,0.069,58.549,6.448
99,25.630,638.259,630.988,448.911,251.552,107.077,89.992,107.806,6.996,1.144,0.169,0.070,59.615,6.565
100,25.968,583.187,640.720,452.775,234.860,108.031,90.791,131.822,7.057,1.154,0.171,0.071,60.139,6.623
101,26.306,725.704,649.127,452.933,217.615,108.106,90.852,157.297,7.061,1.154,0.171,0.071,60.171,6.627
102,26.644,727.591,656.827,450.004,201.433,107.439,90.288,182.881,7.016,1.147,0.170,0.071,59.794,6.585
103,26.982,721.219,664.131,444.706,187.467,106.209,89.249,207.285,6.935,1.134,0.168,0.070,59.102,6.509
104,27.320,780.442,671.438,437.894,176.333,104.627,87.916,229.757,6.831,1.117,0.165,0.069,58.210,6.410
105,27.658,729.442,679.523,430.567,168.017,102.923,86.480,250.499,6.718,1.098,0.163,0.068,57.251,6.304
106,27.996,828.959,689.219,423.723,162.069,101.330,85.136,270.199,6.613,1.081,0.160,0.067,56.355,6.205
107,28.334,808.257,701.411,418.288,158.180,100.077,84.077,289.477,6.530,1.067,0.158,0.067,55.648,6.127
108,28.672,771.439,716.135,414.763,156.077,99.292,83.413,308.317,6.477,1.059,0.157,0.067,55.196,6.077
109,29.010,808.996,732.583,413.199,155.448,98.977,83.143,326.216,6.455,1.055,0.156,0.067,55.006,6.056
110,29.348,815.809,750.217,413.593,156.085,99.129,83.264,342.850,6.463,1.056,0.157,0.067,55.078,6.064
111,29.686,811.810,768.759,415.892,157.849,99.742,83.772,358.100,6.502,1.062,0.157,0.068,55.404,6.099
112,30.024,853.698,787.901,419.922,160.616,100.785,84.642,371.860,6.568,1.073,0.159,0.072,55.963,6.160
113,30.363,849.737,807.277,425.402,164.219,102.175,85.802,384.139,6.656,1.088,0.161,0.074,56.716,6.243
114,30.701,847.663,825.814,431.723,168.424,103.770,87.132,394.462,6.758,1.104,0.164,0.076,57.583,6.338
115,31.039,839.886,842.372,438.221,172.993,105.413,88.501,402.322,6.863,1.121,0.166,0.078,58.475,6.435
116,31.377,800.513,856.339,444.413,177.772,107.001,89.827,407.528,6.964,1.138,0.169,0.080,59.330,6.529
117,31.715,867.737,867.390,449.952,182.618,108.431,91.016,410.151,7.054,1.153,0.171,0.082,60.099,6.613
118,32.054,777.624,875.424,454.588,187.457,109.649,92.025,410.307,7.130,1.165,0.173,0.084,60.747,6.683
119,32.392,811.661,880.324,458.074,192.215,110.597,92.807,408.097,7.188,1.175,0.174,0.086,61.245,6.737
120,32.730,802.552,881.770,460.201,196.837,111.237,93.332,403.357,7.226,1.181,0.175,0.088,61.564,6.771
121,33.069,839.033,879.749,460.917,201.281,111.533,93.564,396.201,7.241,1.183,0.175,0.090,61.694,6.784
122,33.407,762.069,874.630,460.318,205.590,111.517,93.531,386.879,7.235,1.182,0.175,0.092,61.649,6.778
123,33.745,783.293,866.948,458.589,209.821,111.233,93.272,375.752,7.212,1.178,0.174,0.093,61.454,6.755
124,34.084,847.735,857.379,455.982,214.051,110.740,92.837,363.271,7.175,1.172,0.173,0.095,61.143,6.719
125,34.422,739.550,846.351,452.703,218.344,110.100,92.283,349.637,7.128,1.165,0.172,0.096,60.750,6.673
126,34.760,743.735,834.089,448.921,222.712,109.328,91.612,335.033,7.072,1.156,0.171,0.098,60.285,6.620
127,35.099,753.773,821.169,444.992,227.254,108.520,90.911,319.688,7.014,1.146,0.169,0.099,59.801,6.565
128,35.437,759.995,807.987,441.021,231.968,107.702,90.201,303.928,6.956,1.137,0.168,0.100,59.317,6.508
129,35.776,733.442,795.102,437.233,236.892,106.941,89.553,288.060,6.900,1.128,0.167,0.102,58.903,6.455
130,36.114,742.480,782.900,433.828,242.059,106.253,88.952,272.489,6.850,1.119,0.165,0.103,58.500,6.407
131,36.453,789.666,771.521,430.901,247.491,105.677,88.446,257.187,6.807,1.112,0.164,0.105,58.164,6.365
132,36.791,764.591,761.040,428.519,253.191,105.232,88.066,242.150,6.773,1.107,0.163,0.106,57.917,6.332
133,37.130,753.666,751.641,426.754,259.148,104.942,87.880,227.433,6.749,1.103,0.163,0.108,57.805,6.308
134,37.468,752.595,743.372,425.667,265.415,104.799,87.740,213.277,6.735,1.101,0.162,0.110,57.737,6.294
135,37.807,718.222,736.463,425.310,271.988,104.828,87.746,199.729,6.732,1.100,0.162,0.111,57.772,6.291
136,38.146,763.149,730.985,425.696,278.880,105.035,87.905,186.832,6.741,1.102,0.163,0.113,57.915,6.299
137,38.484,759.708,726.719,426.747,286.054,105.401,88.204,174.442,6.760,1.105,0.163,0.115,58.156,6.316
138,38.823,719.117,723.586,428.423,293.493,105.911,88.615,162.553,6.790,1.110,0.164,0.117,58.489,6.343
139,39.162,808.226,721.558,430.691,301.171,106.561,89.143,151.162,6.828,1.116,0.165,0.119,58.912,6.378
140,39.500,773.747,720.648,433.529,309.059,107.347,89.821,140.286,6.875,1.124,0.166,0.121,59.424,6.422
141,39.839,810.562,720.932,436.937,317.177,108.269,90.638,129.991,6.932,1.133,0.167,0.123,60.025,6.475
142,40.178,722.193,722.240,440.832,325.324,109.308,91.493,120.439,6.996,1.143,0.169,0.125,60.706,6.535
143,40.517,718.861,724.288,445.079,333.155,110.439,92.425,111.699,7.065,1.155,0.170,0.127,61.450,6.599
144,40.855,841.936,727.046,449.638,340.663,111.656,93.427,103.765,7.140,1.167,0.172,0.130,62.254,6.669
145,41.194,808.159,730.513,454.480,347.890,112.953,94.495,96.606,7.220,1.180,0.174,0.133,63.117,6.743
146,41.533,759.197,734.694,459.582,354.893,114.325,95.623,90.184,7.303,1.194,0.176,0.136,64.036,6.821
147,41.872,791.678,739.636,464.929,361.752,115.772,96.811,84.466,7.391,1.208,0.178,0.140,65.013,6.902
148,42.211,828.312,744.966,470.331,368.243,117.254,98.025,79.404,7.480,1.223,0.180,0.144,66.026,6.985
149,42.549,817.608,750.444,475.649,374.267,118.739,99.238,74.938,7.568,1.237,0.182,0.148,67.057,7.066
150,42.888,854.573,756.021,480.820,379.859,120.215,100.437,71.015,7.654,1.251,0.184,0.153,68.103,7.145
151,43.227,856.724,761.691,485.800,385.079,121.675,101.617,67.586,7.737,1.265,0.186,0.159,69.162,7.221
152,43.566,893.689,767.463,490.549,389.995,123.113,102.772,64.605,7.817,1.278,0.188,0.165,70.231,7.295
153,43.905,879.428,773.286,495.011,394.620,124.522,103.894,62.021,7.893,1.293,0.190,0.172,71.313,7.364
154,44.244,874.244,778.713,499.001,398.693,125.858,104.947,59.764,7.963,1.305,0.191,0.180,72.382,7.426
155,44.583,927.208,783.622,502.446,402.172,127.107,105.918,57.787,8.023,1.315,0.193,0.188,73.434,7.480
156,44.922,859.656,787.980,505.300,405.068,128.266,106.801,56.054,8.076,1.324,0.194,0.197,74.472,7.525
157,45.261,798.472,791.839,507.542,407.424,129.334,107.597,54.538,8.119,1.331,0.195,0.207,75.529,7.562
158,45.600,870.955,795.180,509.161,409.289,130.312,108.303,53.215,8.153,1.337,0.196,0.218,76.564,7.589
159,45.939,836.326,797.939,510.153,410.610,131.206,108.923,52.049,8.177,1.341,0.196,0.229,77.596,7.607
160,46.278,770.441,799.956,510.526,411.235,132.024,109.462,50.997,8.193,1.344,0.196,0.241,78.645,7.616
161,46.617,804.665,801.283,510.318,411.176,132.782,109.947,50.035,8.200,1.345,0.196,0.253,79.727,7.618
162,46.957,748.297,801.987,509.583,410.494,133.497,110.364,49.149,8.200,1.345,0.196,0.267,80.861,7.611
163,47.296,764.740,802.206,508.393,409.257,134.191,110.741,48.330,8.193,1.344,0.196,0.281,82.073,7.597
164,47.635,771.336,802.086,506.832,407.541,134.893,111.100,47.568,8.182,1.343,0.195,0.295,83.388,7.578
165,47.974,711.412,801.639,504.965,405.296,135.626,111.467,46.842,8.167,1.340,0.194,0.310,84.834,7.558
166,48.313,789.080,800.875,502.866,402.504,136.412,111.845,46.133,8.149,1.338,0.194,0.326,86.439,7.532
167,48.652,709.564,799.953,500.624,399.232,137.278,112.261,45.435,8.130,1.335,0.193,0.343,88.239,7.504
168,48.992,766.009,799.051,498.331,395.570,138.254,112.737,44.747,8.111,1.332,0.192,0.359,90.269,7.476
169,49.331,709.825,798.367,496.074,391.618,139.367,113.299,44.068,8.094,1.329,0.191,0.377,92.570,7.450
170,49.670,668.827,798.041,493.927,387.443,140.639,113.957,43.401,8.080,1.327,0.190,0.394,95.180,7.424
171,50.010,701.683,798.089,491.929,382.999,142.089,114.726,42.732,8.070,1.326,0.190,0.413,98.140,7.401
172,50.349,717.722,798.610,490.120,378.316,143.732,115.617,42.059,8.064,1.325,0.189,0.431,101.492,7.382
173,50.688,726.982,799.750,488.537,373.462,145.582,116.642,41.382,8.063,1.325,0.188,0.450,105.285,7.368
174,51.028,722.429,801.670,487.208,368.516,147.654,117.810,40.706,8.068,1.326,0.188,0.469,109.567,7.362
175,51.367,752.801,804.487,486.149,363.550,149.949,119.125,40.038,8.078,1.327,0.188,0.488,114.383,7.356
176,51.706,765.509,808.210,485.370,358.607,152.426,120.598,39.379,8.094,1.330,0.187,0.508,119.721,7.355
177,52.046,747.583,812.742,484.874,353.700,155.015,122.242,38.731,8.116,1.333,0.187,0.528,125.525,7.359
178,52.385,754.809,818.116,484.653,348.873,157.692,124.063,38.099,8.145,1.338,0.187,0.549,131.799,7.368
179,52.725,742.701,824.375,484.688,344.170,160.435,126.067,37.485,8.180,1.344,0.187,0.570,138.551,7.382
180,53.064,922.664,831.576,484.960,339.645,163.229,128.260,36.895,8.220,1.350,0.187,0.591,145.793,7.401
181,53.404,873.481,839.709,485.449,335.341,166.045,130.635,36.334,8.267,1.357,0.188,0.614,153.499,7.424
182,53.743,859.855,848.586,486.134,331.277,168.832,133.151,35.804,8.319,1.366,0.188,0.637,161.555,7.452
183,54.083,850.008,858.027,486.998,327.465,171.545,135.773,35.306,8.378,1.375,0.188,0.661,169.847,7.484
184,54.422,823.674,868.012,488.031,323.943,174.175,138.497,34.842,8.443,1.385,0.189,0.687,178.327,7.520
185,54.762,917.234,878.507,489.212,320.729,176.711,141.319,34.416,8.514,1.396,0.189,0.715,186.952,7.560
186,55.101,919.494,889.497,490.522,317.849,179.153,144.237,34.029,8.592,1.408,0.190,0.744,195.686,7.604
187,55.441,964.055,900.882,491.949,315.293,181.484,147.225,33.679,8.677,1.422,0.191,0.776,204.479,7.652
188,55.781,940.946,912.491,493.485,313.022,183.678,150.240,33.365,8.770,1.436,0.191,0.810,213.270,7.704
189,56.120,939.909,924.256,495.126,311.021,185.730,153.263,33.085,8.870,1.451,0.192,0.847,222.031,7.761
190,56.460,940.986,936.198,496.871,309.301,187.651,156.290,32.839,8.980,1.468,0.193,0.888,230.762,7.821
191,56.800,939.731,948.358,498.723,307.868,189.455,159.322,32.628,9.100,1.486,0.194,0.932,239.481,7.887
192,57.139,991.991,960.776,500.674,306.717,191.156,162.357,32.452,9.231,1.506,0.194,0.980,248.221,7.957
193,57.479,1039.879,973.382,502.723,305.808,192.746,165.370,32.306,9.371,1.528,0.195,1.034,256.986,8.033
194,57.819,1082.180,986.116,504.868,305.099,194.217,168.340,32.187,9.518,1.551,0.196,1.093,265.794,8.116
195,58.158,1111.884,999.036,507.109,304.575,195.579,171.264,32.092,9.674,1.576,0.197,1.157,274.712,8.204
196,58.498,1065.295,1012.262,509.444,304.234,196.853,174.148,32.021,9.837,1.604,0.198,1.228,283.835,8.298
197,58.838,1067.522,1025.954,511.872,304.084,198.061,177.005,31.975,10.008,1.634,0.199,1.307,293.276,8.399
198,59.178,1132.524,1040.231,514.391,304.111,199.218,179.840,31.953,10.187,1.667,0.200,1.394,303.149,8.507
199,59.518,1104.120,1055.089,516.996,304.269,200.315,182.637,31.949,10.371,1.703,0.201,1.490,313.521,8.627
200,59.857,1191.230,1070.570,519.683,304.519,201.352,185.387,31.961,10.559,1.742,0.203,1.595,324.495,8.752
201,60.197,1151.307,1086.847,522.446,304.857,202.344,188.107,31.986,10.751,1.784,0.204,1.710,336.213,8.887
202,60.537,1087.385,1100.007,521.169,303.862,202.303,189.970,31.872,10.880,1.820,0.203,1.836,348.287,8.969
203,60.877,1213.644,1114.395,519.956,302.964,202.255,191.847,31.773,11.012,1.860,0.203,1.974,361.440,9.062
204,61.217,1155.425,1130.118,518.803,302.142,202.203,193.745,31.686,11.145,1.904,0.203,2.122,375.796,9.166
205,61.557,1230.988,1147.206,517.701,301.354,202.136,195.663,31.607,11.277,1.952,0.202,2.272,391.454,9.283
206,61.897,1298.095,1165.808,516.644,300.586,202.059,197.617,31.535,11.406,2.004,0.202,2.422,408.558,9.413
207,62.237,1273.954,1186.140,515.626,299.838,201.984,199.633,31.470,11.532,2.060,0.202,2.569,427.288,9.558
208,62.577,1295.544,1208.442,514.641,299.118,201.925,201.743,31.411,11.654,2.121,0.201,2.711,447.833,9.719
209,62.917,1262.288,1232.984,513.684,298.437,201.898,203.981,31.361,11.772,2.187,0.201,2.846,470.399,9.898
210,63.257,1277.438,1259.854,512.752,297.775,201.894,206.356,31.316,11.884,2.257,0.201,2.970,495.100,10.095
211,63.597,1329.255,1289.178,511.840,297.113,201.907,208.881,31.275,11.990,2.330,0.201,3.081,522.081,10.313
212,63.937,1304.069,1321.202,510.944,296.453,201.942,211.586,31.237,12.089,2.408,0.201,3.178,551.549,10.554
213,64.277,1308.334,1356.222,510.060,295.803,202.012,214.506,31.203,12.182,2.490,0.200,3.257,583.744,10.820
214,64.617,1359.189,1394.581,509.186,295.180,202.129,217.681,31.175,12.268,2.576,0.200,3.317,618.936,11.113
215,64.957,1438.334,1436.619,508.319,294.596,202.305,221.150,31.154,12.348,2.666,0.200,3.357,657.401,11.435
216,65.297,1391.340,1482.470,507.458,294.026,202.523,224.918,31.137,12.422,2.760,0.200,3.375,699.318,11.786
217,65.638,1539.453,1532.453,506.602,293.469,202.786,229.015,31.124,12.489,2.857,0.200,3.371,744.972,12.165
218,65.978,1623.600,1586.984,505.748,292.935,203.101,233.483,31.116,12.551,2.956,0.200,3.345,794.717,12.574
219,66.318,1533.270,1646.545,504.898,292.441,203.482,238.369,31.114,12.608,3.060,0.200,3.297,848.955,13.015
220,66.658,1583.868,1711.683,504.050,292.005,203.942,243.726,31.121,12.662,3.166,0.199,3.227,908.140,13.489
221,66.998,1592.456,1782.793,503.203,291.629,204.485,249.596,31.136,12.714,3.277,0.199,3.137,972.616,13.998
222,67.339,1559.170,1859.935,502.358,291.285,205.094,255.993,31.157,12.762,3.390,0.199,3.029,1042.483,14.538
223,67.679,1653.057,1943.635,501.513,290.983,205.778,262.970,31.184,12.809,3.506,0.199,2.905,1118.188,15.107
224,68.019,1709.128,2034.506,500.670,290.735,206.549,270.591,31.219,12.855,3.626,0.199,2.767,1200.251,15.709
225,68.359,1844.984,2133.231,499.827,290.556,207.421,278.922,31.263,12.902,3.750,0.199,2.617,1289.254,16.342
226,68.700,1925.911,2240.430,498.984,290.461,208.408,288.035,31.319,12.951,3.878,0.199,2.458,1385.706,17.010
227,69.040,1894.253,2354.733,498.142,290.435,209.484,297.945,31.382,13.002,4.010,0.199,2.293,1488.271,17.707
228,69.380,2047.622,2474.512,497.300,290.461,210.623,308.663,31.447,13.056,4.147,0.199,2.124,1595.357,18.429
229,69.721,2095.439,2599.607,496.458,290.550,211.825,320.259,31.516,13.113,4.289,0.199,1.954,1706.719,19.177
230,70.061,2206.847,2729.875,495.616,290.715,213.098,332.808,31.587,13.175,4.438,0.199,1.786,1822.113,19.951
231,70.402,2296.328,2865.164,494.775,290.967,214.444,346.395,31.662,13.243,4.593,0.199,1.621,1941.284,20.751
232,70.742,2475.549,3004.510,493.934,291.314,215.858,361.024,31.739,13.317,4.756,0.200,1.461,2063.258,21.578
233,71.082,2545.594,3143.784,493.092,291.727,217.284,376.391,31.815,13.397,4.927,0.200,1.309,2184.303,22.426
234,71.423,2795.368,3280.303,492.251,292.199,218.691,392.338,31.888,13.484,5.107,0.200,1.164,2301.933,23.293
235,71.763,2886.039,3412.468,491.410,292.739,220.069,408.817,31.957,13.579,5.298,0.200,1.029,2414.595,24.179
