arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw1;1460.800;1460.8000;0;0.00;0.000000E+000;1.057565E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.057565E-006
direct_peakw1;1460.800;1460.8000;1;2.00;0.000000E+000;1.018828E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.018828E-006
direct_peakw1;1460.800;1460.8000;2;4.00;0.000000E+000;5.902735E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.902735E-007
direct_peakw1;1460.800;1460.8000;3;6.00;0.000000E+000;1.213216E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.213216E-006
direct_peakw1;1460.800;1460.8000;4;8.00;0.000000E+000;2.656880E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.656880E-006
direct_peakw1;1460.800;1460.8000;5;10.00;0.000000E+000;1.473760E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.473760E-006
direct_peakw1;1460.800;1460.8000;6;12.00;0.000000E+000;1.356284E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.356284E-006
direct_peakw1;1460.800;1460.8000;7;14.00;0.000000E+000;1.860685E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.860685E-006
direct_peakw1;1460.800;1460.8000;8;16.00;0.000000E+000;2.804172E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.804172E-006
direct_peakw1;1460.800;1460.8000;9;18.00;0.000000E+000;1.384988E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.384988E-006
direct_peakw1;1460.800;1460.8000;10;20.00;0.000000E+000;2.454847E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.454847E-006
direct_peakw1;1460.800;1460.8000;11;22.00;0.000000E+000;7.420886E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.420886E-007
direct_peakw1;1460.800;1460.8000;12;24.00;0.000000E+000;1.534077E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.534077E-006
direct_peakw1;1460.800;1460.8000;13;26.00;0.000000E+000;9.606680E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.606680E-007
direct_peakw1;1460.800;1460.8000;14;28.00;0.000000E+000;1.235531E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.235531E-006
direct_peakw1;1460.800;1460.8000;15;30.00;0.000000E+000;1.468548E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.468548E-006
direct_peakw1;1460.800;1460.8000;16;32.00;0.000000E+000;8.542568E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.542568E-007
direct_peakw1;1460.800;1460.8000;17;34.00;0.000000E+000;2.089306E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.089306E-006
direct_peakw1;1460.800;1460.8000;18;36.00;0.000000E+000;1.634987E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.634987E-006
direct_peakw1;1460.800;1460.8000;19;38.00;0.000000E+000;1.676654E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.676654E-006
direct_peakw1;1460.800;1460.8000;20;40.00;0.000000E+000;1.747828E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.747828E-006
direct_peakw1;1460.800;1460.8000;21;42.00;0.000000E+000;2.157804E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.157804E-006
direct_peakw1;1460.800;1460.8000;22;44.00;0.000000E+000;2.360088E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.360088E-006
direct_peakw1;1460.800;1460.8000;23;46.00;0.000000E+000;9.746977E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.746977E-007
direct_peakw1;1460.800;1460.8000;24;48.00;0.000000E+000;1.654381E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.654381E-006
direct_peakw1;1460.800;1460.8000;25;50.00;0.000000E+000;1.815982E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.815982E-006
direct_peakw1;1460.800;1460.8000;26;52.00;0.000000E+000;2.184654E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.184654E-006
direct_peakw1;1460.800;1460.8000;27;54.00;0.000000E+000;3.435094E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.435094E-006
direct_peakw1;1460.800;1460.8000;28;56.00;0.000000E+000;3.322969E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.322969E-006
direct_peakw1;1460.800;1460.8000;29;58.00;0.000000E+000;9.455553E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.455553E-007
direct_peakw1;1460.800;1460.8000;30;60.00;0.000000E+000;2.090659E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.090659E-006
direct_peakw1;1460.800;1460.8000;31;62.00;0.000000E+000;2.909341E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.909341E-006
direct_peakw1;1460.800;1460.8000;32;64.00;0.000000E+000;1.146667E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.146667E-006
direct_peakw1;1460.800;1460.8000;33;66.00;0.000000E+000;3.094065E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.094065E-006
direct_peakw1;1460.800;1460.8000;34;68.00;0.000000E+000;1.425935E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.425935E-006
direct_peakw1;1460.800;1460.8000;35;70.00;0.000000E+000;4.304991E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.304991E-007
direct_peakw1;1460.800;1460.8000;36;72.00;0.000000E+000;2.569501E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.569501E-006
direct_peakw1;1460.800;1460.8000;37;74.00;0.000000E+000;7.066542E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.066542E-007
direct_peakw1;1460.800;1460.8000;38;76.00;0.000000E+000;2.457513E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.457513E-006
direct_peakw1;1460.800;1460.8000;39;78.00;0.000000E+000;1.629772E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.629772E-006
direct_peakw1;1460.800;1460.8000;40;80.00;0.000000E+000;2.541336E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.541336E-006
direct_peakw1;1460.800;1460.8000;41;82.00;0.000000E+000;1.847643E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.847643E-006
direct_peakw1;1460.800;1460.8000;42;84.00;0.000000E+000;3.339549E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.339549E-006
direct_peakw1;1460.800;1460.8000;43;86.00;0.000000E+000;1.477532E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.477532E-006
direct_peakw1;1460.800;1460.8000;44;88.00;0.000000E+000;7.570442E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.570442E-007
