arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0;1460.800;1460.8000;0;0.00;0.000000E+000;3.314809E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.314809E-005
direct_peakw0;1460.800;1460.8000;1;2.00;0.000000E+000;3.895276E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.895276E-005
direct_peakw0;1460.800;1460.8000;2;4.00;0.000000E+000;4.067285E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.067285E-005
direct_peakw0;1460.800;1460.8000;3;6.00;0.000000E+000;4.722631E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.722631E-005
direct_peakw0;1460.800;1460.8000;4;8.00;0.000000E+000;4.236331E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.236331E-005
direct_peakw0;1460.800;1460.8000;5;10.00;0.000000E+000;4.998289E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.998289E-005
direct_peakw0;1460.800;1460.8000;6;12.00;0.000000E+000;4.221317E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.221317E-005
direct_peakw0;1460.800;1460.8000;7;14.00;0.000000E+000;4.129598E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.129598E-005
direct_peakw0;1460.800;1460.8000;8;16.00;0.000000E+000;5.087972E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.087972E-005
direct_peakw0;1460.800;1460.8000;9;18.00;0.000000E+000;4.984349E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.984349E-005
direct_peakw0;1460.800;1460.8000;10;20.00;0.000000E+000;5.282213E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.282213E-005
direct_peakw0;1460.800;1460.8000;11;22.00;0.000000E+000;5.420378E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.420378E-005
direct_peakw0;1460.800;1460.8000;12;24.00;0.000000E+000;6.684059E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.684059E-005
direct_peakw0;1460.800;1460.8000;13;26.00;0.000000E+000;6.007430E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.007430E-005
