arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0;1460.800;1460.8000;0;0.00;0.000000E+000;1.057585E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.057585E-006
direct_peakw0;1460.800;1460.8000;1;2.00;0.000000E+000;1.018835E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.018835E-006
direct_peakw0;1460.800;1460.8000;2;4.00;0.000000E+000;5.902469E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.902469E-007
direct_peakw0;1460.800;1460.8000;3;6.00;0.000000E+000;1.213331E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.213331E-006
direct_peakw0;1460.800;1460.8000;4;8.00;0.000000E+000;2.656965E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.656965E-006
direct_peakw0;1460.800;1460.8000;5;10.00;0.000000E+000;1.473786E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.473786E-006
direct_peakw0;1460.800;1460.8000;6;12.00;0.000000E+000;1.356241E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.356241E-006
direct_peakw0;1460.800;1460.8000;7;14.00;0.000000E+000;1.861097E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.861097E-006
direct_peakw0;1460.800;1460.8000;8;16.00;0.000000E+000;2.803887E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.803887E-006
direct_peakw0;1460.800;1460.8000;9;18.00;0.000000E+000;1.385170E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.385170E-006
direct_peakw0;1460.800;1460.8000;10;20.00;0.000000E+000;2.454506E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.454506E-006
direct_peakw0;1460.800;1460.8000;11;22.00;0.000000E+000;7.423550E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.423550E-007
direct_peakw0;1460.800;1460.8000;12;24.00;0.000000E+000;1.533840E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.533840E-006
direct_peakw0;1460.800;1460.8000;13;26.00;0.000000E+000;9.609721E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.609721E-007
direct_peakw0;1460.800;1460.8000;14;28.00;0.000000E+000;1.235469E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.235469E-006
direct_peakw0;1460.800;1460.8000;15;30.00;0.000000E+000;1.468461E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.468461E-006
direct_peakw0;1460.800;1460.8000;16;32.00;0.000000E+000;8.539214E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.539214E-007
direct_peakw0;1460.800;1460.8000;17;34.00;0.000000E+000;2.090277E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.090277E-006
direct_peakw0;1460.800;1460.8000;18;36.00;0.000000E+000;1.634529E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.634529E-006
direct_peakw0;1460.800;1460.8000;19;38.00;0.000000E+000;1.676957E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.676957E-006
direct_peakw0;1460.800;1460.8000;20;40.00;0.000000E+000;1.747728E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.747728E-006
direct_peakw0;1460.800;1460.8000;21;42.00;0.000000E+000;2.158916E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.158916E-006
direct_peakw0;1460.800;1460.8000;22;44.00;0.000000E+000;2.358260E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.358260E-006
direct_peakw0;1460.800;1460.8000;23;46.00;0.000000E+000;9.753543E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.753543E-007
direct_peakw0;1460.800;1460.8000;24;48.00;0.000000E+000;1.654402E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.654402E-006
direct_peakw0;1460.800;1460.8000;25;50.00;0.000000E+000;1.816550E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.816550E-006
direct_peakw0;1460.800;1460.8000;26;52.00;0.000000E+000;2.184707E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.184707E-006
direct_peakw0;1460.800;1460.8000;27;54.00;0.000000E+000;3.437292E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.437292E-006
direct_peakw0;1460.800;1460.8000;28;56.00;0.000000E+000;3.320084E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.320084E-006
direct_peakw0;1460.800;1460.8000;29;58.00;0.000000E+000;9.449428E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.449428E-007
direct_peakw0;1460.800;1460.8000;30;60.00;0.000000E+000;2.093894E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.093894E-006
direct_peakw0;1460.800;1460.8000;31;62.00;0.000000E+000;2.906106E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.906106E-006
direct_peakw0;1460.800;1460.8000;32;64.00;0.000000E+000;1.148040E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.148040E-006
direct_peakw0;1460.800;1460.8000;33;66.00;0.000000E+000;3.095283E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.095283E-006
