arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_pos1off1;1460.800;1460.8000;0;0.00;0.000000E+000;3.240716E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.240716E-005
direct_peakw0_pos1off1;1460.800;1460.8000;1;2.00;0.000000E+000;3.870086E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.870086E-005
direct_peakw0_pos1off1;1460.800;1460.8000;2;4.00;0.000000E+000;3.944584E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.944584E-005
direct_peakw0_pos1off1;1460.800;1460.8000;3;6.00;0.000000E+000;4.777947E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.777947E-005
direct_peakw0_pos1off1;1460.800;1460.8000;4;8.00;0.000000E+000;4.136168E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.136168E-005
direct_peakw0_pos1off1;1460.800;1460.8000;5;10.00;0.000000E+000;5.054811E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.054811E-005
direct_peakw0_pos1off1;1460.800;1460.8000;6;12.00;0.000000E+000;4.204652E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.204652E-005
direct_peakw0_pos1off1;1460.800;1460.8000;7;14.00;0.000000E+000;4.135752E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.135752E-005
direct_peakw0_pos1off1;1460.800;1460.8000;8;16.00;0.000000E+000;5.127454E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.127454E-005
direct_peakw0_pos1off1;1460.800;1460.8000;9;18.00;0.000000E+000;4.911015E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.911015E-005
direct_peakw0_pos1off1;1460.800;1460.8000;10;20.00;0.000000E+000;5.357385E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.357385E-005
direct_peakw0_pos1off1;1460.800;1460.8000;11;22.00;0.000000E+000;5.499544E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.499544E-005
direct_peakw0_pos1off1;1460.800;1460.8000;12;24.00;0.000000E+000;6.688702E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.688702E-005
direct_peakw0_pos1off1;1460.800;1460.8000;13;26.00;0.000000E+000;6.004836E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.004836E-005
direct_peakw0_pos1off1;1460.800;1460.8000;14;28.00;0.000000E+000;5.496282E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.496282E-005
direct_peakw0_pos1off1;1460.800;1460.8000;15;30.00;0.000000E+000;5.350066E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.350066E-005
