ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.018,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.051,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.143,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.376,0.000,0.000,0.000,0.000,0.376,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.943,0.000,0.000,0.000,0.000,0.943,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,2.249,0.000,0.000,0.000,0.000,2.249,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,5.100,0.000,0.000,0.000,0.000,5.100,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,11.006,0.000,0.000,0.000,0.000,11.006,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,22.605,0.000,0.000,0.000,0.000,22.605,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,44.205,0.000,0.000,0.000,0.000,44.205,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,82.339,0.000,0.000,0.000,0.000,82.339,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,146.172,0.000,0.000,0.000,0.000,146.172,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,247.489,0.000,0.000,0.000,0.000,247.489,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,400.001,0.000,0.000,0.000,0.000,400.001,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,617.791,0.000,0.000,0.000,0.000,617.791,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,912.986,0.000,0.000,0.000,0.000,912.986,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,1293.018,0.000,0.000,0.000,0.000,1293.018,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,1758.164,0.000,0.000,0.000,0.000,1758.164,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,2300.083,0.000,0.000,0.000,0.000,2300.083,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,2901.889,0.000,0.000,0.000,0.000,2901.889,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,3539.789,0.000,0.000,0.000,0.000,3539.789,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,4185.829,0.000,0.000,0.000,0.000,4185.829,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,4810.977,0.000,0.000,0.000,0.000,4810.977,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,5387.823,0.000,0.000,0.000,0.000,5387.823,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,5892.561,0.000,0.000,0.000,0.000,5892.561,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,6306.324,0.000,0.000,0.000,0.000,6306.324,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,6616.174,0.000,0.000,0.000,0.000,6616.174,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6815.940,0.000,0.000,0.000,0.000,6815.940,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6906.770,0.000,0.000,0.000,0.000,6906.770,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6897.052,0.000,0.000,0.000,0.000,6897.052,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,6801.387,0.000,0.001,0.000,0.000,6801.386,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,6638.601,0.000,0.002,0.000,0.000,6638.598,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,6429.186,0.000,0.006,0.000,0.000,6429.180,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,6192.784,0.000,0.014,0.000,0.000,6192.770,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,5946.270,0.000,0.033,0.000,0.000,5946.237,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,5702.714,0.000,0.075,0.000,0.000,5702.639,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,5471.173,0.000,0.164,0.000,0.000,5471.008,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,5257.074,0.000,0.349,0.000,0.000,5256.725,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,5062.870,0.000,0.720,0.000,0.000,5062.151,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,4888.779,0.000,1.440,0.000,0.000,4887.340,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,4733.485,0.000,2.793,0.000,0.000,4730.692,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,4594.790,0.000,5.253,0.000,0.000,4589.537,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,4470.198,0.000,9.586,0.000,0.000,4460.613,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,4357.393,0.000,16.980,0.000,0.000,4340.413,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,4254.591,0.000,29.227,0.000,0.000,4225.364,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4160.728,0.000,48.935,0.000,0.000,4111.793,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4075.475,0.000,79.761,0.000,0.000,3995.714,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,3999.110,0.000,126.605,0.000,0.000,3872.505,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,3932.298,0.000,195.651,0.000,0.000,3736.647,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,3875.833,0.000,294.031,0.000,0.000,3581.802,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,3957.180,126.774,474.200,31.046,26.101,3406.510,2.032,0.332,0.049,0.021,13.067,3.822
128,34.353,1352.872,1352.872,4049.975,253.548,696.272,62.109,52.216,3200.722,4.065,0.664,0.099,0.041,26.141,7.646
129,34.738,1740.499,1740.499,4154.248,380.322,961.668,93.188,78.345,2963.046,6.099,0.996,0.148,0.062,39.222,11.472
130,35.122,1706.873,1706.873,4269.626,507.096,1265.856,124.284,104.488,2697.642,8.134,1.329,0.198,0.083,52.310,15.300
131,35.507,1934.788,1934.788,4395.366,633.870,1597.938,155.397,130.645,2414.665,10.170,1.661,0.247,0.104,65.405,19.130
132,35.892,2416.148,2416.148,4530.433,760.644,1942.528,186.526,156.816,2128.467,12.207,1.994,0.297,0.126,78.507,22.962
133,36.276,2534.454,2534.454,4673.586,887.418,2283.347,217.672,183.000,1854.084,14.245,2.327,0.346,0.148,91.615,26.796
134,36.661,3005.093,3005.093,4823.471,1014.192,2606.821,248.835,209.200,1603.734,16.285,2.660,0.396,0.171,104.731,30.632
135,37.045,3264.332,3264.332,4978.692,1140.966,2904.136,280.015,235.413,1384.836,18.325,2.993,0.445,0.195,117.855,34.470
136,37.430,3502.437,3502.437,5137.873,1267.740,3171.378,311.213,261.642,1199.927,20.367,3.327,0.495,0.221,130.985,38.311
137,37.814,3619.769,3619.769,5299.681,1394.513,3408.397,342.428,287.885,1047.821,22.410,3.661,0.545,0.249,144.124,42.154
138,38.198,3743.749,3743.749,5462.832,1521.287,3617.302,373.662,314.143,925.125,24.454,3.995,0.594,0.279,157.269,45.998
139,38.583,3821.573,3821.573,5626.068,1648.061,3801.168,404.914,340.417,827.503,26.499,4.329,0.644,0.314,170.423,49.846
140,38.967,3818.557,3818.557,5788.135,1774.835,3963.176,436.185,366.707,750.519,28.546,4.663,0.694,0.355,183.585,53.695
141,39.351,4057.047,4057.047,5947.749,1901.609,4106.142,467.475,393.013,690.070,30.593,4.997,0.743,0.402,196.754,57.547
142,39.736,3952.096,3952.096,6103.594,2028.383,4232.340,498.785,419.334,642.562,32.642,5.332,0.793,0.459,209.932,61.401
143,40.120,3799.846,3799.846,6254.335,2155.157,4343.498,530.115,445.672,604.930,34.693,5.667,0.843,0.528,223.118,65.258
144,40.504,3551.352,3551.352,6398.677,2281.931,4440.901,561.467,472.026,574.589,36.744,6.002,0.893,0.613,236.313,69.116
145,40.888,3630.415,3630.415,6535.445,2408.705,4525.534,592.841,498.396,549.372,38.797,6.337,0.943,0.716,249.517,72.978
146,41.272,3310.747,3310.747,6663.687,2535.479,4598.246,624.240,524.782,527.470,40.851,6.673,0.993,0.842,262.732,76.841
147,41.656,3142.010,3142.010,6782.783,2662.253,4659.891,655.671,551.185,507.403,42.906,7.009,1.043,0.995,275.958,80.707
148,42.040,2946.720,2946.720,6892.542,2789.027,4711.433,687.139,577.604,487.996,44.962,7.345,1.093,1.178,289.200,84.575
149,42.424,3332.288,3332.288,6993.261,2915.801,4754.017,718.658,604.040,468.383,47.020,7.681,1.143,1.394,302.461,88.445
150,42.808,2795.902,2795.902,7085.750,3042.575,4788.980,750.251,630.495,448.004,49.078,8.017,1.193,1.645,315.751,92.317
151,43.192,2942.995,2942.995,7171.305,3169.349,4817.828,781.949,656.971,426.601,51.138,8.353,1.243,1.930,329.081,96.192
152,43.575,3026.753,3026.753,7251.638,3296.123,4842.173,813.804,683.473,404.194,53.199,8.690,1.293,2.251,342.472,100.068
153,43.959,3083.368,3083.368,7328.765,3422.897,4863.656,845.894,710.008,381.049,55.260,9.027,1.343,2.604,355.956,103.946
154,44.343,3140.461,3140.461,7404.873,3549.671,4883.848,878.330,736.590,357.614,57.323,9.364,1.393,2.985,369.577,107.826
155,44.727,3318.973,3318.973,7482.183,3676.445,4904.153,911.273,763.240,334.462,59.387,9.701,1.443,3.392,383.402,111.708
156,45.110,3728.918,3728.918,7562.813,3803.219,4925.724,944.944,789.990,312.214,61.451,10.038,1.493,3.819,397.524,115.591
157,45.494,3680.176,3680.176,7648.663,3929.993,4949.371,979.646,816.887,291.486,63.517,10.375,1.543,4.261,412.075,119.476
158,45.878,3947.133,3947.133,7741.339,4056.767,4975.505,1015.776,844.005,272.834,65.584,10.713,1.594,4.712,427.228,123.363
159,46.261,4450.820,4450.820,7842.102,4183.540,5004.090,1053.840,871.445,256.721,67.651,11.051,1.644,5.168,443.213,127.252
160,46.645,4490.548,4490.548,7951.868,4310.314,5034.628,1094.466,899.350,243.504,69.721,11.388,1.694,5.623,460.324,131.142
161,47.028,5143.988,5143.988,8071.227,4437.088,5066.173,1138.392,927.915,233.423,71.792,11.726,1.744,6.071,478.927,135.034
162,47.412,5496.743,5496.743,8200.498,4563.862,5097.383,1186.455,957.393,226.609,73.865,12.065,1.795,6.509,499.465,138.929
163,47.795,5880.886,5880.886,8339.790,4690.636,5126.616,1239.537,988.109,223.094,75.941,12.403,1.845,6.931,522.459,142.825
164,48.178,6192.559,6192.559,8489.074,4817.410,5152.058,1298.498,1020.453,222.818,78.020,12.742,1.895,7.334,548.500,146.723
165,48.562,6437.436,6437.436,8648.235,4944.184,5171.884,1364.080,1054.883,225.643,80.106,13.080,1.946,7.715,578.239,150.624
166,48.945,7298.560,7298.560,8817.118,5070.958,5184.444,1436.794,1091.901,231.360,82.199,13.419,1.996,8.076,612.365,154.527
167,49.328,7741.641,7741.641,8995.543,5197.732,5188.441,1516.809,1132.027,239.693,84.302,13.759,2.047,8.420,651.573,158.433
168,49.711,7851.541,7851.541,9183.308,5324.506,5183.081,1603.867,1175.764,250.311,86.421,14.098,2.097,8.754,696.533,162.341
169,50.094,8457.990,8457.990,9380.164,5451.280,5168.168,1697.238,1223.554,262.830,88.558,14.438,2.148,9.093,747.842,166.252
170,50.478,8715.738,8715.738,9585.787,5578.054,5144.124,1795.741,1275.734,276.834,90.722,14.778,2.198,9.454,805.987,170.167
171,50.861,9332.608,9332.608,9799.735,5704.828,5111.933,1897.822,1332.504,291.888,92.920,15.119,2.249,9.864,871.303,174.084
172,51.244,9926.805,9926.805,10021.427,5831.602,5073.013,2001.680,1393.906,307.558,95.161,15.461,2.299,10.351,943.942,178.005
173,51.627,10303.127,10303.127,10250.121,5958.376,5029.062,2105.422,1459.812,323.432,97.457,15.804,2.350,10.951,1023.848,181.930
174,52.010,10743.895,10743.895,10484.920,6085.150,4981.888,2207.217,1529.936,339.139,99.820,16.148,2.401,11.700,1110.756,185.858
175,52.393,11299.714,11299.714,10724.797,6211.924,4933.262,2305.425,1603.848,354.362,102.266,16.493,2.452,12.640,1204.200,189.790
176,52.776,11436.225,11436.225,10968.640,6338.698,4884.808,2398.692,1680.998,368.848,104.810,16.841,2.502,13.811,1303.541,193.727
177,53.159,11932.590,11932.590,11215.312,6465.472,4837.943,2486.003,1760.742,382.410,107.470,17.192,2.553,15.252,1408.014,197.669
178,53.541,12568.731,12568.731,11463.728,6592.246,4793.842,2566.703,1842.375,394.926,110.266,17.547,2.604,16.999,1516.784,201.615
179,53.924,12740.275,12740.275,11712.928,6719.020,4753.441,2640.482,1925.154,406.335,113.215,17.907,2.655,19.084,1629.019,205.568
180,54.307,12955.323,12955.323,11962.150,6845.794,4717.453,2707.338,2008.329,416.628,116.338,18.275,2.706,21.530,1743.956,209.527
181,54.690,13469.191,13469.191,12210.897,6972.567,4686.389,2767.534,2091.167,425.841,119.652,18.653,2.758,24.349,1860.987,213.495
182,55.072,13892.829,13892.829,12458.994,7099.341,4660.591,2821.540,2172.979,434.044,123.174,19.044,2.809,27.540,1979.727,217.473
183,55.455,14537.975,14537.975,12706.637,7226.115,4640.244,2869.974,2253.138,441.335,126.916,19.452,2.860,31.086,2100.094,221.464
184,55.838,14705.541,14705.541,12954.445,7352.889,4625.403,2913.551,2331.104,447.825,130.888,19.881,2.911,34.949,2222.383,225.473
185,56.220,14612.969,14612.969,13203.510,7479.663,4616.009,2953.030,2406.442,453.638,135.090,20.337,2.963,39.072,2347.345,229.506
186,56.603,15237.036,15237.036,13455.465,7606.437,4611.901,2989.175,2478.833,458.895,139.520,20.829,3.014,43.373,2476.275,233.572
187,56.985,15844.496,15844.496,13712.578,7733.211,4612.832,3022.719,2548.098,463.719,144.163,21.362,3.066,47.748,2611.110,237.684
188,57.368,15949.013,15949.013,13977.870,7859.985,4618.491,3054.341,2614.200,468.221,148.999,21.947,3.117,52.074,2754.542,241.857
189,57.750,16648.771,16648.771,14255.266,7986.759,4628.516,3084.654,2677.266,472.504,153.997,22.594,3.169,56.209,2910.159,246.117
190,58.132,16327.654,16327.654,14500.328,8064.084,4625.138,3101.924,2727.250,474.803,158.312,23.182,3.201,59.995,3077.468,248.974
191,58.515,17093.359,17093.359,14768.813,8141.408,4625.331,3118.892,2774.959,477.053,162.703,23.854,3.233,63.286,3267.434,251.987
192,58.897,17809.720,17809.720,15068.538,8218.733,4628.707,3135.964,2821.051,479.320,167.120,24.622,3.266,65.934,3487.267,255.206
193,59.279,18337.189,18337.189,15409.035,8296.057,4634.904,3153.496,2866.374,481.661,171.510,25.495,3.298,67.809,3745.706,258.699
194,59.662,18401.833,18401.833,15801.723,8373.382,4643.605,3171.808,2911.976,484.124,175.818,26.484,3.330,68.808,4053.142,262.545
195,60.044,19061.670,19061.670,16260.018,8450.706,4654.544,3191.195,2959.106,486.747,179.997,27.596,3.363,68.864,4421.681,266.841
196,60.426,19463.773,19463.773,16799.330,8528.030,4667.511,3211.940,3009.221,489.565,184.002,28.835,3.396,67.952,4865.118,271.706
197,60.808,20064.542,20064.542,17436.942,8605.355,4682.355,3234.324,3063.987,492.603,187.801,30.204,3.429,66.091,5398.791,277.273
198,61.190,20286.434,20286.434,18191.707,8682.679,4698.977,3258.632,3125.277,495.885,191.370,31.699,3.462,63.346,6039.281,283.696
199,61.572,21173.784,21173.784,19083.556,8760.004,4717.322,3285.149,3195.169,499.426,194.699,33.315,3.495,59.820,6803.930,291.147
200,61.954,21587.872,21587.872,20132.777,8837.328,4737.373,3314.162,3275.928,503.241,197.790,35.043,3.528,55.650,7710.167,299.810
201,62.336,22886.481,22886.481,21359.078,8914.653,4759.136,3345.946,3369.993,507.335,200.654,36.869,3.562,50.996,8774.622,309.880
202,62.718,23549.834,23549.834,22780.434,8991.977,4782.631,3380.753,3479.932,511.712,203.315,38.776,3.596,46.030,10012.049,321.554
203,63.100,24534.242,24534.242,24411.748,9069.302,4807.886,3418.793,3608.398,516.366,205.801,40.747,3.631,40.923,11434.091,335.025
204,63.482,25568.764,25568.764,26263.392,9146.626,4834.925,3460.218,3758.058,521.285,208.147,42.762,3.666,35.838,13047.934,350.473
205,63.864,26729.606,26729.606,28339.704,9223.951,4863.765,3505.097,3931.505,526.447,210.389,44.800,3.701,30.917,14854.938,368.056
206,64.246,28017.618,28017.618,30637.538,9301.275,4894.412,3553.400,4131.155,531.822,212.564,46.845,3.738,26.280,16849.334,387.898
207,64.627,29195.839,29195.839,33144.996,9378.600,4926.859,3604.977,4359.126,537.373,214.708,48.880,3.775,22.015,19017.112,410.082
