section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,872,,,,,,,,,,,,,
meta,chi2ndf,,,2.5073958252193114,,,,,,,,,,,,,
meta,chi2ndf_pois,,,5.5536485618743994,,,,,,,,,,,,,
meta,model_residual,,,0.1762485421409605,,,,,,,,,,,,,
meta,gain,,,1.003762826914542,,,,,,,,,,,,,
meta,offset_channels,,,-0.59166309772126979,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Cs-137,Single,1,2466.0043993215218,114.16857063871493,8.8585292969822973,18.099410883033265,61912.822404685176,91.381728714622085,,,,,,,,
limit,Cs-137,Single,1,2466.0043993215218,,8.8585292969822973,18.099410883033265,,,,,93.022854252,454.41346817506667,0,0.58359205457875674,,
grey,below_floor,,,,,,,12329.361038007464,8.5940264614617075,,,,,,,,
grey,above_lines,,,,,,,34.782670114671234,0.024244823916202439,,,,,,,,
grey,spread_floor,,,100,,,,42,,,,,,,,,
grey,residual_floor,,,30,,,,12,,,,,,,,,
grey,residual_missing,,,0.097277561301334622,,,,,,,,,,,,,
grey,residual_excess,,,0.054526978284621795,,,,,,,,,,,,,
