section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,10192.295860357141,,,,,,,,,,,,,
meta,chi2ndf,,,3.9706324706842016,,,,,,,,,,,,,
meta,chi2ndf_pois,,,92.021498195265224,,,,,,,,,,,,,
meta,model_residual,,,0.33059428334517982,,,,,,,,,,,,,
meta,gain,,,0.98877353841849214,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Cs-137,Single,1,5238.205551725946,537.97577260229468,3.0032706831812797,6.0372502597877249,3293131.4652944389,99.642089061215287,,,,,,,,
limit,Cs-137,Single,1,5238.205551725946,,3.0032706831812797,6.0372502597877249,,,,,93.022854252,3795.4712922277713,0,0.51779081382821435,,
untied_tail,Cs-137,layer,,,,,,85288.05884729563,,,,,,,,,
tail_in_layer,Cs-137,Single,,,,,,85288.05884729563,,,,,,,,,
grey,below_floor,,,,,,,0,0,,,,,,,,
grey,above_lines,,,,,,,28219.923903061619,0.35791093878471275,,,,,,,,
grey,spread_floor,,,0,,,,0,,,,,,,,,
grey,residual_floor,,,30,,,,92,,,,,,,,,
grey,residual_missing,,,0.042282051764789857,,,,,,,,,,,,,
grey,residual_excess,,,0.025503871460065768,,,,,,,,,,,,,
