keV,response
0.000,2.56000000E-005
1.000,1.79000000E-005
2.000,3.70000000E-006
3.000,2.70000000E-006
4.000,3.00000000E-006
5.000,1.09000000E-005
6.000,8.60000000E-006
7.000,6.40000000E-006
8.000,6.70000000E-006
9.000,4.90000000E-006
10.000,5.20000000E-006
11.000,3.60000000E-006
12.000,4.60000000E-006
13.000,5.10000000E-006
14.000,5.30000000E-006
15.000,3.80000000E-006
16.000,5.40000000E-006
17.000,4.20000000E-006
18.000,5.70000000E-006
19.000,5.60000000E-006
20.000,5.60000000E-006
21.000,5.00000000E-006
22.000,4.60000000E-006
23.000,4.20000000E-006
24.000,4.80000000E-006
25.000,4.70000000E-006
26.000,5.80000000E-006
27.000,6.00000000E-006
28.000,4.20000000E-006
29.000,4.20000000E-006
30.000,3.70000000E-006
31.000,4.00000000E-006
32.000,4.80000000E-006
33.000,6.90000000E-006
34.000,3.20000000E-006
35.000,5.10000000E-006
36.000,6.20000000E-006
37.000,5.90000000E-006
38.000,4.80000000E-006
39.000,5.40000000E-006
40.000,5.90000000E-006
41.000,5.20000000E-006
42.000,5.20000000E-006
43.000,4.30000000E-006
44.000,5.10000000E-006
45.000,4.00000000E-006
46.000,4.30000000E-006
47.000,4.60000000E-006
48.000,5.10000000E-006
49.000,3.90000000E-006
50.000,6.10000000E-006
51.000,5.40000000E-006
52.000,4.20000000E-006
53.000,4.40000000E-006
54.000,3.50000000E-006
55.000,3.50000000E-006
56.000,4.30000000E-006
57.000,4.80000000E-006
58.000,4.10000000E-006
59.000,3.70000000E-006
60.000,5.00000000E-006
61.000,4.70000000E-006
62.000,5.40000000E-006
63.000,4.20000000E-006
64.000,4.30000000E-006
65.000,4.40000000E-006
66.000,4.30000000E-006
67.000,4.10000000E-006
68.000,5.40000000E-006
69.000,4.60000000E-006
70.000,4.10000000E-006
71.000,4.10000000E-006
72.000,5.60000000E-006
73.000,4.30000000E-006
74.000,3.60000000E-006
75.000,3.90000000E-006
76.000,6.70000000E-006
77.000,5.40000000E-006
78.000,3.80000000E-006
79.000,4.00000000E-006
80.000,4.70000000E-006
81.000,3.70000000E-006
82.000,4.50000000E-006
83.000,4.40000000E-006
84.000,3.90000000E-006
85.000,4.40000000E-006
86.000,4.30000000E-006
87.000,5.40000000E-006
88.000,3.80000000E-006
89.000,4.00000000E-006
90.000,4.60000000E-006
91.000,4.30000000E-006
92.000,4.40000000E-006
93.000,4.20000000E-006
94.000,4.20000000E-006
95.000,3.50000000E-006
96.000,4.90000000E-006
97.000,5.20000000E-006
98.000,3.70000000E-006
99.000,5.30000000E-006
100.000,5.30000000E-006
101.000,3.60000000E-006
102.000,4.90000000E-006
103.000,3.10000000E-006
104.000,4.70000000E-006
105.000,3.90000000E-006
106.000,4.30000000E-006
107.000,4.50000000E-006
108.000,5.00000000E-006
109.000,3.20000000E-006
110.000,3.40000000E-006
111.000,4.10000000E-006
112.000,4.20000000E-006
113.000,4.20000000E-006
114.000,4.00000000E-006
115.000,5.50000000E-006
116.000,4.00000000E-006
117.000,3.70000000E-006
118.000,3.20000000E-006
119.000,4.70000000E-006
120.000,5.10000000E-006
121.000,4.10000000E-006
122.000,4.80000000E-006
123.000,4.60000000E-006
124.000,5.10000000E-006
125.000,5.10000000E-006
126.000,4.10000000E-006
127.000,4.20000000E-006
128.000,4.10000000E-006
129.000,3.30000000E-006
130.000,3.80000000E-006
131.000,4.60000000E-006
132.000,4.00000000E-006
133.000,4.90000000E-006
134.000,4.80000000E-006
135.000,4.40000000E-006
136.000,4.80000000E-006
137.000,4.80000000E-006
138.000,4.10000000E-006
139.000,4.30000000E-006
140.000,5.10000000E-006
141.000,3.80000000E-006
142.000,4.20000000E-006
143.000,4.70000000E-006
144.000,3.90000000E-006
145.000,4.40000000E-006
146.000,4.50000000E-006
147.000,5.50000000E-006
148.000,4.80000000E-006
149.000,4.00000000E-006
150.000,5.00000000E-006
151.000,4.30000000E-006
152.000,4.30000000E-006
153.000,4.20000000E-006
154.000,4.40000000E-006
155.000,4.80000000E-006
156.000,3.60000000E-006
157.000,4.70000000E-006
158.000,3.20000000E-006
159.000,4.20000000E-006
160.000,4.10000000E-006
161.000,4.70000000E-006
162.000,3.50000000E-006
163.000,4.90000000E-006
164.000,3.50000000E-006
165.000,4.20000000E-006
166.000,5.80000000E-006
167.000,2.90000000E-006
168.000,3.50000000E-006
169.000,4.20000000E-006
170.000,3.60000000E-006
171.000,4.40000000E-006
172.000,3.40000000E-006
173.000,5.00000000E-006
174.000,3.30000000E-006
175.000,5.30000000E-006
176.000,3.90000000E-006
177.000,3.90000000E-006
178.000,3.70000000E-006
179.000,4.10000000E-006
180.000,4.70000000E-006
181.000,3.40000000E-006
182.000,2.90000000E-006
183.000,4.50000000E-006
184.000,5.40000000E-006
185.000,3.90000000E-006
186.000,3.60000000E-006
187.000,4.10000000E-006
188.000,4.80000000E-006
189.000,3.30000000E-006
190.000,3.20000000E-006
191.000,3.90000000E-006
192.000,3.20000000E-006
193.000,3.10000000E-006
194.000,4.30000000E-006
195.000,4.40000000E-006
196.000,3.80000000E-006
197.000,3.80000000E-006
198.000,3.90000000E-006
199.000,4.70000000E-006
200.000,4.10000000E-006
201.000,4.10000000E-006
202.000,4.10000000E-006
203.000,2.80000000E-006
204.000,3.40000000E-006
205.000,4.20000000E-006
206.000,3.90000000E-006
207.000,4.40000000E-006
208.000,3.60000000E-006
209.000,4.30000000E-006
210.000,4.80000000E-006
211.000,3.70000000E-006
212.000,3.60000000E-006
213.000,3.70000000E-006
214.000,3.80000000E-006
215.000,3.30000000E-006
216.000,4.20000000E-006
217.000,4.60000000E-006
218.000,3.70000000E-006
219.000,3.20000000E-006
220.000,3.50000000E-006
221.000,3.10000000E-006
222.000,3.70000000E-006
223.000,3.80000000E-006
224.000,4.20000000E-006
225.000,4.00000000E-006
226.000,5.80000000E-006
227.000,3.30000000E-006
228.000,3.50000000E-006
229.000,4.40000000E-006
230.000,4.10000000E-006
231.000,4.70000000E-006
232.000,3.10000000E-006
233.000,3.60000000E-006
234.000,4.60000000E-006
235.000,4.80000000E-006
236.000,3.70000000E-006
237.000,3.80000000E-006
238.000,5.20000000E-006
239.000,4.40000000E-006
240.000,2.80000000E-006
241.000,3.10000000E-006
242.000,4.00000000E-006
243.000,3.50000000E-006
244.000,3.60000000E-006
245.000,4.00000000E-006
246.000,3.60000000E-006
247.000,4.20000000E-006
248.000,3.30000000E-006
249.000,5.00000000E-006
250.000,2.90000000E-006
251.000,3.40000000E-006
252.000,4.40000000E-006
253.000,4.30000000E-006
254.000,4.50000000E-006
255.000,3.60000000E-006
256.000,4.00000000E-006
257.000,4.50000000E-006
258.000,4.10000000E-006
259.000,3.10000000E-006
260.000,3.80000000E-006
261.000,2.90000000E-006
262.000,3.50000000E-006
263.000,3.00000000E-006
264.000,4.60000000E-006
265.000,4.60000000E-006
266.000,3.80000000E-006
267.000,3.30000000E-006
268.000,3.40000000E-006
269.000,4.20000000E-006
270.000,4.50000000E-006
271.000,3.00000000E-006
272.000,3.70000000E-006
273.000,3.20000000E-006
274.000,3.50000000E-006
275.000,3.30000000E-006
276.000,3.70000000E-006
277.000,4.00000000E-006
278.000,4.20000000E-006
279.000,4.80000000E-006
280.000,4.10000000E-006
281.000,3.50000000E-006
282.000,3.10000000E-006
283.000,4.40000000E-006
284.000,4.10000000E-006
285.000,3.30000000E-006
286.000,4.30000000E-006
287.000,3.60000000E-006
288.000,3.90000000E-006
289.000,5.00000000E-006
290.000,3.70000000E-006
291.000,3.80000000E-006
292.000,3.30000000E-006
293.000,3.30000000E-006
294.000,4.10000000E-006
295.000,3.70000000E-006
296.000,3.40000000E-006
297.000,3.90000000E-006
298.000,4.10000000E-006
299.000,3.70000000E-006
300.000,4.00000000E-006
301.000,4.90000000E-006
302.000,4.30000000E-006
303.000,3.60000000E-006
304.000,3.80000000E-006
305.000,3.80000000E-006
306.000,5.00000000E-006
307.000,3.60000000E-006
308.000,4.00000000E-006
309.000,3.50000000E-006
310.000,3.10000000E-006
311.000,4.90000000E-006
312.000,3.50000000E-006
313.000,4.30000000E-006
314.000,3.80000000E-006
315.000,3.80000000E-006
316.000,2.80000000E-006
317.000,4.40000000E-006
318.000,3.30000000E-006
319.000,5.00000000E-006
320.000,4.00000000E-006
321.000,4.50000000E-006
322.000,3.80000000E-006
323.000,3.50000000E-006
324.000,2.40000000E-006
325.000,3.60000000E-006
326.000,3.40000000E-006
327.000,3.30000000E-006
328.000,3.20000000E-006
329.000,3.50000000E-006
330.000,3.40000000E-006
331.000,4.10000000E-006
332.000,2.90000000E-006
333.000,3.70000000E-006
334.000,2.80000000E-006
335.000,3.70000000E-006
336.000,3.50000000E-006
337.000,2.90000000E-006
338.000,4.00000000E-006
339.000,3.00000000E-006
340.000,3.00000000E-006
341.000,3.30000000E-006
342.000,4.20000000E-006
343.000,3.60000000E-006
344.000,3.10000000E-006
345.000,3.90000000E-006
346.000,3.80000000E-006
347.000,3.80000000E-006
348.000,2.70000000E-006
349.000,4.70000000E-006
350.000,3.80000000E-006
351.000,3.30000000E-006
352.000,3.80000000E-006
353.000,3.50000000E-006
354.000,3.40000000E-006
355.000,3.60000000E-006
356.000,3.60000000E-006
357.000,3.10000000E-006
358.000,3.80000000E-006
359.000,4.50000000E-006
360.000,4.90000000E-006
361.000,3.40000000E-006
362.000,3.80000000E-006
363.000,4.10000000E-006
364.000,5.10000000E-006
365.000,4.60000000E-006
366.000,3.60000000E-006
367.000,3.20000000E-006
368.000,3.10000000E-006
369.000,3.60000000E-006
370.000,4.60000000E-006
371.000,3.50000000E-006
372.000,3.80000000E-006
373.000,4.40000000E-006
374.000,4.10000000E-006
375.000,4.10000000E-006
376.000,3.60000000E-006
377.000,3.50000000E-006
378.000,3.60000000E-006
379.000,2.90000000E-006
380.000,4.00000000E-006
381.000,3.10000000E-006
382.000,4.00000000E-006
383.000,4.10000000E-006
384.000,3.10000000E-006
385.000,3.90000000E-006
386.000,3.60000000E-006
387.000,3.20000000E-006
388.000,3.40000000E-006
389.000,3.20000000E-006
390.000,3.70000000E-006
391.000,3.90000000E-006
392.000,3.40000000E-006
393.000,3.50000000E-006
394.000,3.60000000E-006
395.000,3.80000000E-006
396.000,3.90000000E-006
397.000,2.80000000E-006
398.000,3.20000000E-006
399.000,3.30000000E-006
400.000,2.60000000E-006
401.000,3.60000000E-006
402.000,3.40000000E-006
403.000,3.90000000E-006
404.000,3.80000000E-006
405.000,4.00000000E-006
406.000,2.80000000E-006
407.000,4.90000000E-006
408.000,4.30000000E-006
409.000,3.80000000E-006
410.000,4.10000000E-006
411.000,4.00000000E-006
412.000,3.20000000E-006
413.000,2.90000000E-006
414.000,2.30000000E-006
415.000,3.20000000E-006
416.000,4.10000000E-006
417.000,3.60000000E-006
418.000,4.30000000E-006
419.000,2.90000000E-006
420.000,3.70000000E-006
421.000,3.20000000E-006
422.000,5.10000000E-006
423.000,3.90000000E-006
424.000,3.90000000E-006
425.000,3.10000000E-006
426.000,3.70000000E-006
427.000,2.70000000E-006
428.000,3.30000000E-006
429.000,3.50000000E-006
430.000,3.50000000E-006
431.000,4.00000000E-006
432.000,2.60000000E-006
433.000,3.80000000E-006
434.000,5.10000000E-006
435.000,3.30000000E-006
436.000,3.10000000E-006
437.000,3.40000000E-006
438.000,2.90000000E-006
439.000,3.80000000E-006
440.000,3.10000000E-006
441.000,3.10000000E-006
442.000,3.80000000E-006
443.000,3.00000000E-006
444.000,3.90000000E-006
445.000,3.60000000E-006
446.000,3.70000000E-006
447.000,2.50000000E-006
448.000,5.10000000E-006
449.000,3.40000000E-006
450.000,4.70000000E-006
451.000,3.40000000E-006
452.000,2.90000000E-006
453.000,3.50000000E-006
454.000,3.10000000E-006
455.000,3.60000000E-006
456.000,3.50000000E-006
457.000,2.80000000E-006
458.000,2.90000000E-006
459.000,2.90000000E-006
460.000,3.40000000E-006
461.000,3.30000000E-006
462.000,3.80000000E-006
463.000,3.20000000E-006
464.000,3.80000000E-006
465.000,2.60000000E-006
466.000,2.70000000E-006
467.000,3.20000000E-006
468.000,3.00000000E-006
469.000,3.00000000E-006
470.000,3.50000000E-006
471.000,3.30000000E-006
472.000,3.50000000E-006
473.000,3.60000000E-006
474.000,4.10000000E-006
475.000,3.40000000E-006
476.000,2.90000000E-006
477.000,3.50000000E-006
478.000,4.30000000E-006
479.000,3.30000000E-006
480.000,2.90000000E-006
481.000,3.40000000E-006
482.000,3.10000000E-006
483.000,2.90000000E-006
484.000,3.30000000E-006
485.000,2.10000000E-006
486.000,3.30000000E-006
487.000,2.70000000E-006
488.000,3.10000000E-006
489.000,3.00000000E-006
490.000,3.20000000E-006
491.000,4.40000000E-006
492.000,3.70000000E-006
493.000,4.20000000E-006
494.000,2.80000000E-006
495.000,3.70000000E-006
496.000,2.80000000E-006
497.000,3.50000000E-006
498.000,3.80000000E-006
499.000,3.30000000E-006
500.000,3.20000000E-006
501.000,3.30000000E-006
502.000,3.70000000E-006
503.000,3.50000000E-006
504.000,3.40000000E-006
505.000,3.60000000E-006
506.000,3.20000000E-006
507.000,3.50000000E-006
508.000,2.10000000E-006
509.000,2.90000000E-006
510.000,3.60000000E-006
511.000,4.60000000E-006
512.000,3.30000000E-006
513.000,3.90000000E-006
514.000,3.50000000E-006
515.000,3.30000000E-006
516.000,3.50000000E-006
517.000,3.80000000E-006
518.000,3.70000000E-006
519.000,3.60000000E-006
520.000,3.70000000E-006
521.000,3.10000000E-006
522.000,2.70000000E-006
523.000,3.10000000E-006
524.000,2.80000000E-006
525.000,3.30000000E-006
526.000,3.30000000E-006
527.000,4.00000000E-006
528.000,3.00000000E-006
529.000,3.80000000E-006
530.000,2.60000000E-006
531.000,3.70000000E-006
532.000,3.10000000E-006
533.000,3.30000000E-006
534.000,3.10000000E-006
535.000,2.80000000E-006
536.000,3.10000000E-006
537.000,3.20000000E-006
538.000,3.20000000E-006
539.000,3.30000000E-006
540.000,3.60000000E-006
541.000,4.00000000E-006
542.000,2.00000000E-006
543.000,4.00000000E-006
544.000,3.00000000E-006
545.000,3.20000000E-006
546.000,2.40000000E-006
547.000,3.50000000E-006
548.000,3.40000000E-006
549.000,4.10000000E-006
550.000,2.90000000E-006
551.000,4.00000000E-006
552.000,2.90000000E-006
553.000,3.90000000E-006
554.000,2.70000000E-006
555.000,4.50000000E-006
556.000,3.50000000E-006
557.000,3.30000000E-006
558.000,3.20000000E-006
559.000,3.00000000E-006
560.000,3.80000000E-006
561.000,3.30000000E-006
562.000,2.20000000E-006
563.000,3.70000000E-006
564.000,3.20000000E-006
565.000,3.30000000E-006
566.000,3.30000000E-006
567.000,3.90000000E-006
568.000,3.80000000E-006
569.000,3.20000000E-006
570.000,2.70000000E-006
571.000,3.50000000E-006
572.000,3.40000000E-006
573.000,3.80000000E-006
574.000,2.90000000E-006
575.000,3.30000000E-006
576.000,4.30000000E-006
577.000,3.70000000E-006
578.000,3.70000000E-006
579.000,2.20000000E-006
580.000,3.80000000E-006
581.000,3.40000000E-006
582.000,3.50000000E-006
583.000,4.10000000E-006
584.000,2.90000000E-006
585.000,3.20000000E-006
586.000,3.80000000E-006
587.000,2.80000000E-006
588.000,2.90000000E-006
589.000,2.50000000E-006
590.000,3.60000000E-006
591.000,2.60000000E-006
592.000,4.20000000E-006
593.000,2.30000000E-006
594.000,2.90000000E-006
595.000,2.70000000E-006
596.000,3.40000000E-006
597.000,2.70000000E-006
598.000,3.20000000E-006
599.000,3.00000000E-006
600.000,2.70000000E-006
601.000,3.70000000E-006
602.000,3.10000000E-006
603.000,3.30000000E-006
604.000,3.30000000E-006
605.000,3.30000000E-006
606.000,2.90000000E-006
607.000,3.30000000E-006
608.000,3.50000000E-006
609.000,3.20000000E-006
610.000,3.10000000E-006
611.000,3.50000000E-006
612.000,3.50000000E-006
613.000,3.30000000E-006
614.000,2.80000000E-006
615.000,3.60000000E-006
616.000,3.70000000E-006
617.000,3.80000000E-006
618.000,4.60000000E-006
619.000,3.30000000E-006
620.000,3.50000000E-006
621.000,3.60000000E-006
622.000,2.20000000E-006
623.000,2.30000000E-006
624.000,2.50000000E-006
625.000,3.50000000E-006
626.000,2.70000000E-006
627.000,3.20000000E-006
628.000,3.00000000E-006
629.000,2.30000000E-006
630.000,3.70000000E-006
631.000,3.60000000E-006
632.000,3.30000000E-006
633.000,2.50000000E-006
634.000,2.50000000E-006
635.000,3.40000000E-006
636.000,3.10000000E-006
637.000,3.30000000E-006
638.000,3.60000000E-006
639.000,3.10000000E-006
640.000,3.30000000E-006
641.000,2.50000000E-006
642.000,3.20000000E-006
643.000,2.10000000E-006
644.000,3.00000000E-006
645.000,3.80000000E-006
646.000,3.20000000E-006
647.000,3.00000000E-006
648.000,3.10000000E-006
649.000,3.00000000E-006
650.000,2.80000000E-006
651.000,3.70000000E-006
652.000,4.20000000E-006
653.000,3.50000000E-006
654.000,4.70000000E-006
655.000,4.50000000E-006
656.000,3.50000000E-006
657.000,2.70000000E-006
658.000,3.30000000E-006
659.000,4.30000000E-006
660.000,4.30000000E-006
661.000,2.20000000E-006
662.000,4.10000000E-006
663.000,3.20000000E-006
664.000,4.00000000E-006
665.000,3.30000000E-006
666.000,3.20000000E-006
667.000,3.30000000E-006
668.000,3.70000000E-006
669.000,2.80000000E-006
670.000,3.40000000E-006
671.000,3.40000000E-006
672.000,3.20000000E-006
673.000,3.30000000E-006
674.000,2.60000000E-006
675.000,3.30000000E-006
676.000,3.60000000E-006
677.000,4.20000000E-006
678.000,2.60000000E-006
679.000,3.60000000E-006
680.000,3.00000000E-006
681.000,2.80000000E-006
682.000,3.20000000E-006
683.000,3.70000000E-006
684.000,3.60000000E-006
685.000,2.00000000E-006
