keV,response
0.000,3.57500000E-005
1.000,8.22500000E-005
2.000,7.02500000E-005
3.000,8.22500000E-005
4.000,7.80000000E-005
5.000,8.92500000E-005
6.000,8.82500000E-005
7.000,9.55000000E-005
8.000,8.72500000E-005
9.000,9.57500000E-005
10.000,9.67500000E-005
11.000,8.82500000E-005
12.000,8.95000000E-005
13.000,9.17500000E-005
14.000,8.30000000E-005
15.000,9.10000000E-005
16.000,8.92500000E-005
17.000,9.57500000E-005
18.000,8.80000000E-005
19.000,8.75000000E-005
20.000,9.20000000E-005
21.000,9.45000000E-005
22.000,8.57500000E-005
23.000,8.67500000E-005
24.000,9.35000000E-005
25.000,8.45000000E-005
26.000,9.02500000E-005
27.000,9.17500000E-005
28.000,9.67500000E-005
29.000,8.82500000E-005
30.000,9.10000000E-005
31.000,9.32500000E-005
32.000,9.87500000E-005
33.000,1.00250000E-004
34.000,9.27500000E-005
35.000,9.22500000E-005
36.000,9.62500000E-005
37.000,8.95000000E-005
38.000,9.35000000E-005
39.000,9.37500000E-005
40.000,9.60000000E-005
41.000,9.47500000E-005
42.000,9.17500000E-005
43.000,9.37500000E-005
44.000,8.65000000E-005
45.000,9.72500000E-005
46.000,8.70000000E-005
47.000,9.25000000E-005
48.000,9.17500000E-005
49.000,9.95000000E-005
50.000,9.62500000E-005
51.000,9.97500000E-005
52.000,1.02000000E-004
53.000,9.32500000E-005
54.000,9.67500000E-005
55.000,8.72500000E-005
56.000,8.32500000E-005
57.000,8.72500000E-005
58.000,9.62500000E-005
59.000,8.47500000E-005
60.000,9.70000000E-005
61.000,9.12500000E-005
62.000,9.37500000E-005
63.000,9.60000000E-005
64.000,9.50000000E-005
65.000,9.32500000E-005
66.000,8.95000000E-005
67.000,9.82500000E-005
68.000,8.17500000E-005
69.000,9.25000000E-005
70.000,8.92500000E-005
71.000,9.15000000E-005
72.000,9.12500000E-005
73.000,9.07500000E-005
74.000,9.72500000E-005
75.000,8.87500000E-005
76.000,8.12500000E-005
77.000,8.60000000E-005
78.000,9.15000000E-005
79.000,9.50000000E-005
80.000,1.00750000E-004
81.000,8.90000000E-005
82.000,8.87500000E-005
83.000,9.72500000E-005
84.000,8.77500000E-005
85.000,1.04000000E-004
86.000,9.22500000E-005
87.000,9.17500000E-005
88.000,9.57500000E-005
89.000,9.70000000E-005
90.000,8.80000000E-005
91.000,8.90000000E-005
92.000,9.12500000E-005
93.000,9.57500000E-005
94.000,9.52500000E-005
95.000,8.55000000E-005
96.000,9.85000000E-005
97.000,9.67500000E-005
98.000,8.97500000E-005
99.000,9.30000000E-005
100.000,8.30000000E-005
101.000,8.40000000E-005
102.000,9.10000000E-005
103.000,9.20000000E-005
104.000,9.27500000E-005
105.000,9.30000000E-005
106.000,8.97500000E-005
107.000,9.52500000E-005
108.000,9.00000000E-005
109.000,8.32500000E-005
110.000,8.72500000E-005
111.000,8.90000000E-005
112.000,8.10000000E-005
113.000,8.95000000E-005
114.000,9.32500000E-005
115.000,9.62500000E-005
116.000,9.25000000E-005
117.000,9.92500000E-005
118.000,9.12500000E-005
119.000,8.95000000E-005
120.000,9.12500000E-005
121.000,9.22500000E-005
122.000,1.01000000E-004
123.000,9.32500000E-005
124.000,9.67500000E-005
125.000,1.00000000E-004
126.000,8.42500000E-005
127.000,9.15000000E-005
128.000,9.70000000E-005
129.000,9.67500000E-005
130.000,1.05000000E-004
131.000,9.10000000E-005
132.000,9.30000000E-005
133.000,8.75000000E-005
134.000,8.82500000E-005
135.000,8.90000000E-005
136.000,9.40000000E-005
137.000,8.57500000E-005
138.000,9.47500000E-005
139.000,8.50000000E-005
140.000,1.00250000E-004
141.000,9.05000000E-005
142.000,9.35000000E-005
143.000,9.87500000E-005
144.000,8.17500000E-005
145.000,9.52500000E-005
146.000,8.82500000E-005
147.000,9.52500000E-005
148.000,8.97500000E-005
149.000,9.00000000E-005
150.000,9.07500000E-005
151.000,9.47500000E-005
152.000,9.42500000E-005
153.000,9.12500000E-005
154.000,8.72500000E-005
155.000,8.95000000E-005
156.000,8.50000000E-005
157.000,8.85000000E-005
158.000,8.50000000E-005
159.000,1.01000000E-004
160.000,9.30000000E-005
161.000,9.37500000E-005
162.000,9.05000000E-005
163.000,1.01500000E-004
