BecquerelMonitor/AboutForm.cs	print	string.Format	UNK	19		Resources.AboutVersionFormat
BecquerelMonitor/AboutForm.cs	print	string.Format	UNK	66		Resources.ERROpenLinkFailure
BecquerelMonitor/AppLog.cs	print	ToString	UNK	351	.GetName().Version	
BecquerelMonitor/AudioInputDeviceController.cs	print	concat	NUM	76	deviceId	
BecquerelMonitor/AudioInputDeviceController.cs	print	concat	NUM	76	deviceId	
BecquerelMonitor/AudioVolumeController.cs	print	ToString	UNK	41	stringBuilder	
BecquerelMonitor/AudioVolumeController.cs	print	ToString	UNK	64	properties[guid].Value	
BecquerelMonitor/ChanNumberChangeDialog.cs	parse	int.TryParse	NUM	38	int	textBox1.Text, out int newChan
BecquerelMonitor/DocEnergySpectrum.cs	print	ToString	UNK	567	base.GetType()	
BecquerelMonitor/DocEnergySpectrum.cs	print	string.Format	UNK	1121		Properties.Resources.FsaNoFwhmSource
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	794	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	820	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	848	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1168	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1356	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	794	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	820	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	848	list_count	
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	90		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	348		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	360		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	413		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	443		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	453		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	556		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1015		Resources.ERRSkippedMeasurementClassN42
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1049		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1085		Resources.ERROpenGBSFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1188		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1225		Resources.ERRImportAtomSpectra
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1235		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1246		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1272		Resources.ERROpenAtomSpectraFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1307		Resources.ERRUnsupportedCalibrationOrder
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1370		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1481		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1515		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1619		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1663		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1709		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1848		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1874		Resources.ERRBackgroundLoadFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1955		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2026		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2057		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2071		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2075		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2085		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2179		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2182		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2185		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2188		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2213		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2218		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2232		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2328		" 
BecquerelMonitor/DocumentManager.cs	print	interpolation	UNK	1406		
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	115	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	119	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	123	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	126	epsilon	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	129	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	133	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	137	error	" "
BecquerelMonitor/DoseRate.cs	print	string.Format	UNK	140		" "
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	139	System.Guid.NewGuid()	
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	152	System.Guid.NewGuid()	
BecquerelMonitor/EnergySpectrum.cs	print	concat	NUM	230	numberOfChannels	
BecquerelMonitor/GeometryEditorPanel.cs	print	ToString	UNK	1913	text	
BecquerelMonitor/GeometryEditorPanel.cs	print	string.Format	UNK	1872		Resources.EfficiencyMakerGeometryUnknown
BecquerelMonitor/GeometryMaterialEditorForm.cs	print	concat	NUM	800	n	
BecquerelMonitor/GlobalConfigManager.cs	print	concat	NUM	520	n	
BecquerelMonitor/GlobalConfigManager.cs	print	concat	NUM	520	n	
BecquerelMonitor/MeasurementController.cs	print	string.Format	UNK	219		Resources.ERRDeviceBusy
BecquerelMonitor/MeasurementController.cs	print	string.Format	UNK	270		Resources.ERRDeviceBusy
BecquerelMonitor/NuclideDefinition.cs	print	interpolation	UNK	109		
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	44	nuclideDefinition.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	45	nuclideDefinition.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	49	nuclideDefinition.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	50	nuclideDefinition.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	69	nuclide.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	70	nuclide.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	71	nuclide.Intencity	
BecquerelMonitor/NuclideDefinitionForm.cs	print	string.Format	UNK	175		Resources.MSGDeleteNuclideDefinition
BecquerelMonitor/NuclideDefinitionForm.cs	print	string.Format	UNK	176		Resources.MSGDeleteNuclideDefinitions
BecquerelMonitor/NuclideSetForm.cs	print	ToString	UNK	67	nuclideDefinition.Energy	
BecquerelMonitor/NuclideSetForm.cs	print	interpolation	UNK	92		
BecquerelMonitor/ObsidianDeviceController.cs	print	interpolation	UNK	78		
BecquerelMonitor/ObsidianDeviceController.cs	print	interpolation	UNK	219		
BecquerelMonitor/Package.cs	print	ToString	UNK	223	currentDeployment.CurrentVersion	
BecquerelMonitor/PeakDetector.cs	print	ToString	UNK	1090	text	
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	368		cal.EnergyToChannel(peakConfig.Min_Range, maxChann
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	369		cal.EnergyToChannel(peakConfig.Max_Range, maxChann
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	760		centroid
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	761		centroid - mul - 1
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	762		centroid + mul + 1
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	767		Math.Round(centroid)
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	125	this.doubleValue	" "
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	128	this.doubleValue	" "
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	140	fmt	Resources.ProgressDateFmt
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	142	fmt	
BecquerelMonitor/PercentageProgressBar.cs	print	string.Format	UNK	125		Resources.ProgressString
BecquerelMonitor/PercentageProgressBar.cs	print	string.Format	UNK	128		Resources.ProgressString
BecquerelMonitor/PercentageProgressBar.cs	parse	double.TryParse	NUM	135	double	seconds, out double sec
