section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,7018,,,,,,,,,,,
meta,chi2ndf,,,1.2788988158120216,,,,,,,,,,,
meta,chi2ndf_pois,,,5.5051016613555435,,,,,,,,,,,
meta,model_residual,,,0.80624500331647908,,,,,,,,,,,
meta,gain,,,1.0106645938905188,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Th-232,Single,1,6624.937892584654,21.791597154484492,464.68856218634647,934.2800708823728,6206.7737670042115,28.366560593724994,,Th-232,,,,
component,Pb-212,Single,1,41.407651441387848,24.317843736968833,2.556371679682464,5.1421258892232338,10247.299514716855,67.698188024324182,,Th-232,,,,
limit,Ra-226,Single,0,0,,30.482316922534672,61.357071245985161,,,,Ra-226,5.133635718208,844.68264173832324,0,0.02230420780597886
limit,Rn-222,Single,0,0,,1837.591500304095,3739.4738340629319,,,,Ra-226,0.0783042308748,299.11611525759122,0,0.0667305509413113
limit,Pb-214,Single,0,0,,2.8083369231919355,5.6680871725402424,,,,Ra-226,94.505653357680131,1297.9991393558873,0,0.15805424981907557
limit,Bi-214,Single,0,0,,3.2159585908792057,6.494419911878353,,,,Ra-226,122.71895281633157,661.844137035104,0,0.31962157734592966
limit,Pb-210,Single,0,0,,93.12682708647931,188.77142362638986,,,,Ra-226,26.91627,2153.9770364393789,0,0.949912574231682
limit,Po-214,Single,0,0,,15885.820161646672,32615.335715120334,,,,Ra-226,0.010353,143.93744609973831,0,0.035972720561250671
limit,Po-210,Single,0,0,,159967.20205080629,328478.91982371808,,,,Ra-226,0.0010412013754128,186.50556106917102,0,0.038349472291019482
limit,Th-232,Single,1,6624.937892584654,,464.68856218634647,934.2800708823728,,,,Th-232,7.423185247404,875.3085883987319,0,0.15199015936009086
limit,Ac-228,Single,0,0,,3.5355520780166771,7.1196308344831518,,,,Th-232,145.35600000000002,1576.6996083175295,0,0.12217599326366002
limit,Th-228,Single,0,0,,160.99940643982274,323.20369542137718,,,,Th-232,10.105904793021921,1912.0724236985445,0,0.57591480367958259
limit,Ra-224,Single,0,0,,76.011727942642239,152.85111274087794,,,,Th-232,4.9110716456426715,1805.3865729373215,0,0.82584835298100279
limit,Rn-220,Single,0,0,,1544.3471374894461,3142.7455172755967,,,,Th-232,0.114,259.89389580790925,0,0.33731094925471283
limit,Po-216,Single,0,0,,86936.359310281536,178517.40108778534,,,,Th-232,0.001920532684989,186.37691442860523,0,0.039141762152733905
limit,Pb-212,Single,1,41.407651441387848,,2.556371679682464,5.1421258892232338,,,,Th-232,95.4808434613717,1272.5402744426715,0,0.21052138510398266
limit,Bi-212,Single,0,0,,20.870666486168062,42.509044916088307,,,,Th-232,19.710290382119197,716.5138624884919,0,0.064562712287657087
limit,Tl-208,Single,0,0,,5.496247068058743,11.143356288135852,,,,Th-232,237.97700000000003,970.65255084676255,0,0.60180402152607748
