section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.0882893702444045,,,,,,,,,,,
meta,chi2ndf_pois,,,6.8047314561096108,,,,,,,,,,,
meta,model_residual,,,0.5954425837639058,,,,,,,,,,,
meta,gain,,,1.009392691382194,,,,,,,,,,,
meta,offset_channels,,,-16.930124984059535,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Pb-214,Single,1,306.07879854238928,65.975990179896684,6.1965175348963184,12.457643824756873,70793.797360849712,41.298870157967848,,Ra-226,,,,
component,Bi-214,Single,1,304.79089862432448,58.0609942366029,6.1131811939636034,12.348244703959335,32790.337746944482,37.874005319616941,,Ra-226,,,,
component,Th-232,Single,1,9399.9590679482317,22.075928800533944,659.213508033974,1323.2103857773191,8995.9451783652767,4.9553484512731245,,Th-232,,,,
component,Th-228,Single,1,3241.0736526820219,23.0998782841969,219.3004092326909,439.7607610905448,19796.243020314727,11.41324329205089,,Th-232,,,,
component,Pb-212,Single,1,14.981457116036974,6.21833569637179,3.8955729481013694,7.8257185166225414,3895.4441109293302,2.3181843491597158,,Th-232,,,,
component,Tl-208,Single,1,21.363006324559631,4.9421012490378686,6.8322484969926478,13.943786745405102,2049.5352864231195,2.1403484299314877,,Th-232,,,,
limit,Ra-226,Single,0,0,,37.519173719824366,75.38343881299997,,,,Ra-226,5.133635718208,1095.2050571257435,0,0.10362643687316897
limit,Rn-222,Single,0,0,,2992.8330488149113,6049.2869865135317,,,,Ra-226,0.0783042308748,517.706740081994,0,0.36439110159389188
limit,Pb-214,Single,1,306.07879854238928,,6.1965175348963184,12.457643824756873,,,,Ra-226,94.505653357680131,2881.362305142919,0,0.71538501398294718
limit,Bi-214,Single,1,304.79089862432448,,6.1131811939636034,12.348244703959335,,,,Ra-226,122.71895281633157,1328.461959501675,0,0.7471944891320661
limit,Pb-210,Single,0,0,,105.11939565637287,212.83263382386548,,,,Ra-226,26.91627,2422.9454205888624,0,0.92284158639446734
limit,Po-214,Single,0,0,,32052.508402123491,64977.800926077965,,,,Ra-226,0.010353,288.9160424607972,0,0.39726148016995055
limit,Po-210,Single,0,0,,318457.56153726904,645748.15529580449,,,,Ra-226,0.0010412013754128,392.43825519622214,0,0.38968897541140746
limit,Th-232,Single,1,9399.9590679482317,,659.213508033974,1323.2103857773191,,,,Th-232,7.423185247404,1266.3382897575254,0,0.3987197164980435
limit,Ac-228,Single,0,0,,9.3633786066474656,18.805916491668523,,,,Th-232,145.35600000000002,4145.2351554391862,0,0.7843219639657224
limit,Th-228,Single,1,3241.0736526820219,,219.3004092326909,439.7607610905448,,,,Th-232,10.105904793021921,2686.0268633954088,0,0.64846007055609245
limit,Ra-224,Single,0,0,,121.6310598558228,243.98768559500829,,,,Th-232,4.9110716456426715,3026.0535381216014,0,0.90630780418668611
limit,Rn-220,Single,0,0,,2429.386377448116,4911.986938666485,,,,Th-232,0.114,411.16707803142947,0,0.50400361483166267
limit,Po-216,Single,0,0,,173092.93577680443,350988.61562754249,,,,Th-232,0.001920532684989,392.09707046733627,0,0.39021705163280096
limit,Pb-212,Single,1,14.981457116036974,,3.8955729481013694,7.8257185166225414,,,,Th-232,95.4808434613717,2034.8253760133548,0,0.46167216575764791
limit,Bi-212,Single,0,0,,54.781530832545648,111.02629728864683,,,,Th-232,19.710290382119197,2070.824996660021,0,0.72559173960664669
limit,Tl-208,Single,1,21.363006324559631,,6.8322484969926478,13.943786745405102,,,,Th-232,237.97700000000003,1337.7463137391996,0,0.610128613970258
