section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.0371044298425043,,,,,,,,,,,
meta,chi2ndf_pois,,,6.5135291632464085,,,,,,,,,,,
meta,model_residual,,,0.542456924268851,,,,,,,,,,,
meta,gain,,,1.0130544562955344,,,,,,,,,,,
meta,offset_channels,,,-35.466323082102058,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Ra-226,Single,1,53.079498957076829,4.9864106288970369,17.259347912087748,34.681275007846679,1838.2864533933136,1.0306828700705062,,Ra-226,,,,
component,Pb-214,Single,1,135.86947352243672,72.725917480231615,2.4778127743854288,4.9797764738741481,71388.934646879527,38.434283876843537,,Ra-226,,,,
component,Bi-214,Single,1,150.57331742157916,61.803305946047018,2.7097446255880877,5.4773844484448588,34069.811862321971,36.892091677083393,,Ra-226,,,,
component,Th-232,Single,1,3135.3672318086246,17.512554273475331,281.1736021906861,564.44665289429031,6945.7778952765593,3.3644655811638993,,Th-232,,,,
component,Th-228,Single,1,1485.4458275953239,26.950885693730012,85.909716347048274,172.24580467131923,21160.369510042074,11.029807770382664,,Th-232,,,,
component,Ra-224,Single,1,132.28854755082793,13.195727885753055,15.899202979806203,31.941201049930267,3910.9396528054394,2.3155094615427867,,Th-232,,,,
component,Tl-208,Single,1,17.87793895906951,8.7360005490468033,3.1744398967241203,6.4705062724292,3568.5818594359089,3.4298713159690886,,Th-232,,,,
component,Esc-CsI,Nuisance,1,520.18178447777188,10.175132200277718,,,7447.9736997580849,3.5032874469441317,,,,,,
limit,Ra-226,Single,1,53.079498957076829,,17.259347912087748,34.681275007846679,,,,Ra-226,5.133635718208,1201.1062516789746,0,0.37327304816717266
limit,Rn-222,Single,0,0,,1281.6849067378562,2590.6234965240383,,,,Ra-226,0.0783042308748,504.06865530136719,0,0.36802454636277526
limit,Pb-214,Single,1,135.86947352243672,,2.4778127743854288,4.9797764738741481,,,,Ra-226,94.505653357680131,2616.4886639585256,0,0.69327782550382122
limit,Bi-214,Single,1,150.57331742157916,,2.7097446255880877,5.4773844484448588,,,,Ra-226,122.71895281633157,1239.3527674869465,0,0.73986023141348523
limit,Pb-210,Single,0,0,,49.446458167067512,99.463205038792765,,,,Ra-226,26.91627,2612.5971031447802,0,0.93719276573099219
limit,Po-214,Single,0,0,,14093.481754626839,28567.223223399185,,,,Ra-226,0.010353,281.97716676412358,0,0.38127687372036412
limit,Po-210,Single,0,0,,140392.32091736211,284629.209813608,,,,Ra-226,0.0010412013754128,386.14907213757954,0,0.37501788911864686
limit,Th-232,Single,1,3135.3672318086246,,281.1736021906861,564.44665289429031,,,,Th-232,7.423185247404,1250.4184661247698,0,0.40676029523177892
limit,Ac-228,Single,0,0,,4.5193720733998708,9.08369873589638,,,,Th-232,145.35600000000002,4329.6030176171307,0,0.8121273187909499
limit,Th-228,Single,1,1485.4458275953239,,85.909716347048274,172.24580467131923,,,,Th-232,10.105904793021921,2453.6639476781952,0,0.61032111678318568
limit,Ra-224,Single,1,132.28854755082793,,15.899202979806203,31.941201049930267,,,,Th-232,4.9110716456426715,944.30025922241157,0,0.18326187990232767
limit,Rn-220,Single,0,0,,1053.5396405725996,2130.7377409734827,,,,Th-232,0.114,404.93552764862045,0,0.52754742844106017
limit,Po-216,Single,0,0,,76315.474747909175,154721.85569918712,,,,Th-232,0.001920532684989,385.90859774145991,0,0.3755641281631078
limit,Pb-212,Single,0,0,,5.07205483002803,10.205904663065718,,,,Th-232,95.4808434613717,6333.958579537496,0,0.94744826980162145
limit,Bi-212,Single,0,0,,24.285196985347525,49.219735808109021,,,,Th-232,19.710290382119197,1962.3822833344466,0,0.71740523293635239
limit,Tl-208,Single,1,17.87793895906951,,3.1744398967241203,6.4705062724292,,,,Th-232,237.97700000000003,1291.5656193939142,0,0.60505830573331143
