section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.159818940685279,,,,,,,,,,,
meta,chi2ndf_pois,,,6.6223011632052318,,,,,,,,,,,
meta,model_residual,,,0.58610563440690733,,,,,,,,,,,
meta,gain,,,1.0095845694262016,,,,,,,,,,,
meta,offset_channels,,,-13.810973183278499,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Pb-214,Single,1,136.0157925558849,97.661158889695514,1.7089595730859266,3.4349278428275114,71474.919444757368,47.933756701225015,,,,,,
component,Bi-214,Single,1,143.59268415278461,60.192296370193709,2.8165028310299083,5.6848742897735915,32462.540156486317,43.063596182084957,,,,,,
component,Pb-212,Single,1,12.036416490254783,13.051444834935511,1.4617091306525172,2.9354791324683855,7472.2205207752913,4.9513248535273311,,,,,,
component,Tl-208,Single,1,4.7659432002530053,6.1898597728829534,1.2081305569342129,2.4641906090563497,2645.5192177811145,3.1301046259933716,,,,,,
component,Esc-CsI,Nuisance,1,120.40075381662525,3.1408292915081937,,,1655.3856087659203,0.92121763716932981,,,,,,
limit,Pb-214,Single,1,136.0157925558849,,1.7089595730859266,3.4349278428275114,,,,,94.505653357680131,1805.0197425697963,0,0.36507172631657736
limit,Bi-214,Single,1,143.59268415278461,,2.8165028310299083,5.6848742897735915,,,,,122.71895281633157,1285.2009906019446,0,0.69733224201044264
limit,Pb-212,Single,1,12.036416490254783,,1.4617091306525172,2.9354791324683855,,,,,95.4808434613717,1822.3486558226944,0,0.29696090230019445
limit,Bi-212,Single,0,0,,25.37708426687206,51.440477638230284,,,,,19.710290382119197,2051.2312660363718,0,0.706539057917106
limit,Tl-208,Single,1,4.7659432002530053,,1.2081305569342129,2.4641906090563497,,,,,237.97700000000003,1367.8433289318807,0,0.59706596562053382
