section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.0953345413524083,,,,,,,,,,,
meta,chi2ndf_pois,,,6.8151297103229549,,,,,,,,,,,
meta,model_residual,,,0.59597590054914062,,,,,,,,,,,
meta,gain,,,1.0093417435822327,,,,,,,,,,,
meta,offset_channels,,,-17.009323023794447,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Pb-214,Single,1,306.09369322261,65.401460095148508,6.262697509482245,12.590690642308582,71217.181896549722,41.442275104257767,,Ra-226,,,,
component,Bi-214,Single,1,305.10167120037158,57.516555281481573,6.1978743895980939,12.519220420542302,32757.620063053291,38.057463137560873,,Ra-226,,,,
component,Th-232,Single,1,9182.8850109658142,21.425370291566161,664.41326236330781,1333.6471160298447,8816.9962924965675,4.8431427787616119,,Th-232,,,,
component,Th-228,Single,1,3255.4944465595754,22.875278528764884,222.35537390894476,445.89521024755766,19967.898880705459,11.478202378809293,,Th-232,,,,
component,Pb-212,Single,1,13.961571515136269,5.7108512887006393,3.9581337089550712,7.9515330773506623,3639.6507333881359,2.1642521909818759,,Th-232,,,,
component,Tl-208,Single,1,19.973050478106156,4.5501519517446276,6.9578689801116926,14.201050459426241,1915.5774005398455,2.0146644096285686,,Th-232,,,,
limit,Ra-226,Single,0,0,,38.1888437002903,76.7282398339039,,,,Ra-226,5.133635718208,1116.9123874111972,0,0.1090615529773159
limit,Rn-222,Single,0,0,,3029.1532595806048,6122.8270677750916,,,,Ra-226,0.0783042308748,522.104368093533,0,0.36551436580346885
limit,Pb-214,Single,1,306.09369322261,,6.262697509482245,12.590690642308582,,,,Ra-226,94.505653357680131,2929.4086272609352,0,0.71768541034241018
limit,Bi-214,Single,1,305.10167120037158,,6.1978743895980939,12.519220420542302,,,,Ra-226,122.71895281633157,1344.1416574621637,0,0.750130918808896
limit,Pb-210,Single,0,0,,105.96944131568902,214.56299717817981,,,,Ra-226,26.91627,2443.0420647263563,0,0.92351555897742077
limit,Po-214,Single,0,0,,32277.861305376962,65438.834024976837,,,,Ra-226,0.010353,290.1719955091724,0,0.39968139493503507
limit,Po-210,Single,0,0,,320620.31685669557,650174.76434439223,,,,Ra-226,0.0010412013754128,395.03315508748187,0,0.39193526235256093
limit,Th-232,Single,1,9182.8850109658142,,664.41326236330781,1333.6471160298447,,,,Th-232,7.423185247404,1280.5084310096529,0,0.40065804213777967
limit,Ac-228,Single,0,0,,9.4040375142786825,18.887673185781821,,,,Th-232,145.35600000000002,4192.6722614540622,0,0.78519122784348017
limit,Th-228,Single,1,3255.4944465595754,,222.35537390894476,445.89521024755766,,,,Th-232,10.105904793021921,2734.9426072661577,0,0.6536350674635294
limit,Ra-224,Single,0,0,,123.53441001795164,247.80695437483112,,,,Th-232,4.9110716456426715,3070.3537729342052,0,0.90729065275837739
limit,Rn-220,Single,0,0,,2453.9745665357523,4961.7834342023971,,,,Th-232,0.114,413.41129367297282,0,0.50385188383708734
limit,Po-216,Single,0,0,,174244.29856734246,353345.5821126927,,,,Th-232,0.001920532684989,394.7473954698612,0,0.39238218219084087
limit,Pb-212,Single,1,13.961571515136269,,3.9581337089550712,7.9515330773506623,,,,Th-232,95.4808434613717,2072.8900872773161,0,0.468509739364801
limit,Bi-212,Single,0,0,,55.7243268288983,112.93813101031273,,,,Th-232,19.710290382119197,2113.001197429,0,0.72888485156111549
limit,Tl-208,Single,1,19.973050478106156,,6.9578689801116926,14.201050459426241,,,,Th-232,237.97700000000003,1361.9958230127229,0,0.61500299515956147
