section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,7018,,,,,,,,,,,
meta,chi2ndf,,,1.1298875136055728,,,,,,,,,,,
meta,chi2ndf_pois,,,4.8696297028554429,,,,,,,,,,,
meta,model_residual,,,0.74712120976476015,,,,,,,,,,,
meta,gain,,,1,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Th-232,Single,1,1.7134853284460532,1.4064105836553626,1.9901280732490922,3.998290681149923,1.7654558580328461,0.032577130477853905,Th-232,Th-232,,,,
component,Ac-228,Single,1,1.7134853284460532,1.4064105836553626,,,394.41869547175151,16.915375890405382,Th-232,Th-232,,,,
component,Th-228,Single,1,1.7134853284460532,1.4064105836553626,,,10.087845023628551,0.3151210252465444,Th-232,Th-232,,,,
component,Ra-224,Single,1,1.7134853284460532,1.4064105836553626,,,20.338435164396266,0.93030087202523326,Th-232,Th-232,,,,
component,Rn-220,Single,1,1.7134853284460532,1.4064105836553626,,,0.14245668800313246,0.015215856696057902,Th-232,Th-232,,,,
component,Po-216,Single,1,1.7134853284460532,1.4064105836553626,,,0.0018313400082935975,0.00024630723672817241,Th-232,Th-232,,,,
component,Pb-212,Single,1,1.7134853284460532,1.4064105836553626,,,425.998555776647,15.117264122019517,Th-232,Th-232,,,,
component,Bi-212,Single,1,1.7134853284460532,1.4064105836553626,,,52.393128797275921,1.8254130831051087,Th-232,Th-232,,,,
component,Tl-208,Single,1,1.7134853284460532,1.4064105836553626,,,151.91260802456009,12.659684468679993,Th-232,Th-232,,,,
component,Esc-CsI,Nuisance,1,483.87193711685995,4.2608103597644957,,,3058.3609350841634,52.18880124410758,,,,,,
limit,Ra-226,Chain,0,0,,2.0061539192110862,4.0417574989843548,,,,Ra-226,122.71895281633157,1790.463432546245,0,0.39910605230856477
limit,Th-232,Chain,1,1.7134853284460532,,1.9901280732490922,3.998290681149923,,,,Th-232,237.97700000000003,2687.3210992402214,0,0.60120443996181128
