section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,7018,,,,,,,,,,,
meta,chi2ndf,,,1.2783770790885678,,,,,,,,,,,
meta,chi2ndf_pois,,,5.506528908712891,,,,,,,,,,,
meta,model_residual,,,0.80637283699884987,,,,,,,,,,,
meta,gain,,,1.010876838692248,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Th-232,Single,1,6529.783524910682,21.73672164056444,459.02451043397178,922.93684557501967,6101.5685064317431,28.187032249835376,,Th-232,,,,
component,Pb-212,Single,1,41.284896217586592,24.525931281819187,2.5241594515216641,5.0773969275236421,10203.176673750919,67.866740320248709,,Th-232,,,,
limit,Ra-226,Single,0,0,,30.008603030546379,60.404525874002317,,,,Ra-226,5.133635718208,833.00565364977933,0,0.020605072689348414
limit,Rn-222,Single,0,0,,1812.5490866840994,3688.7061599346021,,,,Ra-226,0.0783042308748,297.57669033145254,0,0.0665585948795343
limit,Pb-214,Single,0,0,,2.77505528391063,5.6011047095329847,,,,Ra-226,94.505653357680131,1273.4457739298125,0,0.1542710716112814
limit,Bi-214,Single,0,0,,3.1942284776877905,6.4512766416428269,,,,Ra-226,122.71895281633157,659.74598288404991,0,0.31876869872754809
limit,Pb-210,Single,0,0,,92.594348255956035,187.701882458394,,,,Ra-226,26.91627,2138.4460901071934,0,0.94946011820631793
limit,Po-214,Single,0,0,,15814.410604985615,32470.32409280138,,,,Ra-226,0.010353,143.96731370241054,0,0.035632735716656372
limit,Po-210,Single,0,0,,159211.33727726722,326942.32792425936,,,,Ra-226,0.0010412013754128,186.00708244510244,0,0.03802099202230047
limit,Th-232,Single,1,6529.783524910682,,459.02451043397178,922.93684557501967,,,,Th-232,7.423185247404,862.41180414369626,0,0.14901190868477054
limit,Ac-228,Single,0,0,,3.5204300674847446,7.0895969700308683,,,,Th-232,145.35600000000002,1555.7966042494384,0,0.1204711431998895
limit,Th-228,Single,0,0,,157.52674426789034,316.23070202450458,,,,Th-232,10.105904793021921,1863.1253085170549,0,0.56706005718581176
limit,Ra-224,Single,0,0,,74.991642679752474,150.79948449547558,,,,Th-232,4.9110716456426715,1790.534564521188,0,0.82490761563858783
limit,Rn-220,Single,0,0,,1526.6306511691246,3106.8652381462143,,,,Th-232,0.114,259.79635900475512,0,0.33760432359721815
limit,Po-216,Single,0,0,,86513.744915252842,177658.02059984347,,,,Th-232,0.001920532684989,185.86601474500222,0,0.038843469324285729
limit,Pb-212,Single,1,41.284896217586592,,2.5241594515216641,5.0773969275236421,,,,Th-232,95.4808434613717,1254.8312492115629,0,0.206806827799091
limit,Bi-212,Single,0,0,,20.625265602912926,42.016186288110084,,,,Th-232,19.710290382119197,705.5853735022946,0,0.06239379810285095
limit,Tl-208,Single,0,0,,5.4246083426236194,11.000373485164733,,,,Th-232,237.97700000000003,958.4059526064076,0,0.59912484191565041
