section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,6964,,,,,,,,,,,
meta,chi2ndf,,,1.2586452840305975,,,,,,,,,,,
meta,chi2ndf_pois,,,6.3684966424010625,,,,,,,,,,,
meta,model_residual,,,0.57281540759243066,,,,,,,,,,,
meta,gain,,,1.0090089718343751,,,,,,,,,,,
meta,offset_channels,,,-13.32508137457698,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Ra-226,Single,1,303.60605858691883,115.26375237658104,3.0566377477321809,6.1442051916849625,4412.3491119290256,2.964650717943528,Ra-226,Ra-226,,,,
component,Rn-222,Single,1,303.60605858691883,115.26375237658104,,,26.017128714086429,0.029830688460350693,Ra-226,Ra-226,,,,
component,Pb-214,Single,1,303.60605858691883,115.26375237658104,,,71536.078976811259,45.644301051810409,Ra-226,Ra-226,,,,
component,Bi-214,Single,1,303.60605858691883,115.26375237658104,,,32682.042721005724,41.137752038330781,Ra-226,Ra-226,,,,
component,Pb-210,Single,1,303.60605858691883,115.26375237658104,,,3901.4472858631439,2.0434088052768318,Ra-226,Ra-226,,,,
component,Po-214,Single,1,303.60605858691883,115.26375237658104,,,1.3507269567206033,0.0032659856242939424,Ra-226,Ra-226,,,,
component,Po-210,Single,1,303.60605858691883,115.26375237658104,,,0.1850741454642269,0.00034722982101448654,Ra-226,Ra-226,,,,
component,Th-232,Single,1,17.538283757190623,9.80358046487364,2.8626898664585418,5.7524186942285631,17.381098425915113,0.00996784305145723,Th-232,Th-232,,,,
component,Ac-228,Single,1,17.538283757190623,9.80358046487364,,,3952.7373391434471,2.7253186207800515,Th-232,Th-232,,,,
component,Th-228,Single,1,17.538283757190623,9.80358046487364,,,107.29023003392319,0.066325815389699755,Th-232,Th-232,,,,
component,Ra-224,Single,1,17.538283757190623,9.80358046487364,,,217.74504952615197,0.15578046333967244,Th-232,Th-232,,,,
component,Rn-220,Single,1,17.538283757190623,9.80358046487364,,,1.4679249726354988,0.0022625814921219197,Th-232,Th-232,,,,
component,Po-216,Single,1,17.538283757190623,9.80358046487364,,,0.01974982712931599,3.7036018301202482E-05,Th-232,Th-232,,,,
component,Pb-212,Single,1,17.538283757190623,9.80358046487364,,,4592.9812609813462,2.9686705627715111,Th-232,Th-232,,,,
component,Bi-212,Single,1,17.538283757190623,9.80358046487364,,,458.59775397244164,0.32811019209711562,Th-232,Th-232,,,,
component,Tl-208,Single,1,17.538283757190623,9.80358046487364,,,1690.8336822375907,1.9199703677928246,Th-232,Th-232,,,,
limit,Ra-226,Chain,1,303.60605858691883,,3.0566377477321809,6.1442051916849625,,,,Ra-226,122.71895281633157,2733.9493057505488,0,0.59228426608923868
limit,Th-232,Chain,1,17.538283757190623,,2.8626898664585418,5.7524186942285631,,,,Th-232,237.97700000000003,3863.711339132105,0,0.62944809336119856
