section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,7018,,,,,,,,,,,
meta,chi2ndf,,,0.96746158366762869,,,,,,,,,,,
meta,chi2ndf_pois,,,4.6584513061129487,,,,,,,,,,,
meta,model_residual,,,0.70048692316755379,,,,,,,,,,,
meta,gain,,,1.0036895782814221,,,,,,,,,,,
meta,offset_channels,,,-15.723360261595351,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Pb-210,Single,1,42.128057941080378,4.7232896160155144,14.374370018923974,28.937425136051839,1109.1306802958084,2.894710280563,,Ra-226,,,,
component,Th-232,Single,1,1869.8803245113877,14.373068670959404,205.84824931002191,413.49283473539595,4053.2795193493066,13.660509328739714,,Th-232,,,,
component,Pb-212,Single,1,20.608823907759781,27.022019636758461,1.1551625016198193,2.3213044984932187,12296.892977302283,60.414130672933922,,Th-232,,,,
component,Tl-208,Single,1,12.619839977495232,8.2774737516274968,2.3518493796297437,4.7666216021499164,2266.7249713106567,23.030649717763364,,Th-232,,,,
limit,Ra-226,Single,0,0,,10.389621604914,20.903470727894497,,,,Ra-226,5.133635718208,694.73705636558714,0,0.026378567941765296
limit,Rn-222,Single,0,0,,866.00379796114737,1758.4770057063101,,,,Ra-226,0.0783042308748,322.04483158247155,0,0.36784187135184443
limit,Pb-214,Single,0,0,,1.0474236766651288,2.1127933907593568,,,,Ra-226,94.505653357680131,1095.502890099692,0,0.19601261745320031
limit,Bi-214,Single,0,0,,1.5857002731959109,3.2113271316359073,,,,Ra-226,122.71895281633157,689.70872223432093,0,0.521700358590371
limit,Pb-210,Single,1,42.128057941080378,,14.374370018923974,28.937425136051839,,,,Ra-226,26.91627,761.85296915529011,0,0.62218272201362335
limit,Po-214,Single,0,0,,9228.9372810400346,18869.425747644011,,,,Ra-226,0.010353,185.64852981611415,0,0.54080393829491635
limit,Po-210,Single,0,0,,92994.041183900874,190208.76816668018,,,,Ra-226,0.0010412013754128,241.51548569787212,0,0.54539809034653774
limit,Th-232,Single,1,1869.8803245113877,,205.84824931002191,413.49283473539595,,,,Th-232,7.423185247404,896.31513656822835,0,0.32417413119025829
limit,Ac-228,Single,0,0,,1.6676995121147216,3.3657135417779482,,,,Th-232,145.35600000000002,1600.0832488274441,0,0.38108836199490903
limit,Th-228,Single,0,0,,58.872863534535291,118.1283092335549,,,,Th-232,10.105904793021921,1630.8223053140866,0,0.563352910558784
limit,Ra-224,Single,0,0,,30.423765591342164,61.165653272561435,,,,Th-232,4.9110716456426715,1743.9676755497469,0,0.86109886889486331
limit,Rn-220,Single,0,0,,624.10188834854489,1267.4266528814537,,,,Th-232,0.114,239.82287862996367,0,0.43175194333876921
limit,Po-216,Single,0,0,,50526.782254762686,103344.80100086889,,,,Th-232,0.001920532684989,241.2702409694364,0,0.54539088258692
limit,Pb-212,Single,1,20.608823907759781,,1.1551625016198193,2.3213044984932187,,,,Th-232,95.4808434613717,1385.0782127821285,0,0.48216387717632847
limit,Bi-212,Single,0,0,,10.941541025696122,22.324312834506706,,,,Th-232,19.710290382119197,837.03555929033985,0,0.46956997833490932
limit,Tl-208,Single,1,12.619839977495232,,2.3518493796297437,4.7666216021499164,,,,Th-232,237.97700000000003,856.16142785087879,0,0.63809835021608952
