section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity
meta,live_time,,,7018,,,,,,,,,,,
meta,chi2ndf,,,1.2333328686239615,,,,,,,,,,,
meta,chi2ndf_pois,,,5.439456648606277,,,,,,,,,,,
meta,model_residual,,,0.800299427758818,,,,,,,,,,,
meta,gain,,,1.0029073275136573,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,
component,Th-232,Single,1,2390.6838550610055,18.254467019229729,201.89336355398706,405.967086883558,5181.98735228857,21.316979795926137,,Th-232,,,,
component,Pb-212,Single,1,12.750187389201239,18.227182001093954,1.0670873425775216,2.1484718699993919,7603.5688497115689,39.8608185624003,,Th-232,,,,
component,Xray-Pb,Nuisance,1,10.147365946154775,17.131955055376928,,,8409.0046055000348,35.077048948293871,,,,,,
limit,Ra-226,Single,0,0,,11.955430250896251,24.062993113052432,,,,Ra-226,5.133635718208,799.76215862157267,0,0.018029254643380344
limit,Rn-222,Single,0,0,,784.24363811426247,1595.7599503036308,,,,Ra-226,0.0783042308748,292.30201920444216,0,0.054294619876696371
limit,Pb-214,Single,0,0,,1.1702577151306213,2.3615528977934375,,,,Ra-226,94.505653357680131,1224.5305107007048,0,0.15527574143918166
limit,Bi-214,Single,0,0,,1.5233636718841044,3.0765452699702012,,,,Ra-226,122.71895281633157,660.93242404925763,0,0.3342387565983338
limit,Pb-210,Single,0,0,,41.145636175097273,83.371862517124015,,,,Ra-226,26.91627,2194.9352416608226,0,0.95024589996069742
limit,Po-214,Single,0,0,,7092.7701093023816,14557.159610671013,,,,Ra-226,0.010353,143.22664161679324,0,0.028644640690902889
limit,Po-210,Single,0,0,,71249.16099156675,146265.41371110137,,,,Ra-226,0.0010412013754128,185.55986264200635,0,0.030333230059222838
limit,Th-232,Single,1,2390.6838550610055,,201.89336355398706,405.967086883558,,,,Th-232,7.423185247404,879.96424337853421,0,0.18553680230776115
limit,Ac-228,Single,0,0,,1.6005322929145283,3.2231568791254412,,,,Th-232,145.35600000000002,1532.336048840044,0,0.12211255514953212
limit,Th-228,Single,0,0,,65.537322964882151,131.56242031806048,,,,Th-232,10.105904793021921,1816.4066845071939,0,0.56251953334942417
limit,Ra-224,Single,0,0,,49.409237183107443,100.1261559894928,,,,Th-232,4.9110716456426715,2855.3721451563865,0,0.93685649310833585
limit,Rn-220,Single,0,0,,645.52148372445527,1313.7933037104006,,,,Th-232,0.114,248.59408670479615,0,0.30872150005130172
limit,Po-216,Single,0,0,,38724.76756827534,79497.137554881512,,,,Th-232,0.001920532684989,185.41506478269434,0,0.030945293849301114
limit,Pb-212,Single,1,12.750187389201239,,1.0670873425775216,2.1484718699993919,,,,Th-232,95.4808434613717,1281.2402897736829,0,0.26288149265033522
limit,Bi-212,Single,0,0,,9.3239180913019446,18.9977328311848,,,,Th-232,19.710290382119197,712.14028636383432,0,0.06117379508591847
limit,Tl-208,Single,0,0,,2.5471657274077439,5.1620096057810887,,,,Th-232,237.97700000000003,926.76559771266852,0,0.58881805353382077
